D = 6;
n = [ 2 2 2 2 2 2 ];
N = 84;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.74 0.56 0.85 0.98 0.18 0.56 0.31 0.11 0.90 0.14 0.36 0.75 0.33 0.12 0.50 0.94 0.08 0.49 0.79 0.84 0.23 0.56 0.80 0.19 0.67 0.31 0.30 0.58 0.78 0.10 0.33 0.65 0.42 0.49 0.40 0.44 0.53 0.38 0.91 0.38 0.51 0.10 1.00 0.56 0.55 0.24 0.43 0.91 0.51 0.52 0.21 0.00 0.97 0.53 0.12 1.00 0.87 0.95 0.80 0.15 0.26 0.84 0.79 0.14 0.66 0.28 0.10 0.55 0.35 0.56 0.92 0.02 0.61 0.24 0.84 0.55 0.68 0.94 0.75 0.94 0.25 0.80 0.82 ]
[0.74 1.00 0.46 0.33 0.08 0.20 0.14 0.97 0.24 0.76 0.10 0.49 0.19 0.11 0.30 0.58 0.06 0.41 0.50 0.89 0.03 0.50 0.72 0.50 0.96 0.13 0.38 0.71 0.54 0.99 0.26 0.97 0.46 0.98 0.52 0.56 0.67 0.78 0.95 0.54 0.16 0.16 0.86 0.86 0.32 0.97 0.60 0.90 0.26 0.17 0.53 0.46 0.20 0.39 0.08 0.90 0.43 0.64 0.29 0.35 0.69 0.78 0.41 0.62 0.79 0.69 0.41 0.52 0.59 0.70 0.77 0.84 0.24 0.92 0.75 0.31 0.01 0.91 0.14 0.05 0.56 0.77 0.43 0.21 ]
[0.56 0.46 1.00 0.95 0.40 0.42 0.69 0.32 0.67 0.34 0.34 0.02 0.31 0.39 0.99 0.30 0.92 0.86 0.56 0.59 0.55 0.21 0.98 0.33 0.69 0.15 0.93 0.46 0.78 0.84 0.13 0.33 0.99 0.85 0.30 0.09 0.13 0.92 0.14 0.48 0.61 0.01 0.66 0.73 0.65 0.10 0.68 0.38 0.21 0.03 0.05 0.69 0.21 0.36 0.40 0.35 0.90 0.71 0.26 0.98 0.05 0.73 0.05 1.00 0.47 0.97 0.45 0.39 0.20 0.19 0.57 0.95 0.26 0.83 0.92 0.37 0.22 0.64 0.99 0.97 0.41 0.40 0.25 0.89 ]
[0.85 0.33 0.95 1.00 0.35 0.15 0.29 0.94 0.74 0.63 0.05 0.72 0.01 0.43 0.48 0.59 0.17 0.82 0.98 0.57 0.55 0.23 0.46 0.72 0.08 0.20 0.31 0.36 0.96 0.71 0.86 0.06 0.43 0.29 0.81 0.55 0.92 0.22 0.68 0.84 0.93 0.38 0.59 0.91 0.06 0.83 0.95 0.91 0.58 0.55 0.89 0.97 0.86 0.96 0.87 0.12 0.56 0.63 0.72 0.89 0.17 0.91 1.00 0.90 0.14 0.29 0.97 0.55 0.99 0.90 0.98 0.26 0.90 0.69 0.50 0.31 0.22 0.40 0.62 0.92 0.56 0.56 0.48 0.43 ]
[0.98 0.08 0.40 0.35 1.00 0.48 0.34 0.37 0.94 0.13 0.23 0.32 0.38 0.20 0.56 0.04 0.43 0.64 0.58 0.82 0.13 0.14 0.27 0.14 0.87 0.81 0.92 0.73 0.70 0.79 0.89 0.02 0.16 0.41 0.66 0.20 0.33 0.23 0.85 0.86 0.07 0.97 0.62 0.04 0.35 0.02 0.47 0.96 0.85 0.25 0.52 0.29 0.37 0.30 0.58 0.38 0.43 0.04 0.11 0.16 0.74 0.30 0.30 0.27 0.94 0.18 0.48 0.68 0.28 0.23 0.01 0.01 0.50 0.24 0.70 0.32 0.22 0.85 0.87 0.30 0.32 0.09 0.98 0.91 ]
[0.18 0.20 0.42 0.15 0.48 1.00 0.53 0.86 0.45 0.85 0.09 0.93 0.06 0.41 0.47 0.08 0.78 0.81 0.41 0.37 0.52 0.24 0.59 0.92 0.31 0.71 0.38 0.80 0.23 0.10 0.40 0.30 0.62 0.33 0.41 0.74 0.87 0.35 0.60 0.11 0.64 0.31 0.14 0.81 0.61 0.71 0.86 0.19 0.46 0.26 0.25 0.61 0.17 0.07 0.44 0.49 0.56 0.63 0.85 0.78 0.74 0.92 0.85 0.58 0.04 0.29 0.23 0.62 0.65 0.64 0.25 0.37 0.93 0.16 0.65 0.34 0.30 0.92 0.86 0.33 0.22 0.10 0.38 0.28 ]
[0.56 0.14 0.69 0.29 0.34 0.53 1.00 0.56 0.14 0.76 0.53 0.94 0.48 0.56 0.19 0.41 0.66 0.32 0.06 0.49 0.75 0.89 0.97 0.40 0.59 0.28 0.52 0.25 0.11 0.30 0.35 0.82 0.02 0.44 0.34 0.40 0.33 0.53 0.30 0.28 0.67 0.53 0.82 0.45 0.92 0.00 0.27 0.70 0.57 0.98 0.96 0.60 0.43 0.25 0.65 0.68 0.04 0.00 0.11 0.16 0.19 0.43 0.99 0.31 0.11 0.34 0.39 0.38 0.51 0.20 0.18 0.11 0.33 0.27 0.59 0.07 0.70 0.34 0.46 0.18 0.58 0.19 0.82 0.10 ]
[0.31 0.97 0.32 0.94 0.37 0.86 0.56 1.00 0.88 0.82 0.48 0.40 0.99 0.40 0.59 0.33 0.98 0.36 0.82 0.03 0.37 0.60 0.09 0.85 0.96 0.82 0.19 0.71 0.24 0.29 0.85 0.87 0.15 0.24 0.90 0.21 0.35 0.89 0.86 0.72 0.94 0.98 0.35 0.47 0.59 0.47 0.23 0.84 0.54 0.49 0.04 0.13 0.36 0.74 0.38 0.01 0.13 0.51 0.43 0.59 0.05 0.32 0.78 0.63 0.20 0.89 0.92 0.64 0.44 0.05 0.84 0.10 0.94 0.33 0.42 0.26 0.60 0.37 0.84 0.78 0.76 0.20 0.12 0.07 ]
[0.11 0.24 0.67 0.74 0.94 0.45 0.14 0.88 1.00 0.21 0.08 0.37 0.71 0.85 0.27 0.62 0.05 0.32 0.30 1.00 0.06 1.00 0.36 0.19 0.57 0.24 0.88 0.82 0.66 0.38 0.38 0.87 0.05 0.09 0.74 0.35 0.68 0.49 0.69 0.73 0.35 0.87 0.71 0.90 0.14 0.42 0.18 0.31 0.58 0.83 0.42 0.95 0.40 0.03 0.34 0.87 0.28 0.92 0.60 0.16 0.02 0.05 0.18 0.79 0.93 0.73 0.11 0.91 0.33 0.80 0.90 0.03 0.75 0.41 0.23 0.43 0.72 0.50 0.04 0.02 0.63 0.47 0.70 0.49 ]
[0.90 0.76 0.34 0.63 0.13 0.85 0.76 0.82 0.21 1.00 0.55 0.38 0.50 0.27 0.49 0.47 0.05 0.60 0.08 0.92 0.74 0.09 0.77 0.69 0.07 0.19 0.24 0.78 0.98 0.36 0.49 0.00 0.71 0.84 0.11 0.99 0.83 0.76 0.30 0.73 0.70 0.25 0.59 0.00 0.35 0.29 0.49 0.54 0.30 0.29 0.17 0.95 0.20 0.94 0.06 0.79 0.42 0.38 0.11 0.84 0.28 0.35 0.70 0.48 0.77 0.37 0.75 0.30 0.45 0.59 0.63 0.77 0.23 0.04 0.79 0.85 0.02 0.13 0.45 0.62 0.96 0.82 0.78 0.02 ]
