D = 4;
n = [ 4 4 4 4 ];
N = 32;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.41 0.09 0.09 0.54 0.11 0.42 0.65 0.83 0.23 0.46 0.04 0.56 0.43 0.93 0.81 0.94 0.97 0.08 0.33 0.83 0.16 0.12 0.50 0.77 0.75 0.98 0.60 0.69 0.33 0.79 0.83 ]
[0.41 1.00 0.44 0.23 0.72 0.14 0.03 0.03 0.86 0.48 0.64 0.80 0.44 0.59 0.01 0.49 0.20 0.23 0.42 0.18 0.95 0.40 0.82 0.05 0.64 0.86 0.25 0.06 0.75 0.75 0.86 0.35 ]
[0.09 0.44 1.00 1.00 0.11 0.89 0.90 0.78 0.83 0.13 0.87 0.79 0.98 0.27 0.44 0.24 0.03 0.20 0.80 0.08 0.89 0.51 0.10 0.34 0.64 0.56 0.58 0.85 0.14 0.75 0.36 0.32 ]
[0.09 0.23 1.00 1.00 0.37 0.84 0.72 0.87 0.92 0.55 0.79 0.17 0.62 0.24 0.95 0.39 0.17 0.31 0.32 0.35 0.33 0.90 0.33 0.81 0.80 0.20 0.73 0.72 0.21 0.58 0.38 0.03 ]
[0.54 0.72 0.11 0.37 1.00 0.41 0.79 0.59 0.37 0.96 0.99 0.70 0.64 0.43 0.27 0.59 0.85 0.67 0.36 0.52 0.73 0.73 0.34 0.59 0.88 0.63 0.92 0.38 0.26 0.39 0.34 0.92 ]
[0.11 0.14 0.89 0.84 0.41 1.00 0.48 0.59 0.39 0.68 0.95 0.60 0.02 0.82 0.98 0.38 0.11 0.76 0.81 0.16 0.76 0.57 0.86 0.12 0.58 0.91 0.41 0.12 0.91 0.46 0.37 0.23 ]
[0.42 0.03 0.90 0.72 0.79 0.48 1.00 0.94 0.64 0.71 0.09 0.96 0.72 0.62 0.71 0.45 0.77 0.87 0.72 0.91 0.11 0.56 0.74 0.67 0.63 0.94 0.56 0.77 0.37 0.22 0.61 0.65 ]
[0.65 0.03 0.78 0.87 0.59 0.59 0.94 1.00 0.57 0.58 0.31 0.17 0.32 0.90 0.28 0.72 0.97 0.37 0.99 0.78 0.11 1.00 0.47 0.29 0.28 0.89 0.97 0.76 0.84 0.55 0.91 0.92 ]
[0.83 0.86 0.83 0.92 0.37 0.39 0.64 0.57 1.00 0.98 0.16 0.54 0.58 0.43 0.59 0.85 0.84 0.45 0.70 0.94 0.48 0.88 0.40 0.64 0.85 0.07 0.50 0.27 0.87 0.89 0.90 0.20 ]
[0.23 0.48 0.13 0.55 0.96 0.68 0.71 0.58 0.98 1.00 0.72 0.28 0.10 0.47 0.32 0.45 0.47 0.27 0.83 0.96 0.16 0.63 0.81 0.26 0.58 0.95 0.89 0.68 0.06 0.71 0.57 0.35 ]
[0.46 0.64 0.87 0.79 0.99 0.95 0.09 0.31 0.16 0.72 1.00 0.67 0.49 0.89 0.59 0.29 0.01 0.46 0.09 0.96 0.98 0.50 0.38 0.44 0.73 0.29 0.27 0.11 0.50 0.95 0.66 0.10 ]
[0.04 0.80 0.79 0.17 0.70 0.60 0.96 0.17 0.54 0.28 0.67 1.00 0.82 0.64 0.03 0.05 0.24 0.08 0.24 0.54 0.95 0.01 0.08 0.32 0.91 0.69 0.81 0.92 0.98 0.92 0.15 0.45 ]
[0.56 0.44 0.98 0.62 0.64 0.02 0.72 0.32 0.58 0.10 0.49 0.82 1.00 1.00 0.45 0.04 1.00 0.25 0.46 0.19 0.32 0.13 0.24 0.30 0.99 0.52 0.51 0.52 0.53 0.78 0.98 0.83 ]
[0.43 0.59 0.27 0.24 0.43 0.82 0.62 0.90 0.43 0.47 0.89 0.64 1.00 1.00 0.69 0.88 0.48 0.30 0.05 0.22 0.36 0.10 0.56 0.24 0.36 0.60 0.70 0.68 0.76 0.78 0.62 0.22 ]
[0.93 0.01 0.44 0.95 0.27 0.98 0.71 0.28 0.59 0.32 0.59 0.03 0.45 0.69 1.00 0.07 0.05 0.89 0.51 0.70 0.20 0.34 0.24 0.90 0.00 0.83 0.00 0.71 0.87 0.66 0.01 0.42 ]
[0.81 0.49 0.24 0.39 0.59 0.38 0.45 0.72 0.85 0.45 0.29 0.05 0.04 0.88 0.07 1.00 0.71 0.06 0.12 0.64 0.79 0.58 0.35 0.55 0.40 0.58 0.36 0.09 0.80 0.51 0.90 0.78 ]
[0.94 0.20 0.03 0.17 0.85 0.11 0.77 0.97 0.84 0.47 0.01 0.24 1.00 0.48 0.05 0.71 1.00 0.47 0.38 0.95 0.18 0.07 0.96 0.19 0.62 0.08 0.06 0.85 0.84 0.37 0.02 0.79 ]
[0.97 0.23 0.20 0.31 0.67 0.76 0.87 0.37 0.45 0.27 0.46 0.08 0.25 0.30 0.89 0.06 0.47 1.00 0.92 0.10 0.11 0.18 0.98 0.78 0.68 0.90 0.92 0.97 0.59 0.39 0.42 0.68 ]
[0.08 0.42 0.80 0.32 0.36 0.81 0.72 0.99 0.70 0.83 0.09 0.24 0.46 0.05 0.51 0.12 0.38 0.92 1.00 0.70 0.29 0.18 0.78 0.39 0.21 0.51 0.16 0.15 0.10 0.91 0.81 0.92 ]
[0.33 0.18 0.08 0.35 0.52 0.16 0.91 0.78 0.94 0.96 0.96 0.54 0.19 0.22 0.70 0.64 0.95 0.10 0.70 1.00 1.00 0.08 0.86 0.07 0.41 0.49 0.27 0.86 0.19 0.86 0.95 0.98 ]
[0.83 0.95 0.89 0.33 0.73 0.76 0.11 0.11 0.48 0.16 0.98 0.95 0.32 0.36 0.20 0.79 0.18 0.11 0.29 1.00 1.00 0.84 0.11 1.00 0.32 0.80 0.26 0.81 0.71 0.49 0.44 0.12 ]
[0.16 0.40 0.51 0.90 0.73 0.57 0.56 1.00 0.88 0.63 0.50 0.01 0.13 0.10 0.34 0.58 0.07 0.18 0.18 0.08 0.84 1.00 0.64 0.61 0.20 0.92 0.43 0.28 0.37 0.81 0.46 0.35 ]
[0.12 0.82 0.10 0.33 0.34 0.86 0.74 0.47 0.40 0.81 0.38 0.08 0.24 0.56 0.24 0.35 0.96 0.98 0.78 0.86 0.11 0.64 1.00 0.54 0.74 0.95 0.72 0.41 0.34 0.18 0.58 0.58 ]
[0.50 0.05 0.34 0.81 0.59 0.12 0.67 0.29 0.64 0.26 0.44 0.32 0.30 0.24 0.90 0.55 0.19 0.78 0.39 0.07 1.00 0.61 0.54 1.00 0.39 0.58 0.15 0.65 0.36 0.42 0.22 0.64 ]
[0.77 0.64 0.64 0.80 0.88 0.58 0.63 0.28 0.85 0.58 0.73 0.91 0.99 0.36 0.00 0.40 0.62 0.68 0.21 0.41 0.32 0.20 0.74 0.39 1.00 0.34 0.93 0.18 0.80 0.69 0.83 0.87 ]
[0.75 0.86 0.56 0.20 0.63 0.91 0.94 0.89 0.07 0.95 0.29 0.69 0.52 0.60 0.83 0.58 0.08 0.90 0.51 0.49 0.80 0.92 0.95 0.58 0.34 1.00 0.17 0.36 0.07 0.32 0.69 0.43 ]
[0.98 0.25 0.58 0.73 0.92 0.41 0.56 0.97 0.50 0.89 0.27 0.81 0.51 0.70 0.00 0.36 0.06 0.92 0.16 0.27 0.26 0.43 0.72 0.15 0.93 0.17 1.00 0.16 0.22 0.75 0.06 0.89 ]
[0.60 0.06 0.85 0.72 0.38 0.12 0.77 0.76 0.27 0.68 0.11 0.92 0.52 0.68 0.71 0.09 0.85 0.97 0.15 0.86 0.81 0.28 0.41 0.65 0.18 0.36 0.16 1.00 0.57 0.06 0.90 0.50 ]
[0.69 0.75 0.14 0.21 0.26 0.91 0.37 0.84 0.87 0.06 0.50 0.98 0.53 0.76 0.87 0.80 0.84 0.59 0.10 0.19 0.71 0.37 0.34 0.36 0.80 0.07 0.22 0.57 1.00 0.26 0.32 0.21 ]
[0.33 0.75 0.75 0.58 0.39 0.46 0.22 0.55 0.89 0.71 0.95 0.92 0.78 0.78 0.66 0.51 0.37 0.39 0.91 0.86 0.49 0.81 0.18 0.42 0.69 0.32 0.75 0.06 0.26 1.00 0.60 0.85 ]
[0.79 0.86 0.36 0.38 0.34 0.37 0.61 0.91 0.90 0.57 0.66 0.15 0.98 0.62 0.01 0.90 0.02 0.42 0.81 0.95 0.44 0.46 0.58 0.22 0.83 0.69 0.06 0.90 0.32 0.60 1.00 0.41 ]
[0.83 0.35 0.32 0.03 0.92 0.23 0.65 0.92 0.20 0.35 0.10 0.45 0.83 0.22 0.42 0.78 0.79 0.68 0.92 0.98 0.12 0.35 0.58 0.64 0.87 0.43 0.89 0.50 0.21 0.85 0.41 1.00 ]
];
