D = 6;
n = [ 5 5 5 5 5 5 ];
N = 38;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.68 0.38 0.69 0.15 0.69 0.68 0.93 0.82 0.96 0.93 0.15 0.38 0.80 0.61 0.42 0.30 0.42 0.69 0.37 0.01 0.99 0.76 0.15 0.79 0.15 0.03 0.10 0.65 0.87 0.76 0.91 0.21 0.39 0.21 0.10 0.49 0.61 ]
[0.68 1.00 0.71 0.21 0.33 0.87 0.41 0.46 0.12 0.54 0.52 0.84 0.79 0.54 0.40 0.15 0.45 0.73 0.67 0.27 0.53 0.42 0.64 0.03 0.40 0.98 0.54 0.18 0.32 0.73 0.97 0.43 0.41 0.59 0.99 0.10 0.58 0.28 ]
[0.38 0.71 1.00 0.90 0.08 0.01 0.40 0.69 0.59 0.63 0.13 0.75 0.32 0.20 0.32 0.78 0.89 0.88 0.05 0.77 0.24 0.38 0.04 0.17 0.93 0.59 0.53 0.66 0.91 0.54 0.94 0.49 0.85 0.85 0.80 0.06 0.42 0.65 ]
[0.69 0.21 0.90 1.00 0.64 0.04 0.44 0.35 0.11 0.99 0.21 0.33 0.25 0.93 0.53 0.68 0.33 0.30 0.71 0.53 0.45 0.22 0.98 0.27 0.43 1.00 0.54 0.74 0.42 0.12 0.66 0.74 0.34 0.64 0.90 0.96 0.26 0.94 ]
[0.15 0.33 0.08 0.64 1.00 0.24 0.48 0.55 0.65 0.62 0.22 0.87 0.02 0.21 0.86 0.96 0.60 0.35 0.40 0.26 0.25 0.23 0.24 0.56 0.48 0.90 0.01 0.71 0.72 0.92 0.69 0.33 0.86 0.86 0.81 0.40 0.97 0.72 ]
[0.69 0.87 0.01 0.04 0.24 1.00 0.59 0.23 0.49 0.63 0.24 0.38 0.28 0.17 0.25 0.05 0.96 0.49 0.69 0.09 0.92 0.70 0.49 0.37 0.31 0.63 0.94 0.04 0.25 0.65 0.95 0.58 0.19 0.62 0.65 0.49 0.45 0.72 ]
[0.68 0.41 0.40 0.44 0.48 0.59 1.00 0.29 0.39 0.59 0.72 0.81 0.32 0.72 0.70 0.49 0.13 0.76 0.17 0.24 0.72 0.39 0.57 0.70 0.83 0.78 0.91 0.20 0.05 0.22 0.27 0.11 0.06 0.25 0.72 0.35 0.34 0.68 ]
[0.93 0.46 0.69 0.35 0.55 0.23 0.29 1.00 0.66 0.62 0.44 0.76 0.54 0.57 0.69 0.31 0.20 0.38 0.86 0.07 0.21 1.00 0.73 0.86 0.57 0.63 0.52 0.85 0.64 0.33 0.66 0.66 0.33 0.44 0.83 0.87 0.80 0.40 ]
[0.82 0.12 0.59 0.11 0.65 0.49 0.39 0.66 1.00 0.11 0.17 0.08 0.88 0.62 0.54 0.29 0.77 0.94 0.29 0.75 0.64 0.55 0.38 0.43 0.74 1.00 0.25 0.03 0.57 0.88 0.79 0.30 0.24 0.85 0.29 0.38 0.59 0.37 ]
[0.96 0.54 0.63 0.99 0.62 0.63 0.59 0.62 0.11 1.00 0.33 0.75 0.76 0.04 0.31 0.67 0.49 0.89 0.52 0.57 0.06 0.36 0.78 0.64 0.93 0.12 0.20 0.66 0.79 0.27 0.36 0.44 0.89 0.27 0.08 0.02 0.28 0.33 ]
[0.93 0.52 0.13 0.21 0.22 0.24 0.72 0.44 0.17 0.33 1.00 0.53 0.52 0.81 0.88 0.65 0.70 0.37 0.09 0.31 0.03 0.49 0.00 0.65 0.90 0.19 0.67 0.18 0.04 0.56 0.74 0.22 0.94 0.51 0.02 0.79 0.10 0.73 ]
[0.15 0.84 0.75 0.33 0.87 0.38 0.81 0.76 0.08 0.75 0.53 1.00 0.48 0.42 0.21 0.45 0.44 0.79 0.62 0.29 0.07 0.31 0.37 0.64 0.59 0.54 0.66 0.28 0.55 0.34 0.78 0.19 0.90 0.49 0.27 0.33 0.09 0.32 ]
[0.38 0.79 0.32 0.25 0.02 0.28 0.32 0.54 0.88 0.76 0.52 0.48 1.00 0.87 0.51 0.78 0.36 0.35 0.14 0.04 0.18 0.86 0.16 0.11 0.73 0.44 0.69 0.86 0.13 0.94 0.48 0.55 0.48 0.61 0.26 0.27 0.36 0.66 ]
[0.80 0.54 0.20 0.93 0.21 0.17 0.72 0.57 0.62 0.04 0.81 0.42 0.87 1.00 0.24 0.45 0.14 0.21 0.10 0.09 0.90 0.80 0.50 0.88 0.69 0.40 0.15 0.41 0.41 0.55 0.11 0.07 0.81 0.53 0.62 0.80 0.47 0.35 ]
[0.61 0.40 0.32 0.53 0.86 0.25 0.70 0.69 0.54 0.31 0.88 0.21 0.51 0.24 1.00 0.73 0.45 0.49 0.96 0.96 0.52 0.22 0.03 0.71 0.71 0.53 0.19 0.80 0.59 0.87 0.76 0.84 0.60 0.68 0.40 0.58 0.66 0.46 ]
[0.42 0.15 0.78 0.68 0.96 0.05 0.49 0.31 0.29 0.67 0.65 0.45 0.78 0.45 0.73 1.00 0.81 0.41 0.41 0.82 0.09 0.62 0.50 0.94 0.37 0.83 0.24 0.30 0.92 0.72 0.45 0.92 0.93 0.90 0.93 0.67 0.77 0.76 ]
[0.30 0.45 0.89 0.33 0.60 0.96 0.13 0.20 0.77 0.49 0.70 0.44 0.36 0.14 0.45 0.81 1.00 0.75 0.89 0.51 0.04 0.38 0.12 0.31 0.43 0.94 0.60 0.65 0.18 0.31 0.38 0.58 0.77 0.57 0.43 0.88 0.51 0.63 ]
[0.42 0.73 0.88 0.30 0.35 0.49 0.76 0.38 0.94 0.89 0.37 0.79 0.35 0.21 0.49 0.41 0.75 1.00 0.25 0.43 0.39 0.99 0.77 0.68 0.40 0.76 0.97 0.87 0.45 0.42 0.87 0.03 0.29 0.58 0.02 0.01 0.91 0.94 ]
[0.69 0.67 0.05 0.71 0.40 0.69 0.17 0.86 0.29 0.52 0.09 0.62 0.14 0.10 0.96 0.41 0.89 0.25 1.00 0.98 0.84 0.40 0.68 0.05 0.01 0.12 0.86 0.27 0.09 0.70 0.49 0.03 0.96 0.31 0.19 0.56 0.81 0.63 ]
[0.37 0.27 0.77 0.53 0.26 0.09 0.24 0.07 0.75 0.57 0.31 0.29 0.04 0.09 0.96 0.82 0.51 0.43 0.98 1.00 0.20 0.34 0.06 0.08 0.19 0.23 0.74 0.97 0.81 0.88 0.37 0.61 0.10 0.83 0.76 0.68 0.84 0.92 ]
[0.01 0.53 0.24 0.45 0.25 0.92 0.72 0.21 0.64 0.06 0.03 0.07 0.18 0.90 0.52 0.09 0.04 0.39 0.84 0.20 1.00 0.18 0.94 0.31 0.32 0.62 0.85 0.71 0.48 0.56 0.79 0.23 0.85 0.77 0.98 0.31 0.67 0.74 ]
[0.99 0.42 0.38 0.22 0.23 0.70 0.39 1.00 0.55 0.36 0.49 0.31 0.86 0.80 0.22 0.62 0.38 0.99 0.40 0.34 0.18 1.00 0.76 0.29 0.56 0.98 0.93 0.63 0.40 0.10 0.00 0.91 0.10 0.57 0.17 0.10 0.19 0.69 ]
[0.76 0.64 0.04 0.98 0.24 0.49 0.57 0.73 0.38 0.78 0.00 0.37 0.16 0.50 0.03 0.50 0.12 0.77 0.68 0.06 0.94 0.76 1.00 0.77 0.17 0.11 0.83 0.27 0.56 0.14 0.01 0.67 0.95 0.57 0.29 0.06 0.07 0.76 ]
[0.15 0.03 0.17 0.27 0.56 0.37 0.70 0.86 0.43 0.64 0.65 0.64 0.11 0.88 0.71 0.94 0.31 0.68 0.05 0.08 0.31 0.29 0.77 1.00 0.86 0.71 0.43 0.15 0.47 0.67 0.24 0.91 0.98 0.03 0.60 0.31 0.35 0.16 ]
[0.79 0.40 0.93 0.43 0.48 0.31 0.83 0.57 0.74 0.93 0.90 0.59 0.73 0.69 0.71 0.37 0.43 0.40 0.01 0.19 0.32 0.56 0.17 0.86 1.00 0.08 0.71 0.06 0.70 0.10 0.21 0.67 0.55 0.54 0.41 0.98 0.79 0.00 ]
[0.15 0.98 0.59 1.00 0.90 0.63 0.78 0.63 1.00 0.12 0.19 0.54 0.44 0.40 0.53 0.83 0.94 0.76 0.12 0.23 0.62 0.98 0.11 0.71 0.08 1.00 0.22 0.48 0.29 0.69 0.29 0.24 0.11 0.22 0.06 0.84 0.29 0.32 ]
[0.03 0.54 0.53 0.54 0.01 0.94 0.91 0.52 0.25 0.20 0.67 0.66 0.69 0.15 0.19 0.24 0.60 0.97 0.86 0.74 0.85 0.93 0.83 0.43 0.71 0.22 1.00 0.09 0.23 0.94 0.33 0.36 0.13 0.21 0.10 0.68 0.97 0.81 ]
[0.10 0.18 0.66 0.74 0.71 0.04 0.20 0.85 0.03 0.66 0.18 0.28 0.86 0.41 0.80 0.30 0.65 0.87 0.27 0.97 0.71 0.63 0.27 0.15 0.06 0.48 0.09 1.00 0.66 0.80 0.59 0.81 0.64 0.84 0.34 0.84 0.01 0.27 ]
[0.65 0.32 0.91 0.42 0.72 0.25 0.05 0.64 0.57 0.79 0.04 0.55 0.13 0.41 0.59 0.92 0.18 0.45 0.09 0.81 0.48 0.40 0.56 0.47 0.70 0.29 0.23 0.66 1.00 0.28 0.80 0.21 0.02 0.72 0.68 0.38 0.86 0.98 ]
[0.87 0.73 0.54 0.12 0.92 0.65 0.22 0.33 0.88 0.27 0.56 0.34 0.94 0.55 0.87 0.72 0.31 0.42 0.70 0.88 0.56 0.10 0.14 0.67 0.10 0.69 0.94 0.80 0.28 1.00 0.30 0.42 0.13 0.04 0.21 0.50 0.31 0.69 ]
[0.76 0.97 0.94 0.66 0.69 0.95 0.27 0.66 0.79 0.36 0.74 0.78 0.48 0.11 0.76 0.45 0.38 0.87 0.49 0.37 0.79 0.00 0.01 0.24 0.21 0.29 0.33 0.59 0.80 0.30 1.00 0.12 0.79 0.86 0.12 0.99 0.83 0.45 ]
[0.91 0.43 0.49 0.74 0.33 0.58 0.11 0.66 0.30 0.44 0.22 0.19 0.55 0.07 0.84 0.92 0.58 0.03 0.03 0.61 0.23 0.91 0.67 0.91 0.67 0.24 0.36 0.81 0.21 0.42 0.12 1.00 0.04 0.82 0.10 0.05 0.80 0.28 ]
[0.21 0.41 0.85 0.34 0.86 0.19 0.06 0.33 0.24 0.89 0.94 0.90 0.48 0.81 0.60 0.93 0.77 0.29 0.96 0.10 0.85 0.10 0.95 0.98 0.55 0.11 0.13 0.64 0.02 0.13 0.79 0.04 1.00 0.53 0.86 0.09 0.23 0.51 ]
[0.39 0.59 0.85 0.64 0.86 0.62 0.25 0.44 0.85 0.27 0.51 0.49 0.61 0.53 0.68 0.90 0.57 0.58 0.31 0.83 0.77 0.57 0.57 0.03 0.54 0.22 0.21 0.84 0.72 0.04 0.86 0.82 0.53 1.00 0.63 0.59 0.70 0.98 ]
[0.21 0.99 0.80 0.90 0.81 0.65 0.72 0.83 0.29 0.08 0.02 0.27 0.26 0.62 0.40 0.93 0.43 0.02 0.19 0.76 0.98 0.17 0.29 0.60 0.41 0.06 0.10 0.34 0.68 0.21 0.12 0.10 0.86 0.63 1.00 0.77 0.81 0.98 ]
