D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 66;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.53 0.50 0.57 0.14 0.31 0.89 0.22 0.52 1.00 0.30 0.31 0.66 0.41 0.88 0.02 0.12 0.81 0.32 0.03 0.35 0.34 0.66 0.35 0.94 0.72 0.44 0.81 0.09 0.36 0.96 0.20 0.23 0.81 0.07 0.46 0.82 0.09 0.35 0.88 0.11 0.99 0.97 0.37 0.80 0.39 0.04 0.34 0.98 0.33 0.70 0.56 0.87 1.00 0.25 0.35 0.40 0.36 0.00 0.10 0.62 0.53 0.68 0.06 0.45 0.21 ]
[0.53 1.00 0.14 0.12 0.42 0.09 0.16 0.90 0.64 0.76 0.95 0.61 0.25 0.30 0.31 0.68 0.74 0.85 0.38 0.88 0.13 0.79 0.64 0.74 0.94 0.50 0.05 0.80 0.87 0.37 0.22 0.25 0.07 0.26 0.05 0.13 0.86 0.76 0.51 0.97 0.47 0.59 0.92 0.28 0.42 0.48 0.25 0.07 0.02 0.56 0.84 0.22 0.53 0.40 0.99 0.86 0.96 0.96 0.73 0.14 0.23 0.57 0.69 0.01 0.13 0.40 ]
[0.50 0.14 1.00 0.61 0.24 0.87 0.19 0.41 0.44 0.30 0.57 0.72 0.02 0.13 0.93 0.37 0.71 0.13 0.67 0.09 0.45 0.57 0.35 0.42 0.75 0.09 0.50 0.49 0.03 0.28 0.96 0.76 0.70 0.18 0.18 0.27 0.94 0.34 0.74 0.33 0.48 0.41 0.94 0.88 0.07 0.76 0.09 0.62 0.58 0.28 0.03 0.36 0.47 0.45 0.07 0.15 0.97 0.48 0.48 0.69 0.56 0.40 0.97 0.14 0.08 0.36 ]
[0.57 0.12 0.61 1.00 0.77 0.58 0.21 0.08 0.40 0.54 0.79 0.46 0.19 0.32 0.65 0.90 0.07 0.39 0.36 0.05 0.59 0.68 0.59 0.05 0.86 0.98 0.45 0.66 0.30 0.93 0.54 0.49 0.30 0.09 0.89 0.62 0.57 0.68 0.07 0.82 0.46 0.19 0.28 0.19 0.64 0.22 0.69 0.66 0.98 0.94 0.03 0.97 0.40 0.41 0.56 0.56 0.16 0.87 0.13 0.89 0.29 0.57 0.30 0.95 0.58 0.88 ]
[0.14 0.42 0.24 0.77 1.00 0.50 0.70 0.06 0.09 0.61 0.68 0.18 0.76 0.36 0.56 0.92 0.93 0.26 0.35 0.54 0.99 0.52 0.13 0.26 0.31 0.71 0.23 0.70 0.86 0.25 0.91 0.11 0.82 0.97 0.76 0.27 0.86 0.19 0.65 0.04 0.09 0.89 0.25 0.20 0.49 0.88 0.07 0.51 0.08 0.63 0.60 0.55 0.70 0.02 0.98 0.42 0.36 0.24 0.42 0.10 0.38 0.28 0.65 0.10 0.56 0.12 ]
[0.31 0.09 0.87 0.58 0.50 1.00 0.58 0.08 0.73 0.61 0.92 0.11 0.70 0.47 0.15 0.82 0.90 0.29 0.07 0.76 0.47 0.03 0.93 0.90 0.40 0.27 0.99 0.95 0.55 0.01 0.96 0.74 0.29 0.55 0.66 0.52 0.82 0.45 0.01 0.30 0.35 0.83 0.64 0.46 0.46 0.43 0.89 0.01 0.00 0.40 0.64 0.44 0.44 0.30 0.04 0.74 0.85 0.10 0.66 0.69 0.95 1.00 0.53 0.29 0.56 0.97 ]
[0.89 0.16 0.19 0.21 0.70 0.58 1.00 0.78 0.60 0.56 0.27 0.53 0.45 0.25 0.19 0.07 0.72 0.39 0.34 0.63 0.25 0.12 0.96 0.35 0.49 0.33 0.83 0.25 0.50 0.48 0.23 0.33 0.77 0.37 0.95 0.77 0.92 0.03 0.07 0.63 0.38 0.32 0.68 0.45 0.88 0.37 0.65 0.49 0.68 0.80 0.78 1.00 0.49 0.79 0.89 0.20 0.53 0.19 0.40 0.55 0.12 0.29 0.52 0.73 0.70 0.22 ]
[0.22 0.90 0.41 0.08 0.06 0.08 0.78 1.00 0.05 0.89 0.87 0.03 0.04 0.60 0.03 0.34 0.21 0.19 0.42 0.19 0.06 0.31 0.40 0.99 0.07 0.71 0.83 0.35 0.67 0.42 0.49 0.40 0.35 0.38 0.03 0.88 0.98 0.43 0.49 0.72 0.00 0.08 0.36 0.28 0.14 0.45 0.82 0.96 0.34 0.61 0.47 0.17 0.60 0.08 0.58 0.58 0.95 0.30 0.19 0.15 0.85 0.34 0.12 0.37 0.66 0.58 ]
[0.52 0.64 0.44 0.40 0.09 0.73 0.60 0.05 1.00 0.41 0.92 0.62 0.96 0.73 0.44 0.70 0.71 0.83 0.03 0.40 0.19 0.54 0.42 0.21 0.73 0.22 0.38 0.17 1.00 0.51 0.93 0.94 0.20 0.28 0.84 0.21 0.99 0.16 0.97 0.28 0.17 0.55 0.93 0.44 0.66 0.49 0.49 0.03 0.26 0.10 0.59 0.77 0.58 0.01 0.79 0.20 0.23 0.48 0.42 1.00 0.45 0.52 0.81 0.40 0.34 0.72 ]
[1.00 0.76 0.30 0.54 0.61 0.61 0.56 0.89 0.41 1.00 0.49 0.82 0.33 0.82 0.94 0.16 0.15 0.23 0.36 0.33 0.83 0.86 0.14 0.71 0.58 0.95 0.92 0.09 0.12 0.95 0.73 0.09 0.79 0.27 0.68 0.74 0.08 0.33 0.13 0.89 0.39 0.13 0.47 0.96 0.88 0.69 0.01 0.58 0.58 0.84 0.41 0.27 0.24 0.78 0.26 0.72 0.98 0.80 0.41 0.03 0.45 0.66 0.65 0.96 0.45 0.23 ]
