D = 6;
n = [ 4 4 4 4 4 4 ];
N = 55;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.67 0.51 0.01 0.18 0.18 0.54 0.92 0.23 0.71 0.18 0.79 0.58 0.80 0.71 0.26 0.17 0.29 0.38 0.49 0.73 0.49 0.53 0.61 0.47 0.09 0.22 0.03 0.91 0.49 0.86 0.15 0.04 0.52 0.89 0.58 0.31 0.10 0.43 0.93 0.18 0.40 0.65 0.60 0.93 0.77 0.94 0.57 0.69 0.54 0.21 0.82 0.87 0.92 0.98 ]
[0.67 1.00 0.56 0.04 0.61 0.66 0.45 0.08 0.25 0.73 0.64 0.57 0.84 0.17 0.85 0.04 0.58 0.82 0.64 0.92 0.29 0.53 0.25 0.67 0.63 0.53 0.59 0.42 0.71 0.88 0.76 0.47 0.60 0.44 0.92 0.72 0.70 0.29 0.12 0.66 0.02 0.70 0.85 0.72 0.39 0.12 0.96 1.00 0.04 0.87 0.82 0.64 0.72 0.79 0.89 ]
[0.51 0.56 1.00 0.18 0.44 0.60 0.47 0.28 0.93 0.62 0.69 0.05 0.73 0.30 0.39 0.50 0.70 0.09 0.85 0.25 0.96 0.90 0.31 0.51 0.44 0.30 0.49 0.05 0.94 0.14 0.08 0.15 0.07 0.94 1.00 0.11 0.89 0.94 0.07 0.69 0.09 0.78 0.11 0.07 0.78 0.83 0.36 0.84 0.54 0.78 0.22 0.10 0.90 0.98 0.61 ]
[0.01 0.04 0.18 1.00 0.67 0.00 0.11 0.53 0.32 0.59 0.43 0.22 0.18 0.45 0.42 0.21 0.57 0.28 0.88 0.59 0.27 0.44 0.05 0.79 0.37 0.92 0.98 0.18 0.39 0.75 0.98 0.79 0.96 0.94 0.94 0.40 0.03 0.24 0.54 0.45 0.54 0.44 0.72 0.13 0.98 0.38 0.74 0.28 0.69 0.25 0.24 0.61 0.21 0.37 0.32 ]
[0.18 0.61 0.44 0.67 1.00 0.70 0.19 0.18 0.65 0.59 0.30 0.50 0.96 0.51 0.18 0.64 0.78 0.50 0.57 0.46 0.52 0.65 0.43 0.69 0.26 0.71 0.46 0.94 0.27 0.44 0.82 0.52 0.26 0.40 0.29 0.68 0.17 0.64 0.58 0.26 0.07 0.94 0.16 0.72 0.35 0.98 0.45 0.82 0.27 0.60 0.48 0.52 0.90 0.78 0.74 ]
[0.18 0.66 0.60 0.00 0.70 1.00 0.59 0.57 0.84 0.05 0.62 0.82 0.26 0.54 0.25 0.66 0.17 0.38 0.74 0.43 0.66 0.29 0.42 0.54 0.22 0.88 0.51 0.95 0.71 0.98 0.50 0.67 0.60 0.90 0.70 0.67 0.96 0.12 0.25 0.44 0.55 0.33 0.14 0.49 0.07 0.94 0.52 0.98 0.24 0.64 0.60 0.55 0.31 0.77 0.86 ]
[0.54 0.45 0.47 0.11 0.19 0.59 1.00 0.61 0.21 0.43 0.41 0.21 0.38 0.97 0.48 0.65 0.53 0.84 0.26 0.71 0.67 0.17 0.92 0.82 0.49 0.16 0.63 0.14 0.42 0.47 0.69 0.75 0.18 0.48 0.50 0.20 0.42 0.73 0.92 0.17 0.72 0.01 0.77 0.34 0.17 0.01 0.13 0.45 0.14 0.27 0.61 0.21 0.03 0.94 0.87 ]
[0.92 0.08 0.28 0.53 0.18 0.57 0.61 1.00 0.51 0.41 0.60 0.80 0.18 0.82 0.21 0.38 0.66 0.92 0.36 0.10 0.94 0.98 0.75 0.78 0.35 0.32 0.61 0.01 0.94 0.64 0.60 0.13 0.43 0.27 0.25 0.46 0.25 0.67 0.37 0.53 0.10 0.33 0.54 0.28 0.20 0.42 0.80 0.58 0.74 0.76 0.60 0.51 0.80 0.96 0.45 ]
[0.23 0.25 0.93 0.32 0.65 0.84 0.21 0.51 1.00 0.84 0.97 0.98 0.66 0.13 0.79 0.36 0.49 0.06 0.66 0.39 0.52 0.62 0.87 0.65 0.16 0.05 0.38 0.95 0.33 0.70 0.07 0.16 0.70 0.09 0.30 0.14 0.45 0.09 0.40 0.40 0.56 0.41 0.90 0.58 0.21 0.62 0.16 0.40 0.42 0.08 0.84 1.00 0.56 0.41 0.97 ]
[0.71 0.73 0.62 0.59 0.59 0.05 0.43 0.41 0.84 1.00 0.80 0.97 0.10 0.34 0.35 0.20 0.89 0.27 0.09 0.65 0.88 0.68 0.09 0.61 0.67 0.87 0.11 0.78 0.86 0.48 0.68 0.46 0.67 0.25 0.87 0.19 0.22 0.85 0.53 0.34 0.99 0.48 0.85 0.54 0.25 0.33 0.12 0.47 0.23 0.73 0.16 0.15 0.44 0.58 0.83 ]
[0.18 0.64 0.69 0.43 0.30 0.62 0.41 0.60 0.97 0.80 1.00 0.17 0.01 0.27 0.66 0.33 0.20 0.81 0.03 0.26 0.80 0.87 0.13 0.62 0.74 0.24 1.00 0.73 0.49 0.14 0.68 0.80 0.72 0.72 0.89 0.94 0.60 0.57 0.52 0.52 0.17 0.21 0.79 0.99 0.30 0.88 0.65 0.81 0.75 0.00 0.70 0.78 0.60 0.52 0.96 ]
[0.79 0.57 0.05 0.22 0.50 0.82 0.21 0.80 0.98 0.97 0.17 1.00 0.63 0.07 0.33 0.90 0.93 0.62 0.89 0.43 0.25 0.67 0.81 0.44 0.98 0.76 0.80 0.17 0.40 0.53 0.28 0.32 0.93 0.63 0.51 0.99 0.45 0.72 0.81 0.11 0.19 0.80 0.06 0.74 0.63 0.30 0.45 0.23 0.81 0.22 0.97 0.29 0.49 0.56 0.06 ]
[0.58 0.84 0.73 0.18 0.96 0.26 0.38 0.18 0.66 0.10 0.01 0.63 1.00 0.23 0.65 0.43 0.18 0.64 0.90 0.54 0.01 0.38 0.08 0.48 0.88 0.30 0.90 0.40 0.42 0.64 0.15 0.60 0.89 0.56 0.91 0.07 0.80 0.93 0.17 0.76 0.05 0.18 0.68 0.09 0.52 0.62 0.60 0.23 0.64 0.26 0.75 0.57 0.71 0.58 0.12 ]
[0.80 0.17 0.30 0.45 0.51 0.54 0.97 0.82 0.13 0.34 0.27 0.07 0.23 1.00 0.02 0.19 0.10 0.43 0.24 0.22 0.94 0.15 0.10 0.20 0.75 0.07 0.85 0.02 0.45 0.54 0.16 0.62 0.98 0.22 0.84 0.46 0.97 0.40 0.93 0.50 0.58 0.28 0.13 0.12 0.55 0.93 0.59 0.03 0.87 0.17 0.25 0.95 0.89 0.16 0.39 ]
[0.71 0.85 0.39 0.42 0.18 0.25 0.48 0.21 0.79 0.35 0.66 0.33 0.65 0.02 1.00 0.85 0.10 0.67 0.18 0.65 0.60 0.08 0.93 0.38 0.15 0.13 0.35 0.79 0.86 0.41 0.48 0.06 0.31 0.80 0.37 0.58 0.39 0.58 0.95 0.77 0.07 0.56 0.10 0.23 0.39 0.68 0.83 0.65 0.12 0.07 0.38 0.88 0.12 0.51 0.49 ]
[0.26 0.04 0.50 0.21 0.64 0.66 0.65 0.38 0.36 0.20 0.33 0.90 0.43 0.19 0.85 1.00 0.48 0.26 0.48 0.14 0.40 0.13 0.18 0.85 0.73 0.29 0.08 0.60 0.99 0.24 0.71 0.78 0.46 0.15 0.85 0.85 0.96 0.88 0.62 0.64 0.66 0.49 0.29 0.31 0.03 0.33 0.33 0.08 0.09 0.51 0.86 0.60 0.63 0.55 0.68 ]
[0.17 0.58 0.70 0.57 0.78 0.17 0.53 0.66 0.49 0.89 0.20 0.93 0.18 0.10 0.10 0.48 1.00 0.18 0.01 0.27 0.11 0.69 0.49 0.11 0.31 0.03 0.32 0.81 0.73 0.12 0.17 0.21 0.40 0.71 0.36 0.33 0.05 0.94 0.55 0.07 0.71 0.14 0.48 0.17 0.81 0.25 0.05 0.39 0.38 0.53 0.38 0.77 0.96 0.43 0.53 ]
[0.29 0.82 0.09 0.28 0.50 0.38 0.84 0.92 0.06 0.27 0.81 0.62 0.64 0.43 0.67 0.26 0.18 1.00 0.50 0.74 0.22 0.64 0.84 0.12 0.32 0.50 0.72 0.07 0.59 0.60 0.63 0.42 0.99 0.24 0.82 0.69 0.83 0.09 0.41 0.85 0.84 0.99 0.30 0.62 0.84 0.08 0.59 0.33 0.22 0.44 0.28 0.35 0.74 0.55 0.25 ]
[0.38 0.64 0.85 0.88 0.57 0.74 0.26 0.36 0.66 0.09 0.03 0.89 0.90 0.24 0.18 0.48 0.01 0.50 1.00 0.51 0.33 0.93 0.65 0.20 0.09 0.07 0.54 0.68 0.75 0.18 0.10 0.35 0.84 0.53 0.06 0.90 0.07 0.43 0.85 0.13 0.50 0.20 0.61 0.75 0.58 0.56 0.22 0.08 0.81 0.73 0.59 0.37 0.15 0.99 0.38 ]
[0.49 0.92 0.25 0.59 0.46 0.43 0.71 0.10 0.39 0.65 0.26 0.43 0.54 0.22 0.65 0.14 0.27 0.74 0.51 1.00 0.29 0.20 0.40 0.71 0.84 0.40 0.68 0.58 0.89 0.60 0.29 0.78 0.37 0.72 0.95 0.13 0.62 0.44 0.89 0.91 0.33 0.35 0.32 0.69 0.49 0.54 0.51 0.17 0.74 0.99 0.71 0.15 0.47 0.96 0.98 ]
[0.73 0.29 0.96 0.27 0.52 0.66 0.67 0.94 0.52 0.88 0.80 0.25 0.01 0.94 0.60 0.40 0.11 0.22 0.33 0.29 1.00 0.98 0.12 0.67 0.88 0.75 0.39 0.02 0.92 0.74 0.22 0.59 0.72 0.60 0.91 0.49 0.54 0.60 0.37 0.48 0.94 0.40 0.56 0.64 0.51 0.11 0.80 0.06 0.45 0.62 0.82 0.23 0.28 0.52 0.72 ]
[0.49 0.53 0.90 0.44 0.65 0.29 0.17 0.98 0.62 0.68 0.87 0.67 0.38 0.15 0.08 0.13 0.69 0.64 0.93 0.20 0.98 1.00 0.03 0.08 0.68 0.03 0.27 0.04 0.57 0.08 0.32 0.55 0.33 0.95 0.06 0.24 0.14 0.47 0.31 0.53 0.83 0.75 0.55 0.53 0.31 0.11 0.91 0.94 0.93 0.11 0.50 0.22 0.74 0.86 0.39 ]
[0.53 0.25 0.31 0.05 0.43 0.42 0.92 0.75 0.87 0.09 0.13 0.81 0.08 0.10 0.93 0.18 0.49 0.84 0.65 0.40 0.12 0.03 1.00 0.11 0.81 0.84 0.74 0.10 0.38 0.94 0.87 0.68 0.61 0.57 0.11 0.03 0.42 0.01 0.02 0.29 0.78 0.98 0.13 0.70 0.04 0.65 0.66 0.89 0.30 0.67 0.08 0.92 0.84 0.27 0.57 ]
