D = 6;
n = [ 2 2 2 2 2 2 ];
N = 65;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.47 0.33 0.38 0.78 0.68 0.30 0.14 0.06 0.13 0.98 0.98 0.73 0.02 0.13 0.68 0.92 0.55 0.37 0.08 0.77 0.72 0.04 0.51 0.66 0.04 0.47 0.38 0.26 0.38 0.41 0.56 0.88 0.70 0.08 0.11 0.75 0.61 0.70 0.72 0.12 1.00 0.48 0.99 0.09 0.47 0.84 0.97 0.15 0.23 0.45 0.44 0.98 0.14 0.42 0.65 0.16 0.97 0.94 0.32 0.12 0.26 0.25 0.83 0.13 ]
[0.47 1.00 0.44 0.33 0.42 0.23 0.48 0.24 0.19 0.59 0.60 0.95 0.16 0.69 0.99 0.16 0.02 0.52 0.40 0.98 0.29 0.89 0.44 0.84 0.30 0.69 1.00 0.83 0.57 0.40 0.99 0.57 0.51 0.81 0.24 0.85 0.35 0.18 0.89 0.89 0.86 0.51 0.90 0.35 0.61 0.98 0.36 0.97 0.87 0.50 0.06 0.38 0.62 0.71 0.30 0.22 0.15 0.71 0.22 0.68 0.82 0.79 0.19 0.55 0.80 ]
[0.33 0.44 1.00 0.31 0.43 0.59 0.99 0.69 0.55 0.91 0.96 0.46 0.16 0.50 0.81 0.26 0.95 0.11 0.04 0.50 0.98 0.49 0.37 0.35 0.92 0.01 0.05 0.96 0.19 0.47 0.97 0.06 0.81 0.63 0.54 0.14 0.34 0.70 0.96 0.12 0.28 0.21 0.02 0.50 0.22 0.44 0.37 0.37 0.83 0.94 0.49 0.68 0.08 0.94 0.90 0.77 0.06 0.37 0.46 0.26 0.70 0.35 0.85 0.20 0.65 ]
[0.38 0.33 0.31 1.00 0.31 0.89 0.21 0.48 0.23 0.21 0.82 0.31 0.75 0.11 0.55 0.23 0.07 0.40 0.63 0.33 0.22 0.64 0.86 0.30 0.77 0.66 0.27 0.09 0.07 0.85 0.63 0.89 0.07 0.08 0.15 0.50 0.27 0.00 0.18 0.91 0.00 0.36 0.89 0.13 0.48 0.04 0.51 0.09 0.47 0.24 0.35 0.27 0.82 0.34 0.44 0.90 0.67 0.02 0.57 0.39 0.41 0.30 0.11 0.95 0.26 ]
[0.78 0.42 0.43 0.31 1.00 0.87 0.79 0.64 0.85 0.49 0.97 0.85 0.15 0.38 0.77 0.26 0.89 0.96 0.60 0.48 0.02 0.86 0.65 0.29 0.68 0.95 0.52 0.63 0.55 0.63 0.34 0.51 0.21 0.94 0.43 0.53 0.63 0.79 0.97 0.95 0.01 0.41 0.46 0.17 0.68 0.81 0.77 0.78 0.86 0.19 0.84 0.40 0.51 0.90 0.78 0.98 0.26 0.12 0.06 0.92 0.56 0.83 0.97 0.93 0.44 ]
[0.68 0.23 0.59 0.89 0.87 1.00 0.67 0.86 0.56 0.46 0.60 0.72 0.10 0.68 0.11 0.07 0.73 0.88 0.94 0.29 0.55 0.42 0.92 0.89 0.02 0.99 0.01 0.44 0.87 0.37 0.41 0.78 0.20 0.35 0.75 0.35 0.88 0.23 0.96 0.16 0.28 0.14 0.30 0.89 0.93 0.74 0.36 0.15 0.38 0.78 0.31 0.83 0.94 0.82 0.99 0.26 0.55 0.09 0.18 0.88 0.45 0.59 0.20 0.96 0.67 ]
[0.30 0.48 0.99 0.21 0.79 0.67 1.00 0.10 0.83 0.46 0.60 0.55 0.91 0.82 0.47 0.71 0.81 0.09 0.84 0.45 0.17 0.76 0.99 0.82 0.62 0.09 0.71 0.85 0.10 0.98 0.40 0.71 0.92 0.90 0.02 0.83 0.66 0.63 0.65 0.71 0.90 0.28 0.66 0.41 0.26 0.38 0.65 0.45 0.07 0.71 0.36 0.13 0.13 0.31 0.12 0.46 0.33 0.56 0.26 0.52 0.56 0.26 0.24 0.70 0.20 ]
[0.14 0.24 0.69 0.48 0.64 0.86 0.10 1.00 0.03 0.33 0.07 0.13 0.39 0.39 0.45 0.13 0.80 0.19 0.21 0.86 0.11 0.58 0.43 0.48 0.23 0.16 0.64 0.82 0.90 0.80 0.66 0.31 0.97 0.37 0.42 0.07 0.57 0.85 0.92 0.44 0.31 0.57 0.36 0.50 0.23 0.90 0.80 0.92 0.82 0.69 0.42 0.27 0.03 0.57 0.04 0.41 0.38 0.43 0.32 0.81 0.61 0.11 0.13 0.06 0.46 ]
[0.06 0.19 0.55 0.23 0.85 0.56 0.83 0.03 1.00 0.82 0.64 0.41 0.54 0.99 0.38 0.42 0.53 0.66 0.28 0.50 0.12 0.61 0.38 0.91 0.87 0.53 0.49 0.91 0.80 0.27 0.39 0.06 0.54 0.77 0.42 0.82 0.67 0.28 0.45 0.80 0.79 0.25 0.94 0.68 0.66 0.14 0.55 0.33 0.08 0.25 0.31 0.51 0.52 0.31 0.39 1.00 0.26 0.30 0.44 0.67 0.82 0.76 0.27 0.45 0.68 ]
[0.13 0.59 0.91 0.21 0.49 0.46 0.46 0.33 0.82 1.00 0.95 0.40 0.63 0.73 0.62 0.64 0.04 0.53 0.10 0.26 0.98 0.50 0.16 0.67 0.18 0.29 0.70 0.42 0.88 0.43 0.23 0.37 0.55 0.51 0.75 0.53 0.69 0.33 0.53 0.55 0.43 0.29 0.17 0.09 0.33 0.31 0.80 0.31 0.01 0.03 0.28 0.17 0.63 0.11 0.88 0.66 0.61 0.11 0.62 0.86 0.36 0.21 0.95 0.57 0.15 ]
[0.98 0.60 0.96 0.82 0.97 0.60 0.60 0.07 0.64 0.95 1.00 0.53 0.92 0.51 0.14 0.63 0.52 0.81 0.35 0.40 0.15 0.01 0.94 0.21 0.26 0.40 0.26 0.64 0.51 0.05 0.27 0.97 0.59 0.61 0.49 0.30 0.09 0.53 0.66 0.57 0.89 0.05 0.35 0.33 0.26 0.79 0.71 0.85 0.68 0.05 0.18 0.37 0.42 0.60 0.17 0.46 0.41 0.14 0.60 0.93 0.92 0.28 0.62 0.81 0.60 ]
