D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 41;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 ];
m = [
[1.00 0.59 0.80 0.83 0.91 0.03 0.68 0.89 0.02 0.57 0.07 0.33 0.34 0.57 0.88 0.89 0.37 0.95 0.62 0.17 0.39 0.61 0.68 0.73 0.13 0.19 0.33 0.30 0.09 0.67 0.07 0.31 0.42 0.58 0.49 0.89 0.99 0.47 0.80 0.32 0.78 ]
[0.59 1.00 0.34 0.31 0.72 0.83 0.45 0.38 0.59 0.13 0.45 0.87 0.67 0.92 0.42 0.85 0.44 0.28 0.62 0.26 0.16 0.28 0.97 0.25 0.00 0.08 0.75 0.50 0.18 0.99 0.88 0.90 0.71 0.93 0.83 0.02 0.03 0.79 0.71 0.02 0.71 ]
[0.80 0.34 1.00 0.70 0.33 0.74 0.27 0.28 0.48 0.67 0.40 0.30 0.95 0.09 0.82 0.89 0.51 0.71 0.91 0.98 0.05 0.05 0.98 0.86 0.33 0.67 0.17 0.30 0.57 0.11 0.61 0.40 0.06 0.26 0.92 0.47 0.39 0.48 0.36 0.62 0.67 ]
[0.83 0.31 0.70 1.00 0.79 0.48 0.46 0.52 0.61 0.18 0.03 0.13 0.54 0.50 0.60 0.76 0.03 0.40 0.34 0.43 0.58 0.04 0.41 0.63 0.46 0.04 0.33 0.47 0.46 0.40 0.58 0.35 0.72 0.02 0.76 0.21 0.96 0.42 0.34 0.48 0.81 ]
[0.91 0.72 0.33 0.79 1.00 0.77 0.21 0.39 0.49 0.61 0.03 0.95 0.54 0.11 0.35 0.75 0.34 0.02 0.93 0.87 0.75 0.10 0.76 0.78 0.89 0.37 0.57 0.75 0.91 0.60 0.69 0.02 0.77 0.44 0.45 0.67 0.91 0.39 0.56 0.14 0.30 ]
[0.03 0.83 0.74 0.48 0.77 1.00 0.37 0.37 0.59 0.02 0.32 0.51 0.72 0.28 0.48 0.56 0.60 0.36 0.36 0.67 0.90 0.65 0.34 0.99 0.16 0.21 0.11 0.04 0.78 0.75 0.60 0.83 0.95 0.20 0.15 0.88 0.17 0.94 0.06 0.05 0.90 ]
[0.68 0.45 0.27 0.46 0.21 0.37 1.00 0.32 0.50 0.73 0.37 0.01 0.00 0.23 0.17 0.53 0.68 0.95 0.73 0.68 0.80 0.94 0.20 0.13 0.02 0.80 0.67 0.47 0.04 0.54 0.23 0.80 0.36 0.19 0.36 0.16 0.86 0.90 0.87 0.23 0.27 ]
[0.89 0.38 0.28 0.52 0.39 0.37 0.32 1.00 0.47 0.71 0.58 0.98 0.95 0.66 0.40 0.12 0.17 0.36 0.74 0.48 0.70 0.33 0.07 0.63 0.30 0.19 0.77 0.72 0.27 0.56 0.83 0.97 0.84 0.16 0.86 0.11 0.56 0.96 0.85 0.93 0.41 ]
[0.02 0.59 0.48 0.61 0.49 0.59 0.50 0.47 1.00 0.76 0.35 0.70 0.33 0.69 0.10 0.09 0.58 0.83 0.56 0.41 0.02 0.65 0.72 0.58 0.35 0.25 0.08 0.87 0.55 0.33 0.45 0.80 0.58 0.08 0.28 0.12 0.17 0.71 0.73 0.82 0.20 ]
[0.57 0.13 0.67 0.18 0.61 0.02 0.73 0.71 0.76 1.00 0.37 0.15 0.78 0.12 0.88 0.74 0.42 0.68 0.06 0.58 0.05 0.30 0.86 0.85 0.79 0.48 0.88 0.46 0.52 0.77 0.24 0.31 0.39 0.46 0.42 0.62 0.29 0.78 0.13 0.49 0.27 ]
