D = 4;
n = [ 5 5 5 5 ];
N = 87;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.07 0.49 0.78 0.27 0.55 0.79 0.15 0.79 0.97 0.66 0.20 0.47 0.95 0.98 0.51 0.89 0.51 0.89 0.26 0.55 0.09 0.11 0.06 0.45 0.17 0.28 0.68 0.99 0.40 0.38 0.07 0.93 0.66 0.48 0.84 0.72 0.05 0.90 0.77 0.68 0.09 0.49 0.89 0.29 0.57 0.96 0.06 0.13 0.54 0.45 0.34 0.31 0.00 0.30 0.91 0.40 0.20 0.75 0.13 0.78 0.95 0.94 0.28 0.66 0.96 0.15 0.20 0.26 0.13 0.58 0.33 0.75 0.62 0.01 0.95 0.53 0.44 0.48 0.64 0.92 0.03 0.66 0.39 0.67 0.99 0.91 ]
[0.07 1.00 0.32 0.99 0.54 0.36 0.97 0.15 0.77 0.28 0.27 0.04 0.38 0.99 0.77 0.38 0.50 0.16 0.51 0.22 0.61 0.09 0.59 0.23 0.69 0.42 0.13 0.90 0.60 0.69 0.72 0.72 0.62 0.71 0.39 0.96 0.55 0.12 0.87 0.74 0.90 0.22 0.35 0.71 0.13 0.06 0.02 0.13 0.03 0.28 0.89 0.34 0.52 0.73 0.61 0.23 0.55 0.52 0.94 0.57 0.34 0.01 0.65 0.46 0.33 0.34 0.66 0.02 0.47 0.51 0.78 0.60 0.06 0.85 0.81 0.99 0.36 0.81 0.00 0.53 0.03 0.22 0.77 0.56 0.54 0.01 0.66 ]
[0.49 0.32 1.00 0.94 0.53 0.98 0.88 0.98 0.46 0.55 0.93 0.07 0.66 0.05 0.39 0.41 0.83 0.24 0.09 0.46 0.18 0.56 0.32 0.19 0.22 0.97 0.08 0.13 0.36 0.65 0.07 0.01 0.04 0.88 0.07 0.11 0.91 0.93 0.86 0.63 0.38 0.43 0.39 0.02 0.54 0.15 0.04 0.37 0.54 0.63 0.54 0.26 0.36 0.68 0.89 0.69 0.74 0.94 0.69 0.36 0.41 0.01 0.43 0.10 0.77 0.44 0.41 0.41 0.36 0.46 0.16 0.46 0.09 0.68 0.35 0.74 0.28 0.91 0.60 0.25 0.10 0.23 0.62 0.38 0.58 0.06 0.61 ]
[0.78 0.99 0.94 1.00 0.10 0.16 0.23 0.91 0.08 0.61 0.86 0.92 0.08 0.75 0.14 0.90 0.31 0.26 0.07 0.57 0.24 0.77 0.41 0.85 0.45 0.80 0.74 0.06 0.39 0.16 0.70 0.35 0.46 0.66 0.66 0.74 0.18 0.43 0.62 0.29 0.80 0.70 0.95 0.09 0.11 0.35 0.83 0.87 0.02 0.31 0.70 0.44 0.05 0.24 0.90 0.84 0.11 0.10 0.58 0.96 0.55 0.93 0.69 0.24 0.08 0.46 0.06 0.09 0.38 0.78 0.87 0.88 0.06 0.36 0.60 0.18 1.00 0.32 0.25 0.26 0.26 0.06 0.92 0.75 0.03 0.73 0.76 ]
[0.27 0.54 0.53 0.10 1.00 0.29 0.80 0.95 0.49 0.27 0.39 0.69 0.60 0.93 0.55 0.51 0.82 0.46 0.55 0.44 0.19 0.29 0.12 0.56 0.83 0.84 0.75 0.77 0.00 0.07 0.78 0.04 0.63 0.80 0.97 0.50 0.51 0.62 0.57 0.13 0.55 0.98 0.63 0.27 0.04 0.74 0.15 0.47 0.88 0.95 0.61 0.92 0.29 0.59 0.30 0.82 0.26 0.84 0.79 0.89 0.01 0.52 0.07 0.63 0.73 0.11 0.87 0.24 0.57 0.97 0.92 0.26 0.16 0.46 0.34 0.66 0.05 0.12 0.59 0.70 0.51 0.37 0.52 0.79 0.33 0.23 0.65 ]
[0.55 0.36 0.98 0.16 0.29 1.00 0.02 0.28 0.84 0.96 0.67 0.38 0.93 0.52 0.12 0.62 0.23 0.93 0.29 1.00 0.26 0.47 0.48 0.78 0.61 0.05 0.29 0.54 0.77 0.09 0.02 0.16 0.61 0.32 0.53 0.25 0.43 0.95 0.29 0.76 0.04 0.75 0.12 1.00 0.50 0.22 0.51 0.10 0.07 0.55 0.32 0.49 0.15 0.46 0.47 0.85 0.52 0.85 0.12 0.06 0.64 0.63 0.82 0.90 0.37 0.95 0.25 0.75 0.88 0.09 0.99 0.15 0.78 0.70 0.03 0.04 0.24 0.89 0.50 0.14 0.17 0.42 0.05 0.76 0.12 0.02 0.21 ]
[0.79 0.97 0.88 0.23 0.80 0.02 1.00 0.34 0.02 1.00 0.01 0.45 0.76 0.02 0.79 0.66 0.87 0.05 0.18 0.02 1.00 0.33 0.21 0.05 0.25 0.40 0.15 0.54 0.90 0.93 0.28 0.74 0.60 0.44 0.11 0.02 0.60 0.64 0.56 0.88 0.93 0.16 0.11 0.95 0.68 0.22 0.66 0.46 0.68 0.26 0.72 0.97 0.17 0.40 0.91 0.30 0.56 0.93 0.64 0.94 1.00 0.61 0.89 0.52 0.27 0.79 0.11 0.26 0.66 0.37 0.55 0.74 0.16 0.09 0.60 0.44 0.07 0.79 0.37 0.73 0.92 0.76 0.93 0.70 0.56 0.40 0.88 ]
[0.15 0.15 0.98 0.91 0.95 0.28 0.34 1.00 0.64 0.60 0.23 0.63 0.89 0.96 0.58 0.98 0.22 0.31 0.13 0.73 0.79 0.70 0.75 0.29 0.17 0.84 0.89 0.80 0.03 0.66 0.25 0.48 0.87 0.64 0.81 0.08 0.08 0.66 0.48 0.41 0.12 0.91 0.16 0.69 0.76 0.24 0.97 0.55 0.88 0.86 0.82 0.36 0.94 0.37 0.13 0.53 0.02 0.72 0.78 0.58 0.58 0.40 0.43 0.02 0.90 0.63 0.36 0.97 0.58 0.08 0.23 0.23 0.35 0.75 0.76 0.81 0.49 0.13 0.87 0.34 0.15 0.89 0.21 0.94 0.89 0.57 0.23 ]
[0.79 0.77 0.46 0.08 0.49 0.84 0.02 0.64 1.00 0.84 0.55 0.97 0.93 0.24 0.57 0.07 0.70 0.17 0.24 0.03 0.60 0.48 0.59 0.40 0.37 0.97 0.10 0.24 0.83 0.27 0.52 0.68 0.51 0.17 0.21 0.04 0.27 0.73 0.56 0.28 0.74 0.22 0.01 0.62 0.36 0.83 0.60 0.97 0.95 0.58 0.42 0.84 0.80 0.21 0.92 0.56 0.28 0.10 0.16 0.12 0.22 0.48 0.13 0.95 0.62 0.56 0.39 0.22 0.05 0.22 0.21 0.88 0.57 0.46 0.37 0.96 0.90 0.87 0.13 0.48 0.02 0.92 0.52 0.55 0.35 0.69 0.07 ]
[0.97 0.28 0.55 0.61 0.27 0.96 1.00 0.60 0.84 1.00 0.42 0.61 0.63 0.09 0.41 0.85 0.98 0.68 0.68 0.50 0.23 0.50 0.64 0.54 0.69 0.39 0.04 0.96 0.28 0.42 0.08 0.60 0.98 0.38 0.40 0.67 0.83 0.58 0.62 0.64 0.02 0.30 0.07 0.93 0.36 0.06 0.92 0.23 0.26 0.34 0.37 0.62 0.80 0.08 0.45 0.51 0.07 0.97 0.46 0.59 0.03 0.78 0.78 0.60 0.59 0.69 0.85 0.93 0.31 0.04 0.29 0.22 0.31 0.99 0.23 0.32 0.29 0.18 0.83 0.01 0.19 0.75 0.38 0.29 0.13 0.27 0.72 ]
[0.66 0.27 0.93 0.86 0.39 0.67 0.01 0.23 0.55 0.42 1.00 0.07 0.65 0.03 0.19 0.08 0.09 0.70 0.89 0.39 0.81 0.06 0.40 0.60 0.03 0.93 0.69 0.42 0.65 0.14 0.39 0.18 0.41 0.39 0.28 0.76 0.60 0.25 0.07 0.72 0.97 0.38 0.89 0.57 0.48 0.03 0.87 0.48 0.99 0.66 0.29 0.29 0.40 0.90 0.76 0.57 0.55 0.05 0.81 0.80 0.49 0.48 0.99 0.18 0.22 0.98 0.81 0.07 0.84 0.78 0.50 0.68 0.66 0.80 0.60 0.22 0.87 0.36 0.33 0.40 0.23 0.05 0.94 0.98 0.11 0.05 0.23 ]
[0.20 0.04 0.07 0.92 0.69 0.38 0.45 0.63 0.97 0.61 0.07 1.00 0.14 0.09 0.42 0.93 0.31 0.19 0.31 0.93 0.75 0.27 0.90 0.45 0.87 0.83 0.79 0.19 0.80 0.12 0.55 0.05 0.61 0.09 0.78 0.56 0.47 0.34 0.07 0.69 0.55 0.77 0.60 0.12 0.52 0.30 0.57 0.78 0.31 0.54 0.98 0.26 0.99 0.48 0.77 0.79 0.91 0.06 0.99 0.98 0.36 0.03 0.12 0.07 0.37 0.19 0.92 0.64 0.45 0.64 0.92 0.34 0.84 0.15 0.71 0.40 0.01 0.75 0.05 0.78 0.17 0.05 0.51 0.98 0.71 0.61 0.69 ]
[0.47 0.38 0.66 0.08 0.60 0.93 0.76 0.89 0.93 0.63 0.65 0.14 1.00 0.71 0.78 0.71 0.93 0.00 0.74 0.70 0.67 0.98 0.87 0.90 0.76 0.16 0.23 0.33 0.43 0.83 0.23 0.07 0.37 0.74 0.88 0.71 0.02 0.91 0.56 0.23 0.49 0.73 0.61 0.56 0.79 0.36 0.63 0.78 0.56 0.25 0.75 0.04 0.06 0.60 0.93 0.36 0.46 0.85 0.18 0.84 0.73 0.91 0.87 0.29 0.88 0.89 0.96 0.15 0.83 0.99 0.58 0.89 0.35 0.22 0.00 0.91 0.84 0.84 0.08 0.31 0.66 0.29 0.46 0.46 0.17 0.09 0.03 ]
[0.95 0.99 0.05 0.75 0.93 0.52 0.02 0.96 0.24 0.09 0.03 0.09 0.71 1.00 0.05 0.40 0.32 0.20 0.03 0.56 0.64 0.69 0.47 0.12 0.38 0.61 0.68 0.31 0.67 0.45 0.85 0.29 0.52 0.01 0.37 0.71 0.31 0.89 0.11 0.80 0.03 0.10 0.71 0.53 0.48 0.22 0.59 0.03 0.31 0.37 0.91 0.90 0.19 0.26 0.48 0.66 0.51 0.37 0.10 0.12 0.42 1.00 0.57 0.17 0.99 0.54 0.32 0.30 0.35 0.89 0.33 0.78 0.36 0.18 0.79 0.84 0.12 0.42 0.84 0.30 0.46 0.97 0.10 0.02 0.73 0.43 0.90 ]
[0.98 0.77 0.39 0.14 0.55 0.12 0.79 0.58 0.57 0.41 0.19 0.42 0.78 0.05 1.00 0.43 0.91 0.04 0.85 0.35 0.54 0.04 0.27 0.38 0.71 0.65 0.07 0.64 0.71 0.44 0.65 0.47 0.40 0.80 0.20 0.65 0.27 0.97 0.18 0.90 0.92 0.79 0.09 0.23 0.51 0.08 0.14 0.90 0.37 0.22 0.39 0.31 0.75 0.43 0.54 0.99 0.51 0.12 0.28 0.64 0.81 0.65 0.74 0.32 0.88 0.93 0.39 0.66 0.70 0.66 0.99 0.02 0.44 0.43 0.41 0.01 0.72 0.05 0.96 0.16 0.96 0.64 0.96 0.98 0.07 0.30 0.18 ]
[0.51 0.38 0.41 0.90 0.51 0.62 0.66 0.98 0.07 0.85 0.08 0.93 0.71 0.40 0.43 1.00 0.39 0.53 0.97 0.51 0.65 0.50 0.37 0.85 0.80 0.60 0.20 0.76 0.43 0.12 0.23 0.40 0.43 0.97 0.92 0.85 0.88 0.60 0.49 0.49 0.35 0.89 0.22 0.26 0.79 0.89 0.08 0.09 0.68 0.93 0.24 0.35 0.02 0.29 0.34 0.58 0.80 0.46 0.75 0.92 0.66 0.86 0.73 0.34 0.62 1.00 0.60 0.94 0.20 0.20 0.13 0.19 0.41 0.91 0.72 0.45 0.53 0.07 0.49 0.83 0.75 0.04 0.52 0.27 0.86 0.38 0.37 ]
[0.89 0.50 0.83 0.31 0.82 0.23 0.87 0.22 0.70 0.98 0.09 0.31 0.93 0.32 0.91 0.39 1.00 0.80 0.81 0.02 0.43 0.52 0.20 0.35 0.10 0.93 0.52 0.49 0.82 0.76 0.94 0.00 1.00 0.30 0.08 0.66 0.40 0.87 0.13 0.63 0.06 0.95 0.56 0.46 0.96 0.64 0.59 0.77 0.68 1.00 0.77 0.00 0.31 0.24 0.12 0.41 0.18 0.59 0.26 0.38 0.97 0.91 0.19 0.55 0.58 0.29 0.34 0.19 0.67 0.42 0.27 0.79 0.54 0.86 0.03 0.34 0.47 0.19 0.21 0.63 0.47 0.51 0.94 0.24 0.33 0.35 0.75 ]
[0.51 0.16 0.24 0.26 0.46 0.93 0.05 0.31 0.17 0.68 0.70 0.19 0.00 0.20 0.04 0.53 0.80 1.00 0.17 0.07 0.33 0.56 0.69 0.93 0.37 0.69 0.73 0.62 0.85 0.32 0.44 0.25 0.86 0.82 0.85 0.32 0.21 0.31 0.70 0.94 0.21 0.31 0.50 0.02 0.09 0.36 0.27 0.13 0.62 0.27 0.56 0.98 0.95 0.19 0.58 0.92 0.80 0.89 0.69 0.37 0.77 1.00 0.53 0.34 0.01 0.18 0.75 0.00 0.11 0.66 0.63 0.91 0.12 0.19 0.41 0.30 0.55 0.65 0.90 0.24 0.72 0.37 0.10 0.11 0.26 0.66 0.25 ]
[0.89 0.51 0.09 0.07 0.55 0.29 0.18 0.13 0.24 0.68 0.89 0.31 0.74 0.03 0.85 0.97 0.81 0.17 1.00 0.61 0.49 0.82 0.53 0.67 0.11 0.99 0.03 0.54 0.21 0.85 0.93 0.77 0.04 0.40 0.18 0.93 0.10 0.11 0.68 0.84 0.39 0.50 0.07 0.34 0.36 0.79 0.44 0.94 0.11 0.11 0.13 0.40 0.43 0.43 0.73 0.39 0.53 0.49 0.72 0.55 0.47 0.88 0.90 0.23 0.41 0.04 0.93 0.59 0.67 0.18 0.25 0.37 0.64 0.15 0.72 0.18 0.32 0.53 0.16 0.92 0.00 0.32 1.00 0.30 0.66 0.96 0.69 ]
[0.26 0.22 0.46 0.57 0.44 1.00 0.02 0.73 0.03 0.50 0.39 0.93 0.70 0.56 0.35 0.51 0.02 0.07 0.61 1.00 0.67 0.34 0.45 0.15 0.43 0.51 0.16 0.63 0.77 0.87 0.05 0.05 0.56 0.83 0.40 0.92 0.55 0.46 0.47 0.86 0.67 0.88 0.55 0.52 0.34 0.08 0.74 0.06 0.40 0.11 0.72 0.51 0.66 0.80 0.62 0.90 0.88 0.37 0.24 0.93 0.01 0.51 0.54 0.91 0.81 0.88 0.71 0.03 0.13 0.25 1.00 0.36 0.43 0.97 0.96 0.02 0.12 0.94 0.03 0.13 0.25 0.08 0.99 0.10 0.58 0.26 0.65 ]
[0.55 0.61 0.18 0.24 0.19 0.26 1.00 0.79 0.60 0.23 0.81 0.75 0.67 0.64 0.54 0.65 0.43 0.33 0.49 0.67 1.00 0.78 0.13 0.83 0.04 0.35 0.45 0.95 0.52 0.87 0.63 0.93 0.44 0.15 0.59 0.89 0.43 0.29 0.39 0.67 0.61 0.69 0.66 0.45 0.17 0.06 0.92 0.73 0.04 0.91 0.63 0.25 0.65 0.81 0.98 0.84 0.49 0.91 0.14 0.77 0.26 0.49 0.48 0.35 0.87 0.89 0.66 0.81 0.68 0.58 0.00 0.49 0.55 0.31 0.08 0.79 0.66 0.41 0.70 0.25 0.22 0.60 0.60 0.67 0.31 0.51 0.85 ]
[0.09 0.09 0.56 0.77 0.29 0.47 0.33 0.70 0.48 0.50 0.06 0.27 0.98 0.69 0.04 0.50 0.52 0.56 0.82 0.34 0.78 1.00 0.90 0.42 0.45 0.97 0.55 0.78 0.57 0.15 0.68 0.63 0.17 0.72 0.01 0.39 0.47 0.73 0.35 0.76 0.91 0.49 0.55 0.53 0.29 0.68 0.10 0.18 0.70 0.04 0.63 0.96 0.08 0.61 0.05 0.45 0.82 0.46 0.82 0.90 0.44 0.98 0.54 0.06 0.53 0.15 0.14 0.11 0.21 0.27 0.69 0.43 0.65 0.34 0.36 0.33 0.41 0.10 0.29 0.87 0.58 0.35 0.83 0.65 0.47 0.30 0.41 ]
[0.11 0.59 0.32 0.41 0.12 0.48 0.21 0.75 0.59 0.64 0.40 0.90 0.87 0.47 0.27 0.37 0.20 0.69 0.53 0.45 0.13 0.90 1.00 0.65 0.81 0.47 0.31 0.83 0.67 0.52 0.26 0.81 0.12 0.15 0.77 0.51 0.56 0.68 0.31 0.10 0.01 0.15 0.80 0.86 0.07 0.48 0.94 0.71 0.68 0.68 0.23 0.54 0.99 0.87 0.97 0.27 0.29 0.71 0.77 0.47 0.26 0.68 0.33 0.20 0.56 0.82 0.50 0.84 0.65 0.78 0.42 0.66 0.30 0.46 0.30 0.01 0.45 0.75 0.97 0.21 0.85 0.67 0.91 0.67 0.05 0.19 0.46 ]
