D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 41;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 ];
m = [
[1.00 0.10 0.66 0.03 0.62 0.51 0.12 0.44 0.15 0.21 0.38 0.83 0.13 0.15 0.33 0.15 0.95 0.00 0.43 0.77 0.79 0.85 0.76 0.69 0.04 0.24 0.04 0.92 0.64 0.16 0.66 0.89 0.40 0.67 0.99 0.60 0.09 0.22 0.26 0.46 0.45 ]
[0.10 1.00 0.07 0.44 0.71 0.94 0.32 0.12 0.62 0.17 0.72 0.86 0.78 0.37 0.11 0.73 0.34 0.53 0.22 0.37 0.88 0.52 0.26 0.08 0.56 0.21 0.11 0.23 0.73 0.51 0.28 0.47 0.45 0.22 0.15 0.59 0.33 0.59 0.72 0.66 0.50 ]
[0.66 0.07 1.00 0.72 0.51 0.09 0.98 0.29 0.77 0.28 0.25 0.96 0.32 0.92 0.06 0.18 0.63 0.06 0.86 0.99 0.38 0.45 0.53 0.16 0.58 0.33 0.76 0.63 0.60 0.70 0.18 0.70 0.45 0.47 0.67 0.57 0.76 0.82 0.37 0.93 0.77 ]
[0.03 0.44 0.72 1.00 0.54 0.58 0.73 0.85 0.33 0.93 0.08 0.05 0.42 0.51 0.22 0.82 0.95 0.98 0.79 0.94 0.63 0.91 0.35 0.69 0.51 0.30 0.02 0.31 0.53 0.72 0.56 0.91 0.19 0.98 0.96 0.98 0.34 0.79 0.09 0.45 0.53 ]
[0.62 0.71 0.51 0.54 1.00 0.92 0.61 0.61 0.34 0.92 0.81 0.31 0.36 0.07 0.74 0.49 0.12 0.80 0.74 0.07 0.45 0.97 0.01 0.22 0.66 0.19 0.98 0.55 0.07 0.56 0.94 0.08 0.87 0.86 0.06 0.53 0.30 0.15 0.83 0.80 0.46 ]
[0.51 0.94 0.09 0.58 0.92 1.00 0.72 0.75 0.43 0.99 0.83 0.02 0.77 0.35 0.18 0.39 0.98 0.16 0.78 0.95 0.52 0.02 0.20 0.93 0.24 0.46 0.19 0.72 0.90 0.72 0.91 0.46 0.88 0.62 0.58 0.05 0.40 0.19 0.34 0.01 0.15 ]
[0.12 0.32 0.98 0.73 0.61 0.72 1.00 0.98 0.56 0.75 0.71 0.22 0.96 0.36 0.90 0.12 0.53 0.05 0.60 0.17 0.57 0.90 0.28 0.95 0.81 0.20 0.24 0.70 0.34 0.59 0.22 0.25 0.78 0.33 0.86 0.81 0.92 0.84 0.89 0.96 0.96 ]
[0.44 0.12 0.29 0.85 0.61 0.75 0.98 1.00 0.82 0.79 0.61 0.98 0.42 0.85 0.15 0.13 0.90 0.79 0.73 0.02 0.06 0.02 0.53 0.33 0.97 0.85 0.16 0.74 0.71 0.28 0.64 0.95 0.81 0.21 0.16 0.99 0.53 0.77 0.68 0.10 0.18 ]
[0.15 0.62 0.77 0.33 0.34 0.43 0.56 0.82 1.00 0.69 0.87 0.63 0.32 0.43 0.06 0.56 0.89 0.34 0.23 0.80 0.09 0.57 0.87 0.65 0.54 0.31 0.16 0.01 0.94 0.94 0.69 0.71 0.88 0.60 0.51 0.80 0.01 0.86 0.94 0.79 0.47 ]
[0.21 0.17 0.28 0.93 0.92 0.99 0.75 0.79 0.69 1.00 0.56 0.14 0.44 0.08 0.05 0.84 0.90 0.22 0.59 0.96 0.66 0.69 0.40 0.65 0.49 0.41 0.28 0.45 0.84 0.10 0.99 0.65 0.05 0.07 0.64 0.42 0.10 0.48 0.18 0.95 0.31 ]
