D = 6;
n = [ 3 3 3 3 3 3 ];
N = 72;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.22 0.83 0.80 0.30 0.17 0.92 0.32 0.40 0.12 0.19 0.38 0.87 0.39 0.78 0.50 0.01 0.07 0.61 0.60 0.47 0.87 0.58 0.85 0.37 0.65 0.03 0.18 0.66 0.17 0.89 0.92 0.71 0.92 0.12 0.99 0.35 0.58 0.83 0.64 0.69 0.05 0.16 0.86 0.31 0.24 0.91 0.04 0.29 0.59 0.50 0.93 0.89 0.45 0.91 0.56 0.04 0.99 0.65 0.96 0.74 0.03 0.80 0.87 0.72 0.34 0.87 0.02 0.20 0.28 0.47 0.29 ]
[0.22 1.00 0.56 0.86 0.06 0.88 0.72 0.44 0.86 0.16 0.05 0.75 0.93 0.88 0.72 0.94 0.23 0.08 0.16 0.70 0.22 0.76 0.72 0.06 0.46 0.93 0.89 0.86 0.61 0.25 0.20 0.63 0.11 0.56 0.31 0.30 0.24 0.39 0.52 0.35 0.86 0.08 0.94 0.29 0.41 0.71 0.55 0.49 0.70 0.24 0.19 0.69 0.17 0.51 0.06 0.27 0.54 0.78 0.38 0.56 0.48 0.25 0.50 0.81 0.85 0.51 0.94 0.84 0.07 0.69 0.80 0.64 ]
[0.83 0.56 1.00 0.42 0.98 0.15 0.65 0.59 0.38 0.88 0.36 0.53 0.55 0.25 0.31 0.79 0.13 0.46 0.91 0.47 0.43 0.92 0.66 0.88 0.72 0.52 0.08 0.43 0.03 0.92 0.49 0.81 0.18 0.68 0.93 0.26 0.84 0.91 0.84 0.70 0.54 0.31 0.88 0.78 0.05 0.43 0.23 0.05 0.69 0.84 0.42 0.76 0.13 0.22 0.54 0.61 0.78 0.12 0.02 0.88 0.45 0.42 0.38 0.64 0.31 0.67 0.62 0.59 0.91 0.45 0.25 0.10 ]
[0.80 0.86 0.42 1.00 0.66 0.18 0.61 0.76 0.81 0.05 0.49 0.03 0.54 0.56 0.50 0.44 0.14 0.47 0.83 0.03 0.19 0.07 0.89 0.59 0.68 0.82 0.80 0.95 0.80 0.31 0.68 0.63 0.70 0.94 0.32 0.35 0.74 0.94 0.90 0.02 0.22 0.08 0.41 0.26 0.14 0.91 0.31 0.68 0.65 0.07 1.00 0.52 0.54 0.91 0.54 0.35 0.31 0.52 0.68 0.11 0.08 0.50 0.21 0.47 0.78 0.92 0.58 0.11 0.99 0.63 0.30 0.53 ]
[0.30 0.06 0.98 0.66 1.00 0.32 0.92 0.51 0.70 0.71 0.99 0.43 0.93 0.76 0.28 0.60 0.87 0.23 0.03 0.58 0.40 0.98 0.03 0.60 0.62 0.03 0.88 0.78 0.40 0.72 0.18 0.85 0.87 0.56 0.36 0.06 0.19 0.89 0.53 0.41 0.26 0.52 0.50 0.03 0.02 0.28 0.33 0.07 0.55 0.63 0.10 0.82 0.84 0.23 0.19 0.44 0.19 0.30 0.41 0.49 0.38 0.61 0.87 0.97 0.87 0.24 0.72 0.17 0.18 0.25 0.36 0.52 ]
[0.17 0.88 0.15 0.18 0.32 1.00 0.39 0.70 0.84 0.91 0.22 0.37 0.04 0.92 0.82 0.33 0.56 0.16 0.32 0.64 0.14 0.39 0.75 0.09 0.66 0.76 0.86 0.29 0.39 0.92 0.34 0.02 0.69 0.62 0.47 0.34 0.01 0.93 0.66 0.20 0.52 0.78 0.18 0.64 0.02 0.21 0.09 0.08 0.37 0.06 0.46 0.55 0.22 0.98 0.71 0.86 0.69 0.46 0.93 0.77 0.96 0.48 0.83 0.35 0.14 0.28 0.62 0.14 0.33 0.47 0.99 0.48 ]
[0.92 0.72 0.65 0.61 0.92 0.39 1.00 0.65 0.62 0.17 0.59 0.01 0.21 0.27 0.54 0.10 0.13 0.75 0.40 0.87 0.99 0.39 0.36 0.46 0.32 0.97 0.62 0.87 0.10 0.86 0.30 0.26 0.55 0.19 0.45 0.35 0.67 0.02 0.39 0.54 0.95 0.89 0.11 0.98 0.61 0.08 0.60 0.19 0.57 0.36 0.25 0.92 0.46 0.17 0.68 0.96 0.49 0.64 0.04 0.76 0.86 0.13 0.02 0.49 0.05 0.09 0.25 0.76 0.14 0.32 0.94 0.47 ]
[0.32 0.44 0.59 0.76 0.51 0.70 0.65 1.00 0.14 0.71 0.76 0.45 0.55 0.18 0.35 0.45 0.69 0.12 0.15 0.66 0.40 0.77 0.68 0.53 0.26 0.98 0.03 0.94 0.64 0.77 0.30 0.50 0.16 0.36 0.78 0.82 0.30 0.53 0.51 0.27 0.23 0.62 0.90 0.56 0.61 0.99 0.72 0.55 0.20 0.26 0.38 0.85 0.45 0.62 0.91 0.47 0.76 0.62 0.59 0.81 0.07 0.29 0.39 0.11 0.91 0.61 0.61 0.92 0.87 0.84 0.14 0.88 ]
[0.40 0.86 0.38 0.81 0.70 0.84 0.62 0.14 1.00 0.52 0.47 0.45 0.04 0.82 0.15 0.07 0.23 0.63 0.67 0.39 0.80 0.14 0.96 0.64 0.20 0.47 0.50 0.65 0.68 0.88 0.89 0.65 0.82 0.42 0.66 0.19 0.37 0.19 0.63 0.57 0.80 0.28 0.58 0.85 0.78 0.91 0.81 0.48 0.79 1.00 0.02 0.62 0.11 0.02 0.06 0.81 0.11 0.46 0.32 0.03 0.15 0.69 0.97 0.77 0.91 0.15 0.34 0.04 0.22 0.48 0.15 0.05 ]
[0.12 0.16 0.88 0.05 0.71 0.91 0.17 0.71 0.52 1.00 0.23 0.80 0.92 0.10 0.50 0.59 0.92 0.54 0.82 0.26 0.15 0.82 0.14 0.14 0.08 0.54 0.42 0.62 0.27 0.76 0.73 0.74 0.44 0.06 0.12 0.07 0.70 0.93 0.11 0.86 0.40 0.74 0.38 0.19 0.71 0.53 0.31 0.22 0.63 0.09 0.21 0.74 0.63 0.87 0.94 0.71 0.51 0.38 0.41 0.76 0.19 0.45 0.88 0.66 0.78 0.64 0.20 0.19 0.51 0.60 0.05 0.21 ]
