D = 4;
n = [ 2 2 2 2 ];
N = 64;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.72 0.72 0.93 0.15 0.71 0.31 0.71 0.01 0.41 0.97 0.30 0.15 0.62 0.89 0.40 0.36 0.91 0.38 0.55 0.56 0.85 0.13 0.36 0.77 0.55 0.66 0.84 0.27 0.08 0.34 0.29 0.16 0.24 0.46 0.15 0.09 0.55 0.37 0.82 0.99 0.38 0.67 0.16 0.50 0.34 0.92 0.35 0.17 0.48 0.49 0.71 0.95 0.80 0.22 0.56 0.52 0.61 0.26 0.69 0.70 0.35 0.68 0.06 ]
[0.72 1.00 0.45 0.91 0.09 0.79 0.92 0.28 0.34 0.90 0.62 0.42 0.31 0.94 0.85 0.44 0.38 0.03 0.56 0.62 0.61 0.89 0.89 0.31 0.62 0.73 0.68 0.66 0.69 0.91 0.54 0.59 0.44 0.39 0.35 0.50 0.42 0.62 0.35 0.74 0.26 0.77 0.19 0.91 0.62 0.52 0.99 0.12 0.66 0.18 0.63 0.92 0.26 0.83 0.55 0.16 0.29 0.16 0.62 0.89 0.78 0.22 0.02 0.24 ]
[0.72 0.45 1.00 0.93 0.56 0.93 0.46 0.06 0.46 0.61 0.15 0.35 0.75 0.54 0.24 0.15 0.03 0.99 0.37 0.60 0.14 0.58 0.04 0.94 0.11 0.89 0.41 0.84 0.63 0.61 0.17 0.84 0.06 0.93 0.89 0.31 0.14 0.40 0.91 0.87 0.16 0.88 0.14 0.03 0.35 0.85 0.24 0.03 0.00 0.29 0.76 0.04 0.09 0.35 0.68 0.70 0.76 0.42 0.71 0.94 0.92 0.41 0.05 0.96 ]
[0.93 0.91 0.93 1.00 0.96 0.51 0.17 0.21 0.77 0.63 0.58 0.00 0.61 0.43 0.72 0.57 0.21 0.53 0.21 0.96 0.84 0.59 0.49 0.69 0.35 0.29 0.91 0.36 0.55 0.85 0.73 0.76 0.61 0.36 0.66 0.61 0.98 0.40 0.26 0.38 0.77 0.18 0.60 0.52 0.92 0.58 0.69 0.50 0.38 0.78 0.50 0.87 0.14 0.83 0.41 0.39 0.02 0.29 0.53 0.80 0.73 0.55 0.79 0.58 ]
[0.15 0.09 0.56 0.96 1.00 0.98 0.25 0.27 0.77 0.22 0.62 0.46 0.72 0.77 0.32 0.99 0.66 0.34 0.16 0.83 0.13 0.02 0.60 0.42 0.97 0.57 0.52 0.73 0.80 0.40 0.48 0.86 0.61 0.20 0.17 0.99 0.90 0.51 0.76 0.66 0.82 0.32 0.47 0.87 0.30 0.03 0.69 0.39 0.72 0.98 0.78 0.74 0.12 0.75 0.61 0.06 0.91 0.02 0.07 0.67 0.03 0.80 0.13 0.36 ]
[0.71 0.79 0.93 0.51 0.98 1.00 0.34 0.39 0.29 0.00 0.13 0.54 0.61 0.72 0.61 0.99 0.88 0.14 0.97 0.12 0.30 0.30 0.47 0.22 0.81 0.15 0.46 0.79 0.13 0.92 0.38 0.34 0.65 0.31 0.58 0.57 0.68 0.72 0.69 0.59 0.51 0.09 0.46 0.49 0.74 0.30 0.04 0.51 0.31 0.57 0.14 0.85 0.17 0.29 0.95 0.69 0.55 0.07 0.53 0.41 0.31 0.32 0.51 0.75 ]
[0.31 0.92 0.46 0.17 0.25 0.34 1.00 0.04 0.13 0.11 0.65 0.79 0.57 0.41 0.68 0.96 0.59 0.63 0.47 0.55 0.75 0.16 0.21 0.60 0.32 0.79 0.16 0.82 0.95 0.51 0.64 0.27 1.00 0.08 0.20 0.40 0.98 0.48 0.10 0.01 0.12 0.80 0.90 0.40 0.81 0.82 0.45 0.41 0.83 0.64 0.30 0.80 0.21 0.68 0.57 0.26 0.11 0.12 0.98 0.86 0.59 0.17 0.05 0.55 ]
[0.71 0.28 0.06 0.21 0.27 0.39 0.04 1.00 0.83 0.75 0.92 0.06 0.95 0.93 0.75 0.40 0.37 0.72 0.72 0.16 0.90 0.13 0.48 0.96 0.38 0.67 0.61 0.10 0.32 0.06 0.43 0.48 0.27 0.29 0.79 0.72 0.39 0.02 0.79 0.38 0.74 0.28 0.74 0.27 0.51 0.93 0.95 0.56 0.37 0.34 0.51 0.92 0.82 0.28 0.59 0.61 0.15 0.52 0.99 0.90 0.31 0.14 0.37 0.60 ]
[0.01 0.34 0.46 0.77 0.77 0.29 0.13 0.83 1.00 0.77 0.38 0.71 0.38 0.12 0.01 0.11 0.51 0.96 0.42 0.29 0.39 0.72 0.35 0.15 0.36 0.01 0.58 0.55 0.94 0.08 0.00 0.21 0.62 0.99 0.04 0.33 0.64 0.87 0.89 0.01 0.21 0.02 0.53 0.42 0.84 0.24 0.11 0.83 0.28 0.26 0.89 0.85 0.80 0.70 0.23 0.12 0.43 0.38 0.42 0.46 0.49 0.27 0.76 0.62 ]
[0.41 0.90 0.61 0.63 0.22 0.00 0.11 0.75 0.77 1.00 0.50 0.88 0.65 0.01 0.32 0.81 0.95 0.80 0.96 0.63 0.12 0.73 0.01 0.75 0.90 0.69 0.32 0.70 0.55 0.74 0.57 0.97 0.88 0.01 0.54 0.25 0.13 0.65 0.73 0.27 0.83 0.50 0.11 0.96 0.30 0.00 0.87 0.90 0.10 0.48 0.45 0.89 0.25 0.38 0.22 0.50 0.71 0.23 0.77 0.90 0.64 0.98 0.61 0.88 ]
