D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 59;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.50 0.18 0.11 0.24 0.71 0.95 0.08 0.57 0.34 0.83 0.22 0.48 0.69 0.86 0.47 0.01 0.81 0.47 0.46 0.56 0.00 0.11 0.64 0.75 0.98 0.68 0.68 0.53 0.02 0.41 0.71 0.27 0.71 0.03 0.83 0.63 0.60 0.43 0.66 0.86 0.84 0.77 0.24 0.86 0.21 0.96 0.22 0.66 0.20 0.52 0.59 0.91 0.12 0.33 0.84 0.27 0.06 0.71 ]
[0.50 1.00 0.07 0.61 0.44 0.82 0.35 0.15 0.52 0.94 0.15 0.97 0.59 0.31 0.60 0.48 0.00 0.73 0.95 0.59 0.74 0.12 0.47 0.47 0.54 0.21 0.08 0.45 0.06 0.00 0.18 0.75 0.66 0.30 0.17 0.99 0.47 0.50 0.25 0.70 0.43 0.32 0.30 0.92 0.84 0.18 0.26 0.98 0.59 0.40 0.84 0.27 0.19 0.02 0.19 0.24 0.86 0.79 0.73 ]
[0.18 0.07 1.00 0.53 0.02 0.04 0.84 0.20 0.05 0.54 0.50 0.39 0.34 0.43 0.57 0.77 0.43 0.83 0.61 0.64 0.44 0.88 0.10 0.50 0.82 0.04 0.39 0.69 0.83 0.58 0.26 0.07 0.38 0.15 0.75 0.44 0.51 0.05 0.18 0.79 0.85 0.44 0.01 0.04 0.46 0.90 0.38 0.43 0.89 0.53 0.83 0.79 0.68 0.77 0.00 0.37 0.66 0.68 0.70 ]
[0.11 0.61 0.53 1.00 0.03 0.01 0.80 0.67 0.05 0.27 0.70 0.01 0.94 0.65 0.30 0.09 0.22 0.90 0.62 0.95 0.10 0.19 0.10 0.54 0.15 0.19 0.79 0.11 0.58 0.18 0.38 0.32 0.01 0.83 0.48 0.78 0.57 0.97 0.40 0.20 0.51 0.11 0.28 0.53 0.06 0.66 0.44 0.41 0.08 0.70 0.86 0.16 0.31 0.30 0.91 0.12 0.85 0.19 0.83 ]
[0.24 0.44 0.02 0.03 1.00 0.60 1.00 0.59 0.00 0.64 0.14 0.88 0.32 0.69 0.13 0.49 0.61 0.16 0.91 0.83 0.14 0.39 0.30 0.82 0.27 0.54 0.29 0.33 0.55 0.22 0.96 0.95 0.70 0.88 0.27 0.25 0.11 0.66 0.45 0.94 0.41 0.73 0.89 0.85 0.99 0.22 0.71 0.52 0.68 0.77 0.58 0.08 0.09 0.61 0.90 0.65 0.47 0.38 0.56 ]
[0.71 0.82 0.04 0.01 0.60 1.00 0.01 0.76 0.63 0.01 0.34 0.84 0.16 0.07 0.24 0.48 0.73 0.40 0.02 0.65 0.40 0.71 0.42 0.57 0.62 0.11 0.70 0.80 0.88 0.79 0.25 1.00 0.78 0.61 0.27 0.54 0.56 0.64 0.10 0.83 0.78 0.91 0.93 0.03 0.32 0.41 0.06 0.94 0.10 0.02 0.68 0.71 0.66 0.94 0.03 0.17 0.83 0.72 0.56 ]
[0.95 0.35 0.84 0.80 1.00 0.01 1.00 0.20 0.12 0.21 0.39 0.44 0.40 0.35 0.49 0.50 0.94 0.65 0.67 0.56 0.36 0.73 0.23 0.53 0.94 0.20 0.76 0.15 0.16 0.57 0.25 0.60 0.56 0.68 0.24 0.59 0.09 0.67 0.36 0.55 0.01 0.79 0.57 0.49 0.12 0.66 0.94 0.73 0.26 0.62 0.79 0.25 0.27 0.31 0.95 0.73 0.09 0.72 0.59 ]
[0.08 0.15 0.20 0.67 0.59 0.76 0.20 1.00 0.58 0.09 0.65 0.28 0.80 0.21 0.65 0.38 1.00 0.36 0.84 0.84 0.54 0.55 0.14 0.05 0.50 0.05 0.87 0.43 0.74 0.90 0.76 0.81 0.20 0.78 0.38 0.70 0.55 0.98 0.57 0.50 0.76 0.05 0.96 0.43 0.91 0.27 0.85 0.08 0.26 0.59 0.80 0.67 0.37 0.81 0.79 0.96 0.83 0.45 0.12 ]
[0.57 0.52 0.05 0.05 0.00 0.63 0.12 0.58 1.00 0.45 0.07 0.21 0.75 0.96 0.01 0.49 0.90 0.90 0.23 0.44 0.52 0.53 0.74 0.26 0.24 0.05 0.31 0.99 0.94 0.11 0.89 0.68 0.88 0.07 0.13 0.62 0.39 0.23 0.08 0.55 1.00 0.70 0.44 0.30 0.77 0.75 0.00 0.80 0.87 0.59 0.59 0.35 0.61 0.88 0.53 0.64 0.71 0.57 0.95 ]
[0.34 0.94 0.54 0.27 0.64 0.01 0.21 0.09 0.45 1.00 0.10 0.78 0.36 0.89 0.96 0.18 0.88 0.98 0.65 0.50 0.84 0.15 0.61 0.26 0.16 0.45 0.64 0.58 0.45 0.29 0.63 0.49 0.41 0.88 0.26 0.62 0.67 0.93 0.89 0.69 0.33 0.96 0.36 0.78 0.39 0.05 0.20 0.27 0.45 0.34 0.71 0.44 1.00 0.66 0.86 0.13 0.39 0.28 0.53 ]
[0.83 0.15 0.50 0.70 0.14 0.34 0.39 0.65 0.07 0.10 1.00 0.54 0.85 0.79 0.10 0.99 0.86 0.80 0.43 0.39 0.65 0.50 0.63 0.04 0.30 0.62 0.13 0.79 0.06 0.52 0.61 0.01 0.53 0.59 0.30 0.03 0.69 0.17 0.89 0.19 0.72 0.17 0.44 0.91 0.66 0.25 0.88 0.13 0.95 0.28 0.41 0.60 0.08 0.15 0.66 0.75 0.25 0.63 0.78 ]
[0.22 0.97 0.39 0.01 0.88 0.84 0.44 0.28 0.21 0.78 0.54 1.00 0.31 0.03 0.25 0.38 0.70 0.40 0.95 0.03 0.41 0.12 0.98 0.32 0.54 0.58 0.91 0.22 0.86 0.72 0.98 0.84 0.44 0.27 0.62 0.58 0.93 0.25 0.91 0.28 0.89 0.88 0.78 0.60 0.60 0.60 0.01 0.71 0.20 0.74 0.27 0.94 0.13 0.60 0.13 0.31 0.69 0.91 0.54 ]
[0.48 0.59 0.34 0.94 0.32 0.16 0.40 0.80 0.75 0.36 0.85 0.31 1.00 0.57 0.83 0.16 0.39 0.95 0.99 0.38 0.88 0.39 0.93 0.23 0.92 0.93 0.03 0.25 0.98 0.01 0.99 0.43 0.04 0.49 0.02 0.36 0.73 0.25 0.63 0.40 1.00 0.03 0.99 0.97 0.57 0.42 0.87 0.68 0.09 0.12 0.88 0.81 0.44 0.47 0.50 0.07 0.02 0.65 0.91 ]
[0.69 0.31 0.43 0.65 0.69 0.07 0.35 0.21 0.96 0.89 0.79 0.03 0.57 1.00 0.74 0.03 0.65 0.13 0.28 0.18 0.04 0.67 0.81 0.02 0.35 0.29 0.64 0.83 0.32 0.47 0.23 0.58 0.32 0.32 0.71 0.36 0.92 0.74 0.27 0.63 0.73 0.57 0.02 0.31 0.08 0.00 0.27 0.91 0.31 0.93 0.23 1.00 0.59 0.46 0.92 0.32 0.21 0.60 0.15 ]
[0.86 0.60 0.57 0.30 0.13 0.24 0.49 0.65 0.01 0.96 0.10 0.25 0.83 0.74 1.00 0.05 0.71 0.32 0.76 0.99 0.52 1.00 0.12 0.04 0.88 0.18 0.65 0.71 0.56 0.97 0.57 0.09 0.64 0.52 0.48 0.12 0.90 0.40 0.92 0.24 0.14 0.32 0.08 0.11 0.67 0.96 0.88 0.05 0.61 0.36 0.83 0.44 0.28 0.17 0.95 0.07 0.25 0.68 0.65 ]
[0.47 0.48 0.77 0.09 0.49 0.48 0.50 0.38 0.49 0.18 0.99 0.38 0.16 0.03 0.05 1.00 0.03 0.91 0.26 0.23 0.72 0.20 0.98 0.56 0.90 0.94 0.77 0.61 0.75 0.79 0.30 0.60 0.92 0.78 0.42 0.42 0.66 0.99 0.40 0.49 0.72 0.02 0.47 0.75 0.09 0.74 0.40 0.47 0.97 0.34 0.86 0.97 0.25 0.98 0.88 0.73 0.65 0.88 0.91 ]
[0.01 0.00 0.43 0.22 0.61 0.73 0.94 1.00 0.90 0.88 0.86 0.70 0.39 0.65 0.71 0.03 1.00 0.00 0.57 0.82 0.17 0.26 0.74 0.91 0.29 0.09 0.77 0.36 0.82 0.85 0.93 0.16 0.44 0.03 0.66 0.69 0.22 0.06 0.96 0.14 0.66 0.99 0.43 0.78 0.36 0.74 0.08 0.35 0.43 0.27 0.86 0.24 0.89 0.51 0.72 0.67 0.21 0.42 0.96 ]
[0.81 0.73 0.83 0.90 0.16 0.40 0.65 0.36 0.90 0.98 0.80 0.40 0.95 0.13 0.32 0.91 0.00 1.00 1.00 0.05 0.77 0.85 0.73 0.25 0.63 0.99 0.42 0.82 0.81 0.67 0.43 0.84 0.10 0.47 0.77 0.62 0.29 0.82 0.78 0.33 0.85 0.49 0.74 0.71 0.28 0.42 0.91 0.13 0.28 0.28 0.97 0.12 0.39 0.14 0.72 0.71 0.19 0.81 0.94 ]
[0.47 0.95 0.61 0.62 0.91 0.02 0.67 0.84 0.23 0.65 0.43 0.95 0.99 0.28 0.76 0.26 0.57 1.00 1.00 0.26 0.53 0.29 0.49 0.14 0.70 0.81 0.55 0.66 0.44 0.07 0.52 0.11 0.08 0.26 0.68 0.18 0.92 0.85 0.13 0.89 0.13 0.69 0.79 0.60 0.67 0.35 0.63 0.75 0.22 0.34 0.82 0.10 0.87 0.60 0.51 0.06 0.56 0.62 0.60 ]
[0.46 0.59 0.64 0.95 0.83 0.65 0.56 0.84 0.44 0.50 0.39 0.03 0.38 0.18 0.99 0.23 0.82 0.05 0.26 1.00 0.71 0.61 0.08 0.90 0.94 0.39 0.13 1.00 0.51 0.50 0.39 0.70 0.84 0.76 0.75 0.35 0.50 0.49 0.77 0.37 0.76 0.89 0.74 0.28 0.14 0.09 0.98 0.06 0.45 0.91 0.72 0.27 0.40 0.15 0.97 0.69 0.65 0.10 0.75 ]
[0.56 0.74 0.44 0.10 0.14 0.40 0.36 0.54 0.52 0.84 0.65 0.41 0.88 0.04 0.52 0.72 0.17 0.77 0.53 0.71 1.00 0.52 0.95 0.04 0.07 0.34 0.07 0.46 0.45 0.35 0.91 0.74 0.32 0.32 0.96 0.93 0.20 0.45 0.36 0.83 0.49 0.35 0.64 0.02 0.27 0.05 0.53 0.27 0.84 0.17 0.96 0.72 0.41 0.70 0.02 0.68 0.83 0.78 0.70 ]
[0.00 0.12 0.88 0.19 0.39 0.71 0.73 0.55 0.53 0.15 0.50 0.12 0.39 0.67 1.00 0.20 0.26 0.85 0.29 0.61 0.52 1.00 0.43 0.31 0.27 0.79 0.92 0.97 0.36 0.41 0.41 0.09 0.04 0.81 0.75 0.87 0.91 0.33 0.45 0.04 0.02 0.47 0.94 0.70 0.65 0.05 0.03 0.88 0.22 0.92 0.41 0.98 0.82 0.59 0.54 0.63 0.66 0.55 0.83 ]
[0.11 0.47 0.10 0.10 0.30 0.42 0.23 0.14 0.74 0.61 0.63 0.98 0.93 0.81 0.12 0.98 0.74 0.73 0.49 0.08 0.95 0.43 1.00 0.37 0.01 0.36 0.77 0.13 0.31 0.13 0.69 0.68 0.90 0.96 0.92 0.23 0.04 0.54 0.06 0.29 0.50 0.00 0.24 0.15 0.44 0.19 0.07 0.16 0.36 0.32 0.62 0.05 0.35 0.76 0.07 0.45 0.03 0.41 0.84 ]
[0.64 0.47 0.50 0.54 0.82 0.57 0.53 0.05 0.26 0.26 0.04 0.32 0.23 0.02 0.04 0.56 0.91 0.25 0.14 0.90 0.04 0.31 0.37 1.00 0.98 0.78 0.75 0.02 0.96 0.74 0.05 0.18 0.90 0.66 0.25 0.05 0.28 0.76 0.88 0.51 0.52 0.01 0.37 0.46 0.01 0.77 0.36 0.57 0.18 0.46 0.08 0.64 0.25 0.91 0.88 0.20 0.68 0.47 0.83 ]
[0.75 0.54 0.82 0.15 0.27 0.62 0.94 0.50 0.24 0.16 0.30 0.54 0.92 0.35 0.88 0.90 0.29 0.63 0.70 0.94 0.07 0.27 0.01 0.98 1.00 0.88 0.33 0.59 0.14 0.73 0.73 0.71 0.79 0.64 0.54 0.29 0.51 0.39 0.76 0.74 0.90 0.99 0.57 0.65 0.98 0.79 0.82 0.83 0.35 0.64 0.42 0.76 0.44 0.48 0.56 0.73 0.53 0.01 0.97 ]
