D = 2;
n = [ 3 3 ];
N = 60;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.03 0.95 0.73 0.39 0.62 0.44 0.27 0.60 0.38 0.83 0.82 0.84 0.72 0.62 0.77 0.30 0.31 0.37 0.72 0.51 0.36 0.78 0.82 0.67 0.36 0.70 0.37 0.81 0.73 0.33 0.63 0.85 0.40 0.25 0.05 0.67 0.94 0.56 0.28 0.21 0.53 0.49 0.87 0.36 0.31 0.14 0.49 0.29 0.79 0.23 0.65 0.17 0.08 0.19 0.26 0.61 0.79 0.85 0.03 ]
[0.03 1.00 0.43 0.61 0.96 0.51 0.55 0.31 0.13 0.06 0.64 0.66 0.24 0.52 0.02 0.47 0.58 0.36 0.91 0.82 0.78 0.33 0.45 0.02 0.95 0.12 0.68 0.62 0.99 0.41 0.79 0.76 0.02 0.86 0.09 0.88 0.43 0.74 0.76 0.31 0.37 0.85 0.71 0.36 0.07 0.26 0.62 0.09 0.22 0.04 0.86 0.44 0.73 0.55 0.39 0.40 0.97 0.33 0.94 0.03 ]
[0.95 0.43 1.00 0.93 0.08 0.67 0.83 0.35 0.74 0.62 0.85 0.13 0.61 0.12 0.37 0.05 0.15 0.35 0.38 0.73 0.93 0.76 0.31 0.24 0.80 0.30 0.97 0.02 0.29 0.77 0.42 0.47 0.02 0.46 0.00 0.58 0.27 0.38 0.88 0.11 0.70 0.73 0.52 0.12 0.91 0.91 0.92 0.02 0.07 0.50 0.33 0.63 0.21 0.12 0.14 0.44 0.30 0.18 0.62 0.31 ]
[0.73 0.61 0.93 1.00 0.20 0.80 0.12 0.56 1.00 0.97 0.87 0.98 0.64 0.86 0.60 0.13 0.17 0.34 0.47 0.12 0.23 0.31 0.36 0.44 0.45 0.30 0.48 0.45 0.75 0.41 0.42 0.76 0.24 0.98 0.83 0.14 0.17 0.33 0.72 0.17 0.64 0.69 0.48 0.68 0.03 0.25 0.70 0.07 0.21 0.63 0.83 0.12 0.17 0.58 0.83 0.44 0.11 0.93 0.21 0.38 ]
[0.39 0.96 0.08 0.20 1.00 0.17 0.89 0.27 0.18 0.90 0.76 0.88 0.24 0.77 0.94 0.06 0.01 0.11 0.03 0.96 0.86 0.99 0.20 0.89 0.56 0.20 0.04 0.74 0.05 0.24 0.40 0.02 0.05 0.40 0.76 0.40 0.77 0.77 0.12 0.52 0.75 0.48 0.53 0.20 0.65 0.46 0.59 0.38 0.81 0.78 0.58 0.76 0.25 0.41 0.66 0.21 0.74 0.08 0.65 0.08 ]
[0.62 0.51 0.67 0.80 0.17 1.00 0.12 0.16 0.56 0.20 0.50 0.54 0.76 0.57 0.50 0.07 0.81 0.20 0.77 0.29 0.21 0.24 0.39 0.45 0.21 0.68 0.42 0.35 0.67 0.79 0.84 0.53 0.21 0.79 0.00 0.86 0.40 0.40 0.90 0.23 0.95 0.49 0.47 0.28 0.87 0.12 0.88 0.84 0.76 0.81 0.86 0.05 0.41 0.76 0.02 0.63 0.29 0.09 0.24 0.48 ]
[0.44 0.55 0.83 0.12 0.89 0.12 1.00 0.55 0.28 0.02 0.65 0.33 0.40 0.83 0.13 0.70 0.34 0.03 0.96 0.86 0.24 0.34 0.95 0.33 0.27 0.80 0.53 0.74 0.47 0.11 0.18 0.11 0.82 1.00 0.65 0.91 0.03 0.85 0.10 0.40 0.63 0.88 0.27 0.77 0.26 0.15 0.45 0.12 0.77 0.20 0.65 0.78 0.80 0.46 0.77 0.28 0.78 0.90 0.27 0.90 ]
[0.27 0.31 0.35 0.56 0.27 0.16 0.55 1.00 0.31 0.58 0.24 0.47 0.70 0.51 0.64 0.92 0.39 0.80 0.02 0.98 0.36 0.08 0.95 0.45 0.32 0.55 0.89 0.30 0.59 0.48 0.57 0.83 0.85 0.89 0.74 0.51 0.82 0.47 0.89 0.91 0.67 0.50 0.66 0.34 0.18 0.49 0.51 0.09 0.80 0.21 0.29 0.05 0.22 0.43 0.55 0.35 0.92 0.33 0.43 0.65 ]
[0.60 0.13 0.74 1.00 0.18 0.56 0.28 0.31 1.00 0.44 0.31 0.42 0.75 0.24 0.65 0.71 0.60 0.55 0.81 0.51 0.62 0.35 0.88 0.82 0.91 0.61 0.53 0.16 0.87 0.49 0.86 0.68 0.78 0.07 0.32 0.55 0.97 0.16 0.83 0.15 0.71 0.07 0.89 0.08 0.03 0.81 0.34 0.76 0.98 0.27 0.17 0.21 0.32 0.88 0.40 0.75 0.73 0.19 0.24 0.50 ]
[0.38 0.06 0.62 0.97 0.90 0.20 0.02 0.58 0.44 1.00 0.85 0.26 0.94 0.34 0.42 0.37 0.74 0.44 0.05 0.03 0.22 0.72 0.46 0.69 0.03 0.14 0.17 0.84 0.41 0.08 0.86 0.96 0.26 0.49 0.98 0.15 0.61 0.22 0.31 0.07 0.70 0.50 0.81 0.24 0.02 0.95 0.78 0.56 0.32 0.89 0.45 0.02 0.13 0.28 0.49 0.04 0.47 0.40 0.42 0.74 ]
[0.83 0.64 0.85 0.87 0.76 0.50 0.65 0.24 0.31 0.85 1.00 0.82 0.31 0.87 0.02 0.88 0.80 0.96 0.06 0.10 0.03 0.84 0.01 0.45 0.92 0.52 0.06 0.65 0.98 0.15 0.54 0.71 0.87 0.39 0.99 0.30 0.51 0.27 0.36 0.55 0.85 0.47 0.60 0.84 0.27 0.27 0.23 0.99 0.46 0.00 0.59 0.62 0.77 0.73 0.81 0.01 0.14 0.71 0.25 0.50 ]
[0.82 0.66 0.13 0.98 0.88 0.54 0.33 0.47 0.42 0.26 0.82 1.00 0.15 0.60 0.88 0.01 0.93 0.02 0.43 0.31 0.90 0.29 0.74 0.96 0.07 0.19 0.82 0.77 0.33 0.34 0.19 0.79 0.35 0.21 0.19 0.22 0.66 0.08 0.75 0.91 0.14 0.04 0.08 0.76 0.32 0.89 0.31 0.48 0.95 0.55 0.32 0.23 0.40 0.85 0.00 0.59 0.98 0.65 0.94 0.46 ]
[0.84 0.24 0.61 0.64 0.24 0.76 0.40 0.70 0.75 0.94 0.31 0.15 1.00 0.44 0.85 0.15 0.91 0.50 0.85 0.62 0.26 0.85 0.70 0.63 0.73 0.04 0.57 0.65 0.45 0.35 0.72 0.64 0.60 0.93 0.22 0.48 0.25 0.51 0.92 0.50 0.84 0.49 0.86 0.37 0.81 0.47 0.99 0.39 0.62 0.74 0.55 0.63 0.48 0.31 0.94 0.34 0.13 0.33 0.48 0.39 ]
[0.72 0.52 0.12 0.86 0.77 0.57 0.83 0.51 0.24 0.34 0.87 0.60 0.44 1.00 0.17 0.75 0.85 0.66 0.02 0.27 0.76 0.90 0.54 0.89 0.02 0.30 0.25 0.48 0.74 0.49 0.74 0.29 0.75 0.56 0.23 0.12 0.38 0.19 0.48 0.24 0.59 0.54 0.02 0.75 0.13 0.90 0.22 0.96 0.69 0.75 0.03 0.81 0.76 0.85 0.90 0.95 0.23 0.40 0.03 0.36 ]
[0.62 0.02 0.37 0.60 0.94 0.50 0.13 0.64 0.65 0.42 0.02 0.88 0.85 0.17 1.00 0.17 0.32 0.65 0.69 0.65 0.59 0.87 0.14 0.07 0.99 0.82 0.10 0.53 0.86 0.04 0.47 0.93 0.40 0.01 0.52 0.56 0.45 0.58 0.66 0.64 0.25 0.64 0.39 0.99 0.20 0.19 0.59 0.57 0.88 0.77 0.76 0.36 0.70 0.23 0.71 0.09 0.43 0.92 0.44 0.42 ]
[0.77 0.47 0.05 0.13 0.06 0.07 0.70 0.92 0.71 0.37 0.88 0.01 0.15 0.75 0.17 1.00 0.20 0.58 0.55 0.95 0.84 0.32 0.76 0.92 0.14 0.05 0.84 0.04 0.70 0.34 0.03 0.72 0.69 0.52 0.18 0.37 0.67 0.13 0.37 0.66 0.07 0.57 0.75 0.67 0.30 0.60 0.81 0.81 0.13 0.31 0.23 0.88 0.51 0.19 0.60 0.62 0.32 0.75 0.84 0.73 ]
[0.30 0.58 0.15 0.17 0.01 0.81 0.34 0.39 0.60 0.74 0.80 0.93 0.91 0.85 0.32 0.20 1.00 0.06 0.50 0.50 0.37 0.74 0.01 0.92 0.88 0.22 0.23 0.69 0.44 0.09 0.79 0.31 0.29 0.86 0.61 0.40 0.48 0.61 0.53 0.36 0.76 0.44 0.57 0.00 0.62 0.14 0.36 0.14 0.77 0.50 0.95 0.91 0.58 0.71 0.54 0.84 0.37 0.45 0.50 0.85 ]
[0.31 0.36 0.35 0.34 0.11 0.20 0.03 0.80 0.55 0.44 0.96 0.02 0.50 0.66 0.65 0.58 0.06 1.00 0.96 0.74 0.73 0.38 0.90 0.36 0.73 0.19 0.39 0.92 0.85 0.12 0.16 0.75 0.56 0.95 0.30 0.97 0.05 0.71 0.12 0.45 0.76 0.25 0.68 0.25 0.89 0.78 0.82 0.12 0.23 0.46 0.18 0.81 0.08 0.45 0.85 0.98 0.41 0.04 0.85 0.85 ]
[0.37 0.91 0.38 0.47 0.03 0.77 0.96 0.02 0.81 0.05 0.06 0.43 0.85 0.02 0.69 0.55 0.50 0.96 1.00 0.07 0.19 0.29 0.34 0.45 0.51 0.46 0.60 0.21 0.69 0.83 0.07 0.63 0.67 0.11 0.51 0.62 0.13 0.55 0.36 0.39 0.28 0.72 0.10 0.11 0.36 0.48 0.73 0.51 0.06 0.43 0.18 0.99 0.67 0.97 0.45 0.97 0.98 0.97 0.45 0.11 ]
[0.72 0.82 0.73 0.12 0.96 0.29 0.86 0.98 0.51 0.03 0.10 0.31 0.62 0.27 0.65 0.95 0.50 0.74 0.07 1.00 0.34 0.23 0.54 0.88 0.86 0.86 0.91 0.50 0.17 0.92 0.73 0.26 0.48 0.47 0.79 0.91 0.68 0.58 0.96 0.06 0.88 0.41 0.62 0.04 0.19 0.92 0.76 0.96 0.89 0.81 0.00 0.93 0.81 0.75 0.39 0.52 0.47 0.16 0.21 0.30 ]
[0.51 0.78 0.93 0.23 0.86 0.21 0.24 0.36 0.62 0.22 0.03 0.90 0.26 0.76 0.59 0.84 0.37 0.73 0.19 0.34 1.00 0.35 0.97 0.21 0.44 0.11 0.90 0.34 0.92 0.57 0.42 0.71 0.75 0.56 0.33 0.38 0.19 0.50 0.38 0.85 0.98 0.97 0.95 0.18 0.10 0.95 0.91 0.96 0.18 0.01 0.08 0.70 0.61 0.04 0.83 0.73 0.75 0.28 0.16 0.92 ]
[0.36 0.33 0.76 0.31 0.99 0.24 0.34 0.08 0.35 0.72 0.84 0.29 0.85 0.90 0.87 0.32 0.74 0.38 0.29 0.23 0.35 1.00 0.66 0.58 0.42 0.77 0.92 0.62 0.76 0.46 0.57 0.39 0.03 0.16 0.65 0.56 0.62 0.32 0.76 0.61 0.35 0.98 0.75 0.66 0.30 0.18 0.50 0.41 0.01 0.81 0.27 0.63 0.23 0.95 0.47 0.94 0.83 0.31 0.54 0.34 ]
[0.78 0.45 0.31 0.36 0.20 0.39 0.95 0.95 0.88 0.46 0.01 0.74 0.70 0.54 0.14 0.76 0.01 0.90 0.34 0.54 0.97 0.66 1.00 0.42 0.49 0.40 0.78 0.03 0.67 0.69 0.37 0.76 0.46 0.27 0.59 0.81 0.88 0.22 0.12 0.77 0.92 0.09 0.62 0.22 0.48 0.70 0.29 0.19 0.13 0.89 0.07 0.47 0.46 0.67 0.29 0.09 0.84 0.71 0.38 0.26 ]
[0.82 0.02 0.24 0.44 0.89 0.45 0.33 0.45 0.82 0.69 0.45 0.96 0.63 0.89 0.07 0.92 0.92 0.36 0.45 0.88 0.21 0.58 0.42 1.00 0.58 0.27 0.39 0.75 0.51 0.08 0.89 0.36 0.98 0.67 0.31 0.66 0.11 0.30 0.23 0.69 0.12 0.01 0.85 0.89 0.07 0.33 0.87 0.22 0.19 0.53 0.72 0.66 0.71 0.66 0.82 0.19 0.92 0.99 0.42 0.28 ]
[0.67 0.95 0.80 0.45 0.56 0.21 0.27 0.32 0.91 0.03 0.92 0.07 0.73 0.02 0.99 0.14 0.88 0.73 0.51 0.86 0.44 0.42 0.49 0.58 1.00 0.73 0.39 0.99 0.44 0.34 0.90 0.93 0.13 0.78 0.24 0.40 0.15 0.58 0.43 0.83 0.75 0.84 0.99 0.22 0.46 0.51 0.78 0.46 0.13 0.39 0.60 0.16 0.33 0.04 0.56 0.04 0.87 0.85 0.28 0.18 ]
[0.36 0.12 0.30 0.30 0.20 0.68 0.80 0.55 0.61 0.14 0.52 0.19 0.04 0.30 0.82 0.05 0.22 0.19 0.46 0.86 0.11 0.77 0.40 0.27 0.73 1.00 0.17 0.40 0.32 0.67 0.52 0.18 0.19 0.10 0.62 0.42 0.13 0.72 0.60 0.87 0.43 0.30 0.22 0.48 0.00 0.18 0.81 0.04 0.80 0.10 0.87 0.69 0.66 0.57 0.93 0.12 0.48 0.56 0.81 0.32 ]
[0.70 0.68 0.97 0.48 0.04 0.42 0.53 0.89 0.53 0.17 0.06 0.82 0.57 0.25 0.10 0.84 0.23 0.39 0.60 0.91 0.90 0.92 0.78 0.39 0.39 0.17 1.00 0.23 0.75 0.97 0.13 0.52 0.06 0.84 0.49 0.04 0.93 0.99 0.31 0.67 0.33 0.46 0.78 0.45 0.86 0.33 0.40 0.74 0.32 0.79 0.36 0.06 0.84 0.97 0.20 0.63 0.30 0.06 0.22 0.16 ]
[0.37 0.62 0.02 0.45 0.74 0.35 0.74 0.30 0.16 0.84 0.65 0.77 0.65 0.48 0.53 0.04 0.69 0.92 0.21 0.50 0.34 0.62 0.03 0.75 0.99 0.40 0.23 1.00 0.96 0.94 0.01 0.66 0.85 0.58 0.38 0.74 0.35 0.39 0.55 0.20 0.07 0.48 0.70 0.59 0.67 0.21 0.12 0.02 0.41 0.16 0.52 0.00 0.63 0.94 0.41 0.38 0.44 0.98 0.09 0.94 ]
[0.81 0.99 0.29 0.75 0.05 0.67 0.47 0.59 0.87 0.41 0.98 0.33 0.45 0.74 0.86 0.70 0.44 0.85 0.69 0.17 0.92 0.76 0.67 0.51 0.44 0.32 0.75 0.96 1.00 0.72 0.82 0.72 0.52 0.56 0.77 0.21 0.92 0.32 0.09 0.35 0.44 0.90 0.42 0.30 0.06 0.20 0.94 0.20 0.37 0.77 0.90 0.85 0.91 0.40 0.16 0.69 0.97 0.69 0.32 0.08 ]
[0.73 0.41 0.77 0.41 0.24 0.79 0.11 0.48 0.49 0.08 0.15 0.34 0.35 0.49 0.04 0.34 0.09 0.12 0.83 0.92 0.57 0.46 0.69 0.08 0.34 0.67 0.97 0.94 0.72 1.00 0.15 0.32 0.57 0.24 0.54 0.85 0.87 0.32 0.38 0.27 0.81 0.58 0.38 0.58 0.91 0.23 0.14 0.88 0.89 0.06 0.12 0.71 0.94 0.46 0.08 0.10 0.50 0.21 0.55 0.76 ]
[0.33 0.79 0.42 0.42 0.40 0.84 0.18 0.57 0.86 0.86 0.54 0.19 0.72 0.74 0.47 0.03 0.79 0.16 0.07 0.73 0.42 0.57 0.37 0.89 0.90 0.52 0.13 0.01 0.82 0.15 1.00 0.26 0.80 0.88 0.05 0.30 0.91 0.60 0.04 0.23 0.66 0.57 0.16 0.49 0.14 0.39 0.34 0.10 0.97 0.17 0.42 0.67 0.68 0.29 0.87 0.93 0.90 1.00 0.33 0.67 ]
[0.63 0.76 0.47 0.76 0.02 0.53 0.11 0.83 0.68 0.96 0.71 0.79 0.64 0.29 0.93 0.72 0.31 0.75 0.63 0.26 0.71 0.39 0.76 0.36 0.93 0.18 0.52 0.66 0.72 0.32 0.26 1.00 0.89 0.98 0.81 0.37 0.82 0.59 0.98 0.31 0.12 0.14 0.75 0.05 0.18 0.32 0.34 0.28 0.56 0.58 0.80 0.16 0.49 0.28 0.43 0.21 0.35 0.30 0.38 0.26 ]
[0.85 0.02 0.02 0.24 0.05 0.21 0.82 0.85 0.78 0.26 0.87 0.35 0.60 0.75 0.40 0.69 0.29 0.56 0.67 0.48 0.75 0.03 0.46 0.98 0.13 0.19 0.06 0.85 0.52 0.57 0.80 0.89 1.00 0.43 0.55 0.08 0.57 0.38 0.10 0.96 0.56 0.74 0.46 0.15 0.74 0.22 0.03 0.07 0.63 0.64 0.74 0.27 0.98 0.18 0.24 0.96 0.03 0.11 0.39 0.35 ]
[0.40 0.86 0.46 0.98 0.40 0.79 1.00 0.89 0.07 0.49 0.39 0.21 0.93 0.56 0.01 0.52 0.86 0.95 0.11 0.47 0.56 0.16 0.27 0.67 0.78 0.10 0.84 0.58 0.56 0.24 0.88 0.98 0.43 1.00 0.01 0.56 0.87 0.22 0.03 0.10 0.46 0.97 0.11 0.23 0.84 0.42 0.70 0.52 0.97 0.65 0.39 0.38 0.40 0.16 0.56 0.13 0.20 0.09 0.60 0.67 ]
[0.25 0.09 0.00 0.83 0.76 0.00 0.65 0.74 0.32 0.98 0.99 0.19 0.22 0.23 0.52 0.18 0.61 0.30 0.51 0.79 0.33 0.65 0.59 0.31 0.24 0.62 0.49 0.38 0.77 0.54 0.05 0.81 0.55 0.01 1.00 0.34 0.86 0.05 0.96 0.72 0.62 0.13 0.92 0.26 0.86 0.89 0.75 0.85 0.35 0.86 0.15 0.39 0.08 0.03 0.66 0.38 0.83 0.08 0.87 0.33 ]
[0.05 0.88 0.58 0.14 0.40 0.86 0.91 0.51 0.55 0.15 0.30 0.22 0.48 0.12 0.56 0.37 0.40 0.97 0.62 0.91 0.38 0.56 0.81 0.66 0.40 0.42 0.04 0.74 0.21 0.85 0.30 0.37 0.08 0.56 0.34 1.00 0.60 0.54 0.12 0.67 0.93 0.10 0.12 0.78 0.14 0.19 0.43 0.16 0.08 0.89 0.60 0.88 0.03 0.93 0.38 0.34 0.99 0.65 0.88 0.39 ]
[0.67 0.43 0.27 0.17 0.77 0.40 0.03 0.82 0.97 0.61 0.51 0.66 0.25 0.38 0.45 0.67 0.48 0.05 0.13 0.68 0.19 0.62 0.88 0.11 0.15 0.13 0.93 0.35 0.92 0.87 0.91 0.82 0.57 0.87 0.86 0.60 1.00 0.50 0.79 0.42 0.73 0.45 0.49 0.29 0.69 0.13 0.92 0.29 0.75 0.11 0.64 0.53 0.53 0.75 0.55 0.09 0.13 0.96 0.68 0.06 ]
