D = 2;
n = [ 4 4 ];
N = 59;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.14 0.54 0.53 0.31 0.16 0.99 0.84 0.53 0.02 0.47 0.38 0.02 0.54 0.46 0.85 0.54 0.94 0.65 0.90 0.15 0.33 0.04 0.03 0.78 0.27 0.49 0.66 0.98 0.49 0.25 0.89 0.63 0.96 0.75 0.49 0.29 0.45 0.03 0.36 0.91 0.71 0.70 0.12 0.78 0.30 0.85 0.53 0.99 0.96 0.82 0.17 0.22 0.64 0.86 0.03 0.91 0.33 0.04 ]
[0.14 1.00 0.46 0.21 0.33 0.56 0.46 0.78 0.51 0.19 0.10 0.22 0.36 0.68 0.15 0.50 0.53 0.60 0.07 0.67 0.91 0.26 0.40 0.41 0.79 0.42 0.49 0.72 0.30 0.99 0.91 0.87 0.05 0.19 0.17 0.26 0.28 0.80 0.10 0.98 0.87 0.36 0.30 0.02 0.09 0.08 0.29 0.91 0.88 0.17 0.79 0.78 0.13 0.63 0.63 0.10 0.37 0.95 0.00 ]
[0.54 0.46 1.00 0.92 0.34 0.19 0.78 0.44 0.36 0.09 0.80 0.92 0.35 0.34 0.69 0.94 0.61 0.67 0.55 0.11 0.07 0.64 0.73 0.62 0.61 0.42 0.75 0.20 0.62 0.25 0.25 0.91 0.06 0.82 0.05 0.01 0.27 0.36 0.15 0.95 0.76 0.84 0.38 0.77 0.67 0.95 0.33 0.28 0.16 0.58 0.29 0.06 0.98 0.76 0.51 0.76 0.53 0.16 0.14 ]
[0.53 0.21 0.92 1.00 0.02 0.74 0.43 0.14 0.74 0.81 0.15 0.59 0.62 0.29 0.93 0.68 0.99 0.74 0.14 0.71 0.26 0.77 0.59 0.67 0.32 0.79 0.75 0.25 0.11 0.54 0.34 0.82 0.36 0.31 0.65 0.42 0.41 0.30 0.72 0.75 0.70 0.51 0.80 0.25 0.72 0.01 0.31 0.51 0.55 0.60 0.97 0.10 0.30 0.55 0.36 0.02 0.27 0.06 0.78 ]
[0.31 0.33 0.34 0.02 1.00 0.07 0.21 0.84 0.19 0.88 0.46 0.76 0.62 0.13 0.22 0.60 0.62 0.97 0.83 0.29 0.44 0.00 0.50 0.79 0.56 0.16 0.47 0.10 0.00 0.75 0.71 0.07 0.20 0.06 0.70 0.41 0.18 0.27 0.88 0.29 0.62 0.91 0.23 0.97 0.29 0.29 0.20 0.72 0.05 0.49 0.17 0.09 0.27 0.77 0.19 0.13 0.41 0.51 0.49 ]
[0.16 0.56 0.19 0.74 0.07 1.00 0.05 0.25 0.96 0.73 0.77 0.18 0.91 0.77 0.87 0.33 0.39 0.68 0.01 0.01 0.83 0.55 0.50 0.47 0.87 0.43 0.24 0.23 0.93 0.73 0.17 0.86 0.96 0.21 0.60 0.64 0.02 0.29 0.48 0.93 0.88 0.64 0.97 0.06 0.73 0.22 0.37 0.92 0.62 0.01 0.30 0.27 0.97 0.28 0.00 0.51 0.23 0.43 0.84 ]
[0.99 0.46 0.78 0.43 0.21 0.05 1.00 0.56 0.84 0.55 0.02 0.67 0.68 0.39 0.09 0.46 0.04 0.13 0.74 0.78 0.25 0.26 0.95 0.46 0.80 0.98 0.40 0.06 0.08 0.44 0.19 0.26 0.82 0.39 0.52 0.91 0.48 0.31 0.74 0.57 0.29 0.37 0.83 0.32 0.30 0.21 0.90 0.43 0.10 0.03 0.20 0.48 0.21 0.46 0.67 0.77 0.53 0.39 0.05 ]
[0.84 0.78 0.44 0.14 0.84 0.25 0.56 1.00 0.46 0.32 0.69 0.96 0.01 0.74 0.44 0.74 0.37 0.85 0.27 0.56 0.16 0.20 0.68 0.34 0.58 0.47 0.55 0.65 0.47 0.62 0.98 0.51 0.12 0.51 0.63 0.07 0.76 0.46 0.49 0.10 0.35 0.74 0.96 0.57 0.99 0.63 0.25 0.29 0.75 0.36 0.22 0.89 0.91 0.60 0.92 0.35 0.28 0.19 0.09 ]
[0.53 0.51 0.36 0.74 0.19 0.96 0.84 0.46 1.00 0.43 0.08 0.36 0.82 0.38 0.08 0.35 0.99 0.40 0.28 0.18 0.57 0.11 0.92 0.03 0.48 0.41 0.16 0.94 0.23 0.83 0.90 0.92 0.34 0.37 0.92 0.98 0.30 0.90 0.91 0.23 0.35 0.29 0.96 1.00 0.34 0.82 0.49 0.14 0.94 0.96 0.49 0.18 0.40 0.62 0.62 0.22 0.40 0.64 0.54 ]
[0.02 0.19 0.09 0.81 0.88 0.73 0.55 0.32 0.43 1.00 0.82 0.04 0.69 0.65 0.74 0.81 0.08 0.85 0.03 0.42 0.97 0.37 0.10 0.24 0.44 0.52 0.78 0.81 0.07 0.70 0.72 0.84 0.59 0.76 0.37 0.12 0.02 0.25 0.90 0.43 0.95 0.89 0.82 0.26 0.80 0.24 0.94 0.93 0.76 0.35 0.98 0.24 0.67 0.32 0.29 0.45 0.77 0.22 0.60 ]
