D = 6;
n = [ 4 4 4 4 4 4 ];
N = 37;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.45 0.42 0.73 0.37 0.00 0.36 0.67 0.96 0.65 0.17 0.94 0.24 0.05 0.06 1.00 0.51 0.49 0.38 0.43 0.76 0.36 0.60 0.21 0.67 0.90 0.31 0.80 0.32 0.00 0.31 0.92 0.45 0.51 0.05 0.45 0.67 ]
[0.45 1.00 0.10 0.82 0.05 0.66 0.08 0.79 0.54 0.50 0.12 0.91 0.32 0.84 0.96 0.04 0.38 0.21 0.79 0.84 0.02 0.07 0.73 0.37 0.98 0.13 0.57 0.31 0.08 0.61 0.83 0.26 0.25 0.38 0.25 0.26 0.03 ]
[0.42 0.10 1.00 0.65 0.04 1.00 0.02 0.07 0.48 0.18 0.30 0.61 0.34 0.95 0.59 0.90 0.53 0.25 0.37 0.42 0.59 0.14 0.67 0.72 0.66 0.14 0.73 0.78 0.53 0.59 0.10 0.60 0.58 0.67 0.31 0.92 0.72 ]
[0.73 0.82 0.65 1.00 0.93 0.60 0.11 0.38 0.72 0.92 0.48 0.20 0.97 0.99 0.11 0.31 0.14 0.39 0.33 0.32 0.02 0.66 0.06 0.08 0.71 0.04 0.18 0.10 0.30 0.57 0.22 0.97 0.98 0.08 0.16 0.36 0.64 ]
[0.37 0.05 0.04 0.93 1.00 0.74 0.98 0.06 0.63 0.79 0.83 0.99 0.36 0.26 0.19 0.01 0.91 0.07 0.22 0.77 0.85 0.33 0.76 0.91 0.78 0.51 0.11 0.85 0.93 0.21 0.76 0.27 0.20 0.32 0.86 0.92 0.03 ]
[0.00 0.66 1.00 0.60 0.74 1.00 0.98 0.21 0.44 0.78 0.19 0.32 0.85 0.93 1.00 0.45 0.40 0.51 0.84 0.44 0.26 0.16 0.33 0.55 0.90 0.00 0.64 0.17 0.73 0.61 0.94 0.40 0.88 0.26 0.40 0.05 0.29 ]
[0.36 0.08 0.02 0.11 0.98 0.98 1.00 0.30 0.39 0.96 0.50 0.37 0.70 0.12 0.03 0.95 0.76 0.21 0.04 0.61 0.55 0.04 0.09 0.69 0.46 0.92 0.25 0.92 0.97 0.55 0.08 0.17 0.85 0.97 0.91 0.40 0.42 ]
[0.67 0.79 0.07 0.38 0.06 0.21 0.30 1.00 0.90 0.26 0.05 0.63 0.45 0.21 0.46 0.30 0.86 0.84 0.37 0.29 0.58 0.21 0.57 0.71 0.58 0.62 0.12 0.93 0.48 0.13 0.15 0.89 0.67 0.18 0.39 0.06 0.39 ]
[0.96 0.54 0.48 0.72 0.63 0.44 0.39 0.90 1.00 0.18 0.00 0.47 0.65 0.22 0.40 0.99 0.25 0.01 0.07 0.10 1.00 0.90 1.00 0.15 0.42 0.02 0.69 0.78 0.95 0.19 0.05 0.01 0.99 0.09 0.23 0.78 0.57 ]
[0.65 0.50 0.18 0.92 0.79 0.78 0.96 0.26 0.18 1.00 0.90 0.66 0.67 0.57 0.89 0.84 0.98 0.48 0.45 0.95 0.23 0.68 0.83 0.64 0.77 0.29 0.06 0.80 0.66 0.96 0.06 0.40 0.65 0.50 0.60 0.44 0.87 ]
[0.17 0.12 0.30 0.48 0.83 0.19 0.50 0.05 0.00 0.90 1.00 0.42 0.09 0.73 0.53 0.38 0.83 0.00 0.51 0.15 0.86 0.92 0.57 0.97 0.66 0.11 0.68 0.38 0.20 0.73 0.88 0.27 0.59 0.42 0.63 0.76 0.79 ]
[0.94 0.91 0.61 0.20 0.99 0.32 0.37 0.63 0.47 0.66 0.42 1.00 0.85 0.80 0.55 0.94 0.64 0.24 0.64 0.69 0.49 0.41 0.42 0.78 0.78 0.49 0.61 0.94 0.02 0.19 0.11 0.21 0.02 0.19 0.56 0.26 0.78 ]
[0.24 0.32 0.34 0.97 0.36 0.85 0.70 0.45 0.65 0.67 0.09 0.85 1.00 0.30 0.96 0.87 1.00 0.38 0.10 0.75 0.51 0.94 0.54 0.63 0.16 0.22 0.86 0.68 0.24 0.11 0.95 0.13 0.10 0.68 0.28 0.93 0.39 ]
[0.05 0.84 0.95 0.99 0.26 0.93 0.12 0.21 0.22 0.57 0.73 0.80 0.30 1.00 0.32 0.90 0.11 0.33 0.49 0.36 0.81 0.41 0.25 0.60 0.80 0.00 0.40 0.93 0.25 0.87 0.03 0.61 0.27 0.39 0.78 0.94 0.39 ]
[0.06 0.96 0.59 0.11 0.19 1.00 0.03 0.46 0.40 0.89 0.53 0.55 0.96 0.32 1.00 0.84 0.94 0.78 0.34 0.08 0.67 0.74 0.89 1.00 0.12 0.76 0.64 0.56 0.45 0.32 0.13 0.13 0.34 0.29 0.85 0.58 0.32 ]
[1.00 0.04 0.90 0.31 0.01 0.45 0.95 0.30 0.99 0.84 0.38 0.94 0.87 0.90 0.84 1.00 0.37 0.84 0.48 0.26 0.70 0.07 0.24 0.49 0.40 0.52 0.63 0.41 0.50 0.62 0.90 0.86 0.69 0.08 0.12 0.72 0.33 ]
[0.51 0.38 0.53 0.14 0.91 0.40 0.76 0.86 0.25 0.98 0.83 0.64 1.00 0.11 0.94 0.37 1.00 0.97 0.56 0.48 0.57 0.86 0.26 0.05 0.95 0.59 0.88 0.39 0.38 0.71 0.22 0.27 0.87 0.08 0.68 0.29 0.71 ]
[0.49 0.21 0.25 0.39 0.07 0.51 0.21 0.84 0.01 0.48 0.00 0.24 0.38 0.33 0.78 0.84 0.97 1.00 0.27 0.11 0.42 0.70 0.97 0.74 0.13 0.31 0.63 0.30 0.92 0.85 0.07 0.48 0.27 0.71 0.91 0.49 0.39 ]
[0.38 0.79 0.37 0.33 0.22 0.84 0.04 0.37 0.07 0.45 0.51 0.64 0.10 0.49 0.34 0.48 0.56 0.27 1.00 0.38 0.47 0.71 0.45 0.52 0.78 0.48 0.50 0.34 0.60 0.28 0.86 0.89 0.83 0.65 0.77 0.62 0.37 ]
[0.43 0.84 0.42 0.32 0.77 0.44 0.61 0.29 0.10 0.95 0.15 0.69 0.75 0.36 0.08 0.26 0.48 0.11 0.38 1.00 0.60 0.36 0.84 0.10 0.55 0.16 0.67 0.20 1.00 0.93 0.68 0.57 0.15 0.91 0.38 0.87 0.99 ]
[0.76 0.02 0.59 0.02 0.85 0.26 0.55 0.58 1.00 0.23 0.86 0.49 0.51 0.81 0.67 0.70 0.57 0.42 0.47 0.60 1.00 0.73 1.00 0.83 0.66 0.42 0.45 0.62 0.97 0.48 0.67 0.88 0.58 0.36 0.41 0.74 0.18 ]
