D = 6;
n = [ 4 4 4 4 4 4 ];
N = 67;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.70 0.92 0.15 0.74 0.12 0.67 0.11 0.46 0.60 0.45 0.56 0.39 0.84 0.66 0.20 0.23 0.08 0.23 0.76 0.66 0.41 0.33 0.06 0.65 0.12 0.44 0.28 0.82 0.09 0.10 0.82 0.67 0.28 0.35 0.09 0.16 0.76 0.96 0.08 0.58 0.38 0.23 0.70 0.78 0.21 0.21 0.04 0.09 0.50 0.80 0.86 0.79 0.96 0.15 0.52 0.16 0.01 0.73 0.12 0.32 0.27 0.14 0.90 0.06 0.70 0.14 ]
[0.70 1.00 0.01 0.83 0.91 0.54 0.86 0.10 0.65 0.72 0.10 0.70 0.28 0.29 0.92 0.63 0.64 0.12 0.48 0.91 0.64 0.73 0.02 0.26 0.93 0.06 0.25 0.71 0.22 0.95 0.47 0.38 0.66 0.54 0.52 0.20 0.44 0.35 0.21 0.44 0.12 0.90 0.48 0.91 0.39 0.69 0.38 0.92 0.05 0.35 0.80 0.77 0.68 0.38 0.02 0.95 0.02 0.32 0.17 0.68 0.99 0.32 0.61 0.16 0.82 0.50 0.20 ]
[0.92 0.01 1.00 0.08 0.73 0.43 0.53 0.97 0.32 0.97 0.26 0.22 0.85 0.52 0.09 0.86 0.26 0.23 0.18 0.21 0.89 0.46 0.82 0.64 0.58 0.83 0.08 0.68 0.86 0.15 0.30 0.20 0.27 0.03 0.36 0.44 0.31 0.64 0.98 0.64 0.54 0.08 0.11 0.13 0.72 0.98 0.51 1.00 0.71 0.49 0.43 0.47 0.70 0.32 0.19 0.51 0.56 0.37 0.35 0.13 0.49 0.02 0.93 0.67 0.47 0.26 0.91 ]
[0.15 0.83 0.08 1.00 0.84 0.81 0.45 0.85 0.46 0.92 0.37 0.56 0.08 0.35 0.26 0.38 0.33 0.98 0.59 0.17 0.27 0.23 0.40 0.98 0.99 0.24 0.87 0.88 0.70 0.68 0.11 0.50 0.86 0.07 0.45 0.22 0.43 0.38 0.75 0.76 0.83 0.15 0.39 0.25 0.89 0.49 0.64 0.65 0.60 0.72 0.56 0.49 0.65 0.45 0.06 0.64 0.48 0.97 0.04 0.19 0.96 0.21 0.84 0.48 0.67 0.17 0.40 ]
[0.74 0.91 0.73 0.84 1.00 0.12 0.74 0.37 0.05 0.86 0.28 0.52 0.05 0.60 0.55 0.85 0.91 0.08 0.09 0.34 0.39 0.59 0.82 0.23 0.40 0.92 0.52 0.42 0.23 0.37 0.87 0.41 0.00 0.83 0.63 0.29 0.59 0.83 0.44 0.46 0.23 0.73 0.38 0.90 0.07 0.26 0.55 0.64 0.94 0.13 0.89 0.80 0.12 0.39 0.31 0.12 0.11 0.65 0.40 0.81 0.24 0.65 0.93 0.13 0.13 0.89 0.83 ]
[0.12 0.54 0.43 0.81 0.12 1.00 0.30 0.49 0.34 0.93 0.17 0.64 0.80 0.62 0.01 0.51 0.33 0.82 0.73 0.17 0.72 0.73 0.53 0.60 0.85 0.94 0.44 0.91 0.73 0.38 0.21 0.91 0.04 0.41 0.03 0.88 0.68 0.59 0.07 0.91 0.12 0.91 0.72 0.23 0.46 0.24 0.10 0.60 0.85 0.70 0.62 0.21 0.82 0.06 0.76 0.41 0.61 0.37 0.75 0.99 0.60 0.39 0.34 0.97 0.57 0.83 0.92 ]
[0.67 0.86 0.53 0.45 0.74 0.30 1.00 0.96 0.06 0.89 0.72 0.09 0.96 0.73 0.65 0.40 0.99 0.03 0.21 0.82 0.78 0.10 0.17 0.17 0.02 0.71 0.72 0.46 0.66 0.52 0.71 0.78 0.35 0.02 0.31 0.29 0.13 0.47 0.12 0.18 0.31 0.00 0.29 0.16 0.64 0.67 0.18 0.02 0.80 0.14 0.25 0.59 0.13 0.54 0.11 0.09 0.80 0.68 0.75 0.26 0.49 0.56 0.59 0.53 0.16 0.49 0.76 ]
[0.11 0.10 0.97 0.85 0.37 0.49 0.96 1.00 0.79 0.45 0.06 0.85 0.83 0.30 0.15 0.79 0.97 0.97 0.60 0.68 0.71 0.56 0.53 0.57 0.31 0.07 0.73 0.17 0.21 0.98 0.09 0.20 0.80 0.97 0.45 0.59 0.49 0.22 0.67 0.51 0.77 0.35 0.79 0.50 0.70 0.86 0.95 0.70 0.07 0.09 0.10 0.45 0.48 0.34 0.79 0.14 0.20 0.91 0.56 0.67 0.90 0.94 0.33 0.82 0.88 0.37 0.92 ]
[0.46 0.65 0.32 0.46 0.05 0.34 0.06 0.79 1.00 0.07 0.56 0.29 0.87 0.79 0.74 0.19 0.38 0.62 0.38 0.62 0.46 0.77 0.89 0.08 0.86 0.33 0.51 0.71 0.25 0.08 0.26 1.00 0.96 0.88 0.42 0.91 0.48 0.45 0.60 0.61 0.31 0.40 0.31 0.34 0.91 0.25 0.73 0.87 0.07 0.40 0.07 0.19 0.85 0.80 0.99 0.07 0.05 0.94 0.01 0.17 0.59 0.79 0.18 0.57 0.59 0.26 0.43 ]
[0.60 0.72 0.97 0.92 0.86 0.93 0.89 0.45 0.07 1.00 0.31 0.61 0.14 0.39 0.57 0.80 0.60 0.75 0.55 0.04 0.56 0.16 0.42 0.36 0.85 0.63 0.95 0.09 0.38 0.11 0.24 0.30 0.56 0.73 0.09 0.33 0.55 0.42 0.04 0.56 0.37 0.22 0.86 0.22 0.42 0.95 0.95 0.26 0.91 0.16 0.41 0.67 0.26 0.60 0.88 0.13 0.91 0.01 0.01 0.41 0.08 0.41 0.93 0.69 0.64 0.57 0.46 ]
