D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 36;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.63 0.90 0.63 0.57 0.12 0.69 0.33 0.85 0.64 0.08 0.76 0.57 0.79 0.88 0.84 0.72 0.47 0.57 0.70 0.70 0.61 0.22 0.60 0.09 0.79 0.12 0.48 0.72 0.71 0.87 0.50 0.28 0.78 0.07 0.30 ]
[0.63 1.00 0.39 0.99 0.72 0.95 0.96 0.91 0.73 0.14 0.24 0.02 0.22 0.09 0.87 0.42 0.07 0.47 0.62 0.61 0.58 0.03 0.99 0.55 0.09 0.92 0.18 0.07 0.96 0.74 0.23 0.32 0.36 0.04 0.33 0.18 ]
[0.90 0.39 1.00 0.28 0.58 0.13 0.88 0.67 0.99 0.06 0.85 0.59 0.86 0.43 0.29 0.17 0.96 0.13 0.32 0.81 0.36 0.04 0.22 0.53 0.69 0.50 0.24 0.04 0.42 0.05 0.28 0.08 0.15 0.50 0.94 0.64 ]
[0.63 0.99 0.28 1.00 0.88 0.01 0.45 1.00 0.97 0.88 0.52 0.11 0.18 0.75 0.65 0.98 0.85 0.52 0.13 0.76 0.32 0.12 0.99 0.92 0.53 0.08 0.59 0.26 0.06 0.17 0.89 0.04 0.23 0.58 0.02 0.41 ]
[0.57 0.72 0.58 0.88 1.00 0.09 0.90 0.02 0.14 0.86 0.48 0.39 0.99 0.00 0.27 0.01 0.12 0.66 0.28 0.52 0.90 0.30 0.48 0.29 0.03 0.48 0.50 0.16 0.09 0.33 0.90 0.77 0.93 0.33 0.24 0.25 ]
[0.12 0.95 0.13 0.01 0.09 1.00 0.14 0.73 0.99 0.64 0.57 0.67 0.02 0.35 0.89 0.09 0.32 0.62 0.48 0.92 0.97 0.63 0.83 0.34 0.15 0.79 0.16 0.61 0.62 0.69 0.84 0.75 0.90 0.81 0.52 0.92 ]
[0.69 0.96 0.88 0.45 0.90 0.14 1.00 0.36 0.19 0.48 0.56 0.31 0.91 0.03 0.92 0.01 0.66 0.69 0.02 0.52 0.50 0.34 0.35 0.28 0.33 0.23 0.90 0.46 0.36 0.49 0.67 0.99 0.15 0.48 0.93 0.66 ]
[0.33 0.91 0.67 1.00 0.02 0.73 0.36 1.00 0.59 0.29 0.90 0.86 0.48 0.32 0.26 0.99 0.08 0.54 0.67 0.19 0.20 0.92 0.29 0.79 0.78 0.63 0.62 0.91 0.12 0.16 0.09 0.46 0.74 0.52 0.19 0.10 ]
[0.85 0.73 0.99 0.97 0.14 0.99 0.19 0.59 1.00 0.37 0.50 0.94 0.74 0.99 0.38 0.25 0.63 0.28 0.54 0.01 0.63 1.00 0.61 0.93 0.66 0.98 0.45 0.74 0.57 0.94 0.62 0.27 0.23 0.86 0.98 0.74 ]
[0.64 0.14 0.06 0.88 0.86 0.64 0.48 0.29 0.37 1.00 0.37 0.60 0.79 0.96 0.48 0.53 0.87 0.36 0.16 0.83 0.42 0.79 0.63 0.96 0.88 0.06 1.00 0.81 0.32 0.35 0.88 0.31 0.25 0.38 0.21 0.53 ]
[0.08 0.24 0.85 0.52 0.48 0.57 0.56 0.90 0.50 0.37 1.00 0.30 0.04 0.99 0.92 0.65 0.26 0.17 0.66 0.67 0.61 0.20 0.45 0.21 0.91 0.64 0.09 0.47 0.57 0.40 0.19 0.13 0.41 0.93 0.66 0.75 ]
[0.76 0.02 0.59 0.11 0.39 0.67 0.31 0.86 0.94 0.60 0.30 1.00 0.18 0.03 0.68 0.20 0.34 0.24 0.77 0.55 0.34 0.61 0.91 0.30 0.65 0.71 0.57 0.99 0.87 0.82 0.62 0.79 0.17 0.23 0.08 0.21 ]
[0.57 0.22 0.86 0.18 0.99 0.02 0.91 0.48 0.74 0.79 0.04 0.18 1.00 0.40 0.01 0.98 0.14 0.68 0.57 0.65 0.87 0.02 0.96 0.53 0.03 0.84 0.49 0.77 0.30 0.11 0.62 0.14 0.55 0.27 0.65 0.11 ]
