D = 2;
n = [ 2 2 ];
N = 30;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.04 0.99 0.99 0.59 0.37 0.79 0.91 0.97 0.98 0.11 0.10 0.92 0.89 0.94 0.47 0.58 0.64 0.94 0.04 0.16 0.88 0.30 0.10 0.10 0.79 0.47 0.19 0.09 0.52 ]
[0.04 1.00 0.94 0.09 0.02 0.40 1.00 0.61 0.79 0.53 0.53 0.78 0.26 0.12 0.49 0.61 0.58 0.10 0.98 0.11 0.92 0.26 0.06 0.59 0.47 0.80 0.86 0.09 0.83 0.92 ]
[0.99 0.94 1.00 0.48 0.43 0.92 0.54 0.05 0.89 0.49 0.31 0.04 0.13 0.64 0.97 0.61 0.15 0.45 0.84 0.84 0.15 0.54 0.26 0.30 0.05 0.62 0.99 0.91 0.54 0.48 ]
[0.99 0.09 0.48 1.00 0.40 0.73 0.78 0.34 0.47 0.94 0.75 0.07 0.95 0.94 0.92 0.79 0.60 0.05 0.08 0.27 0.12 0.26 0.77 0.07 0.68 0.52 0.19 0.49 0.21 0.90 ]
[0.59 0.02 0.43 0.40 1.00 0.16 0.52 0.56 0.73 0.58 0.08 0.54 0.86 0.69 0.35 0.98 0.70 0.66 0.98 0.88 0.42 0.44 0.34 0.30 0.67 0.40 0.05 0.47 0.75 0.83 ]
[0.37 0.40 0.92 0.73 0.16 1.00 0.79 0.96 0.21 0.76 0.55 0.58 0.94 0.01 0.08 0.92 0.64 0.93 0.21 0.32 0.79 0.50 0.88 0.18 0.40 0.19 0.62 0.93 0.52 0.88 ]
[0.79 1.00 0.54 0.78 0.52 0.79 1.00 0.22 0.43 0.87 0.39 0.90 0.40 0.37 0.40 0.59 0.82 0.34 0.86 0.85 0.62 0.11 0.07 0.23 0.01 0.36 0.20 0.22 0.65 0.46 ]
[0.91 0.61 0.05 0.34 0.56 0.96 0.22 1.00 0.32 0.32 0.49 0.54 0.76 0.50 0.18 0.34 0.73 0.21 0.31 0.89 0.97 0.03 0.65 0.33 0.66 0.11 0.19 0.72 0.47 0.33 ]
[0.97 0.79 0.89 0.47 0.73 0.21 0.43 0.32 1.00 0.31 0.65 0.07 0.05 0.38 0.11 0.84 0.81 0.46 0.37 0.77 0.08 0.85 0.42 0.67 0.44 0.03 0.04 0.46 0.17 0.85 ]
[0.98 0.53 0.49 0.94 0.58 0.76 0.87 0.32 0.31 1.00 0.86 0.92 0.38 0.70 0.08 0.97 0.74 0.47 0.68 0.21 0.75 0.81 0.31 0.51 0.15 0.22 0.85 0.52 0.31 0.20 ]
