D = 6;
n = [ 5 5 5 5 5 5 ];
N = 58;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.82 0.60 0.33 0.16 0.70 0.59 0.72 0.66 0.10 0.97 0.09 0.48 0.06 0.99 0.31 0.06 0.37 0.05 0.04 0.15 0.77 0.21 0.67 0.18 0.16 0.63 0.53 0.53 0.32 0.78 0.86 0.33 0.01 0.89 0.49 0.62 0.54 0.95 0.04 0.65 0.59 0.54 0.88 0.97 0.36 0.05 0.05 0.47 0.90 0.49 0.21 0.37 0.08 0.78 0.68 0.93 0.19 ]
[0.82 1.00 0.44 0.34 0.12 0.55 0.70 0.45 0.07 0.81 0.72 0.71 0.59 0.75 0.64 0.28 0.26 0.19 0.13 0.10 0.45 0.67 0.20 0.39 0.78 0.99 0.91 0.63 0.19 0.79 0.66 0.50 0.45 0.32 0.23 0.12 0.44 0.54 0.42 0.85 0.37 0.57 0.86 0.52 0.15 0.83 0.88 0.23 0.09 0.33 0.61 0.47 0.93 0.42 0.76 0.69 0.75 0.75 ]
[0.60 0.44 1.00 0.87 0.05 0.62 0.93 0.45 0.14 0.65 0.52 0.28 0.34 0.45 0.82 0.73 0.43 0.59 0.64 0.01 0.30 0.69 0.08 0.54 0.58 0.27 0.33 0.76 0.49 0.14 0.85 0.86 0.53 0.92 0.16 0.92 0.49 0.41 0.18 0.11 0.97 0.28 0.65 0.29 0.68 0.13 0.79 0.03 0.33 0.25 0.29 0.88 0.68 0.31 0.95 0.32 0.18 0.49 ]
[0.33 0.34 0.87 1.00 0.31 0.50 0.75 0.95 0.20 0.11 0.51 0.16 0.15 0.86 0.02 0.10 0.72 0.45 0.16 0.26 0.08 0.96 0.76 0.08 0.58 0.50 0.83 0.88 0.73 0.32 0.37 0.18 0.90 0.19 0.79 0.45 0.67 0.40 0.89 0.79 0.52 0.05 0.58 0.21 0.60 0.79 0.41 0.90 0.80 0.69 0.60 0.44 0.59 0.62 0.62 0.60 0.39 0.76 ]
[0.16 0.12 0.05 0.31 1.00 0.97 0.59 0.37 0.30 0.74 0.76 0.97 0.45 0.30 0.76 0.94 0.56 0.98 0.63 0.55 0.12 0.79 0.66 0.10 0.06 0.71 0.38 0.74 0.21 0.74 0.15 0.14 0.96 0.22 1.00 0.31 0.54 0.40 0.84 0.40 0.24 0.77 0.40 0.97 0.72 0.45 0.71 0.97 0.31 0.76 0.84 0.96 0.14 0.17 0.56 0.26 0.30 0.30 ]
[0.70 0.55 0.62 0.50 0.97 1.00 0.82 0.31 0.49 0.42 0.06 0.81 0.98 0.65 0.01 0.35 0.89 0.37 0.75 0.59 0.37 0.64 0.69 0.49 0.91 0.19 0.56 0.35 0.89 0.90 0.43 0.84 0.92 0.40 0.29 0.19 0.80 0.78 0.11 0.17 0.66 0.62 0.74 0.30 0.76 0.28 0.45 0.48 0.30 0.79 0.02 0.56 0.62 0.14 0.54 0.94 0.98 0.99 ]
[0.59 0.70 0.93 0.75 0.59 0.82 1.00 0.23 0.61 0.17 0.75 0.49 0.56 0.54 0.01 0.04 0.27 0.17 0.56 0.62 0.76 0.78 0.56 0.25 0.26 0.10 0.57 0.57 0.35 0.01 0.62 0.94 0.06 0.96 0.81 0.95 0.02 0.06 0.70 0.89 0.63 0.79 0.93 0.10 0.68 0.79 0.55 0.94 0.95 0.49 0.92 0.71 0.12 0.08 0.06 0.86 0.33 0.30 ]
[0.72 0.45 0.45 0.95 0.37 0.31 0.23 1.00 0.29 0.24 0.22 0.95 0.74 0.75 0.34 0.51 0.43 0.70 0.21 0.80 0.60 0.54 0.04 0.30 0.87 0.83 0.84 0.08 0.44 0.15 0.16 0.76 0.80 0.37 0.12 0.12 0.35 0.54 0.49 0.20 0.51 0.16 0.48 0.32 0.29 0.92 0.55 0.22 0.73 0.21 0.42 0.59 0.44 0.64 0.74 0.68 0.77 0.90 ]
[0.66 0.07 0.14 0.20 0.30 0.49 0.61 0.29 1.00 0.41 0.13 0.03 0.46 0.91 0.87 0.22 0.01 0.69 0.84 0.27 0.45 0.01 0.33 0.19 0.12 0.67 0.15 0.77 0.31 0.48 0.18 0.73 0.36 0.49 0.06 0.95 0.02 0.69 0.00 0.02 0.25 0.60 0.10 0.14 0.90 0.23 0.68 0.43 0.70 0.34 0.52 0.21 0.44 0.80 0.89 0.98 0.29 0.56 ]
[0.10 0.81 0.65 0.11 0.74 0.42 0.17 0.24 0.41 1.00 0.19 0.02 0.53 0.82 0.21 0.47 0.37 0.77 0.66 0.65 0.50 0.02 0.47 0.47 0.42 0.53 0.50 0.88 0.61 0.43 0.32 0.14 0.25 0.59 0.56 0.50 0.40 0.77 0.39 0.59 0.36 0.95 0.90 0.22 0.75 0.67 0.06 0.24 0.16 0.47 0.98 0.36 0.58 0.99 0.69 0.58 0.15 0.82 ]
