D = 6;
n = [ 3 3 3 3 3 3 ];
N = 38;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.61 0.55 0.06 0.47 0.16 0.84 0.06 0.06 0.46 0.21 0.30 0.86 0.26 0.79 0.49 0.71 0.94 0.78 0.49 0.83 0.39 0.73 0.44 0.90 0.14 0.77 0.43 0.78 0.77 0.05 0.02 0.38 0.00 0.11 0.47 0.59 0.75 ]
[0.61 1.00 0.46 0.29 0.64 0.97 0.27 0.95 0.70 0.14 0.50 0.19 0.47 0.37 0.92 0.84 0.70 0.44 0.84 0.73 0.90 0.74 0.63 0.19 0.79 0.82 0.03 0.41 0.12 0.53 0.50 0.39 0.80 0.30 0.91 0.09 0.60 0.61 ]
[0.55 0.46 1.00 1.00 0.95 0.16 0.82 0.44 0.27 0.38 0.36 0.53 0.71 0.90 0.18 0.78 0.56 0.28 0.85 0.11 0.83 0.09 0.05 0.83 0.77 0.77 0.02 0.51 0.52 0.31 0.73 0.95 0.48 0.15 0.55 0.29 0.71 0.94 ]
[0.06 0.29 1.00 1.00 0.21 0.47 0.72 0.22 0.35 0.82 0.10 0.18 0.69 0.10 0.57 0.18 0.76 0.29 0.86 0.55 0.89 0.40 0.11 0.45 0.82 0.65 0.31 0.81 0.31 0.81 0.66 0.61 0.25 0.44 0.55 0.16 0.48 0.26 ]
[0.47 0.64 0.95 0.21 1.00 0.23 0.38 0.82 0.00 0.90 0.12 0.24 0.48 0.70 0.96 0.87 0.68 0.06 0.71 0.70 0.39 0.81 0.92 0.75 0.84 0.90 0.14 0.89 0.08 0.49 0.71 0.00 0.62 0.89 0.98 0.26 0.88 0.95 ]
[0.16 0.97 0.16 0.47 0.23 1.00 0.69 0.89 0.67 0.65 0.92 0.30 0.64 0.02 0.76 0.66 0.32 0.80 0.38 0.61 0.48 0.74 0.26 0.06 0.90 0.47 0.31 0.91 0.45 0.48 0.60 0.13 0.15 0.77 0.31 0.13 0.81 0.40 ]
[0.84 0.27 0.82 0.72 0.38 0.69 1.00 0.23 0.75 0.95 0.11 0.57 0.99 0.55 0.56 0.29 0.27 0.93 0.37 0.28 0.50 0.76 0.62 0.54 0.25 0.05 0.82 0.85 0.62 0.85 0.13 0.88 0.59 0.24 0.80 0.49 0.57 0.39 ]
[0.06 0.95 0.44 0.22 0.82 0.89 0.23 1.00 0.90 0.15 0.36 0.15 0.96 0.44 0.51 0.41 0.57 0.74 0.96 0.39 0.63 0.37 0.69 0.13 0.18 0.73 0.16 0.81 0.08 0.44 0.43 0.54 0.52 0.52 0.07 0.05 0.80 0.39 ]
[0.06 0.70 0.27 0.35 0.00 0.67 0.75 0.90 1.00 0.04 0.48 0.99 0.12 0.72 0.40 0.05 0.89 0.60 0.86 0.66 0.85 0.84 0.46 0.74 0.80 0.47 0.30 0.86 0.71 0.09 0.90 0.91 0.84 0.74 0.01 0.49 0.94 0.80 ]
[0.46 0.14 0.38 0.82 0.90 0.65 0.95 0.15 0.04 1.00 0.89 0.17 0.74 0.91 0.34 0.78 0.98 0.19 0.73 0.57 0.34 0.22 0.83 0.73 0.38 0.27 0.05 0.26 0.84 0.82 0.64 0.30 0.15 0.24 0.97 0.61 0.36 0.02 ]
[0.21 0.50 0.36 0.10 0.12 0.92 0.11 0.36 0.48 0.89 1.00 0.62 0.15 0.89 0.41 0.31 0.51 0.34 0.88 0.04 0.97 0.32 0.93 0.25 0.03 0.68 0.69 0.65 0.02 0.04 0.55 0.49 0.45 0.94 0.74 0.83 0.68 0.44 ]
[0.30 0.19 0.53 0.18 0.24 0.30 0.57 0.15 0.99 0.17 0.62 1.00 0.18 0.14 0.53 0.82 0.59 0.74 0.52 0.01 0.03 0.81 0.39 0.02 0.99 0.83 0.97 0.43 0.45 0.28 0.29 0.19 0.51 1.00 0.99 0.58 0.12 0.98 ]
