D = 6;
n = [ 4 4 4 4 4 4 ];
N = 32;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.92 0.27 0.48 0.11 0.90 0.29 0.61 0.55 0.77 0.74 0.64 0.48 0.25 0.05 0.50 0.14 0.26 0.17 0.81 0.47 0.49 0.29 0.08 0.34 0.90 0.55 0.31 0.27 0.04 0.88 0.12 ]
[0.92 1.00 0.58 0.94 0.61 0.26 0.93 0.46 0.52 0.11 0.94 0.67 0.53 0.46 0.82 0.31 0.15 0.52 0.28 0.23 0.66 0.69 0.77 0.84 0.59 0.78 0.04 0.58 0.81 0.08 0.19 0.77 ]
[0.27 0.58 1.00 0.08 0.93 0.51 0.10 0.53 0.61 0.90 0.86 0.89 0.43 0.20 0.77 0.63 0.76 0.56 0.90 0.40 0.36 0.88 0.81 0.82 0.82 0.23 0.36 0.76 0.18 0.76 0.52 0.56 ]
[0.48 0.94 0.08 1.00 0.56 0.80 0.72 0.60 0.51 0.93 0.83 0.46 0.01 0.62 0.57 0.03 0.34 0.41 0.63 0.37 0.06 0.12 0.21 0.43 0.81 0.46 0.09 0.44 0.18 0.65 0.93 0.33 ]
[0.11 0.61 0.93 0.56 1.00 0.61 0.61 0.39 0.11 0.84 0.94 0.80 0.94 0.14 0.78 0.38 0.32 0.33 0.87 0.49 0.39 0.24 0.02 0.04 0.46 0.92 0.40 0.23 0.19 0.30 0.35 0.16 ]
[0.90 0.26 0.51 0.80 0.61 1.00 0.53 0.52 0.71 0.03 0.02 0.16 0.94 0.28 0.40 0.91 0.11 0.09 0.42 0.68 0.51 0.06 0.71 0.38 0.16 0.82 0.22 0.78 0.67 0.96 0.27 0.20 ]
[0.29 0.93 0.10 0.72 0.61 0.53 1.00 0.22 0.60 0.36 0.02 0.39 0.58 0.76 0.06 0.73 0.85 0.14 0.42 0.15 0.88 0.64 0.21 0.82 0.47 0.23 0.25 0.30 0.80 0.05 0.59 0.39 ]
[0.61 0.46 0.53 0.60 0.39 0.52 0.22 1.00 0.01 0.55 0.02 0.55 0.28 0.33 0.74 0.37 0.87 0.55 0.46 0.97 0.81 0.64 0.19 0.61 0.04 0.22 0.17 0.57 0.84 0.57 0.23 0.89 ]
[0.55 0.52 0.61 0.51 0.11 0.71 0.60 0.01 1.00 0.55 0.41 0.76 0.06 0.15 0.88 0.90 0.56 0.89 0.13 0.09 0.21 0.20 0.70 0.05 0.63 0.07 0.79 0.74 0.94 0.09 0.60 0.09 ]
[0.77 0.11 0.90 0.93 0.84 0.03 0.36 0.55 0.55 1.00 0.43 0.95 0.94 0.78 0.56 0.91 0.68 0.87 0.44 0.06 0.43 0.51 0.46 0.09 0.23 0.72 0.94 0.39 0.18 0.17 0.77 0.43 ]
[0.74 0.94 0.86 0.83 0.94 0.02 0.02 0.02 0.41 0.43 1.00 0.07 0.56 0.42 0.22 0.31 0.75 0.59 0.58 0.92 0.22 0.42 0.09 0.70 0.82 0.40 0.18 0.18 0.57 0.50 0.52 0.95 ]
[0.64 0.67 0.89 0.46 0.80 0.16 0.39 0.55 0.76 0.95 0.07 1.00 0.94 0.62 0.71 0.36 0.88 0.36 0.32 0.38 0.94 0.30 0.32 0.70 0.70 0.79 0.38 0.90 0.05 0.11 0.45 0.83 ]
[0.48 0.53 0.43 0.01 0.94 0.94 0.58 0.28 0.06 0.94 0.56 0.94 1.00 0.29 0.29 0.63 0.49 0.96 0.81 0.95 0.99 0.80 0.76 0.80 0.12 0.02 0.05 1.00 0.91 0.39 0.46 0.88 ]
[0.25 0.46 0.20 0.62 0.14 0.28 0.76 0.33 0.15 0.78 0.42 0.62 0.29 1.00 0.82 0.03 0.72 0.44 0.90 0.51 0.30 0.10 0.04 0.73 0.75 0.79 0.64 0.68 0.70 0.11 0.41 0.51 ]
[0.05 0.82 0.77 0.57 0.78 0.40 0.06 0.74 0.88 0.56 0.22 0.71 0.29 0.82 1.00 0.50 0.66 0.69 0.44 0.34 0.71 0.90 0.71 0.28 0.14 0.02 0.61 0.87 0.95 0.17 0.65 0.93 ]
[0.50 0.31 0.63 0.03 0.38 0.91 0.73 0.37 0.90 0.91 0.31 0.36 0.63 0.03 0.50 1.00 0.85 0.59 0.03 0.87 0.29 0.09 0.01 0.56 0.72 0.24 0.77 0.59 0.11 0.28 0.66 0.42 ]
[0.14 0.15 0.76 0.34 0.32 0.11 0.85 0.87 0.56 0.68 0.75 0.88 0.49 0.72 0.66 0.85 1.00 0.84 0.01 0.88 0.83 0.92 0.33 0.98 0.39 0.97 0.49 0.16 0.44 0.65 0.08 0.82 ]
[0.26 0.52 0.56 0.41 0.33 0.09 0.14 0.55 0.89 0.87 0.59 0.36 0.96 0.44 0.69 0.59 0.84 1.00 0.02 0.49 0.50 0.44 0.78 0.44 0.47 0.96 0.73 0.83 0.20 0.33 0.84 0.36 ]
[0.17 0.28 0.90 0.63 0.87 0.42 0.42 0.46 0.13 0.44 0.58 0.32 0.81 0.90 0.44 0.03 0.01 0.02 1.00 0.99 0.76 0.57 0.27 0.72 0.88 0.61 0.83 0.22 0.97 0.95 0.48 0.86 ]
[0.81 0.23 0.40 0.37 0.49 0.68 0.15 0.97 0.09 0.06 0.92 0.38 0.95 0.51 0.34 0.87 0.88 0.49 0.99 1.00 0.90 0.10 0.81 0.55 0.13 0.17 0.69 0.28 0.33 0.02 0.40 0.57 ]
[0.47 0.66 0.36 0.06 0.39 0.51 0.88 0.81 0.21 0.43 0.22 0.94 0.99 0.30 0.71 0.29 0.83 0.50 0.76 0.90 1.00 0.22 0.25 0.32 0.66 0.67 0.16 0.59 0.78 0.24 0.46 0.86 ]
[0.49 0.69 0.88 0.12 0.24 0.06 0.64 0.64 0.20 0.51 0.42 0.30 0.80 0.10 0.90 0.09 0.92 0.44 0.57 0.10 0.22 1.00 0.85 0.59 0.76 0.36 0.47 0.16 0.71 0.35 0.63 0.55 ]
[0.29 0.77 0.81 0.21 0.02 0.71 0.21 0.19 0.70 0.46 0.09 0.32 0.76 0.04 0.71 0.01 0.33 0.78 0.27 0.81 0.25 0.85 1.00 0.36 0.78 0.77 0.21 0.32 0.63 0.05 0.21 0.92 ]
[0.08 0.84 0.82 0.43 0.04 0.38 0.82 0.61 0.05 0.09 0.70 0.70 0.80 0.73 0.28 0.56 0.98 0.44 0.72 0.55 0.32 0.59 0.36 1.00 0.75 0.34 0.85 0.44 0.47 0.60 0.62 0.43 ]
[0.34 0.59 0.82 0.81 0.46 0.16 0.47 0.04 0.63 0.23 0.82 0.70 0.12 0.75 0.14 0.72 0.39 0.47 0.88 0.13 0.66 0.76 0.78 0.75 1.00 0.95 0.76 0.53 0.59 0.22 0.34 0.14 ]
[0.90 0.78 0.23 0.46 0.92 0.82 0.23 0.22 0.07 0.72 0.40 0.79 0.02 0.79 0.02 0.24 0.97 0.96 0.61 0.17 0.67 0.36 0.77 0.34 0.95 1.00 0.70 0.07 0.48 0.21 0.14 0.80 ]
[0.55 0.04 0.36 0.09 0.40 0.22 0.25 0.17 0.79 0.94 0.18 0.38 0.05 0.64 0.61 0.77 0.49 0.73 0.83 0.69 0.16 0.47 0.21 0.85 0.76 0.70 1.00 0.81 0.00 0.81 0.47 0.79 ]
[0.31 0.58 0.76 0.44 0.23 0.78 0.30 0.57 0.74 0.39 0.18 0.90 1.00 0.68 0.87 0.59 0.16 0.83 0.22 0.28 0.59 0.16 0.32 0.44 0.53 0.07 0.81 1.00 0.32 0.74 0.17 0.64 ]
[0.27 0.81 0.18 0.18 0.19 0.67 0.80 0.84 0.94 0.18 0.57 0.05 0.91 0.70 0.95 0.11 0.44 0.20 0.97 0.33 0.78 0.71 0.63 0.47 0.59 0.48 0.00 0.32 1.00 0.94 0.00 0.90 ]
[0.04 0.08 0.76 0.65 0.30 0.96 0.05 0.57 0.09 0.17 0.50 0.11 0.39 0.11 0.17 0.28 0.65 0.33 0.95 0.02 0.24 0.35 0.05 0.60 0.22 0.21 0.81 0.74 0.94 1.00 0.76 0.78 ]
[0.88 0.19 0.52 0.93 0.35 0.27 0.59 0.23 0.60 0.77 0.52 0.45 0.46 0.41 0.65 0.66 0.08 0.84 0.48 0.40 0.46 0.63 0.21 0.62 0.34 0.14 0.47 0.17 0.00 0.76 1.00 0.64 ]
[0.12 0.77 0.56 0.33 0.16 0.20 0.39 0.89 0.09 0.43 0.95 0.83 0.88 0.51 0.93 0.42 0.82 0.36 0.86 0.57 0.86 0.55 0.92 0.43 0.14 0.80 0.79 0.64 0.90 0.78 0.64 1.00 ]
];
