D = 6;
n = [ 4 4 4 4 4 4 ];
N = 44;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.58 0.11 0.34 0.79 0.71 0.05 0.53 0.94 0.71 0.11 0.08 0.65 0.73 0.97 0.67 0.51 0.16 0.65 0.60 0.64 0.78 0.63 0.35 0.30 0.77 0.88 0.51 0.07 0.16 0.35 0.18 0.30 0.26 0.27 0.92 0.36 0.57 0.76 0.16 0.67 0.22 0.32 0.80 ]
[0.58 1.00 0.34 0.88 0.93 0.77 0.42 0.70 0.79 0.19 0.49 0.31 0.01 0.28 0.59 0.11 0.48 0.20 0.85 0.19 0.81 0.88 0.26 0.06 0.63 0.62 0.19 0.06 0.98 0.76 0.58 0.28 0.44 0.95 0.27 0.32 0.91 0.32 0.67 0.60 0.94 0.20 0.10 0.30 ]
[0.11 0.34 1.00 0.59 0.48 0.50 0.54 0.85 0.09 0.08 0.84 0.55 0.93 0.42 0.08 0.62 0.67 0.78 0.15 0.52 0.86 0.48 0.50 0.90 0.20 0.78 0.32 0.41 0.12 0.04 0.38 0.86 0.08 0.75 0.86 0.49 0.18 0.13 0.99 0.78 0.19 0.40 0.82 0.07 ]
[0.34 0.88 0.59 1.00 0.70 0.36 0.67 0.89 0.11 1.00 0.92 0.03 0.16 0.27 0.29 0.62 0.66 0.26 0.63 0.07 0.04 0.46 0.28 0.52 0.50 0.40 0.52 0.76 0.02 0.40 0.91 0.09 0.27 0.06 0.64 0.04 0.62 0.50 0.49 0.71 0.75 0.17 0.11 0.31 ]
[0.79 0.93 0.48 0.70 1.00 0.26 0.46 0.63 0.18 0.33 0.92 0.72 0.88 0.51 0.68 0.06 0.18 0.85 0.50 0.28 0.21 0.17 0.45 0.53 0.54 0.23 0.39 0.65 0.60 0.91 0.49 0.58 0.38 0.13 0.07 0.06 0.09 0.60 0.76 0.89 0.85 0.72 0.78 0.45 ]
[0.71 0.77 0.50 0.36 0.26 1.00 0.33 0.41 0.16 0.73 0.14 0.76 0.13 0.51 0.66 0.67 0.77 0.26 0.95 0.76 0.70 0.96 0.71 0.45 0.55 0.67 0.15 0.46 0.41 0.75 0.82 0.12 0.71 0.03 0.27 0.84 0.73 0.69 0.94 0.39 0.91 0.09 0.15 0.93 ]
[0.05 0.42 0.54 0.67 0.46 0.33 1.00 0.67 0.76 0.86 0.78 0.64 0.79 0.93 0.22 0.20 0.25 0.17 0.37 0.06 0.36 0.86 0.04 0.61 0.41 0.55 0.97 0.68 0.18 0.81 0.24 0.45 0.23 0.67 0.28 0.67 0.92 0.38 0.80 0.15 0.86 0.52 0.45 0.55 ]
[0.53 0.70 0.85 0.89 0.63 0.41 0.67 1.00 0.01 0.99 0.80 0.57 0.88 0.81 0.58 0.59 0.61 0.95 0.13 0.28 0.07 0.45 0.34 0.47 0.36 0.23 0.17 0.83 0.01 0.17 0.87 0.23 0.05 0.32 0.38 0.55 0.14 0.02 0.24 0.22 0.96 0.29 0.04 0.87 ]
[0.94 0.79 0.09 0.11 0.18 0.16 0.76 0.01 1.00 0.94 0.17 0.65 0.71 0.15 0.76 0.58 0.94 0.56 0.45 0.17 0.81 0.98 0.20 0.03 0.26 0.82 0.38 0.82 0.32 0.31 0.84 0.75 0.46 0.65 0.77 0.70 0.32 0.24 0.76 0.36 0.67 0.30 0.58 0.99 ]
[0.71 0.19 0.08 1.00 0.33 0.73 0.86 0.99 0.94 1.00 0.34 0.59 0.68 0.99 0.87 0.86 0.04 0.93 0.31 0.19 0.64 0.95 0.27 0.67 0.70 0.37 0.12 0.97 0.17 0.26 0.88 0.11 0.11 0.26 0.57 0.03 0.99 0.35 0.50 0.98 0.12 0.57 0.98 0.46 ]
[0.11 0.49 0.84 0.92 0.92 0.14 0.78 0.80 0.17 0.34 1.00 0.86 0.62 0.34 0.65 0.37 0.22 0.15 0.64 0.49 0.45 0.26 0.81 0.46 0.44 0.26 0.21 1.00 0.53 0.61 0.67 0.43 0.32 0.30 0.96 0.72 0.91 0.39 0.68 0.38 0.96 0.40 0.48 0.33 ]
[0.08 0.31 0.55 0.03 0.72 0.76 0.64 0.57 0.65 0.59 0.86 1.00 0.18 0.77 0.78 0.48 0.98 0.17 0.29 0.64 0.19 0.12 0.84 0.41 0.76 0.76 0.15 0.22 0.10 0.23 0.91 0.52 0.78 0.54 0.76 0.76 0.88 0.97 0.94 0.59 0.52 0.81 0.10 0.64 ]
[0.65 0.01 0.93 0.16 0.88 0.13 0.79 0.88 0.71 0.68 0.62 0.18 1.00 0.01 0.98 0.58 0.06 0.17 0.35 0.79 0.01 0.62 0.97 0.93 0.34 0.62 0.44 0.03 0.78 0.28 0.29 0.30 0.32 0.72 0.74 0.43 0.50 0.69 0.51 0.23 0.44 0.04 0.91 0.39 ]
[0.73 0.28 0.42 0.27 0.51 0.51 0.93 0.81 0.15 0.99 0.34 0.77 0.01 1.00 0.57 0.39 0.12 0.91 0.64 0.78 0.21 0.19 0.77 0.37 0.82 0.63 0.25 0.34 0.81 0.25 0.74 0.76 0.31 0.02 0.32 0.70 0.25 0.83 0.55 0.80 0.09 0.08 0.98 0.00 ]
[0.97 0.59 0.08 0.29 0.68 0.66 0.22 0.58 0.76 0.87 0.65 0.78 0.98 0.57 1.00 0.37 0.12 0.44 0.87 0.27 0.99 0.14 0.53 0.51 0.93 0.10 0.86 0.54 0.43 0.52 0.23 0.54 0.33 0.11 0.02 0.39 0.40 0.95 0.94 0.67 0.92 0.92 0.58 0.63 ]
[0.67 0.11 0.62 0.62 0.06 0.67 0.20 0.59 0.58 0.86 0.37 0.48 0.58 0.39 0.37 1.00 0.83 0.62 0.93 0.18 0.09 0.44 0.58 0.76 0.72 0.33 0.07 0.51 0.89 0.90 0.43 0.29 0.58 0.94 0.93 0.88 0.43 0.81 0.36 0.35 0.22 0.94 0.17 0.28 ]
[0.51 0.48 0.67 0.66 0.18 0.77 0.25 0.61 0.94 0.04 0.22 0.98 0.06 0.12 0.12 0.83 1.00 0.25 0.12 0.54 0.72 0.15 0.85 0.91 1.00 0.52 0.96 0.95 0.94 0.30 0.40 0.56 0.34 0.72 0.47 0.49 0.41 0.30 0.33 0.40 0.52 0.73 0.51 0.61 ]
[0.16 0.20 0.78 0.26 0.85 0.26 0.17 0.95 0.56 0.93 0.15 0.17 0.17 0.91 0.44 0.62 0.25 1.00 0.98 0.50 0.12 0.96 0.65 0.92 0.21 0.28 0.75 0.45 0.81 0.53 0.85 0.57 0.64 0.78 0.42 0.23 0.95 0.71 0.79 0.12 0.16 0.15 0.32 0.32 ]
[0.65 0.85 0.15 0.63 0.50 0.95 0.37 0.13 0.45 0.31 0.64 0.29 0.35 0.64 0.87 0.93 0.12 0.98 1.00 0.90 0.42 0.60 0.53 0.69 0.28 0.20 0.66 0.57 0.22 0.06 0.49 0.61 0.72 1.00 0.75 0.54 0.84 0.78 0.18 0.66 0.12 0.64 0.29 0.42 ]
[0.60 0.19 0.52 0.07 0.28 0.76 0.06 0.28 0.17 0.19 0.49 0.64 0.79 0.78 0.27 0.18 0.54 0.50 0.90 1.00 0.17 0.13 0.56 0.29 0.69 0.20 0.49 0.80 0.32 0.88 0.47 0.58 0.03 0.33 0.90 0.14 0.62 0.11 0.18 0.77 0.41 0.52 0.84 0.47 ]
[0.64 0.81 0.86 0.04 0.21 0.70 0.36 0.07 0.81 0.64 0.45 0.19 0.01 0.21 0.99 0.09 0.72 0.12 0.42 0.17 1.00 0.14 0.18 0.25 0.71 0.44 0.63 0.94 0.61 0.61 0.43 0.99 0.55 0.81 0.46 0.47 0.09 0.55 0.88 0.46 0.92 0.57 0.12 0.66 ]
[0.78 0.88 0.48 0.46 0.17 0.96 0.86 0.45 0.98 0.95 0.26 0.12 0.62 0.19 0.14 0.44 0.15 0.96 0.60 0.13 0.14 1.00 0.81 0.82 0.47 0.73 0.77 0.25 0.46 0.75 0.66 0.49 0.07 0.01 0.13 0.89 0.68 0.35 0.54 0.43 0.72 0.18 0.94 0.13 ]
[0.63 0.26 0.50 0.28 0.45 0.71 0.04 0.34 0.20 0.27 0.81 0.84 0.97 0.77 0.53 0.58 0.85 0.65 0.53 0.56 0.18 0.81 1.00 0.07 0.42 0.53 0.68 0.03 0.11 0.15 0.69 0.11 0.11 0.50 0.33 0.85 0.25 0.40 0.46 0.71 0.87 0.67 0.25 0.88 ]
[0.35 0.06 0.90 0.52 0.53 0.45 0.61 0.47 0.03 0.67 0.46 0.41 0.93 0.37 0.51 0.76 0.91 0.92 0.69 0.29 0.25 0.82 0.07 1.00 0.21 0.77 0.49 0.58 0.56 0.40 0.65 0.48 0.95 0.02 0.60 0.63 0.23 0.53 0.98 0.34 0.38 0.68 0.30 0.39 ]
[0.30 0.63 0.20 0.50 0.54 0.55 0.41 0.36 0.26 0.70 0.44 0.76 0.34 0.82 0.93 0.72 1.00 0.21 0.28 0.69 0.71 0.47 0.42 0.21 1.00 0.51 0.55 0.03 0.72 0.92 0.45 0.75 0.46 0.69 0.14 0.03 0.26 0.53 0.88 0.24 0.63 0.42 0.13 0.48 ]
[0.77 0.62 0.78 0.40 0.23 0.67 0.55 0.23 0.82 0.37 0.26 0.76 0.62 0.63 0.10 0.33 0.52 0.28 0.20 0.20 0.44 0.73 0.53 0.77 0.51 1.00 0.51 0.28 0.17 0.50 0.46 0.37 0.83 0.53 0.53 0.61 0.58 0.83 0.51 0.48 0.42 0.82 0.50 0.44 ]
[0.88 0.19 0.32 0.52 0.39 0.15 0.97 0.17 0.38 0.12 0.21 0.15 0.44 0.25 0.86 0.07 0.96 0.75 0.66 0.49 0.63 0.77 0.68 0.49 0.55 0.51 1.00 0.11 0.59 0.88 0.10 0.37 0.65 0.44 0.61 0.51 1.00 0.82 0.74 0.26 0.38 0.28 0.22 0.50 ]
[0.51 0.06 0.41 0.76 0.65 0.46 0.68 0.83 0.82 0.97 1.00 0.22 0.03 0.34 0.54 0.51 0.95 0.45 0.57 0.80 0.94 0.25 0.03 0.58 0.03 0.28 0.11 1.00 0.25 0.62 0.48 0.26 0.62 0.97 0.05 0.06 0.59 0.51 0.03 0.80 0.40 0.85 0.39 0.78 ]
[0.07 0.98 0.12 0.02 0.60 0.41 0.18 0.01 0.32 0.17 0.53 0.10 0.78 0.81 0.43 0.89 0.94 0.81 0.22 0.32 0.61 0.46 0.11 0.56 0.72 0.17 0.59 0.25 1.00 0.35 0.76 0.24 0.18 0.35 0.61 0.03 0.63 0.84 0.50 0.67 0.94 0.94 0.55 0.63 ]
[0.16 0.76 0.04 0.40 0.91 0.75 0.81 0.17 0.31 0.26 0.61 0.23 0.28 0.25 0.52 0.90 0.30 0.53 0.06 0.88 0.61 0.75 0.15 0.40 0.92 0.50 0.88 0.62 0.35 1.00 0.30 0.86 0.14 0.58 0.27 0.04 0.59 0.65 0.61 0.18 0.06 0.25 0.74 0.26 ]
[0.35 0.58 0.38 0.91 0.49 0.82 0.24 0.87 0.84 0.88 0.67 0.91 0.29 0.74 0.23 0.43 0.40 0.85 0.49 0.47 0.43 0.66 0.69 0.65 0.45 0.46 0.10 0.48 0.76 0.30 1.00 0.47 0.40 0.09 0.21 0.59 0.75 0.08 0.30 0.64 0.89 0.53 0.43 0.12 ]
[0.18 0.28 0.86 0.09 0.58 0.12 0.45 0.23 0.75 0.11 0.43 0.52 0.30 0.76 0.54 0.29 0.56 0.57 0.61 0.58 0.99 0.49 0.11 0.48 0.75 0.37 0.37 0.26 0.24 0.86 0.47 1.00 0.99 0.25 0.50 0.61 0.44 0.67 0.66 0.57 0.03 0.95 0.21 0.99 ]
[0.30 0.44 0.08 0.27 0.38 0.71 0.23 0.05 0.46 0.11 0.32 0.78 0.32 0.31 0.33 0.58 0.34 0.64 0.72 0.03 0.55 0.07 0.11 0.95 0.46 0.83 0.65 0.62 0.18 0.14 0.40 0.99 1.00 0.89 0.60 0.69 0.35 0.86 0.92 0.14 0.77 0.32 0.37 0.22 ]
[0.26 0.95 0.75 0.06 0.13 0.03 0.67 0.32 0.65 0.26 0.30 0.54 0.72 0.02 0.11 0.94 0.72 0.78 1.00 0.33 0.81 0.01 0.50 0.02 0.69 0.53 0.44 0.97 0.35 0.58 0.09 0.25 0.89 1.00 0.10 0.84 0.09 0.23 0.55 0.95 0.68 0.27 0.02 0.60 ]
[0.27 0.27 0.86 0.64 0.07 0.27 0.28 0.38 0.77 0.57 0.96 0.76 0.74 0.32 0.02 0.93 0.47 0.42 0.75 0.90 0.46 0.13 0.33 0.60 0.14 0.53 0.61 0.05 0.61 0.27 0.21 0.50 0.60 0.10 1.00 0.73 0.37 0.80 0.98 0.58 0.90 0.15 0.26 0.74 ]
[0.92 0.32 0.49 0.04 0.06 0.84 0.67 0.55 0.70 0.03 0.72 0.76 0.43 0.70 0.39 0.88 0.49 0.23 0.54 0.14 0.47 0.89 0.85 0.63 0.03 0.61 0.51 0.06 0.03 0.04 0.59 0.61 0.69 0.84 0.73 1.00 0.12 0.96 0.84 0.29 0.72 0.12 0.24 0.54 ]
[0.36 0.91 0.18 0.62 0.09 0.73 0.92 0.14 0.32 0.99 0.91 0.88 0.50 0.25 0.40 0.43 0.41 0.95 0.84 0.62 0.09 0.68 0.25 0.23 0.26 0.58 1.00 0.59 0.63 0.59 0.75 0.44 0.35 0.09 0.37 0.12 1.00 0.65 0.62 0.75 0.78 0.69 0.24 0.94 ]
[0.57 0.32 0.13 0.50 0.60 0.69 0.38 0.02 0.24 0.35 0.39 0.97 0.69 0.83 0.95 0.81 0.30 0.71 0.78 0.11 0.55 0.35 0.40 0.53 0.53 0.83 0.82 0.51 0.84 0.65 0.08 0.67 0.86 0.23 0.80 0.96 0.65 1.00 0.87 0.29 0.02 0.63 0.63 0.65 ]
[0.76 0.67 0.99 0.49 0.76 0.94 0.80 0.24 0.76 0.50 0.68 0.94 0.51 0.55 0.94 0.36 0.33 0.79 0.18 0.18 0.88 0.54 0.46 0.98 0.88 0.51 0.74 0.03 0.50 0.61 0.30 0.66 0.92 0.55 0.98 0.84 0.62 0.87 1.00 0.06 0.75 0.90 0.12 0.48 ]
[0.16 0.60 0.78 0.71 0.89 0.39 0.15 0.22 0.36 0.98 0.38 0.59 0.23 0.80 0.67 0.35 0.40 0.12 0.66 0.77 0.46 0.43 0.71 0.34 0.24 0.48 0.26 0.80 0.67 0.18 0.64 0.57 0.14 0.95 0.58 0.29 0.75 0.29 0.06 1.00 0.47 0.51 0.82 0.85 ]
[0.67 0.94 0.19 0.75 0.85 0.91 0.86 0.96 0.67 0.12 0.96 0.52 0.44 0.09 0.92 0.22 0.52 0.16 0.12 0.41 0.92 0.72 0.87 0.38 0.63 0.42 0.38 0.40 0.94 0.06 0.89 0.03 0.77 0.68 0.90 0.72 0.78 0.02 0.75 0.47 1.00 0.34 0.62 0.86 ]
[0.22 0.20 0.40 0.17 0.72 0.09 0.52 0.29 0.30 0.57 0.40 0.81 0.04 0.08 0.92 0.94 0.73 0.15 0.64 0.52 0.57 0.18 0.67 0.68 0.42 0.82 0.28 0.85 0.94 0.25 0.53 0.95 0.32 0.27 0.15 0.12 0.69 0.63 0.90 0.51 0.34 1.00 0.15 0.41 ]
[0.32 0.10 0.82 0.11 0.78 0.15 0.45 0.04 0.58 0.98 0.48 0.10 0.91 0.98 0.58 0.17 0.51 0.32 0.29 0.84 0.12 0.94 0.25 0.30 0.13 0.50 0.22 0.39 0.55 0.74 0.43 0.21 0.37 0.02 0.26 0.24 0.24 0.63 0.12 0.82 0.62 0.15 1.00 0.96 ]
[0.80 0.30 0.07 0.31 0.45 0.93 0.55 0.87 0.99 0.46 0.33 0.64 0.39 0.00 0.63 0.28 0.61 0.32 0.42 0.47 0.66 0.13 0.88 0.39 0.48 0.44 0.50 0.78 0.63 0.26 0.12 0.99 0.22 0.60 0.74 0.54 0.94 0.65 0.48 0.85 0.86 0.41 0.96 1.00 ]
];
