D = 4;
n = [ 4 4 4 4 ];
N = 47;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.83 0.88 0.63 0.17 0.72 0.87 0.94 0.08 0.41 0.72 0.94 0.77 0.45 0.17 0.24 0.48 0.07 0.09 0.50 0.14 0.48 0.55 0.64 0.19 0.67 0.87 0.15 0.55 0.67 0.63 0.68 0.94 0.95 0.16 0.52 0.58 0.05 0.94 0.50 0.72 0.01 0.83 0.56 0.44 0.40 0.08 ]
[0.83 1.00 0.78 0.94 0.21 0.98 0.59 0.53 0.86 0.21 0.50 0.79 0.14 0.29 0.97 0.72 0.88 0.41 0.37 0.31 0.92 0.89 0.73 0.26 0.95 0.49 0.42 0.04 0.50 0.76 0.95 0.20 0.02 0.11 0.39 0.65 0.12 0.66 0.46 0.23 0.51 0.86 0.12 0.08 0.45 0.64 0.80 ]
[0.88 0.78 1.00 0.17 0.42 0.01 0.18 0.30 0.44 0.25 0.40 0.25 0.03 0.72 0.97 0.12 0.69 0.51 0.36 0.43 0.54 0.38 0.34 0.37 0.02 0.26 0.30 0.03 0.61 0.82 0.60 0.99 0.35 0.96 0.36 0.50 0.86 0.25 0.06 0.18 0.42 0.41 0.47 0.90 0.57 0.42 0.80 ]
[0.63 0.94 0.17 1.00 0.67 0.77 0.28 0.05 0.74 0.17 0.46 0.32 0.34 0.64 0.19 0.79 0.80 0.90 0.45 0.47 0.36 0.60 0.21 0.41 0.93 0.20 0.69 0.58 0.85 0.43 0.60 0.31 0.12 0.97 0.75 0.63 0.31 0.19 0.32 0.04 0.10 0.18 0.84 0.49 0.22 0.11 0.25 ]
[0.17 0.21 0.42 0.67 1.00 0.57 0.55 0.87 0.26 0.85 0.92 0.45 0.47 0.49 0.52 0.48 0.22 0.58 0.34 0.88 0.67 0.45 0.88 0.53 0.04 0.83 0.34 0.34 0.01 0.21 0.58 0.32 0.49 0.28 0.59 0.44 0.46 0.24 0.17 0.08 0.28 0.34 0.40 0.63 0.28 0.22 0.27 ]
[0.72 0.98 0.01 0.77 0.57 1.00 0.46 0.72 0.69 0.27 0.15 0.67 0.77 0.92 0.79 0.87 0.81 0.46 0.77 0.10 0.29 0.65 0.80 0.65 0.89 0.04 0.32 0.12 0.11 0.66 0.79 0.49 0.19 0.68 0.81 0.41 0.89 0.35 0.01 0.03 0.32 0.11 0.05 0.65 0.45 0.01 0.68 ]
[0.87 0.59 0.18 0.28 0.55 0.46 1.00 0.28 0.41 0.79 0.36 0.76 0.75 0.50 0.06 0.71 0.38 0.31 0.50 0.37 0.17 0.47 0.43 0.89 0.16 0.17 0.57 0.17 0.43 0.61 0.13 0.36 0.47 0.87 0.09 0.91 0.05 0.75 0.93 0.80 0.59 0.96 0.05 0.72 0.06 0.78 0.93 ]
[0.94 0.53 0.30 0.05 0.87 0.72 0.28 1.00 0.66 0.82 0.36 0.72 0.71 0.87 0.68 0.24 0.69 0.46 0.54 0.88 0.60 0.10 0.03 0.25 0.72 0.38 0.96 0.09 0.80 0.62 0.02 0.23 0.43 0.56 0.55 0.94 0.21 0.57 0.28 0.46 0.23 0.49 0.63 0.51 0.29 0.94 0.73 ]
[0.08 0.86 0.44 0.74 0.26 0.69 0.41 0.66 1.00 0.68 0.22 0.88 0.45 0.61 0.24 0.16 0.47 0.71 0.88 0.33 0.67 0.60 0.31 0.79 0.78 0.50 0.42 0.70 0.73 0.73 0.61 0.49 0.35 0.51 0.39 0.12 0.63 0.78 0.33 0.17 0.84 0.52 0.56 0.97 0.10 0.85 0.82 ]
[0.41 0.21 0.25 0.17 0.85 0.27 0.79 0.82 0.68 1.00 0.84 0.88 0.40 0.97 0.33 0.55 0.07 0.70 0.01 0.97 0.12 0.76 0.17 0.92 0.16 0.25 0.92 0.48 0.18 0.57 0.29 0.27 0.04 0.79 0.02 0.02 0.92 0.07 0.34 0.39 0.19 0.70 0.80 0.17 0.31 0.62 0.37 ]
[0.72 0.50 0.40 0.46 0.92 0.15 0.36 0.36 0.22 0.84 1.00 0.39 0.33 0.88 0.71 0.72 0.53 0.78 0.04 0.58 0.15 0.90 0.14 0.35 0.86 0.32 0.78 0.21 0.73 0.20 0.64 0.48 0.69 0.00 0.03 0.68 0.24 0.78 0.96 0.96 0.21 0.38 0.20 0.84 0.43 0.18 0.35 ]
[0.94 0.79 0.25 0.32 0.45 0.67 0.76 0.72 0.88 0.88 0.39 1.00 0.39 0.97 0.62 0.59 0.43 0.99 0.65 0.78 0.77 0.88 0.75 0.70 0.10 0.43 0.65 0.08 0.98 0.57 0.21 0.40 0.77 0.86 0.43 0.67 0.66 0.12 0.21 0.04 0.37 0.91 0.50 0.45 1.00 0.36 0.11 ]
[0.77 0.14 0.03 0.34 0.47 0.77 0.75 0.71 0.45 0.40 0.33 0.39 1.00 0.88 0.21 0.56 0.13 0.82 0.37 0.57 0.66 0.80 0.08 0.12 0.91 0.21 0.89 0.81 0.55 0.03 0.23 0.16 0.50 0.54 0.97 0.54 0.69 0.57 0.82 0.59 0.88 0.85 0.79 0.43 0.14 0.31 0.72 ]
[0.45 0.29 0.72 0.64 0.49 0.92 0.50 0.87 0.61 0.97 0.88 0.97 0.88 1.00 0.91 0.65 0.08 0.20 0.26 0.25 0.40 0.22 0.60 0.17 0.60 0.73 0.82 0.91 0.46 0.37 0.72 0.56 0.75 0.03 0.43 0.51 0.62 0.77 0.90 0.48 0.32 0.77 0.98 0.08 0.76 0.37 0.63 ]
[0.17 0.97 0.97 0.19 0.52 0.79 0.06 0.68 0.24 0.33 0.71 0.62 0.21 0.91 1.00 0.70 0.83 0.42 0.90 0.79 0.75 0.61 0.22 0.17 0.02 0.20 0.48 0.57 0.65 0.34 0.45 0.07 0.02 0.76 0.67 0.15 0.81 0.98 0.52 0.42 0.52 0.50 0.94 0.33 0.40 0.21 0.92 ]
[0.24 0.72 0.12 0.79 0.48 0.87 0.71 0.24 0.16 0.55 0.72 0.59 0.56 0.65 0.70 1.00 0.07 0.92 0.24 0.57 0.92 0.35 0.97 0.01 0.96 0.46 0.77 0.33 0.68 0.35 0.72 0.29 0.96 0.62 0.97 0.44 0.74 0.16 0.47 0.66 0.23 0.29 0.28 0.20 0.07 0.75 0.07 ]
[0.48 0.88 0.69 0.80 0.22 0.81 0.38 0.69 0.47 0.07 0.53 0.43 0.13 0.08 0.83 0.07 1.00 0.21 0.68 0.91 0.94 0.17 0.99 0.42 0.60 0.15 0.82 0.18 0.96 0.74 0.61 0.63 0.83 0.30 0.62 0.18 0.05 0.24 0.89 0.49 0.96 0.59 0.93 0.59 0.57 0.24 0.66 ]
[0.07 0.41 0.51 0.90 0.58 0.46 0.31 0.46 0.71 0.70 0.78 0.99 0.82 0.20 0.42 0.92 0.21 1.00 0.24 0.22 0.85 0.86 0.79 0.68 0.53 0.66 0.44 0.89 0.58 0.11 0.28 0.64 0.48 0.94 0.44 0.67 0.71 0.82 0.12 0.98 0.17 0.41 0.25 0.05 0.92 0.17 0.31 ]
[0.09 0.37 0.36 0.45 0.34 0.77 0.50 0.54 0.88 0.01 0.04 0.65 0.37 0.26 0.90 0.24 0.68 0.24 1.00 0.48 0.20 0.91 0.34 0.31 0.60 0.13 0.99 0.67 0.35 0.56 0.33 0.79 0.97 0.02 0.35 0.07 0.75 0.88 0.44 0.35 0.93 0.69 0.46 0.91 0.68 0.79 0.45 ]
[0.50 0.31 0.43 0.47 0.88 0.10 0.37 0.88 0.33 0.97 0.58 0.78 0.57 0.25 0.79 0.57 0.91 0.22 0.48 1.00 0.79 0.52 0.60 0.07 0.25 0.84 0.84 0.98 0.95 0.01 0.07 0.47 0.05 0.31 0.77 0.51 0.18 0.71 0.56 0.79 0.04 0.17 0.23 0.76 0.72 0.10 0.71 ]
[0.14 0.92 0.54 0.36 0.67 0.29 0.17 0.60 0.67 0.12 0.15 0.77 0.66 0.40 0.75 0.92 0.94 0.85 0.20 0.79 1.00 0.08 0.07 0.06 0.96 0.21 0.79 0.99 0.59 0.94 0.17 0.76 0.13 0.55 0.45 0.58 0.80 0.45 0.93 0.54 0.51 0.14 0.52 0.01 0.60 0.40 0.63 ]
[0.48 0.89 0.38 0.60 0.45 0.65 0.47 0.10 0.60 0.76 0.90 0.88 0.80 0.22 0.61 0.35 0.17 0.86 0.91 0.52 0.08 1.00 0.16 0.03 0.88 0.47 0.61 0.56 0.76 0.52 0.70 0.14 0.53 0.77 0.70 0.63 0.71 0.08 0.77 0.69 0.07 0.40 0.33 0.41 0.84 0.31 0.47 ]
[0.55 0.73 0.34 0.21 0.88 0.80 0.43 0.03 0.31 0.17 0.14 0.75 0.08 0.60 0.22 0.97 0.99 0.79 0.34 0.60 0.07 0.16 1.00 0.10 0.89 0.52 0.72 0.13 0.68 0.97 0.61 0.84 0.98 0.54 0.50 0.92 0.90 0.27 0.05 0.24 0.88 0.91 0.05 0.76 0.53 0.34 0.52 ]
[0.64 0.26 0.37 0.41 0.53 0.65 0.89 0.25 0.79 0.92 0.35 0.70 0.12 0.17 0.17 0.01 0.42 0.68 0.31 0.07 0.06 0.03 0.10 1.00 0.89 0.84 0.14 0.46 0.86 0.69 0.43 0.32 0.47 0.41 0.30 0.30 0.10 0.44 0.74 0.25 0.33 0.25 0.76 0.30 0.42 0.93 0.43 ]
[0.19 0.95 0.02 0.93 0.04 0.89 0.16 0.72 0.78 0.16 0.86 0.10 0.91 0.60 0.02 0.96 0.60 0.53 0.60 0.25 0.96 0.88 0.89 0.89 1.00 0.53 0.71 0.03 0.50 0.13 0.89 0.48 0.36 0.80 0.07 0.52 0.72 0.79 0.16 0.19 0.99 0.33 0.69 0.82 0.61 0.50 0.02 ]
[0.67 0.49 0.26 0.20 0.83 0.04 0.17 0.38 0.50 0.25 0.32 0.43 0.21 0.73 0.20 0.46 0.15 0.66 0.13 0.84 0.21 0.47 0.52 0.84 0.53 1.00 0.77 0.57 0.79 0.88 0.50 0.05 0.65 0.63 0.65 0.77 0.78 0.00 0.78 0.99 0.26 0.57 0.17 0.31 0.31 0.15 0.87 ]
[0.87 0.42 0.30 0.69 0.34 0.32 0.57 0.96 0.42 0.92 0.78 0.65 0.89 0.82 0.48 0.77 0.82 0.44 0.99 0.84 0.79 0.61 0.72 0.14 0.71 0.77 1.00 0.42 0.00 0.99 0.75 0.19 0.31 0.41 0.94 0.04 0.33 0.89 0.74 0.37 0.12 0.46 0.37 0.32 0.37 0.83 0.29 ]
[0.15 0.04 0.03 0.58 0.34 0.12 0.17 0.09 0.70 0.48 0.21 0.08 0.81 0.91 0.57 0.33 0.18 0.89 0.67 0.98 0.99 0.56 0.13 0.46 0.03 0.57 0.42 1.00 0.12 0.24 0.03 0.60 0.24 0.44 0.75 0.60 0.51 0.40 0.36 0.73 0.41 0.52 0.82 0.81 0.81 0.27 0.09 ]
