D = 2;
n = [ 3 3 ];
N = 49;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.44 0.74 0.19 0.97 0.87 0.64 0.75 0.68 0.36 0.50 0.04 0.03 0.29 0.17 0.97 0.77 0.92 0.48 0.23 0.41 0.23 0.04 0.65 0.83 0.75 0.68 0.32 0.69 0.66 0.08 0.92 0.06 0.10 0.85 0.41 0.62 0.17 0.12 0.15 0.54 0.48 0.86 0.60 0.98 0.88 0.40 0.31 0.58 ]
[0.44 1.00 0.79 0.10 0.85 0.33 0.24 0.88 0.77 0.82 0.41 0.11 0.11 0.30 0.92 0.40 0.48 0.54 0.84 0.09 0.03 0.60 0.94 0.69 0.13 0.83 0.49 0.81 0.82 0.12 0.89 0.34 0.73 0.99 0.66 0.75 0.98 0.57 0.31 0.24 0.80 0.45 0.02 0.70 0.93 0.57 0.61 0.52 0.21 ]
[0.74 0.79 1.00 0.34 0.15 0.02 0.20 0.36 0.22 0.02 0.22 0.40 0.03 0.85 0.08 0.66 0.21 0.09 0.39 0.82 0.89 0.18 0.43 0.48 0.29 0.23 0.13 0.51 0.96 0.89 0.81 0.76 0.56 0.05 0.90 0.45 0.43 0.28 0.79 0.13 0.18 0.01 0.99 0.99 0.52 0.91 0.84 0.06 0.06 ]
[0.19 0.10 0.34 1.00 0.26 0.07 0.50 0.73 0.99 0.05 0.20 0.15 0.05 0.15 0.37 0.40 0.11 0.31 0.98 0.28 0.73 0.32 0.50 0.84 0.24 0.92 0.23 0.57 0.17 0.74 0.44 0.87 0.13 0.94 0.64 0.64 0.55 0.24 0.22 0.27 0.01 0.99 0.78 0.99 0.23 0.29 0.33 0.97 0.15 ]
[0.97 0.85 0.15 0.26 1.00 0.74 0.64 0.54 0.03 0.18 0.78 0.40 0.70 0.73 0.07 0.17 0.67 0.73 1.00 0.85 0.30 0.99 0.64 0.35 0.80 0.89 0.24 0.37 0.91 0.27 0.03 0.23 0.90 0.34 0.73 0.35 0.78 0.57 0.75 0.52 0.20 0.02 0.03 0.23 0.39 0.42 0.30 0.54 0.26 ]
[0.87 0.33 0.02 0.07 0.74 1.00 0.50 0.50 0.55 0.69 0.76 0.98 0.17 0.10 0.25 0.84 0.40 0.98 0.08 0.93 0.52 0.04 0.73 0.60 0.21 0.17 0.19 0.90 0.60 0.58 0.66 0.74 0.77 0.10 0.59 0.13 0.91 0.76 0.34 0.11 0.76 0.57 0.29 0.72 0.24 0.37 0.98 0.77 0.93 ]
[0.64 0.24 0.20 0.50 0.64 0.50 1.00 0.39 0.67 0.46 0.40 0.54 0.49 0.89 0.24 0.15 0.20 0.38 0.87 0.66 0.45 0.05 0.21 0.69 0.89 0.46 0.40 0.21 0.98 0.12 0.19 0.08 0.56 0.51 0.24 0.29 0.06 0.99 0.10 0.05 0.44 0.73 0.43 0.54 0.19 0.02 0.59 0.48 0.66 ]
[0.75 0.88 0.36 0.73 0.54 0.50 0.39 1.00 0.99 0.21 0.86 0.70 0.41 0.13 0.21 0.31 0.83 0.77 0.10 0.62 0.04 0.60 0.13 0.97 0.45 0.75 0.40 0.49 0.64 0.27 0.53 0.11 0.44 0.47 0.99 0.91 0.10 0.44 0.65 0.85 0.94 0.32 0.95 0.84 0.77 0.05 0.84 0.48 0.02 ]
[0.68 0.77 0.22 0.99 0.03 0.55 0.67 0.99 1.00 0.24 0.69 0.67 0.72 0.30 0.77 0.82 0.35 0.53 0.18 0.50 0.80 0.21 0.01 0.63 0.26 0.80 0.50 0.77 0.97 0.90 0.53 0.95 0.43 0.03 0.03 0.49 0.85 0.82 0.75 0.10 0.38 0.84 0.84 0.56 0.65 0.79 0.10 0.32 0.32 ]
[0.36 0.82 0.02 0.05 0.18 0.69 0.46 0.21 0.24 1.00 0.14 0.95 0.96 0.93 0.22 0.46 0.89 0.98 0.66 0.52 0.74 0.95 0.72 0.02 0.92 0.49 0.65 0.80 0.92 1.00 0.11 0.38 0.04 0.32 0.58 0.67 0.48 0.90 0.06 0.38 0.40 0.18 0.15 1.00 0.54 0.10 0.52 0.57 0.63 ]
