D = 4;
n = [ 4 4 4 4 ];
N = 68;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.12 0.90 0.13 0.61 0.38 0.05 0.00 0.37 0.24 0.93 0.03 0.44 0.02 0.40 0.79 0.71 0.71 0.11 0.69 0.11 0.48 0.72 0.81 0.98 0.40 0.09 0.02 0.84 0.02 0.63 0.91 0.23 0.85 0.85 0.32 0.18 0.69 0.11 0.18 0.09 0.96 0.08 0.43 0.89 0.04 0.41 0.02 0.61 0.34 0.81 0.46 0.93 0.89 0.65 0.39 0.60 0.98 0.95 0.78 0.81 0.33 0.45 0.07 0.42 0.50 0.41 0.09 ]
[0.12 1.00 0.74 0.91 0.43 0.58 0.09 0.88 0.13 0.72 0.69 0.18 0.37 0.74 0.38 0.47 0.42 0.38 0.54 0.20 0.41 0.67 0.12 0.23 0.22 0.57 0.97 0.73 0.64 0.86 0.70 0.63 0.14 0.60 0.33 0.87 0.97 0.61 0.11 0.52 0.57 0.76 0.60 0.25 0.21 0.77 0.77 0.88 0.96 0.75 0.81 0.27 0.04 0.79 0.13 0.89 0.71 0.20 0.38 0.65 0.49 0.53 0.43 0.46 0.53 0.15 0.03 0.59 ]
[0.90 0.74 1.00 0.46 0.45 0.37 0.94 0.47 0.90 0.22 0.79 0.27 0.88 0.82 0.05 0.98 0.67 0.79 0.32 0.08 0.64 0.66 0.58 0.24 0.50 0.09 0.28 0.33 0.23 0.44 0.89 0.88 0.50 0.57 0.71 0.21 0.07 0.51 0.70 0.82 0.65 0.11 0.75 0.55 0.83 0.45 0.87 0.08 0.74 0.69 0.57 0.27 0.87 0.23 0.29 0.26 0.26 0.46 0.42 0.06 0.51 0.25 0.70 0.73 0.11 0.80 0.27 0.94 ]
[0.13 0.91 0.46 1.00 0.46 0.92 0.88 0.34 0.80 0.91 0.29 0.54 0.73 0.40 0.42 0.49 0.71 0.94 0.24 0.37 0.00 0.57 0.09 0.28 0.86 0.82 0.91 0.16 0.36 0.05 0.75 0.45 0.29 0.91 0.23 0.63 0.85 0.46 0.14 0.61 0.50 0.60 0.07 0.90 0.61 0.60 0.33 0.97 0.44 0.59 0.50 0.26 0.86 0.35 0.67 0.07 0.85 0.01 0.38 0.12 0.77 0.18 0.50 0.64 0.47 0.64 0.02 0.60 ]
[0.61 0.43 0.45 0.46 1.00 0.96 0.65 0.64 0.13 0.96 0.06 0.25 0.38 0.25 0.19 0.13 0.63 0.98 0.10 0.83 0.85 0.84 0.36 0.02 0.50 0.52 0.30 0.89 0.06 0.81 0.31 0.02 0.77 0.67 0.18 0.87 0.20 0.78 0.25 0.96 0.27 0.16 0.54 0.76 0.93 0.95 0.77 0.51 0.29 0.81 0.46 0.54 0.93 0.40 0.77 0.17 0.59 0.39 0.69 0.09 0.04 0.59 0.96 0.42 0.83 0.53 0.74 0.07 ]
[0.38 0.58 0.37 0.92 0.96 1.00 0.59 0.36 0.91 0.49 0.17 0.35 0.17 0.80 0.56 0.05 0.24 0.25 0.09 0.73 0.44 0.70 0.02 0.60 0.63 0.23 0.78 0.77 0.84 0.67 0.74 0.15 0.37 0.26 0.42 0.47 0.30 0.60 0.58 0.77 0.61 0.37 0.51 0.93 0.63 0.42 0.28 0.56 0.47 0.08 0.16 0.16 0.04 0.40 0.89 0.83 0.15 0.79 0.43 0.54 0.64 0.02 0.75 0.10 0.53 0.21 0.32 0.61 ]
[0.05 0.09 0.94 0.88 0.65 0.59 1.00 0.78 0.68 0.06 0.23 0.23 0.25 0.42 0.79 0.16 0.17 0.56 0.13 0.73 0.58 0.75 0.64 0.65 0.96 0.40 0.51 0.89 0.28 0.71 0.86 0.84 0.35 0.47 0.05 0.38 0.29 0.02 0.39 0.47 0.63 0.92 0.61 0.18 0.43 0.17 0.78 0.39 0.11 0.90 0.58 0.50 0.12 0.90 0.71 0.65 0.37 0.61 0.59 0.36 0.28 0.46 1.00 0.53 0.50 0.60 0.18 0.40 ]
[0.00 0.88 0.47 0.34 0.64 0.36 0.78 1.00 0.84 0.51 0.36 0.98 0.35 0.48 0.32 0.32 0.92 0.91 0.38 0.68 0.13 0.96 0.62 0.62 0.63 0.28 0.33 0.94 0.66 0.17 0.53 0.98 0.74 0.41 0.56 0.06 0.79 0.80 0.81 0.42 0.76 0.80 0.45 0.04 0.98 0.13 0.59 0.01 0.48 0.01 0.19 0.80 0.33 0.74 0.10 0.39 0.08 0.51 0.32 0.25 0.24 0.60 0.16 0.78 0.67 0.57 0.14 0.03 ]
[0.37 0.13 0.90 0.80 0.13 0.91 0.68 0.84 1.00 0.29 0.24 0.57 0.78 0.27 0.37 0.47 0.26 0.63 0.29 0.12 0.65 0.95 0.57 0.43 0.91 0.13 0.93 0.21 0.07 0.43 0.50 0.50 0.58 0.99 0.34 0.99 0.67 0.94 0.97 0.22 0.90 0.46 0.86 0.09 0.34 0.84 0.03 0.25 0.98 0.19 0.24 0.21 0.56 0.34 0.19 1.00 0.30 0.68 0.53 0.12 0.74 0.12 0.77 0.60 0.96 0.98 0.18 0.07 ]
[0.24 0.72 0.22 0.91 0.96 0.49 0.06 0.51 0.29 1.00 0.52 0.41 0.66 0.64 0.40 0.66 0.31 0.79 0.52 0.92 0.19 0.13 0.58 0.35 0.84 0.16 0.80 0.99 0.49 0.58 0.14 0.31 0.89 0.61 0.82 0.88 0.76 0.44 0.03 0.61 0.44 0.77 0.48 0.84 0.92 0.54 0.18 0.67 0.04 0.27 0.88 0.09 0.28 0.54 0.87 0.25 0.84 0.31 0.91 0.19 0.10 0.52 0.93 0.90 0.20 0.48 0.90 0.20 ]
