D = 6;
n = [ 5 5 5 5 5 5 ];
N = 50;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.50 0.88 0.97 0.21 0.79 0.34 0.22 0.38 0.09 0.59 0.56 0.64 0.22 0.90 0.31 0.77 0.27 0.37 0.11 0.55 0.56 0.91 0.35 0.84 0.80 0.83 0.68 0.72 0.05 0.12 0.66 0.28 0.26 0.58 0.03 0.25 0.51 0.18 0.44 1.00 0.11 0.05 0.46 0.88 0.10 0.36 0.43 0.17 0.10 ]
[0.50 1.00 0.54 0.47 0.96 0.61 0.20 0.22 0.42 0.80 0.43 0.85 0.30 0.46 0.29 0.07 0.99 0.92 0.44 0.49 0.48 0.87 0.03 0.75 0.63 0.67 0.33 0.83 0.50 0.25 0.95 0.74 0.59 0.06 0.91 0.50 0.66 0.02 0.15 0.16 0.35 0.23 0.02 0.56 0.74 0.39 0.73 0.54 0.11 0.78 ]
[0.88 0.54 1.00 0.95 0.09 0.05 0.02 0.20 0.58 0.40 0.30 0.10 0.74 0.14 0.75 0.63 0.19 0.14 0.55 0.06 0.25 0.24 0.03 0.56 0.99 0.06 0.44 0.40 0.00 0.44 0.27 0.66 0.23 0.07 0.35 0.73 0.34 0.32 0.29 0.60 0.30 0.66 0.04 0.40 0.93 0.98 0.87 0.31 0.70 0.98 ]
[0.97 0.47 0.95 1.00 0.11 0.38 0.89 0.58 0.33 0.94 0.81 0.59 0.86 0.68 0.80 0.87 0.62 0.73 0.35 0.55 0.56 0.78 0.76 0.58 0.16 0.87 0.10 0.67 0.41 0.10 0.58 0.75 0.72 0.50 0.76 0.31 0.55 0.78 0.98 0.81 0.10 0.50 0.02 0.31 0.33 0.10 0.53 0.13 0.77 0.68 ]
[0.21 0.96 0.09 0.11 1.00 0.81 0.97 0.39 0.16 0.96 0.19 0.56 0.95 0.06 0.77 0.85 0.28 0.45 0.30 0.09 0.56 0.81 0.09 0.18 0.63 0.47 0.63 0.28 0.83 0.86 0.44 0.54 0.53 0.95 0.54 0.80 0.49 0.19 0.17 0.19 0.97 0.75 0.64 0.15 0.48 0.54 0.87 0.89 0.97 0.48 ]
[0.79 0.61 0.05 0.38 0.81 1.00 0.31 0.59 0.79 0.80 0.77 0.97 0.19 0.54 0.71 0.52 0.63 0.03 0.01 0.27 0.79 0.94 0.27 0.70 0.80 0.35 0.46 0.60 0.63 0.05 0.09 0.99 0.74 0.46 0.42 0.45 0.59 0.91 0.14 0.23 0.86 0.74 0.05 0.31 0.82 0.26 0.78 0.02 0.30 0.80 ]
[0.34 0.20 0.02 0.89 0.97 0.31 1.00 0.60 0.56 0.38 0.91 0.34 0.32 0.14 0.19 0.30 0.31 0.86 0.09 0.57 0.51 0.02 0.78 0.36 0.16 0.22 0.02 0.01 0.16 0.34 0.01 0.75 0.92 0.02 0.82 0.60 0.27 0.02 0.01 0.12 0.93 0.82 0.92 0.79 0.37 0.15 0.94 0.60 0.15 0.74 ]
[0.22 0.22 0.20 0.58 0.39 0.59 0.60 1.00 0.51 0.66 0.96 0.11 0.06 0.21 0.44 0.39 0.18 0.37 0.22 0.03 0.46 0.57 0.55 0.63 0.89 0.97 0.30 0.31 0.97 0.48 0.56 0.95 0.12 0.04 0.64 0.50 0.37 0.07 0.17 0.28 0.64 0.50 0.59 0.14 0.62 0.59 0.72 0.75 0.07 0.14 ]
[0.38 0.42 0.58 0.33 0.16 0.79 0.56 0.51 1.00 0.56 0.58 0.82 0.84 0.86 0.51 0.18 0.37 0.93 0.57 0.89 0.51 0.58 0.44 0.11 0.93 0.24 0.01 0.38 0.39 0.17 0.46 0.82 0.50 0.70 0.89 0.42 0.99 0.46 0.71 0.22 0.06 0.73 0.65 0.99 0.44 0.99 0.41 0.82 0.56 0.19 ]
[0.09 0.80 0.40 0.94 0.96 0.80 0.38 0.66 0.56 1.00 1.00 0.19 0.05 0.82 0.47 0.69 0.07 0.89 0.39 0.78 0.15 0.13 0.78 0.15 0.46 0.42 0.30 0.87 0.40 0.42 0.30 0.46 0.37 0.78 0.47 0.17 0.69 0.90 0.84 0.70 0.90 0.90 0.05 0.34 0.36 0.62 0.33 0.81 0.84 0.11 ]
