D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 62;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.16 0.09 0.81 0.57 0.28 0.80 0.09 0.17 0.47 0.45 0.45 0.62 0.35 0.65 0.07 0.94 0.02 0.95 0.31 0.59 0.60 0.34 0.67 0.17 0.71 0.72 0.60 0.82 0.34 0.05 0.93 0.76 0.82 0.10 0.43 0.78 0.23 0.14 0.22 0.18 0.76 0.25 0.91 0.01 0.16 1.00 0.92 0.75 0.56 0.24 0.91 0.23 0.84 0.12 0.67 0.33 0.74 0.09 0.17 0.39 0.08 ]
[0.16 1.00 0.75 0.44 0.27 0.24 0.13 0.64 0.21 0.01 0.83 0.66 0.26 0.07 0.19 0.75 0.61 0.67 0.94 0.14 0.81 0.00 0.65 0.69 0.36 0.04 0.77 0.25 0.85 0.23 0.96 0.67 0.37 0.63 0.31 0.41 0.74 0.21 0.24 0.58 0.81 0.90 0.18 0.58 0.55 0.97 0.54 0.51 0.41 0.07 0.68 0.72 0.36 0.73 0.89 0.64 0.71 0.94 0.37 0.68 0.40 0.64 ]
[0.09 0.75 1.00 0.97 0.16 0.30 0.74 0.62 0.59 0.05 0.36 0.39 0.32 0.33 0.73 0.98 0.24 0.12 0.30 0.80 0.22 0.91 0.74 0.96 0.53 0.44 0.14 0.60 0.66 0.52 0.77 0.73 0.36 0.39 0.68 0.91 0.94 0.61 0.61 0.14 0.09 0.50 0.87 1.00 0.19 0.43 0.24 0.63 0.19 0.13 0.85 0.99 0.58 0.48 0.17 0.34 0.38 0.68 0.70 0.08 0.71 1.00 ]
[0.81 0.44 0.97 1.00 0.80 0.80 0.57 0.64 0.02 0.34 0.19 0.10 0.37 0.07 0.02 0.44 0.69 0.32 0.85 0.09 0.60 0.79 0.56 0.34 0.64 0.48 0.06 0.87 0.64 0.37 0.22 0.23 0.22 0.31 0.14 0.05 0.00 0.21 0.57 0.59 0.18 0.28 0.99 0.89 0.96 0.42 0.40 0.81 0.31 0.31 0.50 0.96 0.69 0.62 0.67 0.03 0.82 0.64 0.25 0.89 0.65 0.78 ]
[0.57 0.27 0.16 0.80 1.00 0.20 0.83 0.26 0.07 0.20 0.03 0.35 0.44 0.72 0.76 0.75 0.18 0.98 0.39 0.49 0.40 0.25 0.27 0.35 0.11 0.71 0.50 0.65 0.77 0.54 0.16 0.60 0.76 0.43 0.32 0.35 0.13 0.03 0.43 0.54 0.57 0.69 0.94 0.85 0.07 0.91 0.10 0.31 0.27 0.01 0.74 0.94 0.74 0.68 0.95 0.09 0.24 0.82 0.28 0.68 0.96 0.49 ]
[0.28 0.24 0.30 0.80 0.20 1.00 0.91 0.02 0.48 0.15 0.75 0.46 0.59 0.04 0.95 0.08 0.64 0.95 0.98 0.21 0.68 0.56 0.08 0.77 0.64 0.22 0.85 0.66 0.72 0.92 0.52 0.68 0.24 0.91 0.14 0.65 0.85 0.70 0.39 0.35 0.81 0.98 0.20 0.68 0.79 0.65 0.38 0.54 0.44 0.94 0.14 0.75 0.70 0.74 0.43 0.26 0.59 0.42 0.66 0.73 0.72 0.38 ]
[0.80 0.13 0.74 0.57 0.83 0.91 1.00 0.07 0.90 0.48 0.67 0.33 0.95 0.91 0.13 0.53 0.70 0.08 0.71 0.57 0.87 0.10 0.44 0.19 0.03 0.77 0.97 0.99 0.40 0.01 0.50 0.53 0.80 0.30 0.85 0.52 0.76 0.26 0.50 0.25 0.85 0.23 0.31 0.58 0.27 0.37 0.50 0.54 0.40 0.36 0.92 0.37 0.74 0.07 0.80 0.20 0.60 0.53 0.19 0.16 0.36 0.10 ]
[0.09 0.64 0.62 0.64 0.26 0.02 0.07 1.00 0.99 1.00 0.55 0.72 0.17 0.83 0.85 0.21 0.29 0.88 0.65 0.96 0.37 0.94 0.64 0.24 0.56 0.87 0.57 0.99 0.90 0.97 0.56 0.54 0.72 0.24 0.64 0.03 0.10 0.86 0.47 0.42 0.44 0.84 0.13 0.81 0.79 0.36 0.85 0.21 0.73 0.16 0.28 0.13 0.39 0.28 0.62 0.34 0.74 0.63 0.52 0.41 0.39 0.09 ]
[0.17 0.21 0.59 0.02 0.07 0.48 0.90 0.99 1.00 0.40 0.42 0.87 0.43 0.40 0.97 0.55 0.68 0.60 0.85 0.32 0.73 0.04 0.26 0.82 0.34 0.64 0.92 0.31 0.73 0.69 0.32 0.83 0.40 0.20 0.13 0.15 0.31 0.65 0.61 0.62 0.74 0.67 0.23 0.83 0.91 0.92 0.48 0.01 0.12 0.00 0.49 0.53 0.98 0.28 0.47 0.46 0.93 0.06 0.28 0.82 0.32 0.83 ]
[0.47 0.01 0.05 0.34 0.20 0.15 0.48 1.00 0.40 1.00 0.12 0.78 0.45 0.98 0.85 0.34 0.04 0.66 0.98 0.54 0.51 0.57 0.49 0.62 0.88 0.27 0.53 0.07 0.50 0.99 0.26 0.86 0.11 0.50 0.55 0.39 0.83 0.85 0.97 0.92 0.94 0.79 0.84 0.61 0.73 0.77 0.96 1.00 0.88 0.19 0.66 0.44 0.49 0.01 0.01 0.49 0.13 0.43 0.18 0.64 0.99 0.77 ]
