D = 4;
n = [ 3 3 3 3 ];
N = 40;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.20 0.02 0.16 0.84 0.04 0.47 0.59 0.01 0.83 0.51 0.65 0.93 0.94 0.27 0.93 0.02 0.27 0.42 0.01 0.74 0.93 0.16 0.82 0.65 0.70 0.16 0.86 0.65 0.93 0.64 0.09 0.44 0.30 0.62 0.41 1.00 0.68 0.46 0.71 ]
[0.20 1.00 0.43 0.88 0.24 0.13 0.98 0.91 0.31 0.75 0.05 0.42 0.42 0.72 0.14 0.92 0.52 0.47 0.65 0.35 0.65 0.36 0.29 0.44 0.98 0.10 0.77 0.48 0.34 0.04 0.24 0.60 0.84 0.73 0.93 0.83 0.77 0.97 0.21 0.69 ]
[0.02 0.43 1.00 0.58 0.04 0.62 0.08 0.21 0.41 0.05 0.22 0.29 0.13 0.93 0.38 0.24 0.89 0.09 0.31 0.89 0.93 0.76 0.42 0.77 0.13 0.02 0.06 0.39 0.19 0.44 0.60 0.58 0.11 0.22 0.66 0.86 0.76 0.63 0.35 0.02 ]
[0.16 0.88 0.58 1.00 0.78 0.54 0.71 0.78 0.15 0.70 0.58 0.53 0.68 0.57 0.14 0.74 0.20 0.23 0.83 0.99 0.31 0.57 0.43 0.96 0.31 0.19 0.26 0.99 0.36 0.94 0.17 0.63 0.91 0.49 0.22 0.71 0.39 0.74 0.19 0.55 ]
[0.84 0.24 0.04 0.78 1.00 0.88 0.12 0.94 0.11 0.38 0.28 0.91 0.08 0.67 0.80 0.16 0.50 0.10 0.37 0.91 0.70 0.83 0.23 0.94 0.20 0.76 0.84 0.66 0.71 0.93 0.08 0.53 0.31 0.24 0.60 0.15 0.66 0.06 0.60 0.44 ]
[0.04 0.13 0.62 0.54 0.88 1.00 0.28 0.47 0.40 0.55 0.57 0.75 0.41 0.69 0.10 0.93 0.78 0.82 0.22 0.21 0.28 0.85 0.28 0.33 0.96 0.27 0.18 0.30 0.71 0.82 0.66 0.79 0.71 0.26 0.21 0.18 0.50 0.02 0.34 0.17 ]
[0.47 0.98 0.08 0.71 0.12 0.28 1.00 0.47 0.12 0.55 0.56 0.97 0.30 0.64 0.45 0.19 0.47 0.36 0.13 0.52 0.59 0.20 0.14 0.34 0.05 0.57 0.94 0.42 0.04 0.15 0.68 0.83 0.33 0.80 0.58 0.45 0.97 0.30 0.03 0.75 ]
[0.59 0.91 0.21 0.78 0.94 0.47 0.47 1.00 0.62 0.32 0.31 0.80 0.18 0.06 0.44 0.45 0.30 0.10 0.97 0.44 0.17 0.92 0.48 0.30 0.40 0.26 0.23 0.58 0.14 0.32 0.61 0.35 0.01 0.60 0.38 0.49 0.40 0.61 0.27 0.72 ]
[0.01 0.31 0.41 0.15 0.11 0.40 0.12 0.62 1.00 0.30 0.57 0.89 0.25 0.08 0.11 0.98 0.46 0.62 0.87 0.17 0.89 0.60 0.87 0.83 0.31 0.32 0.80 0.14 0.39 0.72 0.13 0.64 0.10 0.75 0.99 0.82 0.71 0.46 0.66 0.09 ]
[0.83 0.75 0.05 0.70 0.38 0.55 0.55 0.32 0.30 1.00 0.94 0.59 0.79 0.90 0.51 0.23 0.67 0.36 0.01 0.20 0.66 0.11 0.99 0.24 0.13 0.92 0.83 0.64 0.87 0.56 0.52 0.18 0.38 0.21 0.71 0.31 0.52 0.65 0.44 0.82 ]
[0.51 0.05 0.22 0.58 0.28 0.57 0.56 0.31 0.57 0.94 1.00 0.43 0.95 0.92 0.33 0.26 0.86 0.21 0.20 0.20 0.58 0.69 0.16 0.42 0.52 0.43 0.33 0.75 0.74 0.35 0.11 0.98 0.95 0.71 0.22 0.47 0.74 0.99 0.46 0.64 ]
[0.65 0.42 0.29 0.53 0.91 0.75 0.97 0.80 0.89 0.59 0.43 1.00 0.33 0.28 0.02 0.07 0.82 0.54 0.08 0.60 0.42 0.46 0.20 0.87 0.52 0.91 0.88 0.49 0.14 0.81 0.15 0.52 0.11 0.89 0.27 0.13 0.03 0.09 0.57 0.73 ]
[0.93 0.42 0.13 0.68 0.08 0.41 0.30 0.18 0.25 0.79 0.95 0.33 1.00 0.86 0.78 0.08 0.54 0.19 0.62 0.36 0.07 0.16 0.41 0.52 0.50 0.99 0.69 0.13 0.38 0.40 0.14 0.66 0.81 0.70 0.57 0.02 0.52 0.09 0.89 0.14 ]
[0.94 0.72 0.93 0.57 0.67 0.69 0.64 0.06 0.08 0.90 0.92 0.28 0.86 1.00 0.84 0.58 0.57 0.03 0.72 0.58 0.24 0.04 0.01 0.34 0.84 0.54 0.81 0.66 0.72 0.12 0.92 0.04 0.91 0.29 0.09 0.54 0.95 0.20 0.83 0.75 ]
[0.27 0.14 0.38 0.14 0.80 0.10 0.45 0.44 0.11 0.51 0.33 0.02 0.78 0.84 1.00 0.75 0.54 0.34 0.21 0.02 0.38 0.88 0.47 0.98 0.40 0.59 0.47 0.36 0.55 0.01 0.22 0.25 0.80 0.36 0.86 0.45 0.34 0.08 0.21 0.87 ]
[0.93 0.92 0.24 0.74 0.16 0.93 0.19 0.45 0.98 0.23 0.26 0.07 0.08 0.58 0.75 1.00 0.76 0.31 0.23 0.01 0.28 0.97 0.47 0.13 0.05 0.78 0.07 0.35 0.09 0.45 0.15 0.23 0.30 0.27 0.43 0.73 0.98 0.99 0.43 0.78 ]
[0.02 0.52 0.89 0.20 0.50 0.78 0.47 0.30 0.46 0.67 0.86 0.82 0.54 0.57 0.54 0.76 1.00 0.71 0.34 0.76 0.17 0.70 0.68 0.66 0.41 0.34 0.29 0.14 0.70 0.93 0.56 0.37 0.46 0.61 0.43 0.83 0.80 0.99 0.47 0.97 ]
[0.27 0.47 0.09 0.23 0.10 0.82 0.36 0.10 0.62 0.36 0.21 0.54 0.19 0.03 0.34 0.31 0.71 1.00 0.88 0.17 0.60 0.09 0.68 0.40 0.07 0.90 0.51 0.91 0.65 0.20 0.62 0.82 0.65 0.24 0.06 0.27 0.25 0.87 0.64 0.18 ]
[0.42 0.65 0.31 0.83 0.37 0.22 0.13 0.97 0.87 0.01 0.20 0.08 0.62 0.72 0.21 0.23 0.34 0.88 1.00 0.90 0.92 0.31 0.70 0.59 0.84 0.89 0.19 0.13 0.67 0.77 0.97 0.51 0.36 0.55 0.09 0.11 0.88 0.45 0.70 0.62 ]
[0.01 0.35 0.89 0.99 0.91 0.21 0.52 0.44 0.17 0.20 0.20 0.60 0.36 0.58 0.02 0.01 0.76 0.17 0.90 1.00 0.94 0.02 0.14 0.78 0.12 0.42 0.03 0.62 0.27 0.04 0.68 0.30 0.89 0.56 0.16 0.41 0.11 0.53 0.69 0.74 ]
[0.74 0.65 0.93 0.31 0.70 0.28 0.59 0.17 0.89 0.66 0.58 0.42 0.07 0.24 0.38 0.28 0.17 0.60 0.92 0.94 1.00 0.80 0.11 0.12 0.72 0.32 0.68 0.74 0.44 0.04 0.11 0.00 0.87 0.03 0.84 0.93 0.12 0.79 0.75 0.02 ]
[0.93 0.36 0.76 0.57 0.83 0.85 0.20 0.92 0.60 0.11 0.69 0.46 0.16 0.04 0.88 0.97 0.70 0.09 0.31 0.02 0.80 1.00 0.72 0.69 0.88 0.53 0.66 0.85 0.67 0.76 0.48 0.90 0.02 0.68 0.73 0.47 0.33 0.37 0.42 0.48 ]
[0.16 0.29 0.42 0.43 0.23 0.28 0.14 0.48 0.87 0.99 0.16 0.20 0.41 0.01 0.47 0.47 0.68 0.68 0.70 0.14 0.11 0.72 1.00 0.41 0.06 0.59 0.35 0.03 0.50 0.78 0.24 0.28 0.72 0.25 0.34 0.13 0.50 0.68 0.32 0.59 ]
[0.82 0.44 0.77 0.96 0.94 0.33 0.34 0.30 0.83 0.24 0.42 0.87 0.52 0.34 0.98 0.13 0.66 0.40 0.59 0.78 0.12 0.69 0.41 1.00 0.54 0.93 0.01 0.97 0.21 0.24 0.17 0.34 0.75 0.91 0.47 0.41 0.49 0.96 0.28 0.75 ]
[0.65 0.98 0.13 0.31 0.20 0.96 0.05 0.40 0.31 0.13 0.52 0.52 0.50 0.84 0.40 0.05 0.41 0.07 0.84 0.12 0.72 0.88 0.06 0.54 1.00 0.99 0.19 0.75 0.73 0.38 0.20 0.71 0.40 0.12 0.54 0.68 0.91 0.99 0.12 0.26 ]
[0.70 0.10 0.02 0.19 0.76 0.27 0.57 0.26 0.32 0.92 0.43 0.91 0.99 0.54 0.59 0.78 0.34 0.90 0.89 0.42 0.32 0.53 0.59 0.93 0.99 1.00 0.75 0.12 0.18 0.51 0.14 1.00 0.12 0.16 0.65 0.52 0.95 0.90 0.94 0.07 ]
[0.16 0.77 0.06 0.26 0.84 0.18 0.94 0.23 0.80 0.83 0.33 0.88 0.69 0.81 0.47 0.07 0.29 0.51 0.19 0.03 0.68 0.66 0.35 0.01 0.19 0.75 1.00 0.60 0.18 0.38 0.92 0.30 0.04 0.17 0.77 0.80 0.61 0.67 0.80 0.27 ]
[0.86 0.48 0.39 0.99 0.66 0.30 0.42 0.58 0.14 0.64 0.75 0.49 0.13 0.66 0.36 0.35 0.14 0.91 0.13 0.62 0.74 0.85 0.03 0.97 0.75 0.12 0.60 1.00 0.66 0.08 0.52 0.09 0.42 0.79 0.15 0.74 0.79 0.89 0.26 0.13 ]
[0.65 0.34 0.19 0.36 0.71 0.71 0.04 0.14 0.39 0.87 0.74 0.14 0.38 0.72 0.55 0.09 0.70 0.65 0.67 0.27 0.44 0.67 0.50 0.21 0.73 0.18 0.18 0.66 1.00 0.86 0.69 0.72 0.05 0.05 0.37 0.95 0.93 0.80 0.29 0.21 ]
[0.93 0.04 0.44 0.94 0.93 0.82 0.15 0.32 0.72 0.56 0.35 0.81 0.40 0.12 0.01 0.45 0.93 0.20 0.77 0.04 0.04 0.76 0.78 0.24 0.38 0.51 0.38 0.08 0.86 1.00 0.07 0.73 0.67 0.74 0.40 0.33 0.17 0.37 0.77 0.21 ]
[0.64 0.24 0.60 0.17 0.08 0.66 0.68 0.61 0.13 0.52 0.11 0.15 0.14 0.92 0.22 0.15 0.56 0.62 0.97 0.68 0.11 0.48 0.24 0.17 0.20 0.14 0.92 0.52 0.69 0.07 1.00 0.61 0.73 0.83 0.49 0.41 0.60 0.62 0.21 0.95 ]
