D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 58;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.00 0.46 0.78 0.77 0.80 0.53 0.73 0.48 0.21 0.82 0.62 0.60 0.04 0.49 0.52 0.03 0.71 0.95 0.97 0.88 0.83 0.19 0.84 0.65 0.89 0.28 0.57 0.49 0.40 0.76 0.04 0.20 0.37 0.90 0.06 0.08 0.62 0.64 0.58 0.55 0.03 0.78 0.68 0.80 0.06 0.23 0.95 0.54 0.96 0.64 0.07 0.01 0.92 0.51 0.52 0.79 0.28 ]
[0.00 1.00 0.54 0.71 0.33 0.58 0.20 0.40 0.96 0.28 0.21 0.54 0.46 0.14 0.85 0.65 0.04 0.13 0.75 0.16 0.65 0.17 0.83 0.08 0.66 0.39 0.44 0.15 0.04 0.40 0.03 0.27 0.08 0.46 0.67 0.01 0.09 0.52 0.07 0.53 0.47 0.81 0.67 0.45 0.54 0.30 0.99 0.88 0.95 0.82 0.02 0.22 0.41 0.64 0.84 0.22 0.69 0.34 ]
[0.46 0.54 1.00 0.25 0.64 0.14 0.55 0.64 0.19 0.61 0.65 0.90 0.19 0.53 0.12 0.71 0.33 0.57 0.72 0.54 0.95 0.91 0.03 0.06 0.94 0.98 0.04 0.43 0.33 0.98 0.81 0.63 0.90 0.87 0.55 0.39 0.90 0.34 0.16 0.77 0.27 0.00 0.51 0.22 0.42 0.81 0.92 0.69 0.03 0.34 0.41 0.20 0.00 0.59 0.45 0.61 0.57 0.89 ]
[0.78 0.71 0.25 1.00 0.99 0.27 0.50 0.81 0.24 0.15 0.51 0.35 0.62 0.15 0.39 0.85 0.94 0.82 0.31 0.83 0.69 0.40 0.86 0.01 0.01 0.58 0.96 0.90 0.67 0.35 0.68 0.63 0.53 0.31 0.40 0.88 0.75 0.88 0.24 0.03 0.12 1.00 0.27 0.25 0.31 0.16 0.10 0.41 0.09 0.09 0.01 0.14 0.22 0.91 0.41 0.54 1.00 0.42 ]
[0.77 0.33 0.64 0.99 1.00 0.59 0.95 0.88 0.68 0.54 0.90 0.57 0.72 0.71 0.58 0.15 0.82 0.86 0.02 0.67 0.26 0.07 0.37 0.84 0.87 0.27 0.09 0.31 0.39 0.88 0.45 0.14 0.45 0.43 0.34 0.20 0.34 0.53 0.88 0.51 0.68 0.68 0.46 0.52 0.72 0.56 0.67 0.23 0.45 0.63 0.58 0.26 0.15 0.76 0.14 0.18 0.52 0.25 ]
[0.80 0.58 0.14 0.27 0.59 1.00 0.87 0.14 0.47 0.28 0.65 0.33 0.93 0.05 0.09 0.92 0.75 0.17 0.12 0.75 0.21 0.88 0.07 0.00 0.87 0.18 0.73 0.69 0.72 0.16 0.12 0.23 0.75 0.43 0.30 0.37 0.33 0.25 0.59 0.49 0.87 0.47 0.16 0.77 0.55 0.18 0.08 0.26 1.00 0.12 0.77 0.08 0.36 0.26 0.98 0.52 0.61 0.89 ]
[0.53 0.20 0.55 0.50 0.95 0.87 1.00 0.40 0.36 0.69 0.08 0.78 0.45 0.29 0.11 0.99 0.33 0.29 0.14 0.70 0.42 0.63 0.68 0.42 0.27 0.60 0.05 0.59 0.22 0.73 0.10 0.48 0.32 0.49 0.81 0.71 0.62 0.01 0.52 0.10 0.60 0.00 0.13 0.30 0.38 0.89 0.53 0.51 0.20 0.50 0.63 0.07 0.68 0.71 0.18 0.49 0.52 0.85 ]
[0.73 0.40 0.64 0.81 0.88 0.14 0.40 1.00 0.30 0.50 0.27 0.19 0.87 0.66 0.03 0.26 0.75 0.05 0.17 0.21 0.07 0.73 0.46 0.69 0.00 0.22 0.17 0.90 0.26 0.23 0.50 0.79 0.29 0.49 0.92 0.36 0.45 0.00 0.23 0.33 0.68 0.01 0.24 0.32 0.12 0.33 0.18 0.86 0.83 0.85 0.87 0.46 0.84 0.46 0.71 0.76 0.29 0.92 ]
[0.48 0.96 0.19 0.24 0.68 0.47 0.36 0.30 1.00 0.78 0.44 0.51 0.92 0.35 0.39 0.65 0.39 0.98 0.11 0.17 0.05 0.31 0.77 0.17 0.07 0.04 0.83 0.29 0.74 0.78 0.73 0.12 0.31 0.05 0.15 0.41 0.45 0.41 0.78 0.66 0.44 0.19 0.09 0.87 0.99 0.57 0.43 0.10 0.23 0.94 0.65 0.65 0.77 0.55 0.54 0.42 0.04 0.98 ]
[0.21 0.28 0.61 0.15 0.54 0.28 0.69 0.50 0.78 1.00 0.65 0.48 0.90 0.28 0.63 0.72 0.62 0.01 0.78 0.71 0.24 0.66 0.76 0.61 0.97 0.59 0.99 0.91 0.87 0.64 0.43 0.52 0.61 0.21 0.99 0.59 0.81 0.33 0.01 0.06 0.07 0.29 0.12 0.30 0.67 0.56 0.30 0.88 0.64 0.84 0.16 0.65 0.24 0.79 0.84 0.65 0.16 0.48 ]
