D = 2;
n = [ 5 5 ];
N = 61;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.03 0.99 0.02 0.45 0.08 0.02 0.84 0.72 0.05 0.29 0.39 0.65 0.67 0.60 0.21 0.22 0.71 0.40 0.66 0.17 0.62 0.71 0.66 0.33 0.24 0.95 0.20 0.30 0.98 0.63 0.66 0.69 0.53 0.39 0.60 0.44 0.10 0.84 0.94 0.25 0.66 0.98 0.14 0.93 0.39 0.65 0.41 1.00 0.52 0.96 0.06 0.95 0.35 0.94 0.43 0.02 0.06 0.59 0.86 0.09 ]
[0.03 1.00 0.14 0.21 0.72 0.43 0.41 0.24 0.83 0.45 0.77 0.06 0.65 0.47 0.47 0.49 0.79 0.15 0.59 0.81 0.82 0.42 0.75 0.27 0.86 0.43 0.54 0.91 0.04 0.34 0.85 0.64 0.24 0.98 0.44 0.99 0.75 0.51 0.91 0.64 0.08 0.13 0.72 0.06 0.90 0.73 0.07 0.54 0.68 0.89 0.77 0.86 0.23 0.34 0.56 0.69 0.50 0.49 0.62 0.91 0.47 ]
[0.99 0.14 1.00 0.97 0.40 1.00 0.93 0.97 0.95 0.72 0.53 0.31 0.41 0.58 0.15 0.79 0.43 0.62 0.75 0.02 0.80 0.45 0.78 0.22 0.76 0.92 0.13 0.60 0.65 0.89 0.79 0.24 0.06 0.87 1.00 0.86 0.32 0.38 0.84 0.73 0.61 0.77 0.26 0.05 0.98 0.72 0.23 0.08 0.09 0.02 0.15 0.49 0.46 0.77 0.39 0.37 0.07 0.30 0.18 0.24 0.02 ]
[0.02 0.21 0.97 1.00 0.64 0.26 0.69 0.41 0.06 0.02 0.16 0.25 0.96 0.70 0.99 0.25 0.61 0.85 0.23 0.66 0.70 0.39 0.43 0.66 0.13 0.40 0.46 0.54 0.29 0.23 0.81 0.05 0.84 0.00 0.31 0.14 0.24 0.54 0.01 0.89 0.11 0.72 0.91 0.86 0.30 0.34 0.19 0.76 0.74 0.29 0.42 0.27 0.28 0.85 0.97 0.63 0.95 0.13 0.20 0.57 0.26 ]
[0.45 0.72 0.40 0.64 1.00 0.29 0.66 0.65 0.52 0.76 0.91 0.22 0.77 0.40 0.71 0.91 1.00 0.40 0.94 0.77 0.81 0.24 0.54 0.45 0.51 0.07 0.77 0.27 0.15 0.16 0.15 0.30 0.59 0.32 0.13 0.80 0.51 0.19 0.27 0.90 0.65 0.83 0.19 0.24 0.81 0.23 0.05 0.09 0.43 0.27 0.80 0.18 0.61 0.43 0.15 0.18 0.66 0.58 0.83 0.67 0.47 ]
[0.08 0.43 1.00 0.26 0.29 1.00 0.99 0.92 0.28 0.15 0.52 0.33 0.95 0.78 0.96 0.72 0.22 0.21 0.84 0.39 0.33 0.63 0.78 0.93 0.00 0.61 0.94 0.82 0.15 0.55 0.15 0.04 0.46 0.43 0.42 0.31 0.51 0.50 0.64 0.49 0.36 0.71 0.61 0.07 0.92 0.71 0.47 0.83 0.14 0.63 0.74 0.06 0.20 0.96 0.59 0.03 0.15 0.33 0.93 0.42 0.69 ]
[0.02 0.41 0.93 0.69 0.66 0.99 1.00 0.37 0.81 0.42 0.54 0.65 0.14 0.29 0.73 0.77 0.21 0.28 0.92 0.66 0.79 0.55 0.73 0.26 0.94 0.08 0.76 0.26 0.88 0.06 0.66 0.10 0.31 0.31 0.92 0.48 0.83 0.27 0.27 0.24 0.25 0.07 0.75 0.91 0.89 0.31 0.78 0.45 0.35 0.95 0.33 0.35 0.44 0.79 0.61 0.52 0.20 0.89 0.84 0.45 0.69 ]
[0.84 0.24 0.97 0.41 0.65 0.92 0.37 1.00 0.05 0.07 0.13 0.06 0.05 0.21 0.63 0.14 0.66 0.21 0.34 0.69 0.81 0.45 0.51 0.59 0.14 0.88 0.35 0.44 0.62 0.91 0.25 0.52 0.86 0.31 0.38 0.51 0.38 0.90 0.90 0.90 0.39 0.54 0.97 0.74 0.44 0.33 0.56 0.34 0.67 0.98 0.17 0.88 0.70 0.04 0.73 0.62 0.09 0.36 0.71 0.02 0.92 ]
[0.72 0.83 0.95 0.06 0.52 0.28 0.81 0.05 1.00 0.07 0.83 0.58 0.64 0.99 0.83 0.88 0.64 0.73 0.65 0.16 0.97 0.28 0.53 0.21 0.04 0.63 1.00 0.24 0.07 0.76 0.32 0.41 0.16 0.21 0.06 0.96 0.09 0.51 0.11 0.42 0.66 0.95 0.62 0.60 0.14 0.81 0.03 0.57 0.30 0.02 0.32 0.77 0.01 0.26 0.89 0.19 0.74 0.08 0.38 0.47 0.96 ]
[0.05 0.45 0.72 0.02 0.76 0.15 0.42 0.07 0.07 1.00 0.94 0.18 0.85 0.20 0.40 0.92 0.40 0.67 0.41 0.27 0.73 0.60 0.69 0.22 0.47 0.90 0.27 0.22 0.24 0.83 0.21 0.85 0.89 0.69 0.43 0.55 0.03 0.28 0.06 0.24 0.64 0.87 0.37 0.18 0.18 0.61 0.37 0.37 0.54 0.14 0.89 0.03 0.19 0.13 0.80 0.59 0.75 0.44 0.44 0.01 0.87 ]
