D = 4;
n = [ 5 5 5 5 ];
N = 73;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.83 0.58 0.18 0.22 0.45 0.98 0.79 0.59 0.62 0.19 0.51 0.54 0.21 0.96 0.12 0.85 0.52 0.92 0.75 0.92 0.57 0.93 0.18 0.97 0.16 0.84 0.24 0.96 0.84 0.04 0.16 0.61 0.48 0.88 0.85 0.95 0.05 0.39 0.10 0.74 0.63 0.70 0.64 0.46 0.89 0.01 0.96 0.97 0.33 0.71 0.67 0.47 0.69 0.98 0.83 0.96 0.14 0.32 0.96 0.67 0.58 0.94 0.35 0.10 0.04 0.50 0.44 0.96 0.15 0.40 0.08 0.80 ]
[0.83 1.00 0.29 0.23 0.43 0.98 0.61 0.43 0.71 0.81 0.79 0.18 0.76 0.37 0.54 0.45 0.65 0.06 0.99 0.08 0.87 0.31 0.08 0.51 0.73 0.45 0.75 0.10 0.87 0.46 0.92 0.24 0.33 0.22 0.08 0.46 0.89 0.41 0.31 0.05 0.68 0.35 0.96 0.75 0.50 0.27 0.26 0.73 0.51 0.53 0.68 0.37 0.31 0.55 0.47 0.17 0.23 0.79 0.41 0.87 0.81 0.55 0.89 0.64 0.04 0.64 0.49 0.81 0.62 0.02 0.11 0.85 0.25 ]
[0.58 0.29 1.00 0.44 0.64 0.99 0.96 0.90 0.84 0.32 0.44 0.21 0.73 0.60 0.50 0.09 0.03 0.71 0.79 0.87 0.30 0.15 0.17 0.23 0.27 0.27 0.20 0.57 0.24 0.30 0.41 0.93 0.75 0.59 0.16 0.77 0.85 0.61 0.21 0.11 0.71 0.85 0.59 0.90 0.45 0.71 0.13 0.25 0.96 0.60 0.67 0.94 0.01 0.40 0.66 0.18 0.56 0.82 0.91 0.96 0.18 0.77 0.44 0.72 0.27 0.05 0.29 0.29 0.94 0.36 0.36 0.65 0.28 ]
[0.18 0.23 0.44 1.00 0.50 0.39 0.64 0.04 0.48 0.88 0.46 0.25 0.43 0.46 0.98 0.88 0.11 0.02 0.51 0.43 0.31 0.08 0.74 0.19 0.95 0.85 0.41 0.77 0.35 0.07 0.35 0.02 0.98 0.55 0.61 0.64 0.91 0.23 0.99 0.70 0.64 0.20 0.82 0.57 0.04 0.93 0.02 0.00 0.84 0.58 0.72 0.79 0.36 0.86 0.89 0.73 0.36 0.95 0.28 0.11 0.02 0.04 0.82 0.68 0.24 0.11 0.35 0.94 0.48 0.92 0.82 0.04 0.98 ]
[0.22 0.43 0.64 0.50 1.00 0.92 0.58 0.43 0.85 0.92 0.77 0.07 0.21 0.22 0.99 0.48 0.30 0.19 0.99 0.36 0.24 0.31 0.09 1.00 0.50 0.14 0.16 0.04 0.83 0.01 0.75 0.95 0.59 0.26 0.47 0.57 0.69 0.95 0.28 0.41 0.18 0.11 0.02 0.15 0.12 0.25 0.99 0.61 0.46 0.12 0.04 0.83 0.91 0.17 0.13 0.15 0.05 0.04 0.23 0.30 0.28 0.26 0.85 0.88 0.46 0.64 0.47 0.40 0.86 0.52 0.84 0.78 0.27 ]
[0.45 0.98 0.99 0.39 0.92 1.00 0.91 0.61 0.41 0.41 0.35 0.33 0.88 0.84 0.67 0.10 0.48 0.38 0.38 0.09 0.90 0.87 0.44 0.99 0.92 0.16 0.32 0.49 0.86 0.10 0.41 0.23 0.25 0.68 0.90 0.67 0.16 0.95 0.36 0.88 0.61 0.74 0.64 0.37 0.84 0.69 0.34 0.61 0.25 0.44 0.27 0.88 0.50 0.97 0.14 0.53 0.32 0.19 0.35 0.16 0.57 0.10 0.28 0.33 0.76 0.53 0.24 0.52 0.15 0.76 0.26 0.31 0.08 ]
[0.98 0.61 0.96 0.64 0.58 0.91 1.00 0.82 0.91 0.92 0.29 0.43 0.86 0.64 0.13 0.78 0.92 0.52 0.71 0.94 0.53 0.39 0.43 0.99 0.92 0.45 0.66 0.65 0.78 0.61 0.29 0.42 0.91 0.59 0.67 0.49 0.56 0.77 0.40 0.75 0.96 0.65 0.72 0.76 0.30 0.61 0.46 0.75 0.44 0.86 0.77 0.29 0.84 0.93 0.80 0.21 0.81 0.41 0.45 0.93 0.64 0.13 0.43 0.58 0.38 0.84 0.65 0.36 0.77 0.02 0.47 0.01 0.94 ]
[0.79 0.43 0.90 0.04 0.43 0.61 0.82 1.00 0.39 0.79 0.01 0.57 0.39 0.63 0.51 0.14 0.98 0.39 0.72 0.77 0.75 0.91 0.06 1.00 0.39 0.27 0.24 0.67 0.72 0.19 0.22 0.80 0.92 0.18 0.60 0.99 0.02 0.07 0.09 0.64 0.67 0.77 0.41 0.21 0.63 0.10 0.03 0.99 0.61 0.88 0.38 0.35 0.43 0.09 0.15 0.27 0.15 0.15 0.70 0.30 0.04 0.37 0.68 0.95 0.58 0.51 0.47 0.52 0.92 0.20 0.23 0.35 0.09 ]
[0.59 0.71 0.84 0.48 0.85 0.41 0.91 0.39 1.00 0.50 0.04 0.39 0.85 0.36 0.94 0.62 0.50 0.20 0.43 0.04 0.10 0.81 0.37 0.20 0.26 0.64 0.57 0.44 0.70 0.64 0.01 0.88 0.70 0.21 0.68 0.40 0.06 0.61 0.72 0.91 0.43 0.33 0.43 0.96 0.18 0.61 0.14 0.54 0.16 0.54 0.25 0.69 0.57 0.69 0.17 0.47 0.26 0.28 0.91 0.17 0.34 0.85 0.08 0.23 0.04 0.85 0.76 0.46 0.80 0.51 0.87 0.00 0.82 ]
[0.62 0.81 0.32 0.88 0.92 0.41 0.92 0.79 0.50 1.00 0.36 0.44 0.01 0.32 0.59 0.92 0.09 0.39 0.82 1.00 0.12 0.16 0.97 0.21 0.77 0.27 0.03 0.17 0.12 0.51 0.36 0.73 0.91 0.92 0.37 0.51 0.62 0.01 0.37 0.97 0.30 0.20 0.96 0.87 0.52 0.21 0.83 0.17 0.20 0.14 0.96 0.95 0.47 0.46 0.80 0.62 0.89 0.74 0.55 0.59 0.06 0.74 0.92 0.83 0.66 0.69 0.13 0.84 0.11 0.09 0.12 0.53 0.02 ]
