D = 4;
n = [ 4 4 4 4 ];
N = 55;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.67 0.49 0.50 0.11 0.15 0.19 0.90 0.50 0.76 0.97 0.47 0.86 0.67 0.01 0.44 0.06 0.43 0.08 0.27 0.87 0.97 0.47 0.18 0.29 0.63 0.72 0.34 0.88 0.49 0.88 0.91 0.38 0.11 0.28 0.63 0.92 0.84 0.73 0.51 0.30 0.71 0.21 0.26 0.32 0.71 0.21 0.06 0.19 0.29 0.48 0.55 0.15 0.67 0.19 ]
[0.67 1.00 0.51 0.33 0.59 0.12 0.87 0.13 0.98 0.10 0.26 0.98 0.41 0.97 0.32 0.38 0.10 0.96 0.76 0.95 0.32 0.04 0.87 0.46 0.23 0.33 0.15 0.21 0.26 0.53 0.19 0.59 0.42 0.78 0.60 0.39 0.78 0.16 0.61 0.62 0.43 0.77 0.20 0.58 0.98 0.39 0.29 0.20 0.80 0.18 0.34 0.44 0.68 0.94 0.81 ]
[0.49 0.51 1.00 0.47 0.69 0.31 0.99 0.14 0.62 0.57 0.24 0.48 0.53 0.63 0.94 0.72 0.72 0.44 0.24 0.88 0.70 0.21 0.20 0.34 0.10 0.97 0.28 0.33 0.93 0.46 0.06 0.99 0.58 0.71 0.39 0.04 0.19 0.93 0.13 0.14 0.73 0.70 0.41 0.81 0.42 0.49 0.47 0.94 0.39 0.67 0.75 0.11 0.28 0.50 0.21 ]
[0.50 0.33 0.47 1.00 0.71 0.30 0.80 0.09 0.01 0.84 0.51 0.47 0.26 0.44 0.38 0.79 0.94 0.67 0.21 0.04 0.15 0.49 0.15 0.76 0.60 0.83 0.13 0.43 0.38 0.73 0.99 0.77 0.93 0.66 0.68 0.88 0.04 0.06 0.54 0.81 0.01 0.75 0.99 0.45 0.29 0.79 0.85 0.68 0.45 0.41 0.77 0.75 0.16 0.76 0.16 ]
[0.11 0.59 0.69 0.71 1.00 0.74 0.41 0.36 0.08 0.71 0.17 0.01 0.64 0.06 0.44 0.26 0.84 0.74 0.57 0.92 0.43 0.57 0.03 0.03 0.24 0.95 0.37 0.81 0.24 0.91 0.83 0.79 0.95 0.19 0.61 0.60 0.57 0.83 0.04 0.99 0.90 0.77 0.30 0.31 0.46 0.02 0.48 0.40 0.38 0.56 0.13 0.95 0.91 0.78 0.12 ]
[0.15 0.12 0.31 0.30 0.74 1.00 0.46 0.20 0.70 0.02 0.55 0.52 0.15 0.74 0.25 0.41 0.74 0.87 0.35 0.88 0.55 0.67 0.02 0.09 0.38 0.25 0.61 0.64 0.51 0.00 0.76 0.70 0.04 0.62 0.33 0.68 0.31 0.07 0.29 0.63 0.99 0.78 0.99 0.97 0.74 0.19 0.58 1.00 0.42 0.50 0.54 0.94 0.52 0.53 0.12 ]
[0.19 0.87 0.99 0.80 0.41 0.46 1.00 0.35 0.80 0.91 0.32 0.80 0.47 0.05 0.95 0.80 0.29 0.59 0.06 0.44 0.67 0.90 0.71 0.68 0.25 0.96 0.85 0.60 0.68 0.75 0.99 0.93 0.66 0.92 0.52 0.78 0.44 0.14 0.80 1.00 0.21 0.19 0.19 0.88 0.82 0.71 0.75 0.91 0.51 0.28 0.35 0.74 0.03 0.28 0.51 ]
[0.90 0.13 0.14 0.09 0.36 0.20 0.35 1.00 0.06 0.13 0.69 0.63 0.31 0.61 0.05 0.45 0.58 0.36 0.46 0.21 0.12 0.36 0.41 0.67 0.63 0.31 0.04 0.27 0.77 0.10 0.20 0.26 0.13 0.46 0.76 0.76 0.12 0.18 0.06 0.50 0.23 0.68 0.44 0.93 0.38 0.32 0.28 0.05 0.08 0.82 0.23 0.51 0.55 0.88 0.72 ]
[0.50 0.98 0.62 0.01 0.08 0.70 0.80 0.06 1.00 0.54 0.58 0.94 0.76 0.07 0.64 0.43 0.04 0.22 0.48 0.91 0.65 0.50 0.64 0.68 0.14 0.22 0.34 0.70 0.66 0.46 0.43 0.95 0.07 0.44 0.09 0.08 0.59 0.45 0.35 0.76 0.39 0.48 0.02 0.20 0.98 0.75 0.47 0.61 0.12 0.46 0.01 0.28 0.92 0.44 0.69 ]
[0.76 0.10 0.57 0.84 0.71 0.02 0.91 0.13 0.54 1.00 0.82 0.30 0.05 0.66 0.79 0.20 0.43 0.01 0.65 0.67 0.43 0.81 0.96 0.37 0.73 0.04 0.54 0.47 0.59 0.91 0.31 0.68 0.82 0.33 0.14 0.70 0.46 0.00 0.08 0.27 0.78 0.53 0.18 0.50 0.06 0.74 0.72 0.91 0.22 0.57 0.51 0.22 0.31 0.01 0.57 ]
