D = 6;
n = [ 5 5 5 5 5 5 ];
N = 52;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.67 0.75 0.69 0.76 0.94 0.80 0.68 0.48 0.80 0.31 0.14 0.84 0.25 0.94 0.46 0.85 0.95 0.52 0.70 0.63 0.64 0.61 0.75 0.81 0.41 0.15 0.74 0.04 0.36 0.86 0.41 0.16 0.39 0.32 0.77 0.39 0.95 0.44 0.31 0.06 0.19 0.63 0.33 0.15 0.54 0.97 0.53 0.13 0.97 0.95 0.39 ]
[0.67 1.00 0.48 0.25 0.23 0.24 0.89 0.37 0.41 0.84 0.74 0.31 0.48 0.67 0.64 0.78 0.03 0.59 0.03 0.76 0.52 0.86 0.52 0.61 0.32 0.13 0.08 0.57 0.22 0.71 0.24 0.06 0.62 0.24 0.17 0.27 0.42 0.10 0.66 0.09 0.53 0.90 0.39 0.14 0.30 0.17 0.14 0.57 0.65 0.31 0.59 0.60 ]
[0.75 0.48 1.00 0.34 0.17 0.70 0.40 0.65 0.72 0.39 0.97 0.79 0.41 0.52 0.67 0.55 0.57 0.84 0.64 0.85 0.35 0.42 0.84 0.76 0.63 0.10 0.22 0.87 0.89 0.02 0.80 0.44 0.16 0.43 0.01 0.10 0.07 0.94 0.51 0.33 0.22 0.76 0.68 0.73 0.68 0.19 0.29 0.10 0.62 0.09 0.54 0.48 ]
[0.69 0.25 0.34 1.00 0.05 0.95 0.32 0.26 0.23 0.95 0.57 0.07 0.43 0.96 0.50 0.27 0.69 0.09 0.68 0.29 0.79 0.15 0.22 0.73 0.73 0.82 0.69 0.30 0.08 0.12 0.95 0.84 0.86 0.03 0.97 0.33 0.73 0.21 0.01 0.23 0.92 0.07 0.36 0.98 0.19 0.13 0.19 1.00 0.38 0.78 0.49 0.60 ]
[0.76 0.23 0.17 0.05 1.00 0.43 0.46 0.92 0.85 0.57 0.19 0.10 0.86 0.45 0.37 0.98 0.07 0.36 0.23 0.37 0.50 0.51 0.76 0.68 0.88 0.27 0.10 0.89 0.49 0.46 0.55 0.46 0.05 0.65 0.24 0.78 0.07 0.90 0.87 0.55 0.93 0.44 0.07 0.02 0.26 0.82 0.59 0.97 0.69 0.41 0.85 0.97 ]
[0.94 0.24 0.70 0.95 0.43 1.00 0.75 0.31 0.80 0.93 0.93 0.88 0.09 0.07 0.69 0.34 0.86 0.21 0.04 0.38 0.08 0.18 0.19 0.07 0.04 0.75 0.54 0.09 0.78 0.91 0.80 0.52 0.80 0.20 0.29 0.53 0.05 0.43 0.55 0.87 0.89 0.10 0.20 0.83 0.36 0.83 0.61 0.58 0.61 0.80 0.63 0.86 ]
[0.80 0.89 0.40 0.32 0.46 0.75 1.00 0.30 0.32 0.02 0.69 0.51 0.66 0.48 0.56 0.36 0.90 0.31 0.26 0.57 0.40 0.10 0.64 0.59 0.82 0.28 0.98 0.69 0.95 0.39 0.70 0.87 0.65 0.81 0.49 0.52 0.00 0.95 0.41 1.00 0.99 0.66 0.13 0.59 0.36 0.07 0.34 0.97 0.85 0.52 0.10 0.11 ]
[0.68 0.37 0.65 0.26 0.92 0.31 0.30 1.00 0.44 0.54 0.39 0.72 0.09 0.22 0.26 0.72 0.56 0.81 0.68 0.91 0.24 0.99 0.79 0.54 0.74 0.78 0.89 0.01 0.70 0.26 0.27 0.09 0.73 0.90 0.62 0.60 0.67 0.47 0.62 0.96 0.94 0.51 0.11 0.24 0.77 0.55 0.93 0.20 0.46 0.39 0.29 0.12 ]
[0.48 0.41 0.72 0.23 0.85 0.80 0.32 0.44 1.00 0.51 0.95 0.62 0.49 0.77 0.41 0.31 0.67 0.79 0.73 0.89 0.85 0.17 0.56 0.04 0.43 0.76 0.54 0.36 0.04 0.82 0.73 0.25 0.45 0.39 0.66 0.33 0.61 0.05 0.47 0.28 0.81 0.73 0.32 0.66 0.63 0.14 0.52 0.49 0.00 0.03 0.05 0.90 ]
[0.80 0.84 0.39 0.95 0.57 0.93 0.02 0.54 0.51 1.00 0.22 0.81 0.97 0.98 0.83 0.32 0.89 0.91 0.27 0.49 0.81 0.47 0.94 0.25 0.56 0.37 0.95 0.54 0.72 0.20 0.51 0.09 0.99 0.00 0.36 0.43 0.64 0.66 0.77 0.98 0.74 0.89 0.20 0.30 0.60 0.86 0.42 0.38 0.32 0.77 0.22 0.92 ]
[0.31 0.74 0.97 0.57 0.19 0.93 0.69 0.39 0.95 0.22 1.00 0.99 0.38 0.43 0.86 0.31 0.98 0.37 0.13 0.40 0.97 0.12 0.14 0.85 0.80 0.57 0.37 0.01 0.67 0.05 0.56 0.13 0.79 0.83 0.88 0.63 0.90 0.33 0.24 0.65 0.15 0.11 0.31 0.73 0.16 0.76 0.73 0.37 0.53 0.97 0.05 0.94 ]
