D = 2;
n = [ 4 4 ];
N = 83;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.39 0.16 0.20 0.08 0.78 0.39 0.64 0.89 0.34 0.39 0.19 0.19 0.54 0.52 0.74 0.60 0.38 0.93 0.08 0.69 0.16 0.34 0.30 0.32 0.66 0.22 0.66 0.06 0.68 0.74 0.79 0.23 0.42 0.72 0.47 0.25 0.37 0.40 0.20 0.40 0.26 0.32 0.05 0.77 0.57 0.58 0.59 0.31 0.20 0.35 0.50 0.04 0.19 0.72 0.81 0.91 0.71 0.74 0.31 0.84 0.06 0.42 0.03 0.52 0.48 0.08 0.53 0.07 0.70 0.12 0.27 0.09 0.99 0.07 0.86 0.15 0.68 0.38 0.47 0.32 0.27 0.71 ]
[0.39 1.00 0.25 0.29 1.00 0.92 0.21 0.50 0.68 0.86 0.79 0.57 0.42 0.24 0.36 0.38 1.00 0.60 0.30 0.35 0.63 0.33 0.46 0.05 0.46 0.03 0.26 0.55 0.62 0.20 0.34 0.79 0.55 0.30 0.17 0.52 0.85 0.54 0.41 0.79 0.47 0.33 0.99 0.45 0.62 0.73 0.46 0.27 0.70 0.53 0.42 0.55 0.06 0.45 0.04 0.45 0.34 0.69 0.23 0.30 0.29 0.71 0.30 0.19 0.14 0.77 0.43 0.19 0.24 0.23 0.01 0.21 0.65 0.03 0.44 0.65 0.34 0.12 0.44 0.30 0.75 0.18 0.07 ]
[0.16 0.25 1.00 0.00 0.25 0.32 0.04 0.22 0.23 0.60 0.48 0.12 0.34 0.67 0.94 0.76 0.47 0.24 0.38 0.74 0.58 0.31 0.38 0.76 0.87 0.99 0.65 0.55 0.31 0.11 0.57 0.36 0.73 0.76 1.00 0.05 0.83 0.26 0.19 0.84 0.39 0.82 0.83 0.44 0.20 0.58 0.82 0.35 0.22 0.53 0.72 0.76 0.74 0.22 0.81 0.76 0.10 0.03 0.61 0.07 0.73 0.65 0.66 0.27 0.16 0.41 0.74 0.90 0.13 0.69 0.36 0.74 0.72 0.07 0.54 0.84 0.92 0.77 0.96 0.42 0.95 0.45 0.93 ]
[0.20 0.29 0.00 1.00 0.38 0.37 0.29 0.62 0.20 0.41 0.39 0.18 0.75 0.06 0.52 0.40 0.51 0.95 0.33 0.05 0.61 0.98 0.59 0.87 0.74 0.26 0.93 0.89 0.22 0.68 0.39 0.30 0.05 0.34 0.33 0.67 0.58 0.39 0.43 0.95 0.69 0.67 0.52 0.45 0.34 0.62 0.96 0.48 0.78 0.46 0.24 0.39 0.34 0.33 0.86 0.36 0.07 0.86 0.08 0.13 0.24 0.55 0.23 0.06 0.94 0.58 0.56 0.97 0.03 0.08 0.11 0.39 0.23 0.18 0.97 0.73 0.40 0.33 0.43 0.71 0.52 0.56 0.14 ]
[0.08 1.00 0.25 0.38 1.00 0.94 0.74 0.28 0.56 0.77 0.76 0.48 0.98 0.30 0.55 0.06 0.65 0.16 0.95 0.15 0.50 0.11 0.55 0.54 0.57 0.28 0.73 0.44 0.22 0.28 0.80 0.47 0.22 0.55 0.67 0.47 0.93 0.49 0.88 0.54 0.59 0.41 0.56 0.47 0.20 0.98 0.83 0.44 0.25 0.46 0.18 0.58 0.77 0.09 0.73 0.88 0.72 0.81 0.78 0.13 0.41 0.07 0.13 0.80 0.15 0.70 0.08 0.47 0.65 0.84 0.84 0.07 0.22 0.76 0.41 0.97 0.52 0.87 0.31 0.80 0.67 0.53 0.13 ]
[0.78 0.92 0.32 0.37 0.94 1.00 0.21 0.76 0.53 0.99 0.26 0.22 0.94 0.29 0.25 0.35 0.19 0.63 0.52 0.55 0.99 0.00 0.27 0.72 0.48 0.25 0.75 0.56 0.47 0.02 0.28 0.10 0.11 0.86 0.16 0.28 0.88 0.27 0.86 0.81 0.00 0.19 0.54 0.83 0.01 0.15 0.05 0.61 0.15 0.54 0.67 0.12 0.37 0.36 0.01 0.19 0.22 0.72 0.39 0.97 0.67 0.25 0.15 0.09 0.34 0.06 0.44 0.46 0.80 0.77 0.53 0.87 0.80 0.48 0.95 0.79 0.90 0.01 0.98 0.36 0.63 0.83 0.89 ]
[0.39 0.21 0.04 0.29 0.74 0.21 1.00 0.96 0.90 0.59 0.63 0.04 0.31 0.10 0.87 0.81 0.79 0.22 0.90 0.31 0.44 0.02 0.67 0.23 0.81 0.82 0.00 0.63 0.24 0.12 0.32 0.96 0.06 0.35 0.49 0.10 0.27 0.98 0.73 0.90 0.40 0.66 0.71 0.66 0.20 0.27 0.31 0.83 0.71 0.36 0.98 0.43 0.43 0.71 0.37 0.03 0.24 0.50 0.91 0.13 0.77 0.58 0.47 0.31 0.94 0.88 0.78 0.48 0.98 0.72 0.21 0.30 0.51 0.22 0.25 0.50 0.19 0.37 0.88 0.25 0.97 0.32 0.26 ]
[0.64 0.50 0.22 0.62 0.28 0.76 0.96 1.00 0.01 0.66 0.97 0.46 0.62 0.38 0.13 0.60 0.24 0.12 0.75 0.93 0.81 0.33 0.21 0.23 0.60 0.39 0.97 0.06 0.06 0.72 0.09 0.04 0.59 0.18 0.81 0.93 0.19 0.31 0.41 0.05 0.20 0.87 0.93 0.61 0.65 0.57 0.42 0.33 0.61 0.99 0.08 1.00 0.26 0.69 0.17 0.10 0.93 0.34 0.85 0.73 0.02 0.12 0.46 0.92 0.74 0.55 0.67 0.21 0.36 0.62 0.74 0.33 0.93 0.68 0.15 0.33 0.05 0.53 0.08 0.36 0.85 0.74 0.94 ]
[0.89 0.68 0.23 0.20 0.56 0.53 0.90 0.01 1.00 0.30 0.77 0.76 0.58 0.72 0.40 0.32 0.10 0.67 0.83 0.45 0.26 0.79 0.78 0.83 0.18 0.93 0.43 0.69 0.08 0.62 0.63 0.97 0.35 0.76 0.19 0.97 0.28 0.34 0.05 0.26 0.55 0.38 0.95 0.65 0.81 0.93 0.33 0.18 0.08 0.24 0.30 0.19 0.50 0.31 0.96 0.56 0.88 0.56 0.50 0.13 0.89 0.58 0.64 0.58 0.60 0.24 0.00 0.02 0.34 0.47 0.88 0.83 0.94 0.36 0.29 0.54 0.62 0.29 0.83 0.61 0.23 0.09 0.88 ]
[0.34 0.86 0.60 0.41 0.77 0.99 0.59 0.66 0.30 1.00 0.53 0.15 0.43 0.64 1.00 0.04 0.82 0.29 0.41 0.90 0.01 0.76 0.67 0.02 0.88 0.74 0.73 0.18 0.46 0.79 0.28 0.04 0.88 0.57 0.72 0.24 0.56 0.14 0.92 0.27 0.61 0.59 0.88 0.16 0.38 0.87 0.30 0.36 0.34 0.11 0.36 0.86 0.27 0.02 0.11 0.24 0.89 0.84 0.77 0.79 0.45 0.08 0.04 0.22 0.11 0.65 0.44 0.57 0.26 0.52 0.76 0.63 0.30 0.16 0.72 0.03 0.44 0.32 0.93 0.82 0.28 0.30 0.70 ]
