D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 54;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.86 0.93 0.49 0.50 0.61 0.93 0.24 0.68 0.28 0.62 0.77 0.88 0.20 0.12 0.44 0.71 0.02 0.91 0.89 0.01 0.21 0.25 0.43 0.67 0.30 0.58 0.62 0.58 0.96 0.29 0.20 0.40 0.99 0.66 0.85 0.39 0.53 0.30 0.16 0.24 0.47 0.35 0.81 0.45 0.59 0.09 0.69 0.81 0.97 0.22 0.70 0.87 0.56 ]
[0.86 1.00 0.57 0.14 0.98 0.81 0.19 0.94 0.66 0.18 0.85 0.71 0.40 0.72 0.87 0.05 0.93 0.72 0.96 0.95 0.43 0.06 0.40 0.53 0.19 0.72 0.41 0.63 0.75 0.77 0.87 0.15 0.26 0.29 0.96 0.72 0.88 0.97 0.77 0.48 0.73 0.74 0.82 0.40 0.42 0.07 0.66 0.82 0.28 0.44 0.73 0.45 0.10 0.77 ]
[0.93 0.57 1.00 0.39 0.30 0.85 0.83 0.92 0.21 0.67 0.70 0.54 0.61 0.09 0.97 0.15 0.66 0.64 0.45 0.25 0.99 0.04 0.80 0.44 0.76 0.79 0.18 0.05 0.89 0.64 0.39 0.99 0.19 0.93 0.02 0.17 0.53 0.58 0.21 0.21 0.59 0.49 0.96 0.22 0.40 0.80 0.79 0.26 0.25 0.88 0.11 0.19 0.19 0.72 ]
[0.49 0.14 0.39 1.00 0.78 0.95 0.86 0.34 0.53 0.86 0.64 0.75 0.58 0.52 0.91 0.77 0.09 0.77 0.71 0.17 0.85 0.86 0.51 0.33 0.94 0.97 0.59 0.42 0.20 0.15 0.71 0.37 0.24 0.83 0.52 0.55 0.85 0.78 0.89 0.88 0.19 0.19 0.77 0.99 0.29 0.04 0.93 0.60 0.73 0.89 0.21 0.88 0.87 0.40 ]
[0.50 0.98 0.30 0.78 1.00 0.92 0.31 0.83 0.03 0.44 0.70 1.00 0.91 0.79 0.78 0.27 0.73 0.97 0.86 0.24 0.91 0.42 0.34 0.82 0.24 0.99 0.68 0.27 0.60 0.62 0.40 0.10 0.30 0.33 0.59 0.08 0.60 0.89 0.20 0.72 0.66 0.71 0.87 0.77 0.57 0.30 0.38 0.94 0.97 0.93 0.03 0.45 0.39 1.00 ]
[0.61 0.81 0.85 0.95 0.92 1.00 0.72 0.10 0.75 0.48 0.05 0.87 0.21 0.33 0.88 0.39 0.90 0.46 0.24 0.49 0.79 0.01 0.50 0.65 0.17 0.72 0.88 0.44 0.92 0.44 0.98 0.20 0.40 0.20 0.68 0.44 0.45 0.49 0.79 0.84 0.84 0.56 0.81 0.96 0.19 0.13 0.13 0.24 0.11 0.22 0.60 0.83 0.69 0.43 ]
[0.93 0.19 0.83 0.86 0.31 0.72 1.00 0.77 0.43 0.08 0.45 0.44 0.99 0.29 0.20 0.09 0.80 0.56 0.96 0.34 0.12 0.10 0.50 1.00 0.92 0.52 0.86 0.03 0.67 0.32 0.89 0.33 0.33 0.64 0.96 0.54 0.17 0.28 0.20 0.86 0.77 0.64 0.30 0.31 0.67 0.60 0.66 0.97 0.65 0.03 0.35 0.35 0.08 0.95 ]
[0.24 0.94 0.92 0.34 0.83 0.10 0.77 1.00 0.06 0.98 0.84 0.20 0.95 0.89 0.13 0.02 0.73 0.67 0.22 0.42 0.22 0.70 0.87 0.56 0.57 0.44 0.04 0.25 0.84 0.41 0.17 0.13 0.14 0.41 0.63 0.12 0.47 0.23 0.27 0.71 0.49 0.65 0.46 0.69 0.32 0.85 0.18 0.59 0.40 0.14 0.10 0.13 0.30 0.80 ]
[0.68 0.66 0.21 0.53 0.03 0.75 0.43 0.06 1.00 0.99 0.51 0.36 0.84 0.41 0.65 0.34 0.47 0.46 0.07 0.29 0.48 0.59 0.25 0.38 0.57 0.22 0.10 0.49 0.65 0.98 0.55 0.59 0.18 0.50 0.59 0.95 0.59 0.55 0.84 0.44 0.91 0.60 0.73 0.27 0.47 0.92 0.61 0.01 0.33 0.95 0.52 0.17 0.91 0.27 ]
[0.28 0.18 0.67 0.86 0.44 0.48 0.08 0.98 0.99 1.00 0.59 0.29 0.66 0.67 0.19 0.11 0.91 0.92 0.21 0.20 0.95 0.41 0.32 0.91 0.26 0.07 0.40 0.44 0.13 0.66 0.23 0.02 0.65 0.54 0.66 0.06 0.68 0.28 0.79 0.90 0.73 0.52 0.19 0.35 0.56 0.86 0.48 0.33 0.84 0.91 0.55 0.18 0.77 0.94 ]
[0.62 0.85 0.70 0.64 0.70 0.05 0.45 0.84 0.51 0.59 1.00 0.24 0.90 0.30 0.77 0.29 0.79 0.68 0.71 0.66 0.32 0.08 0.61 0.06 0.58 0.21 0.96 0.07 0.72 0.51 0.88 0.27 0.95 0.14 0.12 0.31 0.43 0.67 0.30 0.74 0.78 0.14 0.58 0.71 0.33 0.42 1.00 0.05 0.65 0.51 0.61 0.37 0.33 0.71 ]
[0.77 0.71 0.54 0.75 1.00 0.87 0.44 0.20 0.36 0.29 0.24 1.00 0.60 0.33 0.51 0.21 0.43 0.06 0.57 0.90 0.52 0.80 0.48 0.58 0.12 0.95 0.19 0.95 0.32 0.35 0.25 0.23 0.24 0.10 0.09 0.87 0.43 0.94 0.54 0.69 0.24 0.80 0.74 0.44 0.52 0.34 0.44 0.25 0.92 0.60 0.16 0.65 0.98 0.00 ]
[0.88 0.40 0.61 0.58 0.91 0.21 0.99 0.95 0.84 0.66 0.90 0.60 1.00 0.33 0.11 0.96 0.69 0.09 0.03 0.80 0.67 0.42 0.77 0.26 0.27 0.88 0.85 0.93 0.10 0.25 0.17 0.03 0.62 0.98 0.25 0.31 0.23 0.68 0.37 0.90 0.13 0.51 0.27 0.12 0.66 0.35 0.02 0.80 0.55 0.90 0.20 0.24 0.26 0.28 ]
[0.20 0.72 0.09 0.52 0.79 0.33 0.29 0.89 0.41 0.67 0.30 0.33 0.33 1.00 0.69 0.06 0.98 0.80 0.40 0.06 0.08 1.00 0.59 0.62 0.49 0.10 0.12 0.22 0.29 0.52 0.93 0.16 0.35 0.59 0.05 0.14 0.10 0.74 0.54 0.73 1.00 0.30 0.77 0.55 0.13 0.91 0.89 0.03 0.19 0.33 0.03 0.03 0.40 0.23 ]
[0.12 0.87 0.97 0.91 0.78 0.88 0.20 0.13 0.65 0.19 0.77 0.51 0.11 0.69 1.00 0.30 0.92 0.06 0.90 0.37 0.20 0.01 0.02 0.75 0.58 0.65 0.52 0.15 0.20 0.46 0.32 0.60 0.05 0.22 0.88 0.89 0.72 0.27 0.41 0.92 0.20 0.20 0.92 0.50 0.75 0.80 0.32 0.80 0.98 0.99 0.46 0.02 0.78 0.82 ]
[0.44 0.05 0.15 0.77 0.27 0.39 0.09 0.02 0.34 0.11 0.29 0.21 0.96 0.06 0.30 1.00 0.99 0.42 0.32 0.05 0.21 0.53 0.30 0.14 0.48 0.93 0.96 0.64 0.81 0.54 0.63 0.98 0.91 0.44 0.46 0.70 0.34 0.85 0.31 0.29 0.87 0.57 0.25 0.09 0.18 0.68 0.88 0.77 0.72 0.07 0.63 0.19 0.60 0.64 ]
