D = 4;
n = [ 3 3 3 3 ];
N = 48;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.76 0.15 0.70 0.33 0.97 0.10 0.95 0.00 0.37 0.31 0.73 0.60 0.92 0.74 0.83 0.75 0.55 0.02 0.17 0.64 0.65 0.96 0.14 0.23 0.43 0.61 0.79 0.43 0.31 0.70 0.19 0.39 0.50 0.89 0.08 0.05 0.61 0.32 0.82 0.50 0.93 0.70 0.05 0.70 0.93 0.27 0.04 ]
[0.76 1.00 0.32 0.02 0.36 0.58 0.31 0.65 0.70 0.77 0.22 0.51 0.96 0.44 0.86 0.35 0.43 0.30 0.59 0.86 0.46 0.53 0.85 0.24 0.16 0.03 0.43 0.65 0.45 0.89 0.51 0.40 0.30 0.97 0.12 0.60 0.15 0.41 0.46 0.16 0.84 0.81 0.61 0.42 0.06 0.71 0.13 0.31 ]
[0.15 0.32 1.00 0.12 0.43 0.13 0.31 0.55 0.20 0.91 0.25 0.13 0.68 0.67 0.39 0.10 0.02 0.64 0.55 0.95 0.18 0.56 0.12 0.30 0.98 0.77 0.62 0.84 0.60 0.73 0.46 0.07 0.24 0.72 0.86 0.82 0.21 0.94 0.22 0.51 0.53 0.38 0.21 0.77 0.99 0.40 0.57 0.08 ]
[0.70 0.02 0.12 1.00 0.16 0.61 0.85 0.26 0.42 0.82 0.99 0.56 0.56 0.61 0.77 0.29 0.26 0.04 0.61 0.78 0.43 0.09 0.16 0.26 0.85 0.69 0.66 0.25 0.09 0.18 0.81 0.48 0.16 0.23 0.34 0.22 0.11 0.25 0.52 0.66 0.96 0.51 0.27 0.20 0.84 0.69 0.37 0.33 ]
[0.33 0.36 0.43 0.16 1.00 0.83 0.89 0.01 0.67 0.67 0.44 0.33 0.47 0.40 0.35 0.76 0.61 0.07 0.20 0.05 0.08 0.97 0.64 0.46 0.51 0.78 0.14 0.95 0.36 0.63 0.75 0.84 0.71 0.08 0.80 0.95 0.74 0.68 0.42 0.27 0.85 0.62 0.56 0.53 0.60 0.37 0.14 0.03 ]
[0.97 0.58 0.13 0.61 0.83 1.00 0.09 0.14 0.76 0.33 0.40 0.42 0.97 0.21 0.24 0.54 0.55 0.84 0.82 0.48 0.54 0.61 0.19 0.10 0.64 0.73 0.67 0.31 0.09 0.90 0.20 0.78 0.94 0.40 0.07 0.91 0.43 0.67 0.76 0.47 0.21 0.96 0.85 0.34 0.64 0.73 0.53 0.44 ]
[0.10 0.31 0.31 0.85 0.89 0.09 1.00 0.77 0.99 0.56 0.54 0.31 0.73 0.05 0.86 0.12 0.61 0.29 0.86 0.42 0.67 0.44 0.88 0.89 0.46 0.19 0.87 0.23 0.15 0.16 0.34 0.64 0.09 0.11 0.06 0.24 0.73 0.58 0.04 0.35 0.35 0.69 0.72 0.05 0.01 0.59 0.44 0.11 ]
[0.95 0.65 0.55 0.26 0.01 0.14 0.77 1.00 0.28 0.68 0.66 0.01 0.99 0.98 0.62 0.07 0.77 0.09 0.62 0.86 0.11 0.08 0.12 0.18 0.92 0.09 0.44 0.55 0.36 0.46 0.69 0.48 0.58 0.40 0.25 0.59 0.63 0.42 0.98 0.30 0.42 0.16 0.99 0.51 0.29 0.88 0.85 0.43 ]
[0.00 0.70 0.20 0.42 0.67 0.76 0.99 0.28 1.00 0.10 0.76 0.32 0.38 0.87 0.07 0.20 0.14 0.89 0.29 0.10 0.19 0.12 0.56 0.33 0.90 0.79 0.71 0.35 0.42 0.97 0.10 0.12 0.15 0.64 0.30 0.91 0.63 0.88 0.60 0.57 0.29 0.98 0.51 0.45 0.47 0.64 0.78 0.58 ]
[0.37 0.77 0.91 0.82 0.67 0.33 0.56 0.68 0.10 1.00 0.05 0.02 0.36 0.55 0.28 0.03 0.25 0.59 0.66 0.30 0.76 0.13 0.29 0.50 0.45 0.23 0.10 0.28 0.42 0.84 0.40 0.83 0.74 0.77 0.01 0.10 0.83 0.43 0.98 0.92 0.09 0.12 0.16 0.97 0.10 0.42 0.87 0.46 ]
[0.31 0.22 0.25 0.99 0.44 0.40 0.54 0.66 0.76 0.05 1.00 1.00 0.33 0.20 0.42 0.21 0.89 0.25 0.27 0.42 0.14 0.67 0.01 0.78 0.93 0.59 0.05 0.40 0.94 0.55 0.34 0.60 0.63 0.33 0.63 0.08 0.25 0.76 0.51 0.19 0.17 0.84 0.14 0.20 0.39 0.36 0.19 0.73 ]
