D = 6;
n = [ 4 4 4 4 4 4 ];
N = 53;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.09 0.63 0.70 0.08 0.63 0.17 0.59 0.96 0.71 0.11 0.26 0.29 0.08 0.33 0.83 0.46 0.01 0.92 0.32 0.96 0.34 0.33 0.10 0.82 0.84 0.04 0.19 0.35 0.45 0.71 0.11 0.07 0.67 0.75 0.46 0.41 0.66 0.30 0.65 0.65 0.86 0.10 0.58 0.03 0.07 0.26 0.06 0.81 0.10 0.24 0.26 0.52 ]
[0.09 1.00 0.08 0.10 0.17 0.09 0.01 0.90 0.55 0.77 0.26 0.52 0.74 0.61 0.61 0.22 0.40 0.25 0.43 0.16 0.58 0.50 0.09 0.79 0.14 0.17 0.43 0.76 0.72 0.41 0.12 0.40 0.21 0.75 0.33 0.10 0.46 0.32 0.56 0.64 0.52 0.70 0.36 0.37 0.20 0.57 0.48 0.67 0.20 0.87 0.63 0.13 0.39 ]
[0.63 0.08 1.00 0.25 0.19 0.57 0.69 0.07 0.57 0.18 0.74 0.43 0.06 0.39 0.13 0.37 0.02 0.12 0.43 0.68 0.68 0.72 0.34 0.24 0.42 0.44 0.83 0.32 0.28 0.78 0.20 0.02 0.92 0.18 0.10 0.81 0.86 0.17 0.21 0.77 0.69 0.95 0.96 0.43 0.70 0.19 0.41 0.88 0.70 0.94 0.96 0.17 0.62 ]
[0.70 0.10 0.25 1.00 0.99 0.50 0.34 0.43 0.28 0.99 0.95 0.07 0.24 0.62 0.32 0.07 1.00 0.09 0.80 0.32 0.51 0.19 0.03 0.49 0.65 0.68 0.84 0.30 0.66 0.56 0.01 0.54 0.07 0.00 0.28 0.99 0.10 0.29 0.39 0.33 0.79 0.04 0.25 0.18 0.57 0.50 0.94 0.28 0.15 0.93 0.12 0.19 0.57 ]
[0.08 0.17 0.19 0.99 1.00 0.55 0.78 0.27 0.73 0.53 0.37 0.93 0.69 0.61 0.15 0.82 0.61 0.50 0.86 0.71 0.61 0.75 0.56 0.69 0.76 0.09 0.78 0.18 0.71 0.94 0.94 0.95 0.04 0.17 0.59 0.66 0.53 0.82 0.55 0.00 0.55 0.41 0.75 0.62 0.83 0.97 0.75 0.00 0.25 0.20 0.24 0.11 0.66 ]
[0.63 0.09 0.57 0.50 0.55 1.00 0.26 0.76 0.46 0.53 0.41 0.43 0.45 0.81 0.37 0.42 0.31 0.88 0.59 0.98 0.86 0.18 0.19 0.49 0.83 0.17 0.64 0.74 0.93 0.71 0.72 0.90 0.84 0.69 0.53 0.58 0.79 0.05 0.46 0.92 0.65 0.38 0.19 0.68 0.69 0.90 0.74 0.89 0.70 0.58 0.27 0.41 0.26 ]
[0.17 0.01 0.69 0.34 0.78 0.26 1.00 0.11 0.38 0.38 0.46 0.65 0.76 0.86 0.64 0.73 0.85 0.82 0.22 0.34 0.92 0.09 0.05 0.93 0.39 0.15 0.22 0.34 0.65 0.92 0.85 0.39 0.83 0.60 0.55 0.87 0.03 0.96 0.70 0.94 0.47 0.56 0.88 0.96 0.08 0.17 0.32 0.90 0.92 0.49 0.41 0.26 0.56 ]
[0.59 0.90 0.07 0.43 0.27 0.76 0.11 1.00 0.72 0.11 0.17 0.84 0.54 0.34 0.77 0.71 0.20 0.56 0.64 0.40 0.76 0.86 0.67 0.00 0.73 0.65 0.14 0.33 0.77 0.70 0.33 0.22 0.10 0.56 0.94 0.42 0.58 0.74 0.54 0.29 0.13 0.82 0.38 0.35 0.24 0.76 0.43 0.26 0.67 0.66 0.79 0.87 0.25 ]
[0.96 0.55 0.57 0.28 0.73 0.46 0.38 0.72 1.00 0.53 0.09 0.02 0.61 0.07 0.69 0.25 0.68 0.97 0.56 0.92 0.39 0.20 0.18 0.21 0.45 0.36 0.66 0.96 0.57 0.51 0.82 0.16 0.37 0.96 0.44 0.16 0.04 0.86 0.49 0.78 0.49 0.01 0.40 0.90 0.29 0.06 0.38 0.25 0.29 0.83 0.89 0.12 0.84 ]
[0.71 0.77 0.18 0.99 0.53 0.53 0.38 0.11 0.53 1.00 0.14 0.77 0.78 0.79 0.19 0.43 0.23 0.78 0.95 0.46 0.62 0.79 0.90 0.16 0.67 0.83 0.95 0.52 0.48 0.61 0.46 0.41 0.84 0.16 0.54 0.54 0.39 0.94 0.87 0.35 0.29 0.99 0.67 0.84 0.45 0.37 0.09 0.14 0.41 0.20 0.24 0.33 0.11 ]
[0.11 0.26 0.74 0.95 0.37 0.41 0.46 0.17 0.09 0.14 1.00 0.30 0.68 0.67 0.43 0.30 0.49 0.00 0.07 0.31 0.92 0.64 0.20 0.50 0.13 0.33 0.22 0.75 0.01 0.84 0.58 0.15 0.47 0.99 0.93 0.20 0.89 0.08 0.35 0.30 0.23 0.29 0.71 0.91 0.51 0.59 0.86 0.98 0.71 0.46 0.89 0.48 0.17 ]
