D = 4;
n = [ 4 4 4 4 ];
N = 83;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.25 0.90 0.93 0.14 0.08 0.97 0.39 0.24 0.30 0.15 0.68 0.22 0.66 0.43 0.87 0.91 0.37 0.56 0.77 0.60 0.01 0.19 0.49 0.03 0.05 0.99 0.60 0.48 0.36 0.15 0.27 0.33 0.07 0.00 0.01 0.10 0.32 0.33 0.60 0.36 0.30 0.89 0.05 0.69 0.45 0.54 0.83 0.83 0.59 0.04 0.37 0.06 0.25 0.54 0.17 0.98 0.85 0.46 0.98 0.85 0.16 0.78 0.65 0.93 0.80 0.39 0.57 0.87 0.17 0.53 0.98 0.92 0.84 0.90 0.97 0.28 0.26 0.77 0.78 0.80 0.79 0.28 ]
[0.25 1.00 0.92 0.62 0.04 0.94 0.42 0.78 0.98 0.33 0.50 0.48 0.20 0.99 0.83 0.03 0.24 0.45 0.95 0.26 0.53 0.59 0.13 0.40 0.60 0.94 0.58 0.76 0.99 0.72 0.42 0.68 0.90 0.67 0.81 0.19 0.18 0.57 0.42 0.14 0.67 0.91 0.79 0.94 0.45 0.34 0.58 0.50 0.11 0.48 0.23 0.88 0.50 0.81 0.04 0.25 0.81 0.15 0.34 0.64 0.24 0.82 0.60 1.00 0.38 0.53 0.06 0.41 0.49 0.94 0.06 0.95 0.65 0.96 0.59 0.28 0.92 0.17 0.09 0.30 0.50 0.53 0.93 ]
[0.90 0.92 1.00 0.36 0.24 0.64 0.51 0.42 0.81 0.08 0.91 0.66 0.48 0.38 0.11 0.88 0.88 0.83 0.58 0.64 0.05 0.79 0.84 0.79 0.98 0.58 0.69 0.33 0.85 0.81 0.49 0.65 0.16 0.35 0.81 0.96 0.91 0.39 0.31 0.54 0.44 0.27 0.56 0.17 0.43 0.89 0.39 0.89 0.15 0.65 0.19 0.73 0.36 0.35 0.58 0.33 0.30 0.16 0.48 0.64 0.55 0.20 0.85 0.71 0.44 0.73 0.60 0.71 0.24 0.23 0.48 0.09 0.89 0.20 0.49 0.77 0.92 0.32 0.61 0.71 0.99 0.98 0.48 ]
[0.93 0.62 0.36 1.00 0.19 0.69 0.44 1.00 0.02 0.84 0.24 0.57 0.36 0.27 0.46 0.83 0.63 0.34 0.94 0.14 0.30 0.79 0.42 0.64 0.45 0.47 0.67 0.45 0.62 0.41 0.38 1.00 0.44 0.22 0.63 0.01 0.67 0.14 0.26 0.97 0.97 0.41 0.49 0.09 0.03 0.60 0.49 0.63 0.49 0.63 0.31 0.86 0.68 0.42 0.16 0.05 0.37 0.27 0.85 0.79 0.55 0.35 0.93 0.28 0.45 0.27 0.84 0.47 0.43 0.73 0.75 0.46 0.60 0.76 0.87 0.74 0.70 0.91 0.77 0.70 0.03 0.29 0.83 ]
[0.14 0.04 0.24 0.19 1.00 0.05 0.50 0.86 0.32 0.28 0.51 0.67 0.62 0.64 0.74 0.52 0.26 0.48 0.03 0.76 0.76 0.66 0.29 0.95 0.52 0.67 0.52 0.34 0.25 0.77 0.23 0.66 0.64 0.89 0.40 0.81 0.08 0.27 0.06 0.84 0.99 0.85 0.90 0.02 0.11 0.76 0.40 0.73 0.88 0.83 0.80 0.66 0.60 0.77 0.46 0.22 0.22 0.82 0.10 0.10 0.58 0.59 0.09 0.40 0.00 0.54 0.54 0.49 0.43 0.55 0.58 0.13 0.40 0.58 0.98 0.48 0.11 0.21 0.77 0.33 0.23 0.72 0.35 ]
[0.08 0.94 0.64 0.69 0.05 1.00 0.54 0.77 0.14 0.79 0.92 0.42 0.43 0.19 0.68 0.51 0.07 0.44 0.46 0.05 0.64 0.59 0.66 0.79 0.71 0.17 0.96 0.48 0.85 0.14 0.26 0.52 0.40 0.64 0.99 0.72 0.87 0.86 0.73 0.26 0.53 0.97 0.32 0.07 0.54 0.55 0.50 0.89 0.61 0.25 0.70 0.58 0.69 0.72 0.68 0.57 0.07 0.02 0.27 0.95 0.69 0.13 0.48 0.15 0.49 0.93 0.14 0.61 0.89 0.34 0.66 0.80 0.04 0.98 0.26 0.55 0.48 0.10 0.12 0.43 0.02 0.71 0.77 ]
[0.97 0.42 0.51 0.44 0.50 0.54 1.00 0.09 0.51 0.94 0.86 0.63 0.94 0.95 0.63 0.90 0.30 0.65 0.13 0.54 0.08 0.69 0.95 0.32 0.22 0.03 0.81 0.80 0.64 0.15 0.47 0.83 0.66 0.93 0.08 0.30 0.25 0.32 0.74 0.79 0.50 0.84 0.41 0.05 0.21 0.67 0.53 0.78 0.68 0.08 0.04 0.92 0.42 0.44 0.97 0.79 0.18 0.32 0.04 0.16 0.43 0.92 0.78 0.55 0.32 0.03 0.14 0.45 0.10 0.83 0.60 0.76 0.33 0.09 0.29 0.27 0.49 0.80 0.88 0.20 0.93 0.32 0.47 ]
[0.39 0.78 0.42 1.00 0.86 0.77 0.09 1.00 0.33 0.08 0.54 0.86 0.26 0.21 0.95 0.38 0.02 0.55 0.35 0.09 0.98 0.86 0.14 0.73 0.16 0.80 0.87 0.55 0.83 0.88 0.57 0.52 0.75 0.71 0.96 0.85 0.38 0.09 0.41 0.80 0.43 0.80 0.91 0.13 0.84 0.40 0.12 0.97 0.60 1.00 0.59 0.61 0.04 0.15 0.33 0.39 0.16 0.30 0.72 0.11 0.90 0.39 0.34 0.27 0.13 0.84 0.16 0.51 0.27 0.63 0.11 0.90 0.81 0.23 0.66 0.16 0.74 0.50 0.34 0.90 0.21 0.26 0.25 ]
[0.24 0.98 0.81 0.02 0.32 0.14 0.51 0.33 1.00 0.43 0.99 0.65 0.05 0.48 0.19 0.24 0.19 0.87 0.96 0.93 0.75 0.30 0.15 0.68 0.81 0.81 0.56 0.56 0.53 0.18 0.89 0.85 0.38 0.20 0.76 0.41 0.74 0.31 0.80 0.31 0.85 0.48 0.70 0.45 0.12 0.86 0.25 0.55 0.16 0.34 0.42 0.97 0.52 0.14 0.93 0.92 0.11 0.59 0.45 0.03 0.04 0.20 0.13 0.63 0.86 0.56 0.04 0.77 0.64 0.65 0.81 0.20 0.96 0.60 0.44 0.68 0.70 0.54 0.77 0.87 0.79 0.68 0.29 ]
[0.30 0.33 0.08 0.84 0.28 0.79 0.94 0.08 0.43 1.00 0.61 0.41 0.71 0.43 0.64 0.18 0.20 0.89 0.28 0.65 0.49 0.47 0.94 0.46 0.95 0.48 0.23 0.95 0.75 0.26 0.43 0.46 0.09 0.48 0.18 0.33 0.73 0.04 0.53 0.48 0.42 0.62 0.01 0.99 0.04 0.26 0.38 0.17 0.19 0.11 0.38 0.82 0.35 0.08 0.30 0.85 0.99 0.61 0.67 0.22 0.27 0.51 0.93 0.39 0.79 0.13 0.02 0.92 0.40 0.79 0.08 0.18 0.25 0.99 0.48 0.28 0.62 0.88 0.80 0.44 0.86 0.36 0.65 ]
