D = 6;
n = [ 2 2 2 2 2 2 ];
N = 48;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.62 0.49 0.83 0.02 0.28 0.79 0.69 0.05 0.29 0.20 0.27 0.25 0.90 0.54 0.70 0.43 0.82 0.79 0.95 0.34 0.65 0.31 0.26 0.76 0.57 0.18 0.97 0.67 0.87 0.42 0.65 0.04 0.81 0.64 0.18 0.93 0.71 0.88 0.05 0.19 0.57 0.37 0.68 0.47 0.38 0.77 0.93 ]
[0.62 1.00 0.94 0.76 0.03 0.15 0.19 0.87 0.12 0.03 0.87 0.91 0.19 0.30 0.28 0.92 0.80 0.47 0.83 0.05 0.22 0.96 0.70 0.89 0.30 0.56 0.70 0.54 0.56 0.45 0.26 0.55 0.80 0.10 0.47 0.43 0.66 0.29 0.28 0.17 0.41 0.23 0.76 0.46 0.65 0.12 0.20 0.93 ]
[0.49 0.94 1.00 0.52 0.07 0.68 0.21 0.53 0.99 0.65 0.48 0.97 0.23 0.75 0.32 0.51 0.43 0.67 0.08 0.27 0.16 0.17 0.29 0.84 0.29 0.15 1.00 0.07 0.68 0.82 0.90 0.32 0.25 0.68 0.74 0.54 0.52 0.68 0.07 0.64 0.98 0.15 0.94 0.69 0.27 0.12 0.59 0.73 ]
[0.83 0.76 0.52 1.00 0.96 0.44 0.43 0.02 0.79 0.36 0.30 0.74 0.71 0.98 0.86 0.07 0.97 0.08 0.64 0.11 0.44 0.92 0.35 0.10 0.01 0.52 0.85 0.28 0.52 0.22 0.50 0.78 0.20 0.36 0.19 0.24 0.66 0.81 0.23 1.00 0.13 0.48 0.52 0.20 0.38 0.97 0.95 0.01 ]
[0.02 0.03 0.07 0.96 1.00 0.34 0.57 0.73 0.70 0.44 0.06 0.72 0.24 0.87 0.28 0.84 0.17 0.29 0.91 0.80 0.94 0.75 0.12 0.25 0.32 0.23 0.36 0.49 0.26 0.76 0.91 0.13 0.27 0.58 0.09 0.39 0.37 0.62 0.26 0.02 0.95 0.46 0.69 1.00 0.54 0.28 0.51 0.50 ]
[0.28 0.15 0.68 0.44 0.34 1.00 0.53 0.02 0.67 0.18 0.71 0.30 0.71 0.03 0.24 0.48 0.25 0.51 0.80 1.00 0.29 0.67 0.16 0.13 0.45 0.05 0.75 0.80 0.20 0.03 0.13 0.14 0.43 0.69 0.43 0.50 0.40 0.41 0.61 0.92 0.93 0.95 0.02 0.13 0.85 0.51 0.38 0.57 ]
[0.79 0.19 0.21 0.43 0.57 0.53 1.00 0.58 0.25 0.28 0.29 0.48 0.07 0.23 0.37 0.68 0.18 0.25 0.77 0.73 0.60 0.97 0.36 0.98 0.19 0.82 0.44 0.91 0.99 0.44 0.68 0.44 0.53 0.57 0.28 0.61 0.71 0.95 0.38 0.37 0.34 0.31 0.16 0.23 0.83 0.39 0.75 0.30 ]
[0.69 0.87 0.53 0.02 0.73 0.02 0.58 1.00 0.84 0.91 0.17 0.90 0.95 0.85 0.94 0.44 0.25 0.11 0.90 0.37 0.86 0.51 0.59 0.72 0.19 0.86 0.30 0.77 0.42 0.33 0.79 0.05 0.48 0.26 0.14 0.53 0.36 0.16 0.95 0.81 0.93 0.67 0.96 0.49 0.31 0.27 0.30 0.34 ]
[0.05 0.12 0.99 0.79 0.70 0.67 0.25 0.84 1.00 0.92 0.26 0.22 0.56 0.68 0.45 0.20 0.41 0.49 0.94 0.08 0.56 0.77 0.38 0.57 0.46 0.53 0.84 0.04 0.45 0.09 0.04 0.04 0.87 0.52 0.74 0.38 0.49 0.88 0.22 0.06 0.28 0.73 0.50 0.23 0.62 0.15 0.79 0.18 ]
[0.29 0.03 0.65 0.36 0.44 0.18 0.28 0.91 0.92 1.00 0.95 0.18 0.36 0.78 0.79 0.14 0.47 0.67 0.43 0.12 0.54 0.04 0.98 0.74 0.41 0.61 0.99 0.10 0.37 0.06 0.08 0.50 0.17 0.53 0.12 0.43 0.98 0.50 0.33 0.66 0.19 0.27 0.31 0.81 0.95 0.93 0.17 0.55 ]
