D = 2;
n = [ 1 1 ];
N = 65;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.49 0.72 0.56 0.14 0.59 0.28 0.40 0.81 0.95 0.49 0.62 0.83 0.55 0.60 0.34 0.33 0.77 0.52 0.46 0.32 0.46 0.59 0.11 0.38 0.24 0.20 0.61 0.35 0.44 0.60 0.16 0.70 0.56 0.41 0.63 0.48 0.78 0.80 0.52 0.96 0.34 0.10 0.68 0.68 0.08 0.16 0.55 0.01 0.54 0.29 0.38 0.38 0.03 0.70 0.69 0.10 0.65 0.83 0.02 0.99 0.88 0.49 0.96 0.25 ]
[0.49 1.00 0.83 0.75 0.40 0.20 0.23 0.85 0.79 0.72 0.78 0.52 0.92 0.74 0.28 0.92 0.64 0.58 0.41 0.35 0.15 0.82 0.05 0.92 0.65 0.24 0.07 0.77 0.62 0.76 0.29 0.55 0.02 0.16 0.81 0.38 0.53 0.70 0.37 0.71 0.10 0.62 0.90 0.10 0.37 0.92 0.77 0.71 0.83 0.55 0.25 0.92 0.78 0.80 0.38 0.80 0.62 0.06 0.40 0.80 0.98 0.49 0.55 0.76 0.79 ]
[0.72 0.83 1.00 0.79 0.33 0.09 0.10 0.73 0.75 0.05 0.34 0.88 0.21 0.02 0.71 0.81 0.34 0.69 0.94 0.48 0.56 0.21 0.74 0.82 0.16 0.79 0.43 0.86 0.65 0.69 0.24 0.16 0.32 0.06 0.54 0.37 0.51 0.63 0.73 0.90 0.39 0.37 0.43 0.42 0.99 0.21 0.61 0.16 0.60 0.21 0.84 0.12 0.40 0.67 0.81 0.44 0.99 0.62 0.22 0.96 0.16 0.03 0.12 0.16 0.17 ]
[0.56 0.75 0.79 1.00 0.67 0.62 0.47 0.66 0.14 0.25 0.78 0.98 0.64 0.44 0.22 0.42 0.69 0.91 0.32 0.73 0.17 0.61 0.37 0.69 0.36 0.43 0.02 0.46 0.60 0.88 0.24 0.60 0.27 0.07 0.73 0.48 0.61 0.01 0.59 0.90 1.00 0.09 0.63 0.02 0.67 0.79 0.79 0.20 0.94 0.59 0.56 0.87 0.26 0.42 0.70 0.33 0.35 0.06 0.89 0.32 0.21 0.14 0.69 0.09 0.41 ]
[0.14 0.40 0.33 0.67 1.00 0.53 0.45 0.04 0.55 0.97 0.21 0.06 0.14 0.28 0.49 0.07 0.28 0.25 0.32 0.52 0.45 0.06 0.65 0.88 0.53 0.75 0.54 0.92 0.54 0.27 0.85 0.79 0.17 0.34 0.28 0.68 0.03 0.40 0.74 0.71 0.99 0.06 0.53 0.88 0.60 0.65 0.86 0.43 0.62 0.84 0.86 0.00 0.76 0.02 0.62 0.94 0.34 0.90 0.31 0.03 0.23 0.33 0.08 0.22 0.98 ]
[0.59 0.20 0.09 0.62 0.53 1.00 0.54 0.84 0.31 0.49 0.80 0.13 0.33 0.10 0.95 0.85 0.73 0.71 0.83 0.86 0.47 0.12 0.02 0.97 0.92 0.10 0.21 0.52 0.43 0.13 0.36 0.48 0.53 0.65 0.16 0.40 0.01 0.00 0.34 0.04 0.01 0.94 0.04 0.87 0.68 0.52 0.71 0.40 0.19 0.98 0.29 0.29 0.83 0.14 0.18 0.63 0.28 0.99 0.82 0.85 0.59 0.24 0.67 0.13 0.31 ]
[0.28 0.23 0.10 0.47 0.45 0.54 1.00 0.22 0.66 0.17 0.78 0.12 0.48 0.05 0.69 1.00 0.57 0.26 0.21 0.85 0.02 0.51 0.60 0.18 0.70 0.75 0.90 0.06 0.50 0.85 0.05 0.41 0.11 0.21 0.41 0.43 0.80 0.41 0.97 0.66 0.00 0.61 0.71 0.61 0.76 0.48 0.03 0.37 0.10 0.37 0.12 0.50 0.60 0.57 0.64 0.51 0.74 0.46 0.88 0.78 0.31 0.56 0.80 0.83 0.08 ]
[0.40 0.85 0.73 0.66 0.04 0.84 0.22 1.00 0.23 0.49 0.32 0.26 0.88 0.82 0.56 0.99 0.47 0.21 0.59 0.97 0.01 0.63 0.38 0.00 0.48 0.81 0.33 0.97 0.67 0.75 0.08 0.40 0.01 0.29 0.76 0.13 0.27 0.47 0.46 0.06 0.03 0.39 0.28 0.86 0.23 0.76 0.92 0.34 0.90 0.50 0.15 0.57 0.34 0.05 0.29 0.13 0.56 0.93 0.27 0.53 0.55 0.99 0.16 0.58 0.49 ]
[0.81 0.79 0.75 0.14 0.55 0.31 0.66 0.23 1.00 0.30 0.68 0.75 0.84 0.33 0.46 0.08 0.59 0.99 0.72 0.59 0.00 0.30 0.89 0.72 0.48 0.02 0.05 0.56 0.30 0.51 0.23 0.71 0.56 0.58 0.75 0.35 0.17 0.67 0.53 0.55 0.40 0.86 0.29 0.59 0.42 0.97 0.76 0.17 0.02 0.14 0.48 0.97 0.53 0.27 0.93 0.26 0.18 0.72 0.51 0.64 0.30 0.06 0.13 0.37 0.48 ]
[0.95 0.72 0.05 0.25 0.97 0.49 0.17 0.49 0.30 1.00 0.25 0.45 0.85 0.09 0.67 0.57 0.35 0.08 0.65 0.92 0.70 0.48 0.14 0.75 0.99 0.54 0.71 1.00 0.27 0.38 0.42 0.26 0.21 0.94 0.46 0.73 0.69 0.17 0.78 0.66 0.48 0.08 0.16 0.87 0.81 0.97 0.28 0.30 0.12 0.14 0.85 0.90 0.53 0.02 0.11 0.17 0.58 0.84 0.25 0.32 0.05 0.33 0.61 0.37 0.49 ]
