D = 4;
n = [ 5 5 5 5 ];
N = 57;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.88 0.99 0.97 0.19 0.03 0.35 0.90 0.64 0.44 0.79 0.79 0.79 0.20 0.60 0.99 0.05 0.03 0.06 0.38 0.54 0.52 0.78 0.28 0.79 0.61 0.11 0.23 0.27 0.67 0.25 0.98 0.69 0.81 0.22 0.18 0.99 0.36 0.24 0.73 0.26 0.27 0.05 0.83 0.54 0.34 0.94 0.79 0.39 0.58 0.53 0.14 0.41 0.11 0.02 0.68 0.30 ]
[0.88 1.00 0.39 0.80 0.88 0.37 0.27 0.00 0.75 0.35 0.59 0.13 0.53 0.67 0.45 0.93 0.80 0.47 0.67 0.09 0.38 0.70 0.99 0.92 0.56 0.55 0.50 0.02 0.81 0.70 0.73 0.36 0.94 0.82 0.40 0.47 0.68 0.76 0.37 0.33 0.56 0.99 0.25 0.44 0.83 0.68 0.70 0.26 0.56 0.81 0.93 0.22 0.62 0.81 0.70 0.02 0.13 ]
[0.99 0.39 1.00 0.28 0.68 0.04 0.69 0.42 0.56 0.76 0.26 0.18 0.86 0.13 0.52 0.18 0.66 0.92 0.46 0.90 0.05 0.42 0.63 0.38 0.50 0.08 0.41 0.46 0.55 0.25 0.48 0.44 0.19 0.15 0.03 0.47 0.97 0.25 0.61 0.02 0.60 0.56 0.30 0.58 0.19 0.09 0.55 0.57 0.36 0.72 0.70 0.89 0.93 0.82 0.85 0.21 0.29 ]
[0.97 0.80 0.28 1.00 0.95 0.49 0.10 0.11 0.30 0.90 0.50 0.41 0.61 0.77 0.36 0.88 0.55 0.57 0.56 0.28 0.33 0.20 0.75 0.36 0.67 0.80 0.22 0.78 0.57 0.71 0.04 0.35 0.30 0.57 0.07 0.37 0.86 0.27 0.08 0.95 0.10 0.94 0.50 0.45 0.58 0.90 0.55 0.09 0.39 0.76 0.66 0.68 0.06 0.04 0.81 0.98 0.49 ]
[0.19 0.88 0.68 0.95 1.00 0.96 0.34 0.56 0.76 0.43 0.32 0.73 0.46 0.01 0.80 0.93 0.29 0.19 0.02 0.97 0.83 0.16 0.02 0.02 0.31 0.86 0.59 0.11 0.07 0.60 0.15 0.68 0.31 0.13 0.96 0.42 0.16 0.80 0.94 0.37 0.20 0.61 0.31 0.65 0.29 0.85 0.26 0.30 0.67 0.55 1.00 0.39 0.51 0.66 0.98 0.96 0.28 ]
[0.03 0.37 0.04 0.49 0.96 1.00 0.51 0.82 0.50 0.13 0.26 0.15 0.20 0.16 0.39 0.70 0.10 0.40 0.43 0.41 0.62 0.73 0.61 0.67 0.70 0.30 0.86 0.93 0.24 0.95 0.24 0.54 0.24 0.78 0.93 0.96 0.60 0.22 0.83 0.27 0.86 0.50 0.26 0.41 0.20 0.59 0.68 0.08 0.15 0.70 0.34 0.41 0.85 0.94 0.31 0.03 0.73 ]
[0.35 0.27 0.69 0.10 0.34 0.51 1.00 0.47 0.64 0.53 0.19 0.93 0.08 0.60 0.21 0.57 0.84 0.25 0.51 0.35 0.59 0.56 0.46 0.67 0.70 0.54 0.74 0.80 0.71 0.72 0.54 0.56 0.88 0.05 0.65 0.36 0.55 0.20 0.40 0.45 0.93 0.32 0.59 0.97 0.44 0.33 0.24 0.83 0.96 0.72 0.86 0.68 0.14 0.77 0.81 0.40 0.08 ]
[0.90 0.00 0.42 0.11 0.56 0.82 0.47 1.00 0.54 0.32 0.99 0.71 0.47 0.29 0.09 0.67 0.89 0.48 0.29 0.33 0.25 0.76 0.96 0.73 0.14 0.22 0.24 0.81 0.86 0.88 0.88 0.35 0.63 0.47 0.29 0.40 0.11 0.17 0.35 0.34 0.71 0.98 0.53 0.57 0.19 0.92 0.55 0.22 0.76 0.86 0.69 0.18 0.34 0.88 0.51 0.23 0.09 ]
[0.64 0.75 0.56 0.30 0.76 0.50 0.64 0.54 1.00 0.40 0.74 0.54 0.42 0.25 0.72 0.18 0.36 0.92 0.00 0.36 0.27 0.02 0.40 0.49 0.54 0.14 0.72 0.03 0.29 0.96 0.13 0.04 0.58 0.93 0.04 0.69 0.96 0.62 0.84 0.26 0.15 0.64 0.47 0.86 0.38 0.17 0.56 0.15 0.71 0.29 0.49 0.32 0.18 0.65 0.85 0.56 0.64 ]
[0.44 0.35 0.76 0.90 0.43 0.13 0.53 0.32 0.40 1.00 0.92 0.21 0.88 0.41 0.17 0.51 0.76 0.33 0.68 0.67 0.44 0.16 0.32 1.00 0.80 0.85 0.61 0.73 0.57 0.26 0.05 0.72 0.08 0.96 0.69 0.56 0.30 0.25 0.15 0.61 0.15 0.56 0.94 0.08 0.60 0.89 0.62 0.08 0.35 0.91 0.46 0.48 0.12 0.42 0.46 0.02 0.98 ]
[0.79 0.59 0.26 0.50 0.32 0.26 0.19 0.99 0.74 0.92 1.00 0.79 0.53 0.62 0.83 0.05 0.89 0.48 0.23 0.08 0.79 0.87 0.06 0.91 0.00 0.12 0.87 0.67 0.53 0.06 0.02 0.69 0.41 0.62 0.90 0.82 0.26 0.43 0.47 0.00 0.47 0.34 0.13 0.15 0.17 1.00 0.81 0.05 0.83 0.23 0.63 0.53 0.84 0.42 0.27 0.95 0.52 ]
[0.79 0.13 0.18 0.41 0.73 0.15 0.93 0.71 0.54 0.21 0.79 1.00 0.59 0.28 0.58 0.83 0.46 0.94 0.41 0.76 0.62 0.24 0.93 0.51 0.88 0.57 0.10 0.18 0.78 0.14 0.70 0.64 0.35 0.19 0.62 0.53 0.41 0.56 0.31 0.02 0.90 0.73 0.83 0.48 0.25 0.10 0.99 0.91 0.82 0.63 0.18 0.83 0.06 0.15 0.88 0.82 0.66 ]
[0.79 0.53 0.86 0.61 0.46 0.20 0.08 0.47 0.42 0.88 0.53 0.59 1.00 0.91 0.82 0.94 0.80 0.89 0.35 0.05 0.85 0.48 0.21 0.08 0.29 0.35 0.72 0.97 0.07 0.50 0.00 0.50 0.62 0.07 0.01 0.86 0.26 0.42 0.74 0.80 0.70 0.44 0.04 0.25 0.69 0.60 0.38 0.36 0.17 0.77 0.25 0.06 0.66 0.52 0.60 0.29 0.61 ]
[0.20 0.67 0.13 0.77 0.01 0.16 0.60 0.29 0.25 0.41 0.62 0.28 0.91 1.00 0.03 0.77 0.43 0.54 0.53 0.47 0.13 0.38 0.07 0.48 0.18 0.12 0.97 0.54 0.74 0.06 0.10 0.79 0.45 0.75 0.20 0.64 0.58 0.59 0.29 0.23 0.29 0.45 0.49 0.51 0.74 0.26 0.15 0.71 0.27 0.41 0.38 0.46 0.74 0.05 0.05 0.36 0.96 ]
[0.60 0.45 0.52 0.36 0.80 0.39 0.21 0.09 0.72 0.17 0.83 0.58 0.82 0.03 1.00 0.72 0.21 0.88 0.20 0.46 0.92 0.84 0.14 0.83 0.28 0.35 0.08 0.49 0.57 0.98 0.84 0.45 0.83 0.38 0.45 0.63 0.15 0.72 0.19 0.93 0.39 0.39 0.86 0.08 0.15 0.88 0.14 0.75 0.82 0.17 0.45 0.34 0.46 0.93 0.95 0.09 0.82 ]
[0.99 0.93 0.18 0.88 0.93 0.70 0.57 0.67 0.18 0.51 0.05 0.83 0.94 0.77 0.72 1.00 0.65 0.20 0.93 0.96 0.93 0.58 0.46 0.04 1.00 0.67 0.55 0.26 0.14 0.79 0.17 0.74 0.24 0.10 0.53 0.64 0.52 0.95 0.57 0.81 0.42 0.79 0.03 0.28 0.24 0.39 0.42 0.93 0.18 0.42 0.38 0.18 0.46 0.94 0.60 0.76 0.62 ]
[0.05 0.80 0.66 0.55 0.29 0.10 0.84 0.89 0.36 0.76 0.89 0.46 0.80 0.43 0.21 0.65 1.00 0.88 0.64 0.38 0.37 0.88 0.98 0.18 0.67 0.48 0.95 0.13 0.94 0.95 0.80 0.77 0.72 0.04 0.28 0.79 0.95 0.51 0.40 0.25 0.57 0.89 0.91 0.87 0.10 0.78 0.39 0.93 0.60 0.36 0.37 0.87 0.51 0.73 0.70 0.94 0.22 ]
[0.03 0.47 0.92 0.57 0.19 0.40 0.25 0.48 0.92 0.33 0.48 0.94 0.89 0.54 0.88 0.20 0.88 1.00 0.53 0.14 0.85 0.99 0.72 0.41 0.65 0.40 0.99 0.85 0.01 0.17 0.15 0.19 0.06 0.27 0.05 0.11 0.91 0.62 0.07 1.00 0.09 0.23 0.96 0.26 0.15 0.12 0.14 0.41 0.38 0.08 0.53 0.32 0.39 0.34 0.93 0.73 0.48 ]
[0.06 0.67 0.46 0.56 0.02 0.43 0.51 0.29 0.00 0.68 0.23 0.41 0.35 0.53 0.20 0.93 0.64 0.53 1.00 0.25 0.34 0.41 0.00 0.40 0.72 0.46 0.68 0.19 0.16 0.37 0.52 0.54 0.93 0.32 0.42 0.67 0.48 0.41 1.00 0.17 0.61 0.06 0.45 0.43 0.98 0.77 0.78 0.35 0.32 0.96 0.27 0.19 0.89 0.71 0.12 0.15 0.74 ]
[0.38 0.09 0.90 0.28 0.97 0.41 0.35 0.33 0.36 0.67 0.08 0.76 0.05 0.47 0.46 0.96 0.38 0.14 0.25 1.00 0.08 0.19 0.79 0.75 0.01 0.72 0.65 0.50 0.99 0.52 0.28 0.54 0.04 0.49 0.27 0.53 0.13 0.50 0.77 0.54 0.07 0.33 0.24 0.64 0.29 0.84 0.66 0.99 0.75 0.23 0.89 0.82 0.46 0.04 0.50 0.34 0.18 ]
[0.54 0.38 0.05 0.33 0.83 0.62 0.59 0.25 0.27 0.44 0.79 0.62 0.85 0.13 0.92 0.93 0.37 0.85 0.34 0.08 1.00 0.16 0.53 0.99 0.55 0.06 0.82 1.00 0.32 0.08 0.86 0.96 0.36 0.38 0.40 0.22 0.60 0.59 0.02 0.89 0.45 0.86 0.75 0.49 0.14 0.20 0.12 0.84 0.67 0.01 0.15 0.12 0.57 0.78 0.56 0.08 0.73 ]
[0.52 0.70 0.42 0.20 0.16 0.73 0.56 0.76 0.02 0.16 0.87 0.24 0.48 0.38 0.84 0.58 0.88 0.99 0.41 0.19 0.16 1.00 0.95 0.48 0.42 0.01 0.68 1.00 0.90 0.46 0.02 0.64 0.88 0.23 0.43 0.57 0.96 0.43 0.98 0.39 0.67 0.56 0.16 0.55 0.81 0.40 0.69 0.50 0.28 0.61 0.55 0.66 0.01 0.17 0.81 0.08 0.59 ]
[0.78 0.99 0.63 0.75 0.02 0.61 0.46 0.96 0.40 0.32 0.06 0.93 0.21 0.07 0.14 0.46 0.98 0.72 0.00 0.79 0.53 0.95 1.00 0.08 0.75 0.99 0.29 0.07 0.13 0.63 0.63 0.28 0.58 0.66 0.80 0.22 0.50 0.73 0.16 0.36 0.96 0.74 0.98 0.74 0.07 0.88 0.31 0.31 0.50 0.97 0.31 0.38 0.02 0.55 0.07 0.46 0.86 ]
[0.28 0.92 0.38 0.36 0.02 0.67 0.67 0.73 0.49 1.00 0.91 0.51 0.08 0.48 0.83 0.04 0.18 0.41 0.40 0.75 0.99 0.48 0.08 1.00 0.44 0.69 0.30 0.25 0.98 0.81 0.56 0.21 0.92 0.72 0.74 0.35 0.98 0.23 0.46 0.69 0.30 0.92 0.68 0.77 0.89 0.16 0.06 0.02 0.87 0.75 0.04 0.78 0.96 0.66 0.77 0.45 0.02 ]
[0.79 0.56 0.50 0.67 0.31 0.70 0.70 0.14 0.54 0.80 0.00 0.88 0.29 0.18 0.28 1.00 0.67 0.65 0.72 0.01 0.55 0.42 0.75 0.44 1.00 0.03 0.29 0.78 0.43 0.31 0.73 0.88 0.36 0.18 0.52 0.98 0.72 0.42 0.11 0.55 0.45 0.93 0.74 0.78 0.89 0.90 0.16 0.17 0.01 0.22 0.25 0.35 0.41 0.83 0.95 0.15 0.80 ]
[0.61 0.55 0.08 0.80 0.86 0.30 0.54 0.22 0.14 0.85 0.12 0.57 0.35 0.12 0.35 0.67 0.48 0.40 0.46 0.72 0.06 0.01 0.99 0.69 0.03 1.00 0.90 0.38 0.78 0.69 0.63 0.79 0.26 0.20 0.80 0.65 0.30 0.02 0.06 0.91 0.31 0.98 0.58 0.57 0.47 0.53 0.75 0.39 0.11 0.97 0.26 0.06 0.14 0.19 0.99 0.38 0.75 ]
[0.11 0.50 0.41 0.22 0.59 0.86 0.74 0.24 0.72 0.61 0.87 0.10 0.72 0.97 0.08 0.55 0.95 0.99 0.68 0.65 0.82 0.68 0.29 0.30 0.29 0.90 1.00 0.47 0.74 0.26 0.24 0.77 0.00 0.53 0.27 0.21 0.16 0.88 0.72 0.05 0.18 0.64 0.49 0.29 0.45 0.74 0.86 0.37 0.62 0.93 0.45 0.10 0.62 0.94 0.01 0.41 0.47 ]
[0.23 0.02 0.46 0.78 0.11 0.93 0.80 0.81 0.03 0.73 0.67 0.18 0.97 0.54 0.49 0.26 0.13 0.85 0.19 0.50 1.00 1.00 0.07 0.25 0.78 0.38 0.47 1.00 0.70 0.88 0.75 0.11 0.20 0.52 0.74 0.48 0.34 0.87 0.63 0.10 0.66 0.95 0.88 0.13 0.85 0.23 0.05 0.77 0.01 0.56 0.83 0.20 0.98 0.53 0.98 0.90 0.74 ]
[0.27 0.81 0.55 0.57 0.07 0.24 0.71 0.86 0.29 0.57 0.53 0.78 0.07 0.74 0.57 0.14 0.94 0.01 0.16 0.99 0.32 0.90 0.13 0.98 0.43 0.78 0.74 0.70 1.00 0.13 0.49 0.98 0.15 0.69 0.73 0.87 0.22 0.68 0.76 0.12 0.29 0.75 0.10 0.81 0.96 0.24 0.45 0.25 0.67 0.61 0.68 0.70 0.68 0.66 0.67 0.09 0.19 ]
[0.67 0.70 0.25 0.71 0.60 0.95 0.72 0.88 0.96 0.26 0.06 0.14 0.50 0.06 0.98 0.79 0.95 0.17 0.37 0.52 0.08 0.46 0.63 0.81 0.31 0.69 0.26 0.88 0.13 1.00 0.27 0.92 0.43 0.20 0.95 0.01 0.56 0.22 0.61 0.91 0.83 0.82 0.20 0.48 0.53 0.49 0.52 0.71 0.88 0.94 0.19 0.34 0.60 0.07 0.31 0.32 0.89 ]
[0.25 0.73 0.48 0.04 0.15 0.24 0.54 0.88 0.13 0.05 0.02 0.70 0.00 0.10 0.84 0.17 0.80 0.15 0.52 0.28 0.86 0.02 0.63 0.56 0.73 0.63 0.24 0.75 0.49 0.27 1.00 0.03 0.46 0.22 0.87 0.46 0.33 0.17 0.02 0.50 0.84 0.76 0.02 0.95 0.93 0.42 0.14 0.21 0.05 0.91 0.22 0.71 0.40 0.73 0.34 0.89 0.58 ]
[0.98 0.36 0.44 0.35 0.68 0.54 0.56 0.35 0.04 0.72 0.69 0.64 0.50 0.79 0.45 0.74 0.77 0.19 0.54 0.54 0.96 0.64 0.28 0.21 0.88 0.79 0.77 0.11 0.98 0.92 0.03 1.00 0.88 0.17 0.14 0.68 0.81 0.66 0.68 0.36 0.05 0.77 0.37 0.18 0.28 0.67 0.45 0.38 0.88 0.34 0.94 0.94 0.20 0.63 0.51 0.18 0.52 ]
[0.69 0.94 0.19 0.30 0.31 0.24 0.88 0.63 0.58 0.08 0.41 0.35 0.62 0.45 0.83 0.24 0.72 0.06 0.93 0.04 0.36 0.88 0.58 0.92 0.36 0.26 0.00 0.20 0.15 0.43 0.46 0.88 1.00 0.81 0.71 0.95 0.43 0.60 0.12 0.40 0.43 0.14 0.10 0.05 0.74 0.07 0.38 0.55 0.89 0.78 0.56 0.11 0.57 1.00 0.75 0.64 0.34 ]
[0.81 0.82 0.15 0.57 0.13 0.78 0.05 0.47 0.93 0.96 0.62 0.19 0.07 0.75 0.38 0.10 0.04 0.27 0.32 0.49 0.38 0.23 0.66 0.72 0.18 0.20 0.53 0.52 0.69 0.20 0.22 0.17 0.81 1.00 0.09 0.98 0.75 0.20 0.95 0.69 0.40 0.22 0.91 0.39 0.11 0.71 0.21 0.62 0.16 0.91 0.34 0.45 0.94 0.04 0.36 0.23 0.54 ]
[0.22 0.40 0.03 0.07 0.96 0.93 0.65 0.29 0.04 0.69 0.90 0.62 0.01 0.20 0.45 0.53 0.28 0.05 0.42 0.27 0.40 0.43 0.80 0.74 0.52 0.80 0.27 0.74 0.73 0.95 0.87 0.14 0.71 0.09 1.00 0.46 0.32 0.31 0.95 0.44 0.95 0.63 0.34 0.36 0.05 0.41 0.37 0.49 0.45 0.88 0.47 0.43 0.08 0.06 0.06 0.86 0.66 ]
[0.18 0.47 0.47 0.37 0.42 0.96 0.36 0.40 0.69 0.56 0.82 0.53 0.86 0.64 0.63 0.64 0.79 0.11 0.67 0.53 0.22 0.57 0.22 0.35 0.98 0.65 0.21 0.48 0.87 0.01 0.46 0.68 0.95 0.98 0.46 1.00 0.50 0.65 0.57 0.02 0.11 0.15 0.89 0.79 0.47 0.30 0.92 0.43 0.94 0.41 0.12 0.31 0.90 0.71 0.98 0.02 0.77 ]
[0.99 0.68 0.97 0.86 0.16 0.60 0.55 0.11 0.96 0.30 0.26 0.41 0.26 0.58 0.15 0.52 0.95 0.91 0.48 0.13 0.60 0.96 0.50 0.98 0.72 0.30 0.16 0.34 0.22 0.56 0.33 0.81 0.43 0.75 0.32 0.50 1.00 0.31 0.19 0.31 0.37 0.79 0.48 0.75 0.61 0.71 0.72 0.60 0.81 0.42 0.31 0.26 0.47 0.93 0.58 0.37 0.39 ]
[0.36 0.76 0.25 0.27 0.80 0.22 0.20 0.17 0.62 0.25 0.43 0.56 0.42 0.59 0.72 0.95 0.51 0.62 0.41 0.50 0.59 0.43 0.73 0.23 0.42 0.02 0.88 0.87 0.68 0.22 0.17 0.66 0.60 0.20 0.31 0.65 0.31 1.00 0.34 0.89 0.58 0.97 0.93 0.64 0.84 0.12 0.89 0.46 0.78 0.31 0.51 0.75 0.89 0.51 0.82 0.91 0.02 ]
[0.24 0.37 0.61 0.08 0.94 0.83 0.40 0.35 0.84 0.15 0.47 0.31 0.74 0.29 0.19 0.57 0.40 0.07 1.00 0.77 0.02 0.98 0.16 0.46 0.11 0.06 0.72 0.63 0.76 0.61 0.02 0.68 0.12 0.95 0.95 0.57 0.19 0.34 1.00 0.98 0.11 0.51 0.37 0.41 0.83 0.28 0.16 0.78 0.89 0.82 0.61 0.16 0.48 0.39 0.30 0.28 0.62 ]
[0.73 0.33 0.02 0.95 0.37 0.27 0.45 0.34 0.26 0.61 0.00 0.02 0.80 0.23 0.93 0.81 0.25 1.00 0.17 0.54 0.89 0.39 0.36 0.69 0.55 0.91 0.05 0.10 0.12 0.91 0.50 0.36 0.40 0.69 0.44 0.02 0.31 0.89 0.98 1.00 0.86 0.91 0.93 0.58 0.90 0.59 0.56 0.26 0.66 0.14 0.59 0.10 0.21 0.30 0.46 0.16 0.13 ]
[0.26 0.56 0.60 0.10 0.20 0.86 0.93 0.71 0.15 0.15 0.47 0.90 0.70 0.29 0.39 0.42 0.57 0.09 0.61 0.07 0.45 0.67 0.96 0.30 0.45 0.31 0.18 0.66 0.29 0.83 0.84 0.05 0.43 0.40 0.95 0.11 0.37 0.58 0.11 0.86 1.00 0.60 0.96 0.63 0.81 0.35 0.66 0.08 0.69 0.89 0.71 0.67 0.32 1.00 0.10 0.50 0.33 ]
[0.27 0.99 0.56 0.94 0.61 0.50 0.32 0.98 0.64 0.56 0.34 0.73 0.44 0.45 0.39 0.79 0.89 0.23 0.06 0.33 0.86 0.56 0.74 0.92 0.93 0.98 0.64 0.95 0.75 0.82 0.76 0.77 0.14 0.22 0.63 0.15 0.79 0.97 0.51 0.91 0.60 1.00 0.56 0.85 0.31 0.53 0.48 0.99 0.13 0.73 0.85 0.29 0.93 0.44 0.29 0.43 0.96 ]
[0.05 0.25 0.30 0.50 0.31 0.26 0.59 0.53 0.47 0.94 0.13 0.83 0.04 0.49 0.86 0.03 0.91 0.96 0.45 0.24 0.75 0.16 0.98 0.68 0.74 0.58 0.49 0.88 0.10 0.20 0.02 0.37 0.10 0.91 0.34 0.89 0.48 0.93 0.37 0.93 0.96 0.56 1.00 0.43 0.08 0.87 0.09 0.69 0.62 0.40 0.24 0.41 0.66 0.13 0.58 0.99 0.14 ]
[0.83 0.44 0.58 0.45 0.65 0.41 0.97 0.57 0.86 0.08 0.15 0.48 0.25 0.51 0.08 0.28 0.87 0.26 0.43 0.64 0.49 0.55 0.74 0.77 0.78 0.57 0.29 0.13 0.81 0.48 0.95 0.18 0.05 0.39 0.36 0.79 0.75 0.64 0.41 0.58 0.63 0.85 0.43 1.00 0.27 0.07 0.82 0.94 0.29 0.62 0.93 0.86 0.92 0.51 0.15 0.51 0.05 ]
[0.54 0.83 0.19 0.58 0.29 0.20 0.44 0.19 0.38 0.60 0.17 0.25 0.69 0.74 0.15 0.24 0.10 0.15 0.98 0.29 0.14 0.81 0.07 0.89 0.89 0.47 0.45 0.85 0.96 0.53 0.93 0.28 0.74 0.11 0.05 0.47 0.61 0.84 0.83 0.90 0.81 0.31 0.08 0.27 1.00 0.47 0.14 0.63 0.95 0.09 0.92 0.44 0.72 0.67 0.81 0.81 0.82 ]
