D = 2;
n = [ 1 1 ];
N = 35;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.17 0.58 0.16 0.77 0.94 0.55 0.80 0.36 0.52 0.99 0.10 0.92 0.54 0.21 0.02 0.50 0.15 0.31 0.52 0.24 0.38 0.05 0.64 0.59 0.79 0.98 0.27 0.82 0.19 0.42 0.13 0.27 0.00 1.00 ]
[0.17 1.00 0.00 0.43 0.48 0.41 0.18 0.63 0.97 0.22 0.17 0.75 0.14 0.38 0.31 0.96 0.69 0.02 0.41 0.19 0.57 0.70 0.00 0.27 0.07 0.50 0.26 0.90 0.91 0.06 0.78 0.53 0.12 0.43 0.56 ]
[0.58 0.00 1.00 0.75 0.21 0.91 0.51 0.37 0.35 0.71 0.68 0.41 0.66 0.34 0.84 0.62 0.44 0.01 0.93 0.95 0.79 0.13 0.54 0.76 0.51 0.10 0.04 0.10 0.28 0.30 0.61 0.25 0.94 0.31 0.30 ]
[0.16 0.43 0.75 1.00 0.03 0.54 0.01 0.64 0.05 0.37 0.58 0.26 0.34 0.19 0.38 0.19 0.86 0.87 0.48 0.95 0.52 0.97 0.12 0.12 0.51 0.28 0.40 0.53 0.42 0.69 0.51 0.83 0.11 0.43 0.74 ]
[0.77 0.48 0.21 0.03 1.00 0.70 0.83 0.53 0.82 0.43 0.02 0.41 0.69 0.05 0.88 0.63 0.62 0.99 0.47 0.83 0.40 0.43 0.96 0.12 0.03 0.20 0.46 0.78 0.80 0.36 0.66 0.14 0.46 0.33 0.86 ]
[0.94 0.41 0.91 0.54 0.70 1.00 0.18 0.94 0.10 0.46 0.64 0.82 0.09 0.76 0.46 0.40 0.50 1.00 0.43 0.46 0.38 0.57 0.76 0.83 0.93 0.70 0.74 0.90 0.94 0.55 0.16 0.21 0.94 0.49 0.80 ]
[0.55 0.18 0.51 0.01 0.83 0.18 1.00 0.08 0.88 0.85 0.14 0.78 0.95 0.54 0.96 0.30 0.61 0.61 0.24 0.63 0.95 0.64 0.91 0.02 0.89 0.16 0.37 0.44 0.58 0.95 0.73 0.76 0.10 0.19 0.71 ]
[0.80 0.63 0.37 0.64 0.53 0.94 0.08 1.00 0.29 0.46 0.42 0.07 0.69 0.33 0.32 0.64 0.84 1.00 0.07 0.91 0.86 0.01 0.30 0.55 0.20 0.17 0.54 0.51 0.85 0.71 0.36 0.20 0.18 0.33 0.30 ]
[0.36 0.97 0.35 0.05 0.82 0.10 0.88 0.29 1.00 0.15 0.06 0.38 0.39 0.38 1.00 0.58 0.64 0.05 0.77 0.42 0.24 0.64 0.29 0.89 0.17 0.58 0.04 0.30 0.82 0.67 0.76 0.63 0.14 0.63 0.07 ]
[0.52 0.22 0.71 0.37 0.43 0.46 0.85 0.46 0.15 1.00 0.23 0.43 0.86 0.63 0.54 0.22 0.76 0.61 0.84 0.95 0.10 0.90 0.58 0.87 0.60 0.81 0.92 0.05 0.23 0.07 0.95 0.51 0.55 0.23 0.95 ]
