D = 6;
n = [ 2 2 2 2 2 2 ];
N = 61;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.96 0.29 0.38 0.13 0.13 0.34 0.03 0.98 0.78 1.00 0.75 0.78 0.08 0.05 0.21 0.35 0.37 0.07 0.13 0.98 0.66 0.60 0.15 0.37 0.16 0.96 0.65 0.92 0.24 0.33 0.07 0.35 0.85 0.39 0.81 0.18 0.60 0.21 0.79 0.21 0.26 0.45 0.16 0.05 0.26 0.22 0.58 0.15 0.56 0.94 0.13 0.12 0.73 0.12 0.80 0.91 0.53 0.51 0.76 0.78 ]
[0.96 1.00 0.44 0.66 0.48 0.43 0.62 0.70 0.31 0.88 0.19 0.37 0.58 0.93 0.52 0.41 0.20 0.29 0.89 0.90 0.89 0.12 0.76 0.63 0.20 0.07 0.93 0.73 0.19 0.87 0.74 0.86 0.76 0.53 0.88 0.13 0.78 0.96 0.50 0.62 0.50 0.44 0.76 0.92 0.97 0.55 0.83 0.93 0.15 0.67 0.79 0.53 0.37 0.83 0.04 0.75 0.72 0.65 0.96 0.64 0.67 ]
[0.29 0.44 1.00 0.91 0.76 0.61 0.94 0.86 0.02 0.23 0.81 0.25 0.52 0.99 0.88 0.84 0.29 0.71 0.45 0.73 0.61 0.36 0.11 0.02 0.26 0.92 0.53 0.39 0.94 0.84 0.11 0.89 0.49 0.51 0.78 0.38 0.42 0.81 0.62 0.83 0.82 0.49 0.14 0.56 0.43 0.98 0.08 0.87 0.03 0.07 0.72 0.76 0.01 0.22 0.38 0.62 0.76 0.80 0.62 0.40 0.66 ]
[0.38 0.66 0.91 1.00 0.91 0.69 0.86 0.19 0.03 0.64 0.30 0.65 0.54 0.57 0.42 0.47 0.37 0.54 0.87 0.18 0.36 0.84 0.78 0.27 0.05 0.14 0.55 0.18 0.25 0.80 0.37 0.29 0.33 0.98 0.53 0.14 0.57 0.85 0.57 0.19 0.34 0.17 0.69 0.76 0.09 0.31 0.20 0.64 0.16 0.43 0.13 0.26 0.01 0.12 0.77 0.18 0.13 0.77 0.80 0.88 0.74 ]
[0.13 0.48 0.76 0.91 1.00 0.09 0.88 0.91 0.58 0.93 0.40 0.99 0.96 0.00 0.90 0.49 0.75 0.44 0.24 0.49 0.89 1.00 0.63 0.79 0.51 0.56 0.88 0.21 0.35 0.24 0.48 0.20 0.09 0.06 0.91 0.77 0.20 0.69 0.50 0.75 0.07 0.61 0.26 0.80 0.23 0.24 0.59 0.67 0.37 0.40 0.07 0.46 0.85 0.87 0.76 0.25 0.70 0.06 0.46 0.33 0.01 ]
[0.13 0.43 0.61 0.69 0.09 1.00 0.83 0.16 0.66 0.75 0.84 0.74 0.00 0.35 0.90 0.25 0.63 0.43 0.27 0.86 0.87 0.81 0.29 0.54 0.80 0.10 0.13 0.51 0.78 0.61 0.03 0.42 0.80 0.77 0.67 0.04 0.37 0.38 0.14 0.19 0.41 0.79 0.73 0.18 0.01 0.82 0.36 0.97 0.46 0.53 0.81 0.30 0.83 0.83 0.84 0.43 0.60 0.55 0.23 0.75 0.43 ]
[0.34 0.62 0.94 0.86 0.88 0.83 1.00 0.93 0.82 0.66 0.50 0.31 0.56 0.68 0.09 0.74 0.03 0.90 0.23 0.40 0.07 0.08 0.48 0.17 0.82 0.07 0.80 0.15 0.53 0.33 0.31 0.29 0.26 0.34 0.34 0.63 0.15 0.19 0.10 0.99 0.23 0.25 0.51 0.15 1.00 0.81 0.71 0.31 0.54 0.69 0.12 0.42 0.18 0.57 0.66 0.02 0.34 0.51 0.38 0.40 0.49 ]
[0.03 0.70 0.86 0.19 0.91 0.16 0.93 1.00 0.32 0.23 0.70 0.35 0.11 0.39 0.91 0.58 0.76 0.48 0.29 0.35 0.70 0.97 0.34 0.80 0.44 0.50 0.17 0.12 0.56 0.03 0.91 0.07 0.49 0.31 0.90 0.04 0.41 0.47 0.72 0.50 0.89 0.48 0.57 0.70 0.57 0.07 0.70 0.66 0.68 0.15 0.22 0.37 0.10 0.54 0.26 0.56 0.58 0.54 0.28 0.67 0.05 ]
[0.98 0.31 0.02 0.03 0.58 0.66 0.82 0.32 1.00 0.48 0.54 0.08 0.39 0.62 0.53 0.31 0.73 0.02 0.21 0.19 0.46 0.14 0.20 1.00 0.36 0.13 0.93 0.68 0.59 0.62 0.26 0.59 0.14 0.57 0.20 0.57 0.42 0.16 0.02 0.27 0.27 0.74 0.93 0.84 0.64 0.39 0.19 0.77 0.10 0.51 0.34 0.77 0.28 0.55 0.87 0.63 0.86 0.51 0.05 0.69 0.26 ]
[0.78 0.88 0.23 0.64 0.93 0.75 0.66 0.23 0.48 1.00 0.48 0.40 0.49 0.65 0.41 0.48 0.78 0.99 0.13 0.78 0.32 0.83 0.26 0.17 0.16 0.53 0.14 0.41 0.47 0.56 0.03 0.09 0.43 0.85 0.71 0.13 0.57 0.35 0.71 0.04 0.40 0.29 0.93 0.92 0.48 0.82 0.06 0.18 0.61 0.26 0.52 0.15 0.92 0.50 0.81 0.50 0.15 0.56 0.33 0.18 0.03 ]
[1.00 0.19 0.81 0.30 0.40 0.84 0.50 0.70 0.54 0.48 1.00 0.45 0.33 0.43 0.28 0.56 0.78 0.56 0.63 0.56 0.05 0.69 0.70 0.76 0.90 0.01 0.02 0.66 0.01 0.86 0.40 0.79 0.41 0.80 0.81 0.12 0.85 0.96 0.07 0.25 0.20 0.61 0.11 0.23 0.28 0.91 0.82 0.96 0.73 0.59 0.94 0.92 0.28 0.86 0.95 0.80 0.70 0.66 0.16 0.71 0.91 ]
[0.75 0.37 0.25 0.65 0.99 0.74 0.31 0.35 0.08 0.40 0.45 1.00 0.77 0.63 0.20 0.46 0.11 0.28 0.05 0.55 0.40 0.20 0.71 0.49 0.68 0.05 0.49 0.61 0.34 0.60 0.37 0.85 0.05 0.26 0.68 0.21 0.83 0.89 0.92 0.68 0.22 0.05 0.08 0.75 0.90 0.90 0.77 0.22 0.05 0.19 0.97 0.00 0.21 0.89 0.78 0.23 0.67 0.22 0.84 0.08 0.86 ]
[0.78 0.58 0.52 0.54 0.96 0.00 0.56 0.11 0.39 0.49 0.33 0.77 1.00 0.66 0.61 0.06 0.05 0.01 0.26 0.47 0.71 0.28 0.37 0.24 0.52 0.81 0.63 0.48 0.64 0.84 0.81 0.54 0.03 0.16 0.23 0.83 0.60 0.41 0.01 0.48 0.78 0.48 0.09 0.67 0.84 0.17 0.94 0.56 0.60 0.33 0.30 0.37 0.06 0.18 0.81 0.14 0.77 0.37 0.97 0.85 0.07 ]
[0.08 0.93 0.99 0.57 0.00 0.35 0.68 0.39 0.62 0.65 0.43 0.63 0.66 1.00 0.74 0.75 0.16 0.39 0.29 0.17 0.64 0.41 0.49 0.25 0.84 0.77 0.85 0.14 0.29 0.90 0.02 0.99 0.01 0.56 0.41 0.55 0.22 0.46 0.04 0.43 0.65 0.76 0.42 0.44 0.17 0.29 0.55 0.80 0.19 0.52 0.29 0.51 0.52 0.33 0.93 0.02 0.98 0.82 0.57 0.79 0.41 ]
[0.05 0.52 0.88 0.42 0.90 0.90 0.09 0.91 0.53 0.41 0.28 0.20 0.61 0.74 1.00 0.56 0.32 0.48 0.20 0.15 0.58 0.09 0.69 0.51 0.06 0.24 0.26 0.82 0.46 0.62 0.58 0.66 0.38 0.08 0.31 0.81 0.99 0.05 0.29 0.29 0.30 0.93 0.85 0.81 0.85 0.63 0.37 0.01 0.80 0.07 0.62 0.49 0.45 0.87 0.23 0.95 0.76 0.08 0.18 0.11 0.58 ]
[0.21 0.41 0.84 0.47 0.49 0.25 0.74 0.58 0.31 0.48 0.56 0.46 0.06 0.75 0.56 1.00 0.48 0.05 0.90 0.89 0.22 0.86 0.49 0.70 0.57 0.08 0.22 0.91 0.10 0.67 0.14 0.78 0.45 0.25 0.64 0.54 0.49 0.51 0.66 0.68 0.71 0.68 0.10 0.56 0.24 0.96 0.73 0.80 0.21 0.00 0.73 0.01 0.94 0.94 0.39 0.66 0.98 0.21 0.64 0.79 0.20 ]
[0.35 0.20 0.29 0.37 0.75 0.63 0.03 0.76 0.73 0.78 0.78 0.11 0.05 0.16 0.32 0.48 1.00 0.06 0.54 0.87 0.73 0.02 0.64 0.24 0.90 0.65 0.27 0.74 0.88 0.15 0.73 0.20 0.21 0.38 0.72 0.13 0.69 0.33 0.00 0.36 0.27 0.17 0.39 1.00 0.08 0.51 0.86 0.67 0.42 0.12 0.40 0.61 0.21 0.03 0.30 0.31 0.15 0.18 0.93 0.15 0.33 ]
[0.37 0.29 0.71 0.54 0.44 0.43 0.90 0.48 0.02 0.99 0.56 0.28 0.01 0.39 0.48 0.05 0.06 1.00 0.57 0.50 0.61 0.09 0.97 0.91 0.56 0.23 0.88 0.61 0.56 0.79 0.15 0.42 0.79 0.77 0.55 0.39 0.55 0.04 0.47 0.63 0.09 0.34 0.13 0.50 0.14 0.04 0.35 0.21 0.24 0.92 0.13 0.94 0.33 0.83 0.76 0.90 0.34 0.35 0.82 0.73 0.69 ]
[0.07 0.89 0.45 0.87 0.24 0.27 0.23 0.29 0.21 0.13 0.63 0.05 0.26 0.29 0.20 0.90 0.54 0.57 1.00 0.86 0.37 0.76 0.68 0.79 0.95 0.84 0.90 0.93 0.55 0.12 0.64 0.19 0.15 0.59 0.47 0.61 0.33 0.59 0.75 0.53 0.45 0.24 0.76 0.42 0.99 0.95 0.50 0.75 0.80 0.14 0.27 0.25 0.11 0.87 0.27 0.03 0.41 0.64 0.17 0.12 0.47 ]
[0.13 0.90 0.73 0.18 0.49 0.86 0.40 0.35 0.19 0.78 0.56 0.55 0.47 0.17 0.15 0.89 0.87 0.50 0.86 1.00 0.19 0.73 0.07 0.18 0.97 0.56 0.17 0.88 0.50 0.06 0.25 0.01 0.97 0.89 0.37 0.81 0.83 0.41 0.63 0.03 0.48 0.76 0.87 0.55 0.27 0.50 0.30 0.32 0.35 0.08 0.06 0.20 0.49 0.59 0.24 0.23 0.50 0.42 0.27 0.16 0.81 ]
[0.98 0.89 0.61 0.36 0.89 0.87 0.07 0.70 0.46 0.32 0.05 0.40 0.71 0.64 0.58 0.22 0.73 0.61 0.37 0.19 1.00 0.63 0.40 0.32 0.95 0.52 0.30 0.92 0.69 0.15 0.26 0.16 0.07 0.82 0.92 0.82 0.72 0.56 0.28 0.28 0.05 0.33 0.39 0.61 0.23 0.70 0.60 0.63 0.48 0.92 0.38 0.46 0.72 0.90 0.24 0.58 0.17 0.53 0.04 0.89 0.85 ]
[0.66 0.12 0.36 0.84 1.00 0.81 0.08 0.97 0.14 0.83 0.69 0.20 0.28 0.41 0.09 0.86 0.02 0.09 0.76 0.73 0.63 1.00 0.58 0.59 0.61 0.48 0.44 0.55 0.08 0.89 0.47 0.44 0.91 0.28 0.61 0.01 0.89 0.73 0.56 0.97 0.66 0.41 0.77 0.58 0.88 0.69 0.53 0.58 0.70 0.18 0.01 0.42 0.63 0.82 0.74 0.17 0.77 0.82 0.88 0.95 0.32 ]
[0.60 0.76 0.11 0.78 0.63 0.29 0.48 0.34 0.20 0.26 0.70 0.71 0.37 0.49 0.69 0.49 0.64 0.97 0.68 0.07 0.40 0.58 1.00 0.82 0.65 0.52 0.11 0.14 0.54 0.90 0.62 0.77 0.99 0.18 0.84 0.13 0.30 0.08 0.80 0.02 0.39 0.23 0.51 0.68 0.37 0.59 0.89 0.65 0.06 0.74 0.70 0.57 0.67 0.16 0.33 0.39 0.82 0.43 0.03 0.69 0.58 ]
[0.15 0.63 0.02 0.27 0.79 0.54 0.17 0.80 1.00 0.17 0.76 0.49 0.24 0.25 0.51 0.70 0.24 0.91 0.79 0.18 0.32 0.59 0.82 1.00 0.91 0.33 0.29 0.94 0.55 0.76 0.84 0.97 0.58 0.24 0.34 0.59 0.36 0.72 0.25 0.46 0.27 0.57 0.80 0.18 0.29 0.19 0.54 0.96 0.85 0.48 0.99 0.63 0.59 0.69 0.18 0.26 0.11 0.61 0.38 0.40 0.86 ]
[0.37 0.20 0.26 0.05 0.51 0.80 0.82 0.44 0.36 0.16 0.90 0.68 0.52 0.84 0.06 0.57 0.90 0.56 0.95 0.97 0.95 0.61 0.65 0.91 1.00 0.90 0.41 0.20 0.65 0.67 0.26 0.50 0.54 0.22 0.15 0.66 0.64 0.25 0.11 0.49 0.83 0.71 0.57 0.80 0.19 0.55 0.49 0.16 0.19 0.99 0.44 0.91 0.06 0.04 0.45 0.24 0.09 0.36 0.15 0.23 0.62 ]
[0.16 0.07 0.92 0.14 0.56 0.10 0.07 0.50 0.13 0.53 0.01 0.05 0.81 0.77 0.24 0.08 0.65 0.23 0.84 0.56 0.52 0.48 0.52 0.33 0.90 1.00 0.49 0.32 0.99 0.81 0.99 0.55 0.93 0.28 0.85 0.16 0.37 0.54 0.11 0.15 0.86 0.02 0.73 0.58 0.88 0.02 0.31 0.51 0.33 0.26 0.88 0.02 0.27 0.03 0.83 0.87 0.65 0.38 0.60 0.75 0.10 ]
[0.96 0.93 0.53 0.55 0.88 0.13 0.80 0.17 0.93 0.14 0.02 0.49 0.63 0.85 0.26 0.22 0.27 0.88 0.90 0.17 0.30 0.44 0.11 0.29 0.41 0.49 1.00 0.57 0.87 0.30 0.76 0.34 0.24 0.87 0.56 0.90 0.79 0.04 0.74 0.18 0.85 0.80 0.45 0.08 0.74 0.24 0.30 0.89 0.67 0.49 0.99 0.85 0.53 0.37 0.13 0.44 0.37 0.37 0.83 0.19 0.92 ]
[0.65 0.73 0.39 0.18 0.21 0.51 0.15 0.12 0.68 0.41 0.66 0.61 0.48 0.14 0.82 0.91 0.74 0.61 0.93 0.88 0.92 0.55 0.14 0.94 0.20 0.32 0.57 1.00 0.14 0.16 0.89 0.32 0.50 0.09 0.82 0.46 0.12 0.62 0.26 0.45 0.77 0.20 0.27 0.34 0.84 0.34 0.93 0.06 0.23 0.85 0.04 0.77 0.68 0.30 0.42 0.76 0.49 0.50 0.27 0.01 0.40 ]
[0.92 0.19 0.94 0.25 0.35 0.78 0.53 0.56 0.59 0.47 0.01 0.34 0.64 0.29 0.46 0.10 0.88 0.56 0.55 0.50 0.69 0.08 0.54 0.55 0.65 0.99 0.87 0.14 1.00 0.88 0.24 0.43 0.13 0.02 0.18 0.07 0.10 0.92 0.25 0.05 0.24 0.22 0.44 0.33 0.76 0.64 0.16 0.54 0.04 0.69 0.69 0.96 0.16 0.47 0.94 0.21 0.91 0.15 0.98 0.44 0.83 ]
[0.24 0.87 0.84 0.80 0.24 0.61 0.33 0.03 0.62 0.56 0.86 0.60 0.84 0.90 0.62 0.67 0.15 0.79 0.12 0.06 0.15 0.89 0.90 0.76 0.67 0.81 0.30 0.16 0.88 1.00 0.28 0.04 0.31 0.18 0.68 0.22 0.94 0.91 0.84 0.70 0.64 0.13 0.07 0.16 0.35 0.43 0.55 0.79 0.34 0.30 0.43 0.66 0.23 0.21 0.31 0.49 0.87 0.99 0.66 0.44 0.40 ]
[0.33 0.74 0.11 0.37 0.48 0.03 0.31 0.91 0.26 0.03 0.40 0.37 0.81 0.02 0.58 0.14 0.73 0.15 0.64 0.25 0.26 0.47 0.62 0.84 0.26 0.99 0.76 0.89 0.24 0.28 1.00 0.83 0.90 0.74 0.12 0.76 0.68 0.74 0.10 0.56 0.63 0.14 0.68 0.87 0.51 0.53 0.28 0.26 0.82 0.82 0.87 0.55 0.53 0.40 0.04 0.64 0.16 0.63 0.35 0.85 0.32 ]
[0.07 0.86 0.89 0.29 0.20 0.42 0.29 0.07 0.59 0.09 0.79 0.85 0.54 0.99 0.66 0.78 0.20 0.42 0.19 0.01 0.16 0.44 0.77 0.97 0.50 0.55 0.34 0.32 0.43 0.04 0.83 1.00 0.20 0.39 0.79 0.78 0.95 0.65 0.31 0.48 0.79 0.72 0.49 0.53 0.66 0.67 0.75 0.54 0.58 0.35 0.09 0.52 0.74 0.26 0.22 0.85 0.16 0.40 0.73 0.90 0.49 ]
[0.35 0.76 0.49 0.33 0.09 0.80 0.26 0.49 0.14 0.43 0.41 0.05 0.03 0.01 0.38 0.45 0.21 0.79 0.15 0.97 0.07 0.91 0.99 0.58 0.54 0.93 0.24 0.50 0.13 0.31 0.90 0.20 1.00 0.70 0.53 0.48 0.64 0.29 0.90 0.42 0.03 0.96 0.75 0.16 0.85 0.25 0.93 0.93 0.27 0.33 0.77 0.01 0.79 0.65 0.77 0.84 0.92 0.57 0.34 0.44 0.68 ]
[0.85 0.53 0.51 0.98 0.06 0.77 0.34 0.31 0.57 0.85 0.80 0.26 0.16 0.56 0.08 0.25 0.38 0.77 0.59 0.89 0.82 0.28 0.18 0.24 0.22 0.28 0.87 0.09 0.02 0.18 0.74 0.39 0.70 1.00 0.78 0.48 0.02 0.54 0.96 0.76 0.22 0.45 0.07 0.77 0.71 0.97 0.59 0.47 0.38 0.69 0.51 0.85 0.70 0.95 0.49 0.71 0.99 0.45 0.97 0.81 0.65 ]
[0.39 0.88 0.78 0.53 0.91 0.67 0.34 0.90 0.20 0.71 0.81 0.68 0.23 0.41 0.31 0.64 0.72 0.55 0.47 0.37 0.92 0.61 0.84 0.34 0.15 0.85 0.56 0.82 0.18 0.68 0.12 0.79 0.53 0.78 1.00 0.13 0.04 0.35 0.41 0.99 0.64 0.73 0.41 0.35 0.46 0.14 0.79 0.24 0.57 0.54 0.39 0.15 0.70 0.78 0.93 0.89 0.76 0.37 0.90 0.35 0.50 ]
[0.81 0.13 0.38 0.14 0.77 0.04 0.63 0.04 0.57 0.13 0.12 0.21 0.83 0.55 0.81 0.54 0.13 0.39 0.61 0.81 0.82 0.01 0.13 0.59 0.66 0.16 0.90 0.46 0.07 0.22 0.76 0.78 0.48 0.48 0.13 1.00 0.62 0.58 0.38 0.28 0.34 0.07 0.79 0.07 0.43 0.79 0.33 0.14 0.22 1.00 0.84 0.48 0.04 0.26 0.21 0.96 0.81 0.06 0.09 0.41 0.19 ]
[0.18 0.78 0.42 0.57 0.20 0.37 0.15 0.41 0.42 0.57 0.85 0.83 0.60 0.22 0.99 0.49 0.69 0.55 0.33 0.83 0.72 0.89 0.30 0.36 0.64 0.37 0.79 0.12 0.10 0.94 0.68 0.95 0.64 0.02 0.04 0.62 1.00 0.02 0.73 0.93 0.31 1.00 0.97 0.76 0.54 0.69 0.77 0.91 0.36 0.56 0.45 0.84 0.90 0.23 0.09 0.07 0.73 0.31 0.09 0.50 0.25 ]
[0.60 0.96 0.81 0.85 0.69 0.38 0.19 0.47 0.16 0.35 0.96 0.89 0.41 0.46 0.05 0.51 0.33 0.04 0.59 0.41 0.56 0.73 0.08 0.72 0.25 0.54 0.04 0.62 0.92 0.91 0.74 0.65 0.29 0.54 0.35 0.58 0.02 1.00 0.92 0.01 0.84 0.90 0.76 0.18 0.10 0.96 0.62 0.58 0.45 0.80 0.25 0.46 0.81 0.32 0.01 0.87 0.57 0.61 0.38 0.52 0.59 ]
[0.21 0.50 0.62 0.57 0.50 0.14 0.10 0.72 0.02 0.71 0.07 0.92 0.01 0.04 0.29 0.66 0.00 0.47 0.75 0.63 0.28 0.56 0.80 0.25 0.11 0.11 0.74 0.26 0.25 0.84 0.10 0.31 0.90 0.96 0.41 0.38 0.73 0.92 1.00 0.03 0.47 0.35 0.63 0.15 0.52 0.75 0.91 0.93 0.39 0.53 0.62 0.31 0.07 0.61 0.50 0.79 0.50 0.83 0.24 0.43 0.32 ]
[0.79 0.62 0.83 0.19 0.75 0.19 0.99 0.50 0.27 0.04 0.25 0.68 0.48 0.43 0.29 0.68 0.36 0.63 0.53 0.03 0.28 0.97 0.02 0.46 0.49 0.15 0.18 0.45 0.05 0.70 0.56 0.48 0.42 0.76 0.99 0.28 0.93 0.01 0.03 1.00 0.74 0.71 0.39 0.53 0.56 0.08 0.93 0.15 0.08 0.59 0.29 0.55 0.42 0.24 0.28 0.76 0.91 0.97 0.73 0.02 0.95 ]
