D = 4;
n = [ 3 3 3 3 ];
N = 25;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 4 ];
m = [
[1.00 0.57 0.46 0.22 0.21 0.57 0.83 0.42 0.15 0.37 0.12 0.71 0.61 0.06 0.84 0.49 0.89 0.73 0.00 0.33 0.65 0.76 0.74 0.79 0.34 ]
[0.57 1.00 0.81 0.85 0.49 0.29 0.72 0.43 0.61 0.49 0.31 0.96 0.66 0.22 0.50 0.33 0.22 0.84 0.16 0.39 0.31 0.98 0.70 0.13 0.94 ]
[0.46 0.81 1.00 0.96 0.51 0.68 0.25 0.55 0.82 0.81 0.48 0.77 0.93 0.66 0.99 1.00 0.88 0.04 0.73 0.61 0.04 0.03 0.49 0.99 0.26 ]
[0.22 0.85 0.96 1.00 0.90 0.77 0.51 0.30 0.60 0.28 0.46 0.51 0.21 0.02 0.27 0.43 0.77 0.91 0.07 0.50 0.92 0.20 0.92 0.51 0.73 ]
[0.21 0.49 0.51 0.90 1.00 0.25 0.06 0.52 0.46 0.96 0.28 0.22 0.67 0.75 0.18 0.74 0.79 0.15 0.15 0.57 0.84 0.83 0.95 0.23 0.03 ]
[0.57 0.29 0.68 0.77 0.25 1.00 0.37 0.15 0.25 0.92 0.48 0.76 0.34 0.40 0.23 0.38 0.35 0.72 0.64 0.29 0.95 0.54 0.19 0.15 0.06 ]
[0.83 0.72 0.25 0.51 0.06 0.37 1.00 0.73 0.13 0.56 0.90 0.56 0.02 0.29 0.35 0.65 0.97 0.19 0.50 0.04 0.72 0.71 0.55 0.15 0.61 ]
[0.42 0.43 0.55 0.30 0.52 0.15 0.73 1.00 0.83 0.28 0.80 0.28 0.98 0.10 0.71 0.17 0.89 0.87 0.47 0.21 0.80 0.97 0.40 0.62 0.85 ]
[0.15 0.61 0.82 0.60 0.46 0.25 0.13 0.83 1.00 0.74 0.53 0.14 0.32 0.71 0.81 0.05 0.69 0.03 0.43 0.69 0.37 0.35 0.60 0.84 0.53 ]
[0.37 0.49 0.81 0.28 0.96 0.92 0.56 0.28 0.74 1.00 0.55 0.03 0.82 0.02 0.23 0.32 0.51 0.90 0.49 0.75 0.72 0.83 0.99 0.67 0.39 ]
[0.12 0.31 0.48 0.46 0.28 0.48 0.90 0.80 0.53 0.55 1.00 0.57 0.05 0.42 0.04 0.53 0.32 0.37 0.53 0.30 0.40 0.07 0.57 0.35 0.99 ]
[0.71 0.96 0.77 0.51 0.22 0.76 0.56 0.28 0.14 0.03 0.57 1.00 0.91 0.75 0.71 0.94 0.52 0.01 0.70 0.44 0.16 0.85 0.97 0.36 0.34 ]
[0.61 0.66 0.93 0.21 0.67 0.34 0.02 0.98 0.32 0.82 0.05 0.91 1.00 0.63 0.74 0.62 0.08 0.95 0.63 0.17 0.65 0.16 0.79 0.68 0.95 ]
[0.06 0.22 0.66 0.02 0.75 0.40 0.29 0.10 0.71 0.02 0.42 0.75 0.63 1.00 0.90 0.55 0.89 0.87 0.08 0.57 0.71 0.03 0.06 0.00 0.47 ]
[0.84 0.50 0.99 0.27 0.18 0.23 0.35 0.71 0.81 0.23 0.04 0.71 0.74 0.90 1.00 0.95 0.77 0.63 0.17 0.29 0.34 0.16 0.48 0.22 0.96 ]
[0.49 0.33 1.00 0.43 0.74 0.38 0.65 0.17 0.05 0.32 0.53 0.94 0.62 0.55 0.95 1.00 0.76 0.79 0.64 0.65 0.46 0.93 0.93 0.94 0.82 ]
[0.89 0.22 0.88 0.77 0.79 0.35 0.97 0.89 0.69 0.51 0.32 0.52 0.08 0.89 0.77 0.76 1.00 0.39 0.09 0.72 0.36 0.91 0.08 0.81 0.18 ]
[0.73 0.84 0.04 0.91 0.15 0.72 0.19 0.87 0.03 0.90 0.37 0.01 0.95 0.87 0.63 0.79 0.39 1.00 0.74 0.09 0.35 0.72 0.20 0.27 0.74 ]
[0.00 0.16 0.73 0.07 0.15 0.64 0.50 0.47 0.43 0.49 0.53 0.70 0.63 0.08 0.17 0.64 0.09 0.74 1.00 0.23 0.99 0.40 0.38 0.75 0.35 ]
[0.33 0.39 0.61 0.50 0.57 0.29 0.04 0.21 0.69 0.75 0.30 0.44 0.17 0.57 0.29 0.65 0.72 0.09 0.23 1.00 0.85 0.78 0.96 0.19 0.66 ]
[0.65 0.31 0.04 0.92 0.84 0.95 0.72 0.80 0.37 0.72 0.40 0.16 0.65 0.71 0.34 0.46 0.36 0.35 0.99 0.85 1.00 0.27 0.15 0.75 0.53 ]
[0.76 0.98 0.03 0.20 0.83 0.54 0.71 0.97 0.35 0.83 0.07 0.85 0.16 0.03 0.16 0.93 0.91 0.72 0.40 0.78 0.27 1.00 0.45 0.06 0.26 ]
[0.74 0.70 0.49 0.92 0.95 0.19 0.55 0.40 0.60 0.99 0.57 0.97 0.79 0.06 0.48 0.93 0.08 0.20 0.38 0.96 0.15 0.45 1.00 0.74 0.98 ]
[0.79 0.13 0.99 0.51 0.23 0.15 0.15 0.62 0.84 0.67 0.35 0.36 0.68 0.00 0.22 0.94 0.81 0.27 0.75 0.19 0.75 0.06 0.74 1.00 0.98 ]
[0.34 0.94 0.26 0.73 0.03 0.06 0.61 0.85 0.53 0.39 0.99 0.34 0.95 0.47 0.96 0.82 0.18 0.74 0.35 0.66 0.53 0.26 0.98 0.98 1.00 ]
];
