D = 6;
n = [ 2 2 2 2 2 2 ];
N = 56;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.52 0.08 0.02 0.10 0.53 0.67 0.41 0.55 0.14 0.46 0.64 0.88 0.83 0.67 0.26 0.68 0.01 0.48 0.34 0.59 0.02 0.68 0.99 0.79 0.54 0.23 0.22 0.45 0.66 0.85 0.68 0.49 0.09 0.60 0.10 0.73 0.80 0.67 0.57 0.67 0.54 0.06 0.66 0.29 0.15 0.20 0.37 0.10 0.53 0.38 0.97 0.77 0.69 0.32 0.87 ]
[0.52 1.00 0.62 0.26 0.40 0.91 0.73 0.40 0.06 0.48 0.64 0.32 0.37 0.21 0.96 0.58 0.45 0.92 0.50 0.02 0.16 0.36 0.00 0.20 0.52 0.52 0.97 0.85 0.11 0.44 0.14 0.65 0.39 0.05 0.86 0.49 0.05 0.03 0.51 0.62 0.83 0.66 0.74 0.23 0.66 0.45 0.57 0.43 0.92 0.94 0.59 0.20 0.56 0.17 0.59 0.44 ]
[0.08 0.62 1.00 0.44 0.90 0.05 0.83 0.12 0.34 0.89 0.55 0.38 0.04 0.20 0.12 0.21 0.98 0.26 0.26 0.35 0.91 0.34 0.96 0.04 0.49 0.90 0.15 0.09 0.65 0.64 0.17 0.25 0.53 0.46 0.80 0.87 0.49 0.18 0.35 0.25 0.72 0.28 0.80 0.90 0.73 0.05 0.81 0.90 0.30 0.95 0.58 0.73 0.66 0.70 0.84 0.29 ]
[0.02 0.26 0.44 1.00 0.50 0.71 0.69 0.63 0.55 0.40 0.35 0.23 0.04 0.89 0.19 0.94 0.74 0.34 0.57 0.53 0.60 0.02 0.80 0.04 0.74 0.62 0.41 0.94 0.50 0.58 0.02 0.88 0.70 0.88 0.74 0.91 0.51 0.09 0.20 0.06 0.73 0.42 0.73 0.54 0.65 0.28 0.67 0.69 0.61 0.96 0.93 0.22 0.42 0.81 0.71 0.37 ]
[0.10 0.40 0.90 0.50 1.00 0.09 0.75 0.83 0.93 0.56 0.24 0.98 0.35 0.77 0.57 0.39 0.53 0.62 0.96 0.13 0.54 0.81 0.98 0.37 0.90 0.19 0.33 0.47 0.96 0.46 0.96 0.56 0.05 0.19 0.84 0.45 0.30 0.30 0.30 0.80 0.81 0.33 0.51 0.22 0.10 0.38 0.50 0.88 0.43 0.53 0.71 0.41 0.55 0.76 0.92 0.56 ]
[0.53 0.91 0.05 0.71 0.09 1.00 0.88 0.30 0.67 0.06 0.65 0.70 0.93 0.30 0.40 0.24 0.60 0.04 0.95 0.78 0.64 0.13 0.84 0.04 0.26 0.44 0.97 0.73 0.51 0.60 0.61 0.30 0.62 0.77 0.45 0.31 0.98 0.49 0.73 0.99 0.93 0.98 0.73 0.48 0.19 0.74 0.13 0.49 0.93 0.91 0.42 0.75 0.70 0.57 0.74 0.31 ]
[0.67 0.73 0.83 0.69 0.75 0.88 1.00 0.17 0.32 0.33 0.53 0.30 0.48 0.40 0.28 0.54 0.68 0.58 0.60 0.07 0.94 0.84 0.42 0.81 0.20 0.66 0.23 0.16 0.01 0.76 0.04 0.07 0.20 0.10 0.70 0.64 0.99 0.71 0.25 0.94 0.13 0.39 0.23 0.80 0.03 0.82 0.68 0.83 0.87 0.85 0.51 0.63 0.12 0.59 0.25 0.45 ]
[0.41 0.40 0.12 0.63 0.83 0.30 0.17 1.00 0.68 0.16 0.56 0.28 0.83 0.73 0.92 0.77 0.42 0.27 0.41 0.89 0.39 0.71 0.78 0.20 0.47 0.97 0.19 0.52 0.31 0.83 0.25 0.89 0.76 0.06 0.42 0.08 0.31 0.13 0.83 0.04 0.94 0.80 0.64 0.67 0.46 0.22 0.15 0.50 0.17 1.00 0.45 0.44 0.52 0.02 0.39 0.46 ]
[0.55 0.06 0.34 0.55 0.93 0.67 0.32 0.68 1.00 0.43 0.70 0.54 0.88 0.16 0.85 0.33 0.40 0.29 0.90 0.50 0.17 0.02 0.67 0.83 0.86 0.73 0.11 0.33 0.83 0.92 0.22 0.04 0.52 0.91 0.46 0.20 0.58 0.59 0.62 0.39 0.80 0.26 0.97 0.67 0.47 0.34 0.01 0.80 0.24 0.38 0.78 0.02 0.80 0.29 0.45 0.57 ]
[0.14 0.48 0.89 0.40 0.56 0.06 0.33 0.16 0.43 1.00 0.13 0.68 0.69 0.03 0.06 0.46 0.37 0.14 0.37 0.96 0.99 0.45 0.05 0.86 0.92 0.42 0.74 0.24 0.45 0.92 0.83 0.99 0.14 0.39 0.82 0.03 0.50 0.82 0.19 0.33 0.74 0.98 0.97 0.33 0.12 0.65 0.17 0.82 0.05 0.15 0.87 0.72 0.54 0.37 0.31 0.51 ]
