D = 4;
n = [ 4 4 4 4 ];
N = 77;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.34 0.60 0.61 0.97 0.88 0.44 0.27 0.89 0.11 0.35 0.55 0.48 0.66 0.44 0.21 0.86 0.23 0.72 0.16 0.23 0.63 0.27 0.91 0.21 0.85 0.61 0.48 0.10 0.58 0.13 0.23 0.72 0.08 0.79 0.91 0.68 0.04 0.55 0.81 0.53 0.96 0.93 0.48 0.34 0.51 0.21 0.22 0.90 0.22 0.01 0.45 0.16 0.71 0.87 0.75 0.18 0.25 0.53 0.05 0.35 0.78 0.87 0.75 0.09 0.81 0.03 0.25 0.33 0.95 0.69 0.43 0.50 0.07 0.19 0.46 0.46 ]
[0.34 1.00 0.70 0.55 0.43 0.41 0.21 0.07 0.27 0.52 0.83 0.74 0.78 0.76 0.44 0.08 0.03 0.70 0.44 0.10 0.53 0.35 0.20 0.22 0.29 0.30 0.97 0.56 0.58 0.26 0.67 0.47 0.45 0.78 0.95 0.89 0.23 0.39 0.16 0.81 0.03 0.66 0.60 1.00 0.73 0.62 0.28 0.52 0.73 0.33 0.34 0.24 0.61 0.68 0.67 0.12 0.83 0.65 0.17 0.54 0.39 0.10 0.78 0.60 0.23 0.89 0.03 0.47 0.60 0.70 0.56 0.42 0.95 0.50 0.17 0.81 0.93 ]
[0.60 0.70 1.00 0.63 0.84 0.67 0.30 0.88 0.41 0.84 0.84 0.03 0.95 0.21 0.90 0.49 0.60 0.56 0.94 0.20 0.61 0.58 0.08 0.92 0.79 0.94 0.28 0.32 0.48 0.29 0.75 0.27 0.20 0.84 0.97 1.00 0.80 0.76 0.28 0.36 0.00 0.71 0.50 0.45 0.36 0.05 0.13 0.37 0.57 0.63 0.16 0.01 0.20 0.83 0.00 0.15 0.44 0.17 0.61 0.98 0.53 0.47 0.78 0.86 0.86 1.00 0.34 0.08 0.04 0.79 0.65 0.09 0.24 0.97 0.19 0.53 0.99 ]
[0.61 0.55 0.63 1.00 0.57 0.02 0.70 0.04 0.65 0.43 0.39 0.42 0.13 0.36 0.98 0.20 0.55 0.54 0.47 0.05 0.93 0.25 0.98 0.53 0.40 0.41 0.33 0.74 0.91 0.78 0.47 0.07 0.39 0.19 0.89 0.27 0.46 0.50 0.46 0.70 0.75 0.58 0.93 0.77 0.49 0.97 0.90 0.44 0.98 0.40 0.13 0.08 0.19 0.94 0.43 0.15 0.20 0.49 0.35 0.98 0.94 0.17 0.41 0.73 0.58 0.11 0.65 0.12 0.93 0.42 0.69 0.08 0.51 0.29 0.52 0.93 0.39 ]
[0.97 0.43 0.84 0.57 1.00 0.29 0.12 0.02 0.50 0.78 0.32 0.60 0.28 0.57 0.24 0.57 0.54 0.31 0.96 0.48 0.78 0.93 0.64 0.82 0.89 0.76 1.00 0.99 0.28 0.17 0.23 0.92 0.24 0.68 0.08 0.77 0.82 0.32 0.33 0.44 0.69 0.29 0.47 0.59 0.64 0.07 0.15 0.83 0.21 0.26 0.09 0.64 0.50 0.46 0.94 0.78 0.23 0.01 0.87 0.66 0.11 0.35 0.96 1.00 0.96 0.16 0.54 0.23 0.15 0.69 0.30 0.90 0.33 0.59 0.18 0.97 0.32 ]
[0.88 0.41 0.67 0.02 0.29 1.00 0.88 0.96 0.14 0.82 0.72 0.31 0.15 0.95 0.38 0.91 0.90 0.34 0.36 0.04 0.42 0.59 0.92 0.99 0.22 0.73 0.87 0.51 0.91 0.70 0.04 0.91 0.28 0.59 0.16 0.78 0.90 0.92 0.53 0.00 0.33 0.69 0.02 0.84 0.97 0.79 0.58 0.14 0.23 0.05 0.30 0.90 0.29 0.36 0.12 0.72 0.72 0.02 0.59 0.65 0.68 0.63 0.73 0.70 0.22 0.81 0.90 0.52 0.47 0.82 0.21 0.10 0.63 0.06 0.64 0.95 0.99 ]
[0.44 0.21 0.30 0.70 0.12 0.88 1.00 0.75 0.09 0.57 0.12 0.01 0.22 0.20 0.22 0.91 0.05 0.34 0.15 0.44 0.45 0.52 0.69 0.96 0.88 0.45 0.23 0.99 0.74 0.21 0.53 0.98 0.58 0.30 0.14 0.54 0.84 0.26 0.76 0.57 0.87 0.21 0.56 0.17 0.57 0.30 0.87 0.08 0.56 0.62 0.50 0.27 0.39 0.97 0.08 0.80 0.83 0.47 0.39 0.70 0.97 0.79 0.37 0.29 0.38 0.39 0.97 0.21 0.83 0.54 0.15 0.99 0.80 0.06 0.34 0.87 0.61 ]
[0.27 0.07 0.88 0.04 0.02 0.96 0.75 1.00 0.24 0.13 0.57 0.35 0.26 0.90 0.40 0.54 0.54 0.10 0.23 0.93 0.12 0.95 0.77 0.06 0.27 0.99 0.72 0.27 0.43 0.43 0.44 0.04 0.52 0.07 0.30 0.87 0.86 0.09 0.94 0.94 0.17 0.84 0.95 0.13 0.44 0.86 0.22 0.87 0.89 0.19 0.70 0.89 0.43 0.31 0.71 0.75 1.00 0.99 0.80 0.21 0.96 0.50 0.98 0.97 0.31 0.69 0.57 0.97 0.60 0.17 0.79 0.68 0.57 0.15 0.44 0.97 0.95 ]
[0.89 0.27 0.41 0.65 0.50 0.14 0.09 0.24 1.00 0.48 0.84 0.92 0.36 0.00 0.97 0.15 0.18 0.98 0.31 0.92 0.38 0.63 0.86 0.52 0.64 0.01 0.89 0.32 0.86 0.18 0.45 0.21 0.98 0.93 0.53 0.24 0.77 0.63 0.42 0.20 0.93 0.86 0.93 0.43 0.49 0.49 0.91 0.07 0.93 0.91 0.82 0.14 0.51 0.66 0.07 0.11 0.07 0.99 0.88 0.83 0.65 0.57 0.68 0.26 0.95 0.55 0.09 0.11 0.50 0.17 0.36 0.95 0.60 0.33 0.57 0.05 0.10 ]
[0.11 0.52 0.84 0.43 0.78 0.82 0.57 0.13 0.48 1.00 0.71 0.21 0.82 0.67 0.17 0.64 0.11 0.46 0.83 0.23 0.05 0.95 0.58 0.99 0.38 0.81 0.13 0.55 0.83 0.98 0.33 0.42 0.41 0.50 0.97 0.53 0.38 0.39 0.20 0.53 0.08 0.98 0.41 0.53 0.30 0.18 0.74 0.67 0.52 0.41 0.25 0.59 0.32 0.44 0.10 0.58 0.02 0.54 0.31 0.44 0.36 0.81 0.90 0.23 0.14 0.08 0.96 0.72 0.11 0.09 0.43 0.16 0.94 0.41 0.18 0.58 0.42 ]
