D = 2;
n = [ 4 4 ];
N = 33;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.36 0.78 0.92 0.19 0.60 0.79 0.33 0.75 0.88 0.98 0.39 0.12 0.57 0.96 0.92 0.78 0.73 0.58 0.32 0.19 0.12 0.27 0.33 0.94 0.54 0.77 0.44 0.03 0.13 0.81 0.21 0.70 ]
[0.36 1.00 0.11 0.53 0.23 0.32 0.99 0.86 0.29 0.83 0.74 0.27 0.49 0.28 0.28 0.10 0.12 0.12 0.40 0.06 0.63 0.55 0.64 0.79 0.13 0.33 0.22 0.90 0.17 0.70 0.46 0.19 0.48 ]
[0.78 0.11 1.00 0.34 0.96 0.51 0.04 0.33 0.91 0.97 0.51 0.99 0.04 0.96 1.00 0.26 0.61 0.76 0.08 0.39 0.44 0.80 0.49 0.54 0.47 0.56 0.58 0.87 0.92 0.89 0.38 0.64 0.38 ]
[0.92 0.53 0.34 1.00 0.42 0.93 0.39 0.17 0.90 0.19 0.33 0.93 0.17 0.39 0.97 0.10 0.67 0.59 0.52 0.31 0.32 0.19 0.82 0.01 0.32 0.59 0.72 0.10 0.17 0.60 0.30 0.47 0.07 ]
[0.19 0.23 0.96 0.42 1.00 0.38 0.90 0.16 0.13 0.42 0.82 0.67 0.14 0.71 0.82 0.71 0.64 0.36 0.87 0.90 0.52 0.61 0.22 0.29 0.40 0.01 0.73 0.00 0.55 0.65 0.39 0.53 0.95 ]
[0.60 0.32 0.51 0.93 0.38 1.00 0.49 0.86 0.29 0.02 0.82 0.23 0.05 0.39 0.32 0.51 0.12 0.00 0.60 0.03 0.04 0.72 0.69 0.30 0.98 0.96 0.07 0.44 0.16 0.88 0.08 0.79 0.00 ]
[0.79 0.99 0.04 0.39 0.90 0.49 1.00 0.71 0.90 0.06 0.65 0.77 0.70 0.16 0.56 0.70 0.94 0.71 0.64 0.32 0.90 0.88 0.51 0.62 0.55 0.63 0.34 0.18 0.57 0.07 0.42 0.25 0.33 ]
[0.33 0.86 0.33 0.17 0.16 0.86 0.71 1.00 0.39 0.68 0.49 0.23 0.33 0.81 0.36 0.76 0.82 0.08 0.63 0.88 0.23 0.74 0.52 0.61 0.90 0.50 0.65 0.92 0.29 0.10 0.08 0.10 0.02 ]
[0.75 0.29 0.91 0.90 0.13 0.29 0.90 0.39 1.00 0.70 0.63 0.03 0.02 0.73 0.55 0.42 0.45 0.93 0.09 0.49 0.31 0.26 0.42 0.67 0.70 0.88 0.04 0.71 0.97 0.93 0.08 0.23 0.11 ]
[0.88 0.83 0.97 0.19 0.42 0.02 0.06 0.68 0.70 1.00 0.08 0.73 0.89 0.28 0.79 0.88 0.21 0.10 0.37 0.42 0.85 0.81 0.18 0.79 0.76 0.67 0.96 0.73 0.46 0.86 0.40 0.90 0.32 ]
