D = 4;
n = [ 4 4 4 4 ];
N = 58;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.98 0.47 0.06 0.18 0.56 0.12 0.03 0.77 0.05 0.12 0.16 0.95 0.40 0.09 0.27 0.71 0.05 0.96 0.88 0.97 0.39 0.36 0.37 0.47 0.06 0.21 0.25 0.22 0.49 0.44 0.01 0.44 0.92 0.23 0.54 0.40 0.80 0.07 0.43 0.64 0.07 0.17 0.87 0.80 0.28 0.01 0.26 1.00 0.12 0.76 0.24 0.87 0.96 0.62 0.55 0.96 0.77 ]
[0.98 1.00 0.30 0.87 0.29 0.68 0.56 0.48 0.91 0.77 0.33 0.39 0.67 0.31 0.77 0.14 0.65 0.73 0.48 0.23 0.58 0.29 0.43 0.15 0.08 0.97 0.64 0.60 0.25 0.95 0.71 0.85 0.57 0.28 0.63 0.05 0.47 0.93 0.63 0.03 0.06 0.41 0.87 0.32 0.59 0.08 0.38 0.24 0.68 0.51 0.44 0.69 0.13 0.45 0.38 0.12 0.62 0.96 ]
[0.47 0.30 1.00 0.59 0.59 0.48 0.64 0.25 0.42 0.19 0.58 0.74 0.85 0.90 0.15 0.06 0.64 0.16 0.90 0.81 0.72 0.00 0.21 0.27 0.19 0.41 0.59 0.47 0.77 0.70 0.20 0.19 0.63 0.61 0.59 0.91 0.70 0.38 0.81 0.83 0.83 0.05 0.48 0.59 0.38 0.19 0.91 0.18 0.52 0.29 0.97 0.41 0.92 0.08 0.99 0.46 0.50 0.65 ]
[0.06 0.87 0.59 1.00 0.18 0.83 0.70 0.35 0.67 0.61 0.71 0.96 0.46 0.45 0.08 0.72 0.58 0.82 0.08 0.13 0.92 0.88 0.67 0.56 0.75 0.14 0.82 0.90 0.82 0.12 0.28 0.61 0.68 0.72 0.16 0.71 0.12 0.89 0.49 0.92 0.53 0.74 0.86 0.12 0.56 0.33 0.83 0.99 0.18 0.26 0.42 0.36 0.82 0.66 0.99 0.79 0.88 0.50 ]
[0.18 0.29 0.59 0.18 1.00 0.15 0.68 0.73 0.66 0.42 0.51 0.49 0.13 0.49 0.51 0.25 0.06 0.29 0.38 0.06 0.24 0.03 0.97 0.54 0.43 0.22 0.83 0.43 0.70 0.67 0.05 0.27 0.35 0.47 0.69 0.55 0.99 0.24 0.96 0.56 0.32 0.99 0.91 0.89 0.29 0.02 0.53 0.01 0.66 0.25 0.68 0.31 0.03 0.07 0.35 0.87 0.90 0.77 ]
[0.56 0.68 0.48 0.83 0.15 1.00 0.40 0.43 0.36 0.63 0.29 0.35 0.02 0.79 0.57 0.63 0.93 0.81 0.44 0.82 0.87 0.35 1.00 0.80 0.66 0.93 0.49 0.57 0.84 0.13 0.89 0.88 0.84 0.67 0.97 0.65 0.06 0.42 0.92 0.49 0.31 0.68 0.17 0.75 0.07 0.27 0.41 0.47 0.35 0.03 0.09 0.31 0.78 0.33 0.89 0.30 0.22 0.69 ]
[0.12 0.56 0.64 0.70 0.68 0.40 1.00 0.38 0.14 0.39 0.29 0.48 0.49 0.24 0.55 0.81 0.69 0.61 0.47 0.77 0.38 0.89 0.46 0.61 0.09 0.07 0.71 0.76 0.80 0.29 0.82 0.48 0.13 0.78 0.06 0.54 0.47 0.22 0.57 0.21 0.83 0.96 0.07 0.45 0.42 0.50 0.65 0.28 0.31 0.13 0.59 0.53 0.88 0.63 0.95 0.89 0.29 0.91 ]
[0.03 0.48 0.25 0.35 0.73 0.43 0.38 1.00 0.05 0.52 0.32 0.05 0.87 0.43 0.27 0.88 0.20 0.67 0.02 0.71 0.66 0.66 0.02 0.56 0.81 0.16 0.71 0.89 0.41 0.19 0.35 0.43 0.34 0.31 0.12 0.56 0.11 0.80 0.53 0.79 0.05 0.02 0.26 0.91 0.68 0.39 0.87 0.92 0.00 0.24 0.29 0.38 0.26 0.54 0.90 0.62 0.62 0.08 ]
[0.77 0.91 0.42 0.67 0.66 0.36 0.14 0.05 1.00 0.75 0.67 0.93 0.60 0.36 0.76 0.85 0.60 0.62 0.43 0.86 1.00 0.01 0.27 0.67 0.66 0.04 0.14 0.54 0.36 0.69 0.20 0.62 0.67 0.34 0.09 0.21 0.29 0.70 0.09 0.86 0.54 0.13 0.58 0.08 0.54 0.34 0.67 0.63 0.90 0.74 0.20 0.04 0.91 0.17 0.37 0.91 0.30 0.71 ]
[0.05 0.77 0.19 0.61 0.42 0.63 0.39 0.52 0.75 1.00 0.13 0.18 0.32 0.37 0.05 0.12 0.38 0.69 0.44 0.95 0.03 0.18 0.30 0.27 0.08 0.84 0.90 0.57 0.06 0.64 0.40 0.03 0.08 0.14 0.89 0.70 0.22 0.36 0.04 0.02 0.95 0.54 0.43 0.08 0.55 0.87 0.78 0.09 0.95 0.95 0.98 0.12 0.44 0.29 0.82 0.03 0.01 0.28 ]
[0.12 0.33 0.58 0.71 0.51 0.29 0.29 0.32 0.67 0.13 1.00 0.80 0.62 0.10 0.21 0.89 0.02 0.18 0.20 0.83 0.72 0.06 0.49 0.88 0.78 0.61 0.96 0.96 0.02 0.82 0.93 0.71 0.66 0.87 0.06 0.92 0.08 0.78 0.33 0.85 0.08 0.34 0.80 0.42 0.59 0.59 0.21 0.38 0.35 0.39 0.41 0.56 0.18 0.40 0.94 0.45 0.94 0.40 ]
