D = 6;
n = [ 2 2 2 2 2 2 ];
N = 41;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.77 0.07 0.45 0.42 0.65 0.25 0.93 0.66 0.56 0.48 0.75 0.22 0.10 0.56 0.98 0.60 0.19 0.35 0.20 0.87 0.41 0.65 0.96 0.74 0.28 0.82 0.61 0.43 0.62 0.27 0.27 0.05 0.61 0.77 0.72 0.64 0.26 0.09 1.00 0.42 ]
[0.77 1.00 0.61 0.04 0.46 0.11 0.72 0.69 0.95 0.86 0.12 0.08 0.67 0.06 0.78 0.40 0.74 0.36 0.86 0.92 0.83 0.28 0.52 0.88 0.63 0.72 0.71 0.17 0.13 0.34 0.82 0.77 0.85 0.42 0.46 0.17 0.60 0.40 0.47 0.74 0.04 ]
[0.07 0.61 1.00 0.84 0.70 0.31 0.55 0.40 0.06 0.87 0.41 0.93 0.55 0.96 0.26 0.43 0.93 0.60 0.39 0.34 0.45 0.60 0.77 0.40 0.19 0.89 0.11 0.02 0.74 0.92 0.61 0.65 0.34 0.18 0.70 0.21 0.67 0.91 0.26 0.18 0.11 ]
[0.45 0.04 0.84 1.00 0.70 0.46 0.24 0.35 0.86 0.61 0.39 0.60 0.59 0.68 0.49 0.48 0.45 0.15 0.07 0.13 1.00 0.77 0.92 0.10 0.59 0.13 0.84 0.76 0.85 0.97 0.54 0.15 0.87 0.18 0.76 0.06 0.98 0.33 0.03 0.05 0.94 ]
[0.42 0.46 0.70 0.70 1.00 0.32 0.91 0.61 0.69 0.28 0.94 0.58 0.46 0.79 0.93 0.64 0.21 0.74 0.42 0.00 0.21 0.32 0.54 0.03 0.11 0.22 0.77 0.51 0.85 0.25 0.10 0.24 0.96 0.67 0.15 0.27 0.85 0.69 0.39 0.01 0.17 ]
[0.65 0.11 0.31 0.46 0.32 1.00 0.10 0.32 0.46 0.70 0.79 0.66 0.72 0.07 0.78 0.47 0.83 0.07 0.91 0.00 0.80 0.66 0.59 0.10 0.43 0.53 0.79 0.84 0.08 0.97 0.42 0.82 0.39 0.67 0.77 0.11 0.10 0.40 0.76 0.36 0.36 ]
[0.25 0.72 0.55 0.24 0.91 0.10 1.00 0.19 0.19 0.89 0.38 0.73 0.62 0.94 0.88 0.18 0.39 0.81 0.82 0.13 0.33 0.74 0.48 0.66 0.25 0.30 0.83 0.59 0.53 0.17 0.22 0.09 0.25 0.01 0.15 0.27 0.46 0.16 0.30 0.53 0.91 ]
[0.93 0.69 0.40 0.35 0.61 0.32 0.19 1.00 0.90 0.51 0.27 0.38 0.59 0.93 0.16 0.78 0.26 0.68 0.40 0.71 0.74 0.78 0.45 0.93 0.08 0.48 0.54 0.16 0.92 0.98 0.27 0.33 0.23 0.99 0.14 0.91 0.73 0.95 0.44 0.42 0.42 ]
[0.66 0.95 0.06 0.86 0.69 0.46 0.19 0.90 1.00 0.30 0.73 0.04 0.42 0.88 0.07 0.67 0.92 0.48 0.18 0.04 0.39 0.93 0.27 0.43 0.31 0.91 0.53 0.12 0.03 0.78 0.10 0.08 0.78 0.32 0.21 0.09 0.24 0.04 0.31 0.74 0.15 ]
[0.56 0.86 0.87 0.61 0.28 0.70 0.89 0.51 0.30 1.00 0.54 0.60 0.63 0.35 0.67 0.85 0.79 0.08 0.02 0.48 0.61 0.53 0.54 0.60 0.09 0.81 0.79 0.48 0.35 0.09 0.45 0.49 0.77 0.23 0.86 0.64 0.36 0.14 0.18 0.67 0.38 ]
[0.48 0.12 0.41 0.39 0.94 0.79 0.38 0.27 0.73 0.54 1.00 0.77 0.09 0.85 0.07 0.33 0.68 0.63 0.50 0.46 0.03 0.23 0.45 0.24 0.00 0.56 0.97 0.23 0.13 0.95 0.61 0.43 0.65 0.70 0.45 0.77 0.18 0.58 0.61 0.70 0.93 ]
[0.75 0.08 0.93 0.60 0.58 0.66 0.73 0.38 0.04 0.60 0.77 1.00 0.70 0.96 0.95 0.95 0.40 0.32 0.41 0.29 0.23 0.32 0.20 0.34 0.29 0.05 0.88 0.84 0.60 0.54 0.54 0.00 0.78 0.46 0.35 0.89 0.27 0.91 0.24 0.44 0.31 ]
[0.22 0.67 0.55 0.59 0.46 0.72 0.62 0.59 0.42 0.63 0.09 0.70 1.00 0.28 0.80 0.63 0.72 0.49 0.70 0.21 0.14 0.64 0.09 0.15 0.92 0.95 0.37 0.93 0.18 0.09 0.19 0.14 0.25 0.19 0.77 0.47 0.32 0.25 0.16 0.15 0.87 ]
