D = 4;
n = [ 4 4 4 4 ];
N = 31;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.45 0.98 0.01 0.90 0.32 0.55 0.21 0.44 0.53 0.10 0.23 0.28 0.60 0.40 0.18 0.24 0.34 0.14 0.17 0.68 0.40 0.50 0.83 0.50 0.52 0.84 0.34 0.19 0.42 0.73 ]
[0.45 1.00 0.25 0.72 0.89 0.70 0.20 0.01 0.19 0.36 0.04 0.31 0.01 0.07 0.34 0.81 0.06 0.22 0.33 0.85 0.47 0.41 0.77 0.78 0.01 0.48 0.79 0.06 0.74 0.83 0.46 ]
[0.98 0.25 1.00 0.34 0.88 0.84 0.63 0.63 0.66 0.05 0.70 0.16 0.38 0.65 0.18 0.99 0.41 0.61 0.49 0.50 0.27 0.84 0.13 0.11 0.83 0.61 0.68 0.32 0.66 0.68 0.19 ]
[0.01 0.72 0.34 1.00 0.66 0.39 0.46 0.68 0.49 0.66 0.39 0.20 0.84 0.24 0.17 0.51 0.92 0.97 0.64 0.74 0.27 0.84 0.49 0.88 0.35 0.88 0.35 0.04 0.37 0.33 0.62 ]
[0.90 0.89 0.88 0.66 1.00 0.27 0.10 0.21 0.70 0.53 0.59 0.67 0.35 0.05 0.12 0.10 0.36 0.95 0.77 0.50 0.83 0.33 0.51 0.04 0.99 0.25 0.62 0.53 0.11 0.15 0.41 ]
[0.32 0.70 0.84 0.39 0.27 1.00 0.32 0.12 0.05 0.69 0.62 0.31 0.61 0.65 0.32 0.58 0.26 0.37 0.65 0.25 0.11 0.96 0.23 0.07 0.61 0.50 0.58 0.15 0.80 0.24 0.30 ]
[0.55 0.20 0.63 0.46 0.10 0.32 1.00 0.36 0.08 0.06 0.20 0.80 0.13 0.53 0.88 0.48 0.42 0.91 0.16 0.97 0.09 0.69 0.93 0.02 0.79 0.73 0.69 0.27 0.90 0.17 0.49 ]
[0.21 0.01 0.63 0.68 0.21 0.12 0.36 1.00 0.92 0.33 0.38 0.08 0.23 0.61 0.00 0.10 0.70 0.39 0.87 0.44 0.65 0.05 0.09 0.35 0.20 0.88 0.74 0.76 0.93 0.78 0.40 ]
[0.44 0.19 0.66 0.49 0.70 0.05 0.08 0.92 1.00 0.89 0.88 0.22 0.27 0.07 0.45 0.56 0.86 0.70 0.35 0.33 0.37 0.18 0.99 0.81 0.44 0.25 0.50 0.30 0.55 0.94 0.05 ]
[0.53 0.36 0.05 0.66 0.53 0.69 0.06 0.33 0.89 1.00 0.53 0.94 0.60 0.10 0.87 0.40 0.83 0.88 0.80 0.13 0.09 0.60 0.96 0.95 0.97 0.21 0.81 0.06 0.27 0.98 0.89 ]
