D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 39;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.09 0.21 0.28 0.67 0.05 0.84 0.09 0.07 0.65 0.48 0.75 0.96 0.99 0.72 0.02 0.89 0.00 0.51 0.20 0.39 0.19 0.01 0.46 0.72 0.68 0.08 0.39 0.08 0.39 0.62 0.88 0.79 0.62 0.20 0.15 0.76 0.43 0.68 ]
[0.09 1.00 0.38 0.31 0.09 0.78 0.61 0.61 1.00 0.79 0.54 0.07 0.03 0.79 0.99 0.37 0.51 0.59 0.40 0.22 0.43 0.43 0.64 0.76 0.69 0.43 0.17 0.94 0.19 0.25 0.64 0.08 0.26 0.01 0.92 0.79 0.02 0.41 0.39 ]
[0.21 0.38 1.00 0.69 0.22 0.65 0.78 0.27 0.12 0.56 0.29 0.19 0.94 0.59 0.19 0.17 0.01 0.05 0.41 0.43 0.86 0.02 0.26 0.31 0.54 0.84 0.71 1.00 0.74 0.33 0.70 0.30 0.95 0.77 0.17 0.55 0.67 0.58 0.36 ]
[0.28 0.31 0.69 1.00 0.08 0.58 0.69 0.50 0.56 0.38 0.61 0.36 0.43 0.68 0.31 0.94 0.12 0.37 0.88 0.38 0.92 0.23 0.77 0.29 0.74 0.39 0.13 0.31 0.10 0.74 0.68 0.53 0.01 0.51 0.59 0.26 0.83 0.43 0.01 ]
[0.67 0.09 0.22 0.08 1.00 0.90 0.24 0.79 0.13 0.45 0.64 0.43 0.47 0.44 0.69 0.00 0.70 0.32 0.06 0.89 0.45 0.99 0.67 0.91 0.73 0.92 0.77 0.28 0.22 0.93 0.02 0.98 0.74 0.04 0.43 0.72 0.32 0.68 0.96 ]
[0.05 0.78 0.65 0.58 0.90 1.00 0.14 0.05 0.43 0.16 0.96 0.74 0.37 0.97 0.94 0.27 0.85 0.92 0.10 0.48 0.51 0.29 0.83 0.73 0.54 0.64 0.74 0.92 0.08 0.04 0.44 0.98 0.22 0.67 0.18 0.60 0.25 0.94 0.40 ]
[0.84 0.61 0.78 0.69 0.24 0.14 1.00 0.41 0.24 0.19 0.36 0.88 0.10 0.33 0.31 0.72 0.49 0.03 0.00 0.92 0.41 0.84 0.22 0.90 0.36 0.78 0.98 0.14 0.36 0.30 0.65 0.52 0.15 0.06 0.68 0.54 0.90 0.06 0.72 ]
[0.09 0.61 0.27 0.50 0.79 0.05 0.41 1.00 0.86 0.76 0.61 0.48 0.31 0.64 0.30 0.54 0.67 0.78 0.09 0.01 0.30 0.68 1.00 0.71 0.85 0.17 0.07 0.76 0.20 0.21 0.32 0.91 0.38 0.34 0.13 0.24 0.88 0.72 0.38 ]
[0.07 1.00 0.12 0.56 0.13 0.43 0.24 0.86 1.00 0.19 0.89 0.89 0.50 0.42 0.46 0.07 0.69 0.57 0.11 0.06 0.44 0.34 0.16 0.25 0.20 0.76 0.89 0.05 0.71 0.50 0.30 0.30 0.63 0.26 0.74 0.26 0.66 0.42 0.58 ]
[0.65 0.79 0.56 0.38 0.45 0.16 0.19 0.76 0.19 1.00 0.88 0.91 0.42 0.43 0.08 0.86 0.36 0.13 0.61 0.25 0.13 0.97 0.94 0.58 0.59 0.32 0.30 0.76 0.03 0.26 0.87 0.55 0.48 0.97 0.22 0.59 0.97 0.19 0.01 ]
[0.48 0.54 0.29 0.61 0.64 0.96 0.36 0.61 0.89 0.88 1.00 0.81 0.92 0.52 0.68 0.30 0.37 0.20 0.48 0.75 0.03 0.14 0.35 0.88 0.28 0.54 0.73 0.87 0.40 0.69 0.69 0.91 0.37 0.59 0.51 0.66 0.16 0.89 0.81 ]
[0.75 0.07 0.19 0.36 0.43 0.74 0.88 0.48 0.89 0.91 0.81 1.00 0.23 0.18 0.71 0.18 0.35 0.65 0.93 0.48 0.70 0.44 0.49 0.02 0.51 0.58 0.24 0.34 0.97 0.65 0.60 0.88 0.01 0.52 0.02 0.41 0.59 0.82 0.32 ]
[0.96 0.03 0.94 0.43 0.47 0.37 0.10 0.31 0.50 0.42 0.92 0.23 1.00 0.52 0.04 0.47 0.02 0.83 0.72 0.11 0.35 0.12 0.38 0.63 0.84 0.48 0.35 0.83 0.36 0.26 0.13 0.15 0.92 0.51 0.74 0.58 0.48 0.41 0.07 ]
[0.99 0.79 0.59 0.68 0.44 0.97 0.33 0.64 0.42 0.43 0.52 0.18 0.52 1.00 0.52 0.53 0.72 0.43 0.48 0.88 0.73 0.80 0.34 0.85 0.86 0.52 0.05 0.96 0.02 0.81 0.34 0.32 0.83 0.21 0.10 0.83 0.56 0.65 0.93 ]
[0.72 0.99 0.19 0.31 0.69 0.94 0.31 0.30 0.46 0.08 0.68 0.71 0.04 0.52 1.00 0.16 0.84 0.26 0.01 0.33 0.28 0.24 0.99 0.12 0.12 0.40 0.13 0.73 0.86 0.01 0.34 0.65 0.39 0.08 0.98 0.26 0.01 0.96 1.00 ]
[0.02 0.37 0.17 0.94 0.00 0.27 0.72 0.54 0.07 0.86 0.30 0.18 0.47 0.53 0.16 1.00 0.03 0.66 0.39 0.55 0.73 0.02 0.17 0.68 0.84 0.65 0.26 0.76 0.99 0.09 0.81 0.01 0.23 0.38 0.04 0.95 0.20 0.59 0.47 ]
[0.89 0.51 0.01 0.12 0.70 0.85 0.49 0.67 0.69 0.36 0.37 0.35 0.02 0.72 0.84 0.03 1.00 0.12 0.11 0.14 0.80 0.39 0.89 0.31 0.78 0.13 0.13 0.03 0.01 0.73 0.03 0.28 0.88 0.11 0.27 0.39 0.55 0.90 0.31 ]
[0.00 0.59 0.05 0.37 0.32 0.92 0.03 0.78 0.57 0.13 0.20 0.65 0.83 0.43 0.26 0.66 0.12 1.00 0.89 0.45 0.21 0.35 0.40 0.49 0.74 0.26 0.90 0.94 0.39 0.30 0.53 0.67 0.57 0.44 0.58 0.57 0.87 0.49 0.82 ]
[0.51 0.40 0.41 0.88 0.06 0.10 0.00 0.09 0.11 0.61 0.48 0.93 0.72 0.48 0.01 0.39 0.11 0.89 1.00 0.36 0.19 0.03 0.60 0.17 0.45 0.22 0.37 0.03 0.21 0.36 1.00 0.55 0.40 0.76 0.79 0.19 0.01 0.24 0.22 ]
[0.20 0.22 0.43 0.38 0.89 0.48 0.92 0.01 0.06 0.25 0.75 0.48 0.11 0.88 0.33 0.55 0.14 0.45 0.36 1.00 0.04 0.50 0.32 0.47 0.43 0.72 0.52 0.38 0.04 0.97 0.57 0.21 0.37 0.72 0.59 0.36 0.36 0.56 0.33 ]
[0.39 0.43 0.86 0.92 0.45 0.51 0.41 0.30 0.44 0.13 0.03 0.70 0.35 0.73 0.28 0.73 0.80 0.21 0.19 0.04 1.00 0.62 0.34 0.96 0.29 0.97 0.93 0.64 0.01 0.87 0.14 0.51 0.91 0.48 0.27 0.88 0.28 0.36 0.55 ]
[0.19 0.43 0.02 0.23 0.99 0.29 0.84 0.68 0.34 0.97 0.14 0.44 0.12 0.80 0.24 0.02 0.39 0.35 0.03 0.50 0.62 1.00 0.95 0.97 0.76 0.09 0.42 0.74 0.94 0.92 0.79 0.16 0.88 0.08 0.66 0.37 0.59 0.21 0.30 ]
[0.01 0.64 0.26 0.77 0.67 0.83 0.22 1.00 0.16 0.94 0.35 0.49 0.38 0.34 0.99 0.17 0.89 0.40 0.60 0.32 0.34 0.95 1.00 0.32 0.13 0.87 0.95 0.39 0.55 0.73 0.51 0.28 0.23 0.08 0.53 0.75 0.91 0.90 0.60 ]
[0.46 0.76 0.31 0.29 0.91 0.73 0.90 0.71 0.25 0.58 0.88 0.02 0.63 0.85 0.12 0.68 0.31 0.49 0.17 0.47 0.96 0.97 0.32 1.00 0.03 0.97 0.85 0.43 0.24 0.94 0.83 0.14 0.45 0.01 0.22 0.16 0.80 0.62 0.19 ]
[0.72 0.69 0.54 0.74 0.73 0.54 0.36 0.85 0.20 0.59 0.28 0.51 0.84 0.86 0.12 0.84 0.78 0.74 0.45 0.43 0.29 0.76 0.13 0.03 1.00 0.65 0.66 0.16 0.58 0.27 0.74 0.06 0.80 0.44 0.79 0.03 0.20 0.71 0.19 ]
[0.68 0.43 0.84 0.39 0.92 0.64 0.78 0.17 0.76 0.32 0.54 0.58 0.48 0.52 0.40 0.65 0.13 0.26 0.22 0.72 0.97 0.09 0.87 0.97 0.65 1.00 0.96 0.71 0.85 0.51 0.14 0.50 0.58 0.80 0.99 0.69 0.84 0.32 0.76 ]
[0.08 0.17 0.71 0.13 0.77 0.74 0.98 0.07 0.89 0.30 0.73 0.24 0.35 0.05 0.13 0.26 0.13 0.90 0.37 0.52 0.93 0.42 0.95 0.85 0.66 0.96 1.00 0.22 0.30 0.82 0.20 0.89 0.03 0.19 0.27 0.03 0.80 0.17 0.09 ]
[0.39 0.94 1.00 0.31 0.28 0.92 0.14 0.76 0.05 0.76 0.87 0.34 0.83 0.96 0.73 0.76 0.03 0.94 0.03 0.38 0.64 0.74 0.39 0.43 0.16 0.71 0.22 1.00 0.54 0.88 0.07 0.90 0.92 0.82 0.69 0.32 0.92 0.28 0.22 ]
[0.08 0.19 0.74 0.10 0.22 0.08 0.36 0.20 0.71 0.03 0.40 0.97 0.36 0.02 0.86 0.99 0.01 0.39 0.21 0.04 0.01 0.94 0.55 0.24 0.58 0.85 0.30 0.54 1.00 0.12 0.20 0.81 0.80 0.77 0.94 0.27 0.23 0.95 0.18 ]
[0.39 0.25 0.33 0.74 0.93 0.04 0.30 0.21 0.50 0.26 0.69 0.65 0.26 0.81 0.01 0.09 0.73 0.30 0.36 0.97 0.87 0.92 0.73 0.94 0.27 0.51 0.82 0.88 0.12 1.00 0.78 0.90 0.07 0.80 0.44 0.79 0.39 0.56 0.53 ]
[0.62 0.64 0.70 0.68 0.02 0.44 0.65 0.32 0.30 0.87 0.69 0.60 0.13 0.34 0.34 0.81 0.03 0.53 1.00 0.57 0.14 0.79 0.51 0.83 0.74 0.14 0.20 0.07 0.20 0.78 1.00 0.31 0.76 0.90 0.51 0.33 0.77 0.93 0.91 ]
[0.88 0.08 0.30 0.53 0.98 0.98 0.52 0.91 0.30 0.55 0.91 0.88 0.15 0.32 0.65 0.01 0.28 0.67 0.55 0.21 0.51 0.16 0.28 0.14 0.06 0.50 0.89 0.90 0.81 0.90 0.31 1.00 0.03 0.93 0.91 0.42 0.55 0.64 0.22 ]
[0.79 0.26 0.95 0.01 0.74 0.22 0.15 0.38 0.63 0.48 0.37 0.01 0.92 0.83 0.39 0.23 0.88 0.57 0.40 0.37 0.91 0.88 0.23 0.45 0.80 0.58 0.03 0.92 0.80 0.07 0.76 0.03 1.00 0.85 0.70 0.56 0.03 0.50 0.18 ]
[0.62 0.01 0.77 0.51 0.04 0.67 0.06 0.34 0.26 0.97 0.59 0.52 0.51 0.21 0.08 0.38 0.11 0.44 0.76 0.72 0.48 0.08 0.08 0.01 0.44 0.80 0.19 0.82 0.77 0.80 0.90 0.93 0.85 1.00 0.01 0.98 0.12 0.78 0.51 ]
[0.20 0.92 0.17 0.59 0.43 0.18 0.68 0.13 0.74 0.22 0.51 0.02 0.74 0.10 0.98 0.04 0.27 0.58 0.79 0.59 0.27 0.66 0.53 0.22 0.79 0.99 0.27 0.69 0.94 0.44 0.51 0.91 0.70 0.01 1.00 0.18 0.60 0.72 0.71 ]
[0.15 0.79 0.55 0.26 0.72 0.60 0.54 0.24 0.26 0.59 0.66 0.41 0.58 0.83 0.26 0.95 0.39 0.57 0.19 0.36 0.88 0.37 0.75 0.16 0.03 0.69 0.03 0.32 0.27 0.79 0.33 0.42 0.56 0.98 0.18 1.00 0.42 0.79 0.81 ]
