D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 63;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.78 0.79 0.37 0.50 0.32 0.13 0.57 0.52 0.36 0.48 0.17 0.59 0.36 0.66 0.65 0.87 0.04 0.73 0.44 0.13 0.81 0.35 1.00 0.34 0.19 0.15 0.93 0.81 0.90 0.79 0.16 0.04 0.42 0.22 0.74 0.16 0.93 0.24 0.92 0.67 0.85 0.42 0.74 0.09 0.65 0.29 0.29 0.93 0.36 0.04 0.57 0.14 0.95 0.48 0.01 0.04 0.99 0.14 0.54 0.87 0.05 0.42 ]
[0.78 1.00 0.78 0.54 0.95 0.50 0.68 0.25 0.23 0.48 0.94 0.58 0.20 0.62 0.81 0.51 0.98 0.20 0.45 0.77 0.27 0.10 0.85 0.21 0.52 0.73 0.87 0.21 0.55 0.92 0.38 0.49 0.75 0.23 0.85 0.97 0.53 0.27 0.18 0.14 0.83 0.74 0.29 0.79 0.17 0.58 0.79 0.61 0.70 0.07 0.88 0.15 0.10 0.23 0.35 0.63 0.95 0.02 0.95 0.80 0.68 0.50 0.29 ]
[0.79 0.78 1.00 0.80 0.76 0.14 0.47 0.36 0.80 0.08 0.59 0.25 0.72 0.43 0.57 0.75 0.79 0.35 0.71 0.30 0.91 0.11 0.45 0.51 0.97 0.24 0.61 0.11 0.43 0.96 0.97 0.52 0.28 0.36 0.59 0.51 0.07 0.12 0.92 0.74 0.68 0.71 0.14 0.26 0.31 1.00 0.86 0.17 0.15 0.33 0.20 0.11 0.63 0.99 0.43 0.20 0.33 0.39 0.92 0.81 0.33 0.43 0.25 ]
[0.37 0.54 0.80 1.00 0.61 0.09 0.72 0.24 0.99 0.44 0.37 0.06 0.29 0.60 0.69 0.26 0.04 0.86 0.38 0.37 0.91 0.31 0.38 0.81 0.09 0.76 0.16 0.95 0.98 0.97 0.40 0.26 0.74 0.33 0.39 0.18 0.93 0.28 0.47 0.28 0.51 0.16 0.34 0.80 0.61 0.28 0.30 0.58 0.31 0.69 0.11 0.44 0.34 0.42 0.25 0.26 0.68 0.16 0.18 0.37 0.42 0.24 0.93 ]
[0.50 0.95 0.76 0.61 1.00 0.86 0.57 0.81 0.32 0.78 0.50 0.92 0.13 0.55 0.53 0.04 0.72 0.05 0.24 0.16 0.75 0.87 0.61 0.07 0.04 0.37 0.62 0.62 0.95 0.41 0.79 0.36 0.41 0.84 0.30 0.99 0.46 0.23 0.92 0.32 0.22 0.46 0.94 0.37 0.20 0.46 0.56 0.18 0.31 0.85 0.38 0.08 0.83 0.21 0.19 0.55 0.64 0.58 0.32 0.71 0.40 0.65 0.76 ]
[0.32 0.50 0.14 0.09 0.86 1.00 0.44 0.42 0.30 0.92 0.40 0.17 0.50 0.58 0.30 0.54 0.88 0.80 0.12 0.97 0.41 0.64 0.85 0.64 0.55 0.04 0.38 0.88 0.82 0.69 0.69 0.59 0.29 0.46 0.43 0.74 0.86 0.50 0.77 0.46 0.05 0.96 0.75 0.60 0.49 0.39 0.37 0.58 0.43 0.56 0.52 0.94 0.98 0.97 0.50 0.72 0.32 0.43 0.02 0.94 0.50 0.92 0.86 ]
[0.13 0.68 0.47 0.72 0.57 0.44 1.00 0.38 0.22 0.11 0.11 0.96 0.04 0.12 0.25 0.84 0.80 1.00 0.22 0.25 0.67 0.23 0.86 0.28 0.18 0.37 0.63 0.69 0.01 0.59 0.15 0.73 1.00 0.32 0.26 0.74 0.92 0.71 0.24 0.58 0.02 0.94 0.81 0.73 0.43 0.44 0.97 0.49 0.79 0.12 0.92 0.91 0.09 0.00 0.90 0.79 0.44 0.67 0.04 0.29 0.17 0.05 0.21 ]
[0.57 0.25 0.36 0.24 0.81 0.42 0.38 1.00 0.46 0.20 0.39 0.25 0.04 0.55 0.53 0.76 0.23 0.01 0.07 0.47 0.86 0.22 0.36 0.72 0.47 0.81 0.18 0.39 0.55 0.62 0.02 0.25 0.30 0.33 0.84 0.44 0.22 0.70 0.71 0.59 0.46 0.30 0.62 0.12 0.60 0.99 0.29 0.33 0.58 0.20 0.84 0.51 0.72 0.10 0.88 0.57 0.68 0.85 0.58 0.98 0.37 0.90 0.16 ]
[0.52 0.23 0.80 0.99 0.32 0.30 0.22 0.46 1.00 0.06 0.69 0.42 0.84 0.78 0.20 0.31 0.80 0.77 0.51 0.83 0.14 0.07 0.74 0.14 0.04 0.21 0.13 0.75 0.27 0.62 0.43 0.91 0.25 0.10 0.44 0.84 0.64 0.53 0.16 0.85 0.83 0.11 0.31 0.75 0.32 0.01 0.24 0.26 0.42 0.34 0.68 0.65 0.07 0.02 0.42 0.19 0.34 0.54 0.43 0.63 0.92 0.00 0.98 ]
[0.36 0.48 0.08 0.44 0.78 0.92 0.11 0.20 0.06 1.00 0.66 0.57 0.65 0.72 0.79 0.61 0.22 0.07 0.34 0.47 0.03 0.45 0.13 0.06 0.78 0.35 0.97 0.96 0.95 0.33 0.64 0.29 0.41 0.08 0.80 0.13 0.97 0.19 0.98 0.31 0.10 0.09 0.91 0.82 0.48 0.44 0.58 0.63 1.00 0.71 0.60 0.67 0.07 0.09 0.67 0.60 0.11 0.80 0.53 0.70 0.56 0.26 0.26 ]
[0.48 0.94 0.59 0.37 0.50 0.40 0.11 0.39 0.69 0.66 1.00 0.23 0.31 0.18 0.52 0.05 0.10 0.75 0.01 0.03 0.32 0.86 0.22 0.18 0.75 0.43 0.06 0.28 0.24 0.47 0.59 0.43 0.72 0.97 0.89 0.62 0.86 0.19 0.25 0.25 0.21 0.30 0.76 0.90 0.22 0.49 0.49 0.61 0.19 0.07 0.79 0.36 0.16 0.15 0.98 0.53 0.66 0.26 0.86 0.87 0.71 0.28 0.29 ]
[0.17 0.58 0.25 0.06 0.92 0.17 0.96 0.25 0.42 0.57 0.23 1.00 0.09 0.08 0.00 0.82 0.60 0.88 0.60 0.51 0.82 0.43 0.18 0.71 0.91 0.70 0.74 0.36 0.20 0.01 0.24 0.82 0.25 0.41 0.25 0.60 0.64 0.56 0.38 0.33 0.48 0.10 0.99 0.32 0.29 0.82 0.42 0.17 0.00 0.06 0.26 0.69 0.31 0.83 0.01 0.25 0.72 0.21 0.40 0.52 0.15 0.95 0.58 ]
[0.59 0.20 0.72 0.29 0.13 0.50 0.04 0.04 0.84 0.65 0.31 0.09 1.00 0.77 0.30 0.14 0.11 0.24 0.67 0.06 0.74 0.04 0.35 0.68 0.90 0.05 0.69 0.96 0.09 0.55 0.05 0.22 0.31 0.61 0.22 0.97 0.06 0.41 0.77 0.81 0.96 0.14 0.70 0.19 0.26 0.87 0.66 0.07 0.52 0.82 0.81 0.06 0.85 0.80 0.11 0.05 0.84 0.88 0.95 0.22 0.59 0.65 0.23 ]
[0.36 0.62 0.43 0.60 0.55 0.58 0.12 0.55 0.78 0.72 0.18 0.08 0.77 1.00 0.84 0.42 0.29 0.45 0.15 0.71 0.81 0.06 0.91 0.10 0.73 0.23 0.45 0.16 0.71 0.93 0.18 0.05 0.15 0.54 0.42 0.45 0.63 0.18 0.99 0.12 0.04 0.73 0.28 0.67 0.38 0.76 0.09 0.83 0.02 0.14 0.32 0.48 0.91 0.79 0.60 0.34 0.85 0.58 0.77 0.97 0.23 0.55 0.86 ]
[0.66 0.81 0.57 0.69 0.53 0.30 0.25 0.53 0.20 0.79 0.52 0.00 0.30 0.84 1.00 0.39 0.61 0.89 0.86 0.09 0.72 0.19 0.86 0.56 0.66 0.69 0.01 0.09 0.84 0.02 0.38 0.10 0.44 0.35 0.58 0.20 0.48 0.71 0.34 0.16 0.61 0.98 1.00 0.95 0.26 0.24 0.35 0.17 0.64 0.75 0.84 0.90 0.32 0.35 0.16 0.25 0.40 0.61 0.92 0.67 0.16 0.79 0.19 ]
[0.65 0.51 0.75 0.26 0.04 0.54 0.84 0.76 0.31 0.61 0.05 0.82 0.14 0.42 0.39 1.00 0.03 0.30 0.65 0.86 0.76 0.18 0.80 0.40 0.02 0.59 0.67 0.52 0.20 0.91 0.49 0.14 0.55 0.56 0.31 0.10 0.87 0.47 0.46 0.73 0.79 0.08 0.76 0.86 0.92 0.96 0.10 0.33 0.76 0.74 0.45 0.81 0.77 0.95 0.58 0.69 0.69 0.96 0.93 0.82 0.23 0.44 0.08 ]
[0.87 0.98 0.79 0.04 0.72 0.88 0.80 0.23 0.80 0.22 0.10 0.60 0.11 0.29 0.61 0.03 1.00 0.79 0.42 0.27 0.44 0.51 0.59 0.39 0.87 0.81 0.62 0.80 0.71 0.61 0.47 0.38 0.47 0.95 0.68 0.11 0.92 0.26 0.02 0.04 0.88 0.74 0.12 0.31 0.78 0.15 0.68 0.50 0.78 0.88 0.02 0.13 0.61 0.78 0.83 0.29 0.29 0.69 0.91 0.29 0.81 0.88 0.92 ]
[0.04 0.20 0.35 0.86 0.05 0.80 1.00 0.01 0.77 0.07 0.75 0.88 0.24 0.45 0.89 0.30 0.79 1.00 0.02 0.95 0.74 0.22 0.62 0.43 0.13 0.37 0.02 0.70 0.66 0.40 0.63 0.44 0.33 0.66 0.40 0.38 0.85 0.58 0.05 0.67 0.82 0.37 0.03 1.00 0.84 0.43 0.53 0.36 0.13 0.37 0.49 0.79 0.78 0.14 0.37 0.60 0.63 0.96 0.67 0.84 0.60 1.00 0.93 ]
