D = 6;
n = [ 3 3 3 3 3 3 ];
N = 75;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.23 0.39 0.47 0.12 0.26 0.76 0.09 0.35 0.73 0.16 0.80 0.13 0.09 0.38 0.87 0.88 0.28 0.93 0.52 0.84 0.97 0.42 0.29 0.67 0.38 0.78 0.97 0.51 0.65 0.86 0.64 0.94 0.78 0.75 0.58 0.40 0.31 0.98 0.20 0.87 0.77 0.03 0.64 0.33 0.03 0.85 0.61 0.59 0.07 1.00 0.91 0.33 0.89 0.44 0.31 0.88 0.21 0.62 0.90 0.32 0.16 0.51 0.80 0.06 0.98 0.12 0.15 0.09 0.30 0.76 0.98 0.39 0.23 0.87 ]
[0.23 1.00 0.16 0.54 0.52 0.70 0.57 0.49 0.95 0.20 0.36 0.24 0.68 0.94 0.84 0.29 0.54 0.13 0.67 0.20 0.27 0.64 0.80 0.91 0.63 0.57 0.23 0.35 0.88 0.60 0.72 0.12 0.18 0.04 0.33 0.89 0.31 0.23 0.02 0.14 0.77 0.98 0.24 0.02 0.89 0.94 0.37 0.58 0.07 0.38 0.53 0.21 0.39 0.70 0.99 0.10 0.42 0.96 0.09 0.38 0.89 0.40 0.03 0.78 0.13 0.94 0.16 0.93 0.57 0.67 0.23 0.10 0.62 0.08 0.06 ]
[0.39 0.16 1.00 0.90 0.47 0.89 0.37 0.87 0.30 0.59 0.38 0.54 0.39 0.91 0.29 0.17 0.80 0.30 0.50 0.86 0.51 0.88 0.62 0.66 0.19 0.53 0.20 0.92 0.49 0.41 0.11 0.40 0.87 0.74 0.37 0.24 0.25 0.36 0.50 0.38 0.52 0.73 0.72 0.47 0.21 0.11 0.30 0.02 0.02 0.73 0.85 0.26 0.96 0.86 0.19 0.73 0.53 0.75 0.29 0.13 0.81 0.25 0.29 0.55 0.70 0.49 0.16 0.19 0.72 0.70 0.78 0.85 0.51 0.12 0.33 ]
[0.47 0.54 0.90 1.00 0.00 0.42 0.99 0.34 0.54 0.37 0.61 0.28 0.00 0.42 0.42 0.09 0.79 0.41 0.31 0.51 0.82 0.69 0.68 0.78 0.92 0.27 0.78 0.60 0.48 0.97 0.75 0.83 0.17 0.71 0.60 0.90 0.06 0.74 0.05 0.10 0.69 0.78 0.34 0.36 0.68 0.80 0.89 0.93 0.43 0.79 0.62 0.57 0.32 0.23 0.25 0.41 0.13 0.42 0.79 0.80 0.48 0.78 0.92 0.65 0.06 0.87 0.85 0.08 0.48 0.17 0.68 0.90 0.94 0.00 0.44 ]
[0.12 0.52 0.47 0.00 1.00 0.52 0.68 0.68 0.85 0.77 0.69 0.17 0.31 0.51 0.38 0.82 0.82 0.53 0.20 0.93 0.11 0.29 0.95 0.68 0.12 0.98 0.72 0.72 0.99 0.79 0.09 0.51 0.91 0.58 0.64 0.65 0.53 0.63 0.78 0.19 0.28 0.23 0.33 0.08 0.22 0.15 0.10 0.71 0.09 0.57 0.56 0.77 0.15 0.05 0.02 0.27 0.83 0.65 0.90 0.80 0.10 0.75 0.90 0.73 0.84 0.26 0.03 0.86 0.55 0.02 0.11 0.27 0.91 0.39 0.09 ]
[0.26 0.70 0.89 0.42 0.52 1.00 0.53 0.47 0.96 0.95 0.78 0.86 0.17 0.08 0.03 0.30 0.95 0.34 0.60 0.92 0.66 0.35 0.33 0.02 0.68 0.13 0.87 0.60 0.34 0.57 0.27 0.44 0.69 0.67 0.92 0.22 0.39 0.21 0.06 0.71 0.06 0.23 0.02 0.93 0.65 0.53 0.70 0.32 0.95 0.56 0.01 0.10 0.98 0.24 0.74 0.93 0.92 0.38 0.22 0.65 0.14 0.27 0.08 0.85 0.78 0.92 0.06 0.18 0.16 0.78 0.14 0.79 0.49 0.14 0.22 ]
[0.76 0.57 0.37 0.99 0.68 0.53 1.00 0.66 0.49 0.62 0.33 0.29 0.60 0.59 0.92 0.38 0.00 0.23 0.93 0.07 0.62 0.27 0.65 0.39 0.89 0.50 0.23 0.88 0.78 0.85 0.76 0.87 0.38 0.26 0.00 0.76 0.44 0.84 0.19 0.80 0.55 0.75 0.24 0.29 0.65 0.84 0.32 0.44 0.80 0.43 0.24 0.15 0.44 0.91 0.06 0.68 0.25 0.53 0.83 0.46 0.79 0.07 0.06 0.78 0.11 0.55 0.80 0.75 0.42 0.79 0.43 0.87 0.38 0.53 0.86 ]
[0.09 0.49 0.87 0.34 0.68 0.47 0.66 1.00 0.32 0.91 0.67 0.05 0.66 0.91 0.15 0.55 0.68 0.21 0.98 0.28 0.40 0.22 0.15 0.47 0.65 0.28 0.90 0.37 0.66 0.11 0.72 0.47 0.56 0.16 0.54 0.95 0.72 0.32 0.42 0.87 0.07 0.50 0.19 0.68 0.92 0.56 0.25 0.15 0.79 0.97 0.88 0.95 0.67 0.06 0.63 0.76 0.00 0.53 0.72 0.27 0.79 0.83 0.87 0.37 0.37 0.66 0.48 0.17 0.18 0.36 0.29 0.46 0.24 0.28 0.37 ]
[0.35 0.95 0.30 0.54 0.85 0.96 0.49 0.32 1.00 0.50 0.79 0.72 0.21 0.43 0.97 0.40 0.54 0.70 0.27 0.67 0.65 0.32 0.10 0.64 0.75 0.05 0.16 0.63 0.40 0.88 0.65 0.24 0.36 0.84 0.12 0.94 0.58 0.12 0.31 0.04 0.28 0.30 0.31 0.69 0.81 0.78 0.52 0.70 0.48 0.80 0.80 0.83 0.89 0.42 0.23 0.32 0.15 0.48 0.34 0.07 0.41 0.80 0.24 0.24 0.55 0.44 0.03 0.18 0.96 0.98 0.77 0.65 0.44 0.83 0.54 ]
[0.73 0.20 0.59 0.37 0.77 0.95 0.62 0.91 0.50 1.00 0.30 0.43 0.93 0.51 0.02 0.58 0.02 0.45 0.75 0.57 0.82 0.21 0.83 0.58 0.70 0.05 0.86 0.87 0.93 0.47 0.86 0.09 0.06 0.08 0.30 0.72 0.51 0.27 0.60 0.60 0.24 0.58 0.99 0.11 0.72 0.28 0.40 0.76 0.84 0.09 0.47 0.66 0.50 0.74 0.13 0.78 0.72 0.14 0.35 0.01 0.57 0.13 0.31 0.61 0.57 0.31 0.25 0.97 0.74 0.85 0.88 0.41 0.86 0.55 1.00 ]
[0.16 0.36 0.38 0.61 0.69 0.78 0.33 0.67 0.79 0.30 1.00 0.10 0.51 0.88 0.37 0.53 0.43 0.99 0.60 0.55 0.08 0.20 0.88 0.24 0.73 0.12 0.89 0.36 0.76 0.10 0.35 0.56 0.68 0.50 0.64 0.85 0.39 0.06 0.35 0.93 0.18 1.00 0.77 0.17 0.18 0.06 0.43 0.20 0.25 0.02 0.34 0.03 0.03 0.95 0.87 0.63 0.70 0.61 0.87 0.97 0.63 0.83 0.22 0.92 0.29 0.01 1.00 0.48 0.28 0.29 0.30 0.44 0.45 0.10 0.54 ]
[0.80 0.24 0.54 0.28 0.17 0.86 0.29 0.05 0.72 0.43 0.10 1.00 0.81 0.69 0.38 0.40 0.37 0.40 0.12 0.81 0.06 0.54 0.80 0.89 0.73 0.67 0.36 0.35 0.13 0.54 0.03 0.71 0.84 0.22 0.72 0.76 0.73 0.38 0.05 0.87 0.41 0.35 0.03 0.40 0.11 0.37 0.72 0.37 0.56 0.64 0.17 0.05 0.49 0.39 0.59 0.04 0.91 0.20 0.11 0.35 0.14 0.07 0.52 0.11 0.26 0.94 0.55 0.76 0.54 0.99 0.04 0.71 0.72 0.01 0.52 ]
[0.13 0.68 0.39 0.00 0.31 0.17 0.60 0.66 0.21 0.93 0.51 0.81 1.00 0.17 0.47 0.10 0.31 0.73 0.51 0.38 0.91 0.90 0.98 0.04 0.87 0.69 0.97 0.09 0.28 0.44 0.98 0.53 0.87 0.39 0.66 0.67 0.74 0.41 0.11 0.85 0.91 0.60 0.15 0.98 0.40 0.49 0.35 0.29 0.58 0.62 0.45 0.19 0.28 0.02 0.54 0.42 0.90 0.80 0.20 0.72 0.01 0.18 0.47 0.40 0.89 0.69 0.64 0.49 0.95 0.05 0.58 0.16 0.42 0.05 0.70 ]
[0.09 0.94 0.91 0.42 0.51 0.08 0.59 0.91 0.43 0.51 0.88 0.69 0.17 1.00 0.74 0.78 0.12 0.30 0.96 0.87 0.21 0.19 0.78 0.05 0.66 0.42 0.04 0.63 0.24 0.12 0.27 0.18 0.74 0.38 0.01 0.29 0.54 0.58 0.10 0.34 0.69 0.41 0.73 0.45 0.29 0.00 0.80 0.47 0.57 0.27 0.72 0.42 0.08 0.66 0.67 0.65 0.84 0.01 0.37 0.29 0.23 0.65 0.42 0.94 0.71 0.80 0.82 0.94 0.41 0.78 0.97 0.54 0.45 0.66 0.44 ]
[0.38 0.84 0.29 0.42 0.38 0.03 0.92 0.15 0.97 0.02 0.37 0.38 0.47 0.74 1.00 0.89 0.60 0.97 0.18 0.44 0.34 0.25 0.74 0.47 0.15 0.33 0.54 0.90 0.80 0.30 0.19 0.14 0.09 0.34 0.59 0.24 0.00 0.38 0.92 0.25 0.14 0.23 0.58 0.46 0.34 0.74 0.64 0.49 0.75 0.86 0.32 0.39 0.19 0.27 0.05 0.72 0.04 0.34 0.24 0.55 0.47 0.76 0.73 0.65 0.40 0.52 0.85 0.50 0.83 0.27 0.32 0.04 0.01 0.11 0.77 ]
[0.87 0.29 0.17 0.09 0.82 0.30 0.38 0.55 0.40 0.58 0.53 0.40 0.10 0.78 0.89 1.00 0.95 0.48 0.04 0.69 0.17 0.47 0.92 0.06 0.51 0.75 0.28 0.97 0.56 0.17 0.80 0.70 0.88 0.05 0.08 0.13 0.44 0.05 0.52 0.76 0.63 0.10 0.69 0.05 0.83 0.17 0.60 0.18 0.31 0.32 0.34 0.10 0.66 0.90 0.53 0.32 0.39 0.79 0.13 0.74 0.35 0.33 0.35 0.17 0.33 0.29 0.39 0.83 0.59 0.35 0.90 0.55 0.97 0.08 0.67 ]
[0.88 0.54 0.80 0.79 0.82 0.95 0.00 0.68 0.54 0.02 0.43 0.37 0.31 0.12 0.60 0.95 1.00 0.82 0.49 0.47 0.95 0.03 0.49 0.72 0.45 0.10 0.60 0.05 0.97 0.84 0.07 0.63 0.30 0.06 0.84 0.29 0.29 0.22 0.40 0.72 0.16 1.00 0.27 0.04 0.95 0.34 0.28 0.67 0.79 0.95 0.33 0.01 0.93 0.06 0.92 0.11 0.34 0.69 1.00 0.80 0.12 0.07 0.75 0.27 0.04 0.18 0.57 0.36 0.93 0.72 0.91 0.43 0.93 0.43 0.88 ]
