D = 6;
n = [ 4 4 4 4 4 4 ];
N = 66;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.38 0.46 0.87 0.34 0.56 0.32 0.92 0.02 0.41 0.82 0.24 0.59 0.83 0.51 0.73 0.38 0.70 0.54 0.01 0.37 0.21 0.84 0.22 0.79 0.37 0.71 0.77 0.28 0.77 0.41 0.22 0.38 0.06 0.33 0.58 0.24 0.53 0.71 0.37 0.58 0.41 0.70 0.59 0.74 0.84 0.29 0.26 0.84 0.11 0.21 0.95 0.44 0.31 0.60 0.93 0.51 0.36 0.30 0.37 0.11 0.74 0.12 0.04 0.67 0.10 ]
[0.38 1.00 0.35 0.61 0.16 0.21 0.85 0.65 0.70 0.42 0.57 0.18 0.95 0.65 0.10 0.30 0.76 1.00 0.55 0.57 0.01 0.30 0.76 0.53 0.26 0.94 0.07 0.10 0.43 0.04 0.32 0.26 0.37 0.46 0.71 0.80 0.78 0.29 0.72 0.71 0.69 0.30 0.72 0.95 0.64 0.20 0.32 0.10 0.10 0.40 0.99 0.68 0.42 0.52 0.73 0.34 1.00 0.72 0.94 0.77 0.80 0.83 0.12 0.12 0.48 0.29 ]
[0.46 0.35 1.00 0.40 0.29 0.53 0.96 0.62 0.62 0.14 0.45 0.84 0.77 0.90 0.89 0.32 0.68 0.70 0.08 0.23 0.47 0.25 0.77 0.04 0.30 0.96 0.44 0.28 0.35 0.63 0.91 0.18 0.62 0.53 0.70 0.60 0.28 0.41 0.37 0.82 0.27 0.02 0.01 0.43 0.69 0.52 0.99 0.76 0.50 0.19 0.36 0.27 0.22 0.59 0.32 0.36 0.67 0.56 0.92 0.69 0.58 0.50 0.36 0.37 0.51 0.46 ]
[0.87 0.61 0.40 1.00 0.53 0.15 1.00 0.54 0.51 0.77 0.45 0.86 0.24 0.05 0.81 0.62 0.93 0.09 0.21 0.85 0.85 0.15 0.47 0.86 0.42 0.16 0.65 0.87 0.43 0.29 0.43 0.12 0.48 0.74 0.32 0.23 0.08 0.46 0.62 0.10 0.97 0.78 0.83 0.77 0.69 0.14 0.40 0.79 0.14 0.37 0.46 0.48 0.07 0.01 0.59 0.89 0.08 0.09 0.55 0.76 0.81 0.87 0.21 0.92 0.87 0.74 ]
[0.34 0.16 0.29 0.53 1.00 0.86 0.60 0.68 0.10 0.15 0.12 0.19 0.58 0.53 0.90 0.18 0.52 0.27 0.41 0.45 0.93 0.90 0.08 0.87 0.29 0.19 0.24 0.08 0.09 1.00 0.93 0.02 0.33 0.11 0.73 0.54 0.83 0.79 0.30 0.82 0.24 0.88 0.81 0.10 0.22 0.29 0.98 0.34 0.23 0.42 0.82 0.01 0.47 0.66 0.29 0.43 0.39 0.77 0.08 0.54 0.80 0.22 0.99 0.65 0.58 0.40 ]
[0.56 0.21 0.53 0.15 0.86 1.00 0.74 0.85 0.94 0.83 0.71 0.41 0.53 0.83 0.19 0.25 0.41 0.59 0.01 0.51 0.15 0.95 0.89 0.35 0.62 0.73 0.73 0.56 0.91 0.68 0.76 0.85 0.47 0.38 0.65 0.98 0.73 0.45 0.90 0.94 0.41 0.59 0.97 0.26 0.59 0.92 0.70 0.52 0.20 0.18 0.34 0.35 0.56 0.88 0.93 0.91 0.91 0.60 0.27 0.32 0.03 0.29 0.13 0.38 0.43 0.20 ]
[0.32 0.85 0.96 1.00 0.60 0.74 1.00 0.72 0.44 0.72 0.92 0.92 0.97 0.48 0.90 0.42 0.20 0.22 0.57 0.37 0.72 0.26 0.41 0.53 0.44 0.40 0.21 0.78 0.23 0.89 0.30 0.70 0.59 0.92 0.96 0.38 0.58 0.08 0.69 0.27 0.61 0.72 0.65 0.54 0.52 0.44 0.50 0.37 0.92 0.21 0.92 0.42 0.90 0.08 0.72 0.93 0.65 0.18 0.28 0.19 0.20 0.61 0.41 0.19 0.53 0.38 ]
[0.92 0.65 0.62 0.54 0.68 0.85 0.72 1.00 0.37 0.52 0.83 0.85 0.48 0.80 0.70 0.06 0.30 0.18 0.69 0.72 0.40 0.98 0.76 0.74 0.45 0.62 0.41 0.96 0.39 0.87 0.39 0.48 0.24 0.64 0.60 0.98 0.51 0.43 0.68 0.21 0.05 0.50 0.02 0.84 0.80 0.97 0.37 0.01 0.11 0.28 0.65 0.23 0.66 0.23 0.68 0.32 0.81 0.61 0.10 1.00 0.36 0.84 0.93 0.79 0.47 0.70 ]
[0.02 0.70 0.62 0.51 0.10 0.94 0.44 0.37 1.00 0.93 0.82 0.85 0.87 0.83 0.38 0.47 0.12 0.35 0.58 0.36 0.68 0.52 0.08 0.37 0.36 0.73 0.67 0.43 0.93 0.32 0.37 0.00 0.01 0.02 0.04 0.41 0.72 0.81 0.45 0.87 0.49 0.19 0.59 0.74 0.09 0.44 0.18 0.94 0.64 0.29 0.57 0.75 0.34 0.86 0.08 0.91 0.36 0.54 0.36 0.79 0.13 0.35 0.40 0.20 0.45 0.18 ]
[0.41 0.42 0.14 0.77 0.15 0.83 0.72 0.52 0.93 1.00 0.81 0.48 0.07 0.91 0.15 0.07 0.81 0.56 0.48 0.08 0.40 0.61 0.11 0.16 0.88 0.50 0.02 0.85 0.81 0.75 0.02 0.71 0.03 0.08 0.61 0.96 0.59 0.73 0.19 0.92 0.75 0.89 0.29 0.41 0.63 0.52 0.25 0.19 0.49 0.47 0.90 0.54 0.84 0.70 0.54 0.90 0.29 0.84 0.71 0.46 0.38 0.14 0.74 0.91 0.36 0.98 ]
