D = 6;
n = [ 4 4 4 4 4 4 ];
N = 43;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.07 0.56 0.88 0.47 0.21 0.61 0.91 0.10 0.22 0.09 0.18 0.26 0.68 0.21 0.51 0.95 0.17 0.03 0.32 0.18 0.51 0.98 0.18 0.47 0.12 0.59 0.47 0.87 0.40 0.11 0.50 0.51 0.65 0.62 0.26 0.16 0.86 0.15 0.02 0.88 0.22 0.21 ]
[0.07 1.00 0.24 0.43 0.87 0.82 0.60 0.47 0.96 0.52 0.54 0.29 0.12 0.92 0.96 0.42 0.57 0.45 0.47 0.33 0.77 0.82 0.34 0.08 0.53 0.23 0.89 0.48 0.34 0.86 0.65 0.17 0.58 0.68 0.79 0.21 0.31 0.82 0.74 0.27 0.62 0.18 0.34 ]
[0.56 0.24 1.00 0.47 0.97 0.19 0.27 0.33 0.94 0.43 0.65 0.36 0.60 0.35 0.52 0.57 0.36 0.52 0.82 0.23 0.87 0.13 0.70 0.27 0.64 0.39 0.16 0.80 0.67 0.55 0.25 0.12 0.01 0.50 0.98 1.00 0.10 0.18 0.39 0.23 0.90 0.36 0.84 ]
[0.88 0.43 0.47 1.00 0.39 0.02 0.22 0.03 0.92 0.08 0.47 0.61 0.35 0.05 0.47 0.93 0.50 0.44 0.08 0.39 0.41 0.81 0.90 0.71 0.23 0.35 0.97 0.32 0.68 0.36 0.21 0.24 0.17 0.96 0.33 0.42 0.90 0.46 0.73 0.15 1.00 0.49 0.58 ]
[0.47 0.87 0.97 0.39 1.00 0.47 0.73 0.14 0.55 0.97 0.28 0.63 0.72 0.91 0.07 0.40 0.62 0.59 0.23 0.60 0.33 0.71 0.19 0.10 0.94 0.14 0.27 0.92 0.75 0.99 0.49 0.54 0.69 0.41 0.45 0.81 0.59 0.34 0.93 0.04 0.87 0.95 0.46 ]
[0.21 0.82 0.19 0.02 0.47 1.00 0.50 0.48 0.31 0.48 0.80 0.86 0.40 0.87 0.45 0.70 0.33 0.62 0.96 0.76 0.52 0.39 0.81 0.34 0.30 0.77 0.25 0.93 0.67 0.51 0.14 0.55 0.27 0.57 0.07 0.59 0.11 0.03 0.83 0.18 0.44 0.42 0.89 ]
[0.61 0.60 0.27 0.22 0.73 0.50 1.00 0.58 0.33 0.72 0.58 0.01 0.71 0.49 0.27 0.31 0.36 0.88 0.68 0.25 0.26 0.37 0.10 0.31 0.43 0.81 0.33 0.03 0.93 0.00 0.93 0.64 0.71 0.66 0.07 0.45 0.94 0.29 0.13 0.79 0.32 0.48 0.78 ]
[0.91 0.47 0.33 0.03 0.14 0.48 0.58 1.00 0.56 0.47 0.11 0.60 0.59 0.48 0.28 0.15 0.13 0.77 0.36 0.56 0.72 0.85 0.02 0.25 0.89 0.30 0.52 0.10 0.50 0.57 0.21 0.28 0.57 0.47 0.40 0.75 0.31 0.13 0.74 0.94 0.05 0.68 0.87 ]
[0.10 0.96 0.94 0.92 0.55 0.31 0.33 0.56 1.00 0.47 0.53 0.01 0.10 0.41 0.43 0.13 0.35 0.48 0.26 0.31 0.70 0.75 0.52 0.26 0.02 0.96 0.01 0.16 0.32 0.68 0.26 0.35 0.34 0.19 0.52 0.57 0.10 0.99 0.24 0.66 0.87 0.35 0.97 ]
[0.22 0.52 0.43 0.08 0.97 0.48 0.72 0.47 0.47 1.00 0.28 0.67 0.87 0.06 0.78 0.96 0.20 0.14 0.22 0.33 0.57 0.93 0.91 0.84 0.49 0.06 0.03 0.74 0.09 0.30 0.11 0.03 0.74 0.31 0.25 0.88 0.87 0.39 0.40 0.03 0.43 0.26 0.04 ]
