D = 6;
n = [ 2 2 2 2 2 2 ];
N = 30;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 ];
m = [
[1.00 0.65 0.42 0.15 0.23 0.94 0.41 0.46 0.51 0.83 0.88 0.76 0.52 0.67 0.18 0.87 0.48 0.02 0.34 0.96 0.25 0.65 0.61 0.97 0.18 0.02 0.18 0.74 0.95 0.45 ]
[0.65 1.00 0.94 0.32 0.35 0.31 0.14 0.45 0.86 0.09 0.22 0.82 0.48 0.64 0.56 0.47 0.17 0.61 0.02 0.30 0.98 0.93 0.40 0.74 0.55 0.71 0.39 0.82 0.65 0.90 ]
[0.42 0.94 1.00 0.90 0.23 0.05 0.92 0.98 0.33 0.76 0.69 0.58 0.71 0.71 0.22 0.64 0.43 0.28 0.58 0.12 0.07 0.61 0.61 0.96 0.52 0.11 0.51 0.25 0.77 0.11 ]
[0.15 0.32 0.90 1.00 0.35 0.67 0.06 0.16 0.97 0.84 0.40 0.50 0.32 0.14 0.33 0.73 0.76 0.07 0.54 0.23 0.27 0.19 0.84 0.04 0.07 0.62 0.71 0.22 0.35 0.32 ]
[0.23 0.35 0.23 0.35 1.00 0.48 0.01 0.80 0.67 0.25 0.48 0.86 0.11 0.28 0.84 0.55 0.80 0.98 0.99 0.87 0.06 0.78 0.54 0.78 0.43 0.93 0.38 0.67 0.70 0.83 ]
[0.94 0.31 0.05 0.67 0.48 1.00 0.16 0.66 0.60 0.83 0.48 0.36 0.59 0.22 0.18 0.29 0.17 0.69 0.58 0.19 0.51 0.29 0.53 0.76 0.61 0.68 0.85 0.16 0.91 0.81 ]
[0.41 0.14 0.92 0.06 0.01 0.16 1.00 0.14 0.43 0.68 0.35 0.08 0.72 0.65 0.41 0.77 0.87 0.04 0.62 0.58 0.87 0.16 0.96 0.08 0.94 0.79 0.73 0.25 0.04 0.64 ]
[0.46 0.45 0.98 0.16 0.80 0.66 0.14 1.00 0.34 0.17 0.39 0.90 0.63 0.68 0.97 0.31 0.96 0.82 0.50 0.85 0.52 0.27 0.12 0.56 0.54 0.74 0.90 0.58 0.50 0.86 ]
[0.51 0.86 0.33 0.97 0.67 0.60 0.43 0.34 1.00 0.28 0.44 0.04 0.70 0.98 0.38 0.94 0.32 0.99 0.36 0.68 0.17 0.16 0.19 0.98 0.22 0.29 0.01 0.41 0.91 0.86 ]
[0.83 0.09 0.76 0.84 0.25 0.83 0.68 0.17 0.28 1.00 0.32 0.93 0.76 0.23 0.09 0.24 0.55 0.36 0.22 0.57 0.93 0.90 0.66 0.84 0.52 0.72 0.37 0.28 0.68 0.73 ]
[0.88 0.22 0.69 0.40 0.48 0.48 0.35 0.39 0.44 0.32 1.00 0.71 0.79 0.02 0.50 0.35 0.25 0.20 0.70 0.89 0.52 0.16 0.27 0.88 0.70 0.47 0.23 0.03 0.69 0.14 ]
[0.76 0.82 0.58 0.50 0.86 0.36 0.08 0.90 0.04 0.93 0.71 1.00 0.24 0.72 0.25 0.25 0.84 0.10 0.79 0.46 0.66 0.81 0.60 0.81 0.19 0.79 0.27 0.23 0.60 0.27 ]
[0.52 0.48 0.71 0.32 0.11 0.59 0.72 0.63 0.70 0.76 0.79 0.24 1.00 0.35 0.99 0.73 0.46 0.45 0.51 0.95 0.61 0.36 0.82 0.79 0.81 0.57 0.04 0.00 0.92 0.90 ]
[0.67 0.64 0.71 0.14 0.28 0.22 0.65 0.68 0.98 0.23 0.02 0.72 0.35 1.00 0.57 0.41 0.41 0.12 0.92 0.05 0.77 0.01 0.43 0.22 0.15 0.76 0.83 0.78 0.31 0.21 ]
[0.18 0.56 0.22 0.33 0.84 0.18 0.41 0.97 0.38 0.09 0.50 0.25 0.99 0.57 1.00 0.27 0.60 0.28 0.81 0.09 0.04 0.61 0.88 0.31 0.46 0.48 0.82 0.68 0.61 0.88 ]
[0.87 0.47 0.64 0.73 0.55 0.29 0.77 0.31 0.94 0.24 0.35 0.25 0.73 0.41 0.27 1.00 0.75 0.00 0.81 0.08 0.22 0.77 0.97 0.87 0.46 0.29 0.81 0.40 0.63 0.68 ]
[0.48 0.17 0.43 0.76 0.80 0.17 0.87 0.96 0.32 0.55 0.25 0.84 0.46 0.41 0.60 0.75 1.00 0.40 0.34 0.04 0.51 0.45 0.52 0.53 0.90 0.10 0.96 0.38 0.81 0.96 ]
[0.02 0.61 0.28 0.07 0.98 0.69 0.04 0.82 0.99 0.36 0.20 0.10 0.45 0.12 0.28 0.00 0.40 1.00 0.69 0.68 0.28 0.47 0.36 0.03 0.48 0.83 0.82 0.51 0.48 0.65 ]
[0.34 0.02 0.58 0.54 0.99 0.58 0.62 0.50 0.36 0.22 0.70 0.79 0.51 0.92 0.81 0.81 0.34 0.69 1.00 0.18 0.02 0.76 0.58 0.19 0.08 0.35 0.53 0.27 0.09 0.17 ]
[0.96 0.30 0.12 0.23 0.87 0.19 0.58 0.85 0.68 0.57 0.89 0.46 0.95 0.05 0.09 0.08 0.04 0.68 0.18 1.00 0.17 0.66 0.33 1.00 0.93 0.69 0.62 0.91 0.64 0.49 ]
