D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 40;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 ];
m = [
[1.00 0.24 0.72 0.30 0.68 0.86 0.26 0.65 0.45 0.63 0.04 0.00 0.47 0.92 0.78 0.45 0.39 0.47 0.79 0.27 0.73 0.28 0.34 0.40 0.90 0.42 0.85 0.43 0.47 0.77 0.83 0.72 0.58 0.06 0.94 0.86 0.81 0.21 0.61 0.72 ]
[0.24 1.00 0.20 0.42 0.31 0.66 0.09 0.87 0.71 0.45 0.27 0.49 0.30 0.80 0.64 0.00 0.01 0.34 0.66 0.45 0.11 0.71 0.70 0.95 0.67 0.78 0.63 0.18 0.80 0.74 0.14 0.00 0.76 0.42 0.67 0.12 0.31 0.60 0.19 0.25 ]
[0.72 0.20 1.00 0.17 0.30 0.26 0.59 0.18 0.88 0.08 0.91 0.20 0.64 0.41 0.32 0.76 0.25 0.08 0.40 0.49 0.79 0.06 0.08 0.87 0.27 0.77 0.44 0.20 0.92 0.35 0.43 0.68 0.65 0.44 0.33 0.79 0.09 0.11 0.42 0.86 ]
[0.30 0.42 0.17 1.00 0.24 0.07 0.59 0.61 0.15 0.70 0.72 0.04 0.48 0.61 0.12 0.98 0.64 0.72 0.98 0.04 0.97 0.43 0.63 0.65 0.47 0.03 0.80 0.42 0.15 0.03 0.20 0.87 0.91 0.50 0.77 0.79 0.22 0.70 0.70 0.02 ]
[0.68 0.31 0.30 0.24 1.00 0.19 0.49 0.79 0.39 0.55 0.49 0.80 0.32 0.80 0.51 0.03 0.92 0.91 0.46 0.05 0.84 0.19 0.20 0.80 0.78 0.68 0.42 0.46 0.10 0.37 0.56 0.17 0.75 0.26 0.59 0.21 0.73 0.95 0.74 0.48 ]
[0.86 0.66 0.26 0.07 0.19 1.00 0.44 0.63 0.00 0.84 0.68 0.17 0.79 0.27 0.02 0.43 0.62 0.04 0.70 0.53 0.11 0.10 0.12 0.00 0.24 0.95 0.71 0.47 0.61 0.72 0.30 0.00 0.46 0.26 0.41 0.10 0.13 0.25 0.93 0.18 ]
[0.26 0.09 0.59 0.59 0.49 0.44 1.00 0.19 0.88 0.17 0.67 0.86 0.14 0.01 0.17 0.98 0.01 0.55 0.31 0.01 0.07 0.19 0.57 0.92 0.44 0.04 0.79 0.11 0.30 0.01 0.97 0.51 0.29 0.19 0.00 0.68 0.16 0.43 0.45 0.33 ]
[0.65 0.87 0.18 0.61 0.79 0.63 0.19 1.00 0.49 0.62 0.98 0.55 0.40 0.38 0.89 0.75 0.73 0.02 0.08 0.12 0.32 0.95 0.31 0.13 0.42 0.46 0.23 0.94 0.12 0.63 0.99 0.84 0.75 0.19 0.74 0.90 0.26 0.58 0.92 0.74 ]
[0.45 0.71 0.88 0.15 0.39 0.00 0.88 0.49 1.00 0.16 0.47 0.94 0.90 0.80 0.87 0.68 0.14 0.39 0.16 0.19 0.25 0.39 0.48 0.79 0.11 0.93 0.72 0.60 0.10 0.87 0.52 0.68 0.69 0.70 0.85 0.73 0.50 0.87 0.09 0.65 ]
[0.63 0.45 0.08 0.70 0.55 0.84 0.17 0.62 0.16 1.00 0.22 0.43 0.02 0.87 0.07 0.61 0.48 0.75 0.45 0.24 0.38 0.88 0.01 0.57 0.92 0.88 0.30 0.81 0.22 0.31 0.89 0.54 0.87 0.96 0.13 0.46 0.06 0.35 0.49 0.07 ]
[0.04 0.27 0.91 0.72 0.49 0.68 0.67 0.98 0.47 0.22 1.00 0.52 0.55 0.40 0.24 0.58 0.56 0.35 0.78 0.60 0.20 0.51 0.60 0.65 0.50 0.60 0.88 0.39 0.59 0.76 0.21 0.01 0.97 0.56 0.53 0.31 0.81 0.06 0.19 0.59 ]
[0.00 0.49 0.20 0.04 0.80 0.17 0.86 0.55 0.94 0.43 0.52 1.00 0.19 0.50 0.19 0.21 0.53 0.72 0.55 0.77 0.87 0.24 0.64 0.37 0.74 0.20 0.49 0.99 0.12 0.36 0.82 0.07 0.21 0.19 0.75 0.64 0.14 0.73 0.26 0.81 ]
[0.47 0.30 0.64 0.48 0.32 0.79 0.14 0.40 0.90 0.02 0.55 0.19 1.00 0.27 0.26 0.40 0.42 0.08 0.18 0.60 0.37 0.46 0.72 0.80 0.46 0.24 0.51 0.80 0.83 0.11 0.49 0.19 0.11 0.89 0.49 0.91 0.01 0.61 0.27 0.57 ]
[0.92 0.80 0.41 0.61 0.80 0.27 0.01 0.38 0.80 0.87 0.40 0.50 0.27 1.00 0.90 0.33 0.87 0.76 0.50 0.29 0.82 0.68 0.41 0.42 0.25 0.70 0.92 0.05 0.00 0.50 0.39 0.93 0.32 0.45 0.87 0.45 0.86 0.45 0.29 0.14 ]
[0.78 0.64 0.32 0.12 0.51 0.02 0.17 0.89 0.87 0.07 0.24 0.19 0.26 0.90 1.00 0.96 0.13 0.83 0.59 0.31 0.45 0.50 0.92 0.50 0.36 0.86 0.48 0.58 0.96 0.41 0.52 0.36 0.90 0.93 0.10 0.76 0.42 0.96 0.59 0.38 ]
[0.45 0.00 0.76 0.98 0.03 0.43 0.98 0.75 0.68 0.61 0.58 0.21 0.40 0.33 0.96 1.00 0.58 0.19 0.37 0.06 0.66 0.99 0.27 0.59 0.88 0.06 0.00 0.23 0.18 0.15 0.54 0.09 0.74 0.25 0.84 0.68 0.09 0.56 0.70 0.74 ]
[0.39 0.01 0.25 0.64 0.92 0.62 0.01 0.73 0.14 0.48 0.56 0.53 0.42 0.87 0.13 0.58 1.00 0.49 0.11 0.43 0.78 0.98 0.76 0.17 0.36 0.97 0.66 0.37 1.00 0.24 0.84 0.48 0.74 0.86 0.53 0.28 0.67 0.70 0.96 0.89 ]
[0.47 0.34 0.08 0.72 0.91 0.04 0.55 0.02 0.39 0.75 0.35 0.72 0.08 0.76 0.83 0.19 0.49 1.00 0.11 0.47 0.85 0.13 0.79 0.48 0.32 0.65 0.48 0.25 0.34 0.21 0.07 0.06 0.92 0.41 0.49 0.70 0.18 0.04 0.92 0.35 ]
[0.79 0.66 0.40 0.98 0.46 0.70 0.31 0.08 0.16 0.45 0.78 0.55 0.18 0.50 0.59 0.37 0.11 0.11 1.00 0.76 0.04 0.51 0.63 0.37 0.78 1.00 0.73 0.09 0.55 0.66 0.20 0.11 0.17 0.40 0.70 0.44 0.23 0.14 0.96 0.93 ]
[0.27 0.45 0.49 0.04 0.05 0.53 0.01 0.12 0.19 0.24 0.60 0.77 0.60 0.29 0.31 0.06 0.43 0.47 0.76 1.00 0.78 0.77 0.86 0.32 0.02 0.35 0.60 0.67 0.71 0.36 0.35 0.29 0.30 0.21 0.42 0.69 0.65 0.59 0.62 0.81 ]
[0.73 0.11 0.79 0.97 0.84 0.11 0.07 0.32 0.25 0.38 0.20 0.87 0.37 0.82 0.45 0.66 0.78 0.85 0.04 0.78 1.00 0.59 0.15 0.82 0.81 0.39 0.93 0.96 0.13 0.32 0.15 0.59 0.55 0.84 0.79 0.72 1.00 0.22 0.95 0.40 ]
[0.28 0.71 0.06 0.43 0.19 0.10 0.19 0.95 0.39 0.88 0.51 0.24 0.46 0.68 0.50 0.99 0.98 0.13 0.51 0.77 0.59 1.00 0.59 0.96 0.89 0.95 0.86 0.65 0.02 0.71 0.24 0.63 0.13 0.61 0.82 0.07 0.72 0.91 0.81 0.63 ]
[0.34 0.70 0.08 0.63 0.20 0.12 0.57 0.31 0.48 0.01 0.60 0.64 0.72 0.41 0.92 0.27 0.76 0.79 0.63 0.86 0.15 0.59 1.00 0.05 0.18 0.66 0.67 0.98 0.33 0.06 0.92 0.13 0.80 0.00 0.15 0.75 0.21 0.21 0.67 0.41 ]
[0.40 0.95 0.87 0.65 0.80 0.00 0.92 0.13 0.79 0.57 0.65 0.37 0.80 0.42 0.50 0.59 0.17 0.48 0.37 0.32 0.82 0.96 0.05 1.00 0.40 0.24 0.31 0.79 0.52 0.35 0.35 0.47 0.53 0.66 0.23 0.53 0.11 0.47 0.08 0.46 ]
[0.90 0.67 0.27 0.47 0.78 0.24 0.44 0.42 0.11 0.92 0.50 0.74 0.46 0.25 0.36 0.88 0.36 0.32 0.78 0.02 0.81 0.89 0.18 0.40 1.00 0.72 0.44 0.59 0.21 0.82 0.10 0.69 0.98 0.53 0.48 0.08 0.76 0.29 0.77 0.22 ]
[0.42 0.78 0.77 0.03 0.68 0.95 0.04 0.46 0.93 0.88 0.60 0.20 0.24 0.70 0.86 0.06 0.97 0.65 1.00 0.35 0.39 0.95 0.66 0.24 0.72 1.00 0.89 0.24 0.94 0.06 0.63 0.05 0.35 0.08 0.44 0.01 0.02 0.06 0.76 0.56 ]
[0.85 0.63 0.44 0.80 0.42 0.71 0.79 0.23 0.72 0.30 0.88 0.49 0.51 0.92 0.48 0.00 0.66 0.48 0.73 0.60 0.93 0.86 0.67 0.31 0.44 0.89 1.00 0.89 0.77 0.10 0.46 0.71 0.40 0.05 0.47 0.60 0.88 0.07 0.09 0.27 ]
[0.43 0.18 0.20 0.42 0.46 0.47 0.11 0.94 0.60 0.81 0.39 0.99 0.80 0.05 0.58 0.23 0.37 0.25 0.09 0.67 0.96 0.65 0.98 0.79 0.59 0.24 0.89 1.00 0.17 0.63 0.57 0.04 0.08 0.03 0.50 0.16 0.31 0.34 0.62 0.47 ]
[0.47 0.80 0.92 0.15 0.10 0.61 0.30 0.12 0.10 0.22 0.59 0.12 0.83 0.00 0.96 0.18 1.00 0.34 0.55 0.71 0.13 0.02 0.33 0.52 0.21 0.94 0.77 0.17 1.00 0.09 0.02 0.70 0.26 0.99 0.64 0.83 0.42 0.13 0.25 0.81 ]
[0.77 0.74 0.35 0.03 0.37 0.72 0.01 0.63 0.87 0.31 0.76 0.36 0.11 0.50 0.41 0.15 0.24 0.21 0.66 0.36 0.32 0.71 0.06 0.35 0.82 0.06 0.10 0.63 0.09 1.00 0.74 0.50 0.06 0.70 0.30 0.48 0.49 0.31 0.11 0.99 ]
[0.83 0.14 0.43 0.20 0.56 0.30 0.97 0.99 0.52 0.89 0.21 0.82 0.49 0.39 0.52 0.54 0.84 0.07 0.20 0.35 0.15 0.24 0.92 0.35 0.10 0.63 0.46 0.57 0.02 0.74 1.00 0.09 0.64 0.80 0.17 0.63 0.60 0.85 0.66 0.55 ]
[0.72 0.00 0.68 0.87 0.17 0.00 0.51 0.84 0.68 0.54 0.01 0.07 0.19 0.93 0.36 0.09 0.48 0.06 0.11 0.29 0.59 0.63 0.13 0.47 0.69 0.05 0.71 0.04 0.70 0.50 0.09 1.00 0.06 0.71 0.10 0.05 0.24 0.39 0.22 0.91 ]
[0.58 0.76 0.65 0.91 0.75 0.46 0.29 0.75 0.69 0.87 0.97 0.21 0.11 0.32 0.90 0.74 0.74 0.92 0.17 0.30 0.55 0.13 0.80 0.53 0.98 0.35 0.40 0.08 0.26 0.06 0.64 0.06 1.00 0.56 0.95 0.05 0.33 0.87 0.28 0.43 ]
[0.06 0.42 0.44 0.50 0.26 0.26 0.19 0.19 0.70 0.96 0.56 0.19 0.89 0.45 0.93 0.25 0.86 0.41 0.40 0.21 0.84 0.61 0.00 0.66 0.53 0.08 0.05 0.03 0.99 0.70 0.80 0.71 0.56 1.00 0.11 0.69 0.58 0.98 0.69 0.01 ]
[0.94 0.67 0.33 0.77 0.59 0.41 0.00 0.74 0.85 0.13 0.53 0.75 0.49 0.87 0.10 0.84 0.53 0.49 0.70 0.42 0.79 0.82 0.15 0.23 0.48 0.44 0.47 0.50 0.64 0.30 0.17 0.10 0.95 0.11 1.00 0.75 0.04 0.85 0.23 0.41 ]
[0.86 0.12 0.79 0.79 0.21 0.10 0.68 0.90 0.73 0.46 0.31 0.64 0.91 0.45 0.76 0.68 0.28 0.70 0.44 0.69 0.72 0.07 0.75 0.53 0.08 0.01 0.60 0.16 0.83 0.48 0.63 0.05 0.05 0.69 0.75 1.00 0.60 0.27 0.84 0.01 ]
[0.81 0.31 0.09 0.22 0.73 0.13 0.16 0.26 0.50 0.06 0.81 0.14 0.01 0.86 0.42 0.09 0.67 0.18 0.23 0.65 1.00 0.72 0.21 0.11 0.76 0.02 0.88 0.31 0.42 0.49 0.60 0.24 0.33 0.58 0.04 0.60 1.00 0.07 0.22 0.57 ]
[0.21 0.60 0.11 0.70 0.95 0.25 0.43 0.58 0.87 0.35 0.06 0.73 0.61 0.45 0.96 0.56 0.70 0.04 0.14 0.59 0.22 0.91 0.21 0.47 0.29 0.06 0.07 0.34 0.13 0.31 0.85 0.39 0.87 0.98 0.85 0.27 0.07 1.00 0.56 0.44 ]
[0.61 0.19 0.42 0.70 0.74 0.93 0.45 0.92 0.09 0.49 0.19 0.26 0.27 0.29 0.59 0.70 0.96 0.92 0.96 0.62 0.95 0.81 0.67 0.08 0.77 0.76 0.09 0.62 0.25 0.11 0.66 0.22 0.28 0.69 0.23 0.84 0.22 0.56 1.00 0.48 ]
