D = 6;
n = [ 4 4 4 4 4 4 ];
N = 46;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.77 0.99 0.85 0.68 0.71 0.27 0.24 0.16 0.87 0.03 0.84 0.50 0.86 0.57 0.81 0.69 0.12 0.03 0.80 0.97 0.38 0.97 0.54 0.35 0.38 0.94 0.76 0.24 0.11 0.65 0.69 0.71 0.71 0.85 0.70 0.59 0.71 0.66 0.78 0.63 0.52 0.34 0.75 0.37 0.94 ]
[0.77 1.00 0.68 0.30 0.98 0.85 0.98 0.39 0.49 0.65 0.80 0.40 0.90 0.58 0.99 0.37 0.66 0.86 0.72 0.59 0.59 0.82 0.10 0.79 0.04 0.81 0.66 0.47 0.42 0.62 0.01 0.17 0.56 0.17 0.30 0.56 0.65 0.45 0.97 0.86 0.88 0.44 0.53 0.07 0.90 0.32 ]
[0.99 0.68 1.00 0.14 0.28 0.71 0.71 0.24 0.05 0.50 0.41 0.10 0.09 0.30 0.79 0.36 0.21 0.46 0.60 0.98 0.78 0.02 0.24 0.16 0.65 0.94 0.38 0.21 0.62 0.22 0.83 0.56 0.71 0.06 0.81 0.39 0.41 0.37 0.70 0.81 0.63 0.20 0.39 0.13 0.79 0.79 ]
[0.85 0.30 0.14 1.00 0.93 0.32 0.74 0.35 0.30 0.88 0.87 0.11 0.88 0.86 0.98 0.13 0.65 0.93 0.98 0.71 0.54 0.08 0.48 0.98 0.44 0.38 0.47 0.54 0.03 0.25 0.50 0.65 0.98 0.37 0.95 0.73 0.83 0.34 0.83 0.45 0.84 0.55 0.15 1.00 0.69 0.41 ]
[0.68 0.98 0.28 0.93 1.00 0.87 0.50 0.00 0.26 0.88 0.44 0.11 0.06 0.58 0.17 0.79 0.96 0.76 0.57 0.84 0.12 0.89 0.36 0.55 0.37 0.88 0.59 0.24 0.20 0.45 0.36 0.95 0.62 0.42 0.93 0.15 0.22 0.80 0.44 0.68 0.65 0.67 0.71 0.03 0.07 0.29 ]
[0.71 0.85 0.71 0.32 0.87 1.00 0.85 0.24 0.86 0.73 0.40 0.52 0.89 0.86 0.11 0.82 0.20 0.47 0.58 0.99 0.89 0.63 0.29 0.76 0.55 0.27 0.78 0.09 0.44 0.96 0.07 0.27 0.95 0.40 0.31 0.31 0.51 0.83 0.16 0.86 0.74 0.56 0.37 0.57 0.10 0.51 ]
[0.27 0.98 0.71 0.74 0.50 0.85 1.00 0.91 0.58 0.12 0.44 0.49 0.11 0.14 0.65 0.19 0.97 0.22 0.84 0.44 0.81 0.76 0.36 0.22 0.13 0.35 0.85 0.96 0.05 0.76 0.61 0.47 0.13 0.81 0.83 0.88 0.64 0.22 0.32 0.80 0.26 0.37 0.52 0.74 0.84 0.48 ]
[0.24 0.39 0.24 0.35 0.00 0.24 0.91 1.00 0.49 0.83 0.98 0.43 0.58 0.14 0.95 0.32 0.74 0.79 0.34 0.41 0.54 0.10 0.38 0.60 0.47 0.44 0.12 0.11 0.46 0.37 0.78 0.92 0.81 0.12 0.36 0.61 0.20 0.51 0.64 0.64 0.99 0.17 0.20 0.66 0.02 0.89 ]
[0.16 0.49 0.05 0.30 0.26 0.86 0.58 0.49 1.00 0.94 0.69 0.02 0.54 0.07 0.93 0.19 0.58 0.25 0.80 0.98 0.70 0.74 0.22 0.80 0.25 0.74 0.40 0.37 0.90 0.75 0.59 0.38 0.43 0.11 0.92 0.77 0.28 0.36 0.59 0.57 0.71 0.14 0.15 0.61 0.64 0.31 ]
[0.87 0.65 0.50 0.88 0.88 0.73 0.12 0.83 0.94 1.00 0.48 0.69 0.91 0.47 0.44 0.87 0.99 0.14 0.43 0.68 0.21 0.58 0.11 0.79 0.72 0.11 0.63 0.69 0.41 0.85 0.33 0.61 0.90 0.95 0.01 0.21 1.00 0.80 0.56 0.45 0.19 0.67 0.08 0.67 0.24 0.89 ]
[0.03 0.80 0.41 0.87 0.44 0.40 0.44 0.98 0.69 0.48 1.00 0.90 0.80 0.58 0.31 0.37 0.18 0.74 0.86 0.13 0.75 0.72 0.80 0.17 0.63 0.22 0.11 0.81 0.68 0.04 0.56 0.79 0.07 0.52 0.46 0.32 0.39 0.04 0.94 0.55 0.13 0.58 0.50 0.42 0.78 1.00 ]
[0.84 0.40 0.10 0.11 0.11 0.52 0.49 0.43 0.02 0.69 0.90 1.00 0.20 0.01 0.58 0.15 0.58 0.99 0.52 0.47 0.03 0.33 0.23 0.10 0.33 0.64 0.88 0.38 0.12 0.59 0.42 0.62 1.00 0.58 0.47 0.11 0.26 0.28 0.79 0.82 0.12 0.77 0.38 0.92 0.10 0.19 ]
[0.50 0.90 0.09 0.88 0.06 0.89 0.11 0.58 0.54 0.91 0.80 0.20 1.00 0.32 0.87 0.94 0.43 0.55 0.82 0.44 0.94 0.76 0.65 0.04 0.01 0.11 0.65 0.07 0.48 0.31 0.70 0.15 0.50 0.26 0.13 0.16 0.94 0.70 0.57 0.82 0.59 0.49 0.16 0.53 0.59 0.91 ]
[0.86 0.58 0.30 0.86 0.58 0.86 0.14 0.14 0.07 0.47 0.58 0.01 0.32 1.00 0.56 0.45 0.89 0.17 0.53 0.86 0.66 0.12 0.18 0.49 0.41 0.45 0.60 0.38 0.43 0.66 0.07 0.13 0.43 0.97 0.19 0.52 0.65 0.40 0.98 0.94 0.30 0.07 0.24 0.17 0.20 0.82 ]
[0.57 0.99 0.79 0.98 0.17 0.11 0.65 0.95 0.93 0.44 0.31 0.58 0.87 0.56 1.00 0.36 0.19 0.05 0.09 0.42 0.35 0.29 0.38 0.31 0.01 0.41 0.41 0.88 0.90 0.02 0.72 0.60 0.72 0.71 0.31 0.68 0.54 0.64 0.33 0.23 0.11 0.65 0.12 0.42 0.85 0.86 ]
[0.81 0.37 0.36 0.13 0.79 0.82 0.19 0.32 0.19 0.87 0.37 0.15 0.94 0.45 0.36 1.00 0.87 0.92 1.00 0.43 0.86 0.88 0.87 0.75 0.15 0.46 0.13 0.23 0.80 0.13 0.60 0.99 0.28 0.73 0.56 0.80 0.81 0.01 0.51 0.36 0.23 0.46 0.93 0.87 0.03 0.81 ]
[0.69 0.66 0.21 0.65 0.96 0.20 0.97 0.74 0.58 0.99 0.18 0.58 0.43 0.89 0.19 0.87 1.00 0.86 0.25 0.09 0.98 0.00 0.94 0.11 0.05 0.50 0.02 0.39 0.01 0.15 0.71 0.70 0.09 0.27 0.44 0.75 0.24 0.70 0.13 0.03 0.28 0.53 0.90 0.52 0.54 0.06 ]
[0.12 0.86 0.46 0.93 0.76 0.47 0.22 0.79 0.25 0.14 0.74 0.99 0.55 0.17 0.05 0.92 0.86 1.00 0.88 0.77 0.06 0.26 0.75 0.23 0.35 0.62 0.66 0.05 0.13 0.14 0.08 0.94 0.79 0.06 0.24 0.06 0.02 0.19 0.07 0.85 0.66 0.75 0.20 0.40 0.72 0.19 ]
