D = 2;
n = [ 2 2 ];
N = 46;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.90 0.20 0.17 0.72 0.17 0.17 0.30 0.53 0.20 0.41 0.35 0.83 0.40 0.61 0.32 0.10 0.49 0.46 0.21 0.86 0.96 0.72 0.01 0.39 0.77 0.99 0.31 0.84 0.61 0.57 0.06 0.71 0.42 0.89 0.43 0.30 0.47 0.04 0.79 0.54 0.13 0.89 0.25 0.07 0.24 ]
[0.90 1.00 0.85 0.73 0.55 0.83 0.21 0.57 0.81 0.42 0.09 0.19 0.60 0.17 0.75 0.57 0.85 0.25 0.81 0.07 0.84 0.88 0.70 0.80 0.46 0.03 0.06 0.80 0.76 0.09 0.93 0.04 0.86 0.84 0.26 0.78 0.15 0.91 0.46 0.08 0.24 0.75 0.26 0.52 0.64 0.61 ]
[0.20 0.85 1.00 0.30 0.59 0.22 0.69 0.31 0.14 0.83 0.45 0.89 0.73 0.74 0.00 0.90 0.60 0.37 0.96 0.02 0.63 0.07 0.02 0.14 0.02 0.24 0.65 0.23 0.48 0.22 0.38 0.56 0.45 0.47 0.30 0.46 0.91 0.33 0.61 0.16 0.21 0.32 0.57 0.18 0.29 0.38 ]
[0.17 0.73 0.30 1.00 0.94 0.37 0.51 0.91 0.26 0.22 0.41 0.68 0.91 0.21 0.59 0.40 0.81 0.61 1.00 0.59 1.00 0.90 0.27 0.56 0.59 0.87 0.86 0.70 0.36 0.23 0.25 0.36 0.04 0.58 0.56 0.05 0.06 0.26 0.22 0.32 0.60 0.19 0.58 0.96 0.73 0.85 ]
[0.72 0.55 0.59 0.94 1.00 0.05 0.12 0.14 0.69 0.45 0.01 0.80 0.99 0.66 0.43 0.87 0.28 0.60 0.82 0.76 0.90 0.76 0.30 0.53 0.84 0.05 0.45 0.84 0.76 0.85 0.88 0.69 0.47 0.71 0.54 0.70 0.54 0.05 0.13 0.22 0.60 0.02 0.89 0.43 0.13 0.56 ]
[0.17 0.83 0.22 0.37 0.05 1.00 0.30 0.76 0.78 0.12 0.41 0.33 0.65 0.91 0.46 0.74 0.62 0.81 0.83 0.83 0.97 0.05 0.45 0.13 0.27 0.55 0.96 0.82 0.11 0.26 0.76 0.14 0.25 0.93 0.12 0.82 0.09 0.97 0.23 0.49 0.21 0.14 0.47 0.23 0.11 0.19 ]
[0.17 0.21 0.69 0.51 0.12 0.30 1.00 0.16 0.63 0.69 0.67 0.52 0.13 0.17 0.87 0.69 0.17 0.29 0.47 0.03 0.53 0.49 0.41 0.65 0.94 0.47 0.16 0.61 0.87 0.96 0.84 0.63 0.09 0.67 0.80 0.19 0.15 0.57 0.91 0.81 0.43 0.98 0.64 0.44 0.41 0.95 ]
[0.30 0.57 0.31 0.91 0.14 0.76 0.16 1.00 0.25 0.99 0.40 0.06 0.30 0.05 0.36 0.59 0.06 0.95 0.20 0.47 0.08 0.60 0.13 0.54 0.15 0.11 0.63 0.11 0.39 0.01 0.94 0.81 0.43 0.61 0.71 0.54 0.58 0.40 0.98 0.42 0.64 0.40 0.77 0.92 0.43 0.93 ]
[0.53 0.81 0.14 0.26 0.69 0.78 0.63 0.25 1.00 0.86 0.03 0.97 0.89 0.96 0.67 0.14 0.21 0.81 0.05 0.67 0.69 0.64 0.65 0.74 0.51 0.63 0.88 0.69 0.15 0.59 0.75 0.62 0.44 0.86 0.78 0.33 0.61 0.51 0.33 0.09 0.53 0.43 0.19 0.73 0.08 0.29 ]
[0.20 0.42 0.83 0.22 0.45 0.12 0.69 0.99 0.86 1.00 0.39 0.90 0.41 0.63 0.78 0.80 0.36 0.89 0.02 0.28 0.52 0.65 0.55 0.49 0.39 0.04 0.42 0.21 0.83 0.51 0.42 0.13 0.47 0.76 0.20 0.17 0.53 0.48 0.15 0.68 0.10 0.03 0.27 0.01 0.46 0.55 ]
[0.41 0.09 0.45 0.41 0.01 0.41 0.67 0.40 0.03 0.39 1.00 0.20 0.91 0.55 0.30 0.85 0.79 0.22 0.56 0.45 0.44 0.80 0.40 0.80 0.45 0.76 0.47 0.31 0.22 0.43 0.24 0.53 0.60 0.42 0.19 0.87 0.06 0.18 0.62 0.05 0.92 0.29 0.55 0.32 0.88 0.39 ]
[0.35 0.19 0.89 0.68 0.80 0.33 0.52 0.06 0.97 0.90 0.20 1.00 0.46 0.71 0.77 0.89 0.05 0.59 0.84 0.55 0.56 0.10 0.23 0.54 0.63 0.59 0.26 0.76 0.20 0.12 0.91 0.16 0.01 0.93 0.47 0.49 0.64 0.52 0.98 0.72 0.80 0.69 0.51 0.70 0.11 0.75 ]
[0.83 0.60 0.73 0.91 0.99 0.65 0.13 0.30 0.89 0.41 0.91 0.46 1.00 0.82 0.53 0.97 0.27 0.16 0.79 0.14 0.88 0.12 0.43 0.64 0.35 0.19 0.85 0.70 0.89 0.69 0.55 0.13 0.86 0.45 0.44 0.43 0.09 0.85 0.21 0.26 0.37 0.73 0.64 0.73 0.73 0.75 ]
[0.40 0.17 0.74 0.21 0.66 0.91 0.17 0.05 0.96 0.63 0.55 0.71 0.82 1.00 0.09 0.31 0.40 0.52 0.75 0.00 0.63 0.76 0.63 0.37 0.63 0.15 0.33 0.08 0.33 0.67 0.97 0.78 0.31 0.24 0.51 0.46 0.63 0.73 0.83 0.70 0.11 0.43 0.97 0.15 0.41 0.32 ]
[0.61 0.75 0.00 0.59 0.43 0.46 0.87 0.36 0.67 0.78 0.30 0.77 0.53 0.09 1.00 0.53 0.09 0.44 0.72 0.49 0.44 0.21 0.15 0.15 0.78 0.75 0.36 0.44 0.94 0.27 0.55 0.84 0.52 0.56 0.73 0.31 0.06 0.47 0.76 0.36 0.84 0.46 0.82 0.56 0.35 0.11 ]
[0.32 0.57 0.90 0.40 0.87 0.74 0.69 0.59 0.14 0.80 0.85 0.89 0.97 0.31 0.53 1.00 0.36 0.38 0.74 0.88 0.90 0.80 0.41 0.48 0.79 0.52 0.87 0.62 0.13 0.84 0.98 0.44 0.79 0.13 0.60 0.91 0.38 0.49 0.47 0.42 0.30 0.05 0.10 0.49 0.99 0.43 ]
