D = 2;
n = [ 5 5 ];
N = 63;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.01 0.93 0.47 0.88 0.72 0.98 0.20 0.85 0.73 0.77 0.00 0.45 0.38 0.42 0.27 0.07 0.55 0.29 0.73 0.08 0.49 0.58 0.04 0.81 0.89 0.17 0.61 0.57 0.80 0.50 0.60 0.35 0.71 0.27 0.47 0.26 0.87 0.68 0.24 0.28 0.45 0.76 0.72 0.95 0.60 0.78 0.24 0.27 0.09 0.24 0.54 0.35 0.50 0.57 0.53 0.13 0.21 0.75 0.38 0.46 0.49 0.16 ]
[0.01 1.00 0.57 0.27 0.59 0.38 0.54 0.61 0.46 0.19 0.63 0.82 0.83 0.33 0.94 0.30 0.28 0.85 0.29 0.97 0.16 0.98 0.57 0.88 0.94 0.31 0.86 0.21 0.45 0.36 0.33 0.89 0.20 0.95 0.60 0.31 0.52 0.93 0.40 0.07 0.38 0.87 0.55 0.36 0.73 0.81 0.22 0.61 0.45 0.72 0.21 0.47 0.35 0.88 0.17 0.12 0.51 0.89 0.90 0.81 0.95 0.83 0.47 ]
[0.93 0.57 1.00 0.41 0.65 0.15 0.15 0.07 0.32 0.39 0.35 0.88 0.20 0.71 0.75 0.23 0.77 0.11 0.99 0.68 0.41 0.36 0.47 0.19 0.40 0.04 0.04 0.66 0.32 0.93 0.22 0.68 0.81 0.15 0.03 0.87 0.67 0.23 0.08 0.90 0.96 0.69 0.36 0.30 0.27 0.21 0.28 0.86 0.37 0.07 0.62 0.64 0.92 0.13 0.51 0.89 0.22 0.66 0.92 0.94 0.20 0.36 0.09 ]
[0.47 0.27 0.41 1.00 0.85 0.67 0.87 0.47 0.28 0.46 0.60 0.18 0.70 0.42 0.89 0.44 0.03 0.53 0.03 0.19 0.55 0.34 0.54 0.02 0.72 0.91 0.41 0.03 0.37 0.39 0.14 0.48 0.76 0.77 0.04 0.59 0.30 0.29 0.13 0.47 0.61 0.39 0.37 0.45 0.44 0.48 0.99 0.02 0.78 0.51 0.23 0.98 0.88 0.36 0.91 0.27 0.36 0.09 0.42 0.42 0.21 0.21 0.51 ]
[0.88 0.59 0.65 0.85 1.00 0.15 0.12 0.54 0.56 0.72 0.23 0.59 0.48 0.28 0.34 0.46 0.33 0.39 0.94 0.91 0.82 0.86 0.63 0.81 0.18 0.09 0.03 0.83 0.61 0.82 0.43 0.25 0.13 0.89 0.67 0.25 0.65 0.34 0.02 0.35 0.53 0.04 0.94 0.34 0.85 0.43 0.65 0.99 0.90 0.81 0.35 0.76 0.18 0.38 0.15 0.15 0.47 0.18 0.78 0.21 0.73 0.24 0.16 ]
[0.72 0.38 0.15 0.67 0.15 1.00 0.77 0.28 0.89 0.20 0.32 0.07 0.69 0.32 0.77 0.48 0.33 0.08 0.93 0.75 0.35 0.32 0.23 0.74 0.74 0.79 0.21 0.22 0.89 0.80 0.73 0.31 0.47 0.56 0.09 0.17 0.12 0.82 1.00 0.54 0.03 0.41 0.62 0.61 0.78 0.79 0.61 0.48 0.26 0.61 0.58 0.49 0.44 0.02 0.73 0.45 0.63 0.82 0.58 0.03 0.63 0.28 0.92 ]
[0.98 0.54 0.15 0.87 0.12 0.77 1.00 0.43 0.73 0.76 0.13 0.11 0.02 0.67 0.55 0.71 0.40 0.61 0.81 0.37 0.50 0.18 0.49 0.42 0.13 0.38 0.87 0.62 0.78 0.53 0.55 0.11 0.96 0.61 0.87 0.62 0.55 0.13 0.59 0.83 0.84 0.14 0.17 0.89 0.55 0.46 0.21 0.44 0.51 0.15 0.91 0.41 0.71 0.04 0.97 0.72 0.50 0.43 0.15 0.87 0.88 0.10 0.80 ]
[0.20 0.61 0.07 0.47 0.54 0.28 0.43 1.00 0.52 0.20 0.93 0.74 0.50 0.08 0.93 0.34 0.41 0.65 0.84 0.67 0.47 0.95 0.92 0.85 0.06 0.03 0.07 0.64 0.83 0.20 0.74 0.15 0.76 0.96 0.38 0.61 0.02 0.23 0.14 0.16 0.60 0.32 0.29 0.56 0.66 0.59 0.62 0.88 0.81 0.24 0.58 0.77 0.68 0.15 0.44 0.07 0.75 0.66 0.91 0.06 0.44 0.39 0.81 ]
[0.85 0.46 0.32 0.28 0.56 0.89 0.73 0.52 1.00 0.93 0.95 0.97 0.97 0.88 0.69 0.07 0.95 0.61 0.52 0.69 0.95 0.81 0.47 0.10 0.44 0.06 0.49 0.12 0.55 0.39 0.92 0.45 0.59 0.37 0.27 0.96 0.71 0.59 0.58 0.25 0.69 0.23 0.03 0.32 0.48 0.57 0.07 0.63 0.51 0.99 0.91 0.13 0.51 0.49 0.83 0.52 0.58 0.09 0.99 0.52 0.27 0.81 0.18 ]
[0.73 0.19 0.39 0.46 0.72 0.20 0.76 0.20 0.93 1.00 0.19 0.71 0.27 0.98 0.11 0.15 0.91 0.74 0.02 0.97 0.12 0.37 0.60 0.43 0.94 0.40 0.06 0.47 0.20 0.20 0.02 0.95 0.49 0.24 0.12 0.67 0.60 0.98 0.24 0.51 0.79 0.70 0.01 0.78 0.99 0.53 0.24 0.05 0.48 0.26 0.88 0.96 0.68 0.43 0.33 0.15 0.10 0.52 0.45 0.38 0.31 0.97 0.27 ]
[0.77 0.63 0.35 0.60 0.23 0.32 0.13 0.93 0.95 0.19 1.00 0.59 0.39 0.47 0.20 0.18 0.06 0.92 0.79 0.12 0.37 0.97 0.01 0.98 0.11 0.52 0.05 0.59 0.89 0.53 0.57 0.64 0.13 0.97 0.18 0.63 0.69 0.97 0.74 0.70 0.47 0.67 0.03 0.31 0.34 0.42 0.31 0.87 0.05 0.02 0.92 0.58 0.90 0.18 0.49 0.30 0.01 0.39 0.37 0.03 0.32 0.28 0.25 ]
[0.00 0.82 0.88 0.18 0.59 0.07 0.11 0.74 0.97 0.71 0.59 1.00 0.89 0.37 0.42 0.08 0.77 0.77 0.70 0.30 0.16 0.18 0.29 0.75 0.53 0.74 0.88 0.16 0.42 0.74 0.23 0.81 0.72 0.27 0.13 0.73 0.40 0.91 0.80 0.44 0.38 0.03 0.50 0.29 0.28 0.34 0.39 0.28 0.88 0.05 0.52 0.39 0.60 0.46 0.38 0.76 0.50 0.04 0.03 0.37 0.60 0.05 0.24 ]
