D = 2;
n = [ 2 2 ];
N = 52;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.42 0.09 0.98 0.10 0.14 0.35 0.13 0.97 0.18 0.34 0.29 0.69 0.06 0.47 0.28 0.24 0.92 0.12 0.01 0.92 0.50 0.35 0.92 0.02 0.68 0.87 0.83 0.01 0.61 0.39 0.34 0.00 0.60 0.65 0.85 0.90 0.95 0.26 0.52 0.04 0.61 0.15 0.01 0.60 0.63 0.65 0.56 0.11 0.30 0.68 0.08 ]
[0.42 1.00 0.20 0.68 0.22 0.83 0.18 0.84 0.92 0.07 0.44 0.83 0.20 0.16 0.92 0.04 0.67 0.28 0.98 0.76 0.64 0.94 0.15 0.20 0.58 0.52 0.78 0.96 0.24 0.82 0.06 0.05 0.82 0.30 0.93 0.55 0.46 0.67 0.32 0.57 0.01 0.05 0.43 0.02 0.84 0.85 0.58 0.83 0.81 0.47 0.49 0.73 ]
[0.09 0.20 1.00 0.84 0.01 0.80 0.47 0.62 0.10 0.62 0.36 0.11 0.71 0.10 0.08 0.70 0.41 0.00 0.95 0.33 0.64 0.07 0.36 0.82 0.00 0.19 0.88 0.68 0.17 0.94 0.28 0.74 0.55 0.76 0.65 0.36 0.62 0.55 0.62 0.64 0.57 0.71 0.45 0.41 0.58 0.46 0.47 0.45 0.14 0.45 0.17 0.35 ]
[0.98 0.68 0.84 1.00 0.53 0.81 0.80 0.75 0.33 0.17 0.65 0.74 0.39 0.71 0.86 0.26 0.62 0.49 0.28 1.00 0.42 0.05 0.95 0.08 0.72 0.16 0.81 0.74 0.10 0.81 0.28 0.79 0.06 0.33 0.84 0.31 0.53 0.17 0.51 0.30 0.27 0.13 0.72 0.77 0.54 0.36 0.95 0.48 0.98 1.00 0.63 0.77 ]
[0.10 0.22 0.01 0.53 1.00 0.10 0.03 0.24 0.13 0.74 0.27 0.60 0.64 0.71 0.34 0.86 0.61 0.53 0.49 0.02 0.89 0.37 0.57 0.60 0.47 0.52 0.64 0.34 0.09 0.13 0.53 0.41 0.56 0.24 0.99 0.32 0.26 0.84 0.21 0.68 0.47 0.25 1.00 0.51 0.36 0.10 0.03 0.38 0.20 0.43 0.82 0.50 ]
[0.14 0.83 0.80 0.81 0.10 1.00 0.29 0.52 0.27 0.04 0.29 0.15 0.93 0.76 1.00 0.40 0.29 0.64 1.00 0.75 0.64 0.55 0.53 0.64 0.92 0.17 1.00 0.94 0.41 0.97 0.68 0.51 0.54 0.37 0.99 0.56 0.00 0.34 0.65 0.37 0.88 0.84 0.20 0.57 0.89 0.01 0.30 0.72 0.28 0.94 0.62 0.41 ]
[0.35 0.18 0.47 0.80 0.03 0.29 1.00 0.52 0.33 0.16 0.59 0.89 0.26 0.76 0.77 0.01 0.94 0.60 0.99 0.46 0.74 0.46 0.33 0.26 0.84 0.22 0.04 0.69 0.41 0.14 0.34 0.19 0.98 0.10 0.50 0.28 0.21 0.36 0.89 0.61 0.02 0.66 0.73 0.16 0.38 0.24 0.12 0.59 0.00 0.64 0.51 0.28 ]
[0.13 0.84 0.62 0.75 0.24 0.52 0.52 1.00 0.08 0.40 0.71 0.55 0.05 0.12 0.97 0.05 0.83 0.80 0.89 0.73 0.76 0.63 0.53 0.49 0.27 0.34 0.67 0.11 0.31 0.45 0.14 0.21 0.55 0.12 0.61 0.48 0.29 0.64 0.53 0.46 0.64 0.22 0.12 0.09 0.04 0.69 0.54 0.18 0.57 0.70 0.34 0.18 ]
[0.97 0.92 0.10 0.33 0.13 0.27 0.33 0.08 1.00 0.49 0.70 0.37 0.50 0.94 0.71 0.70 0.04 0.67 0.01 0.71 0.84 0.41 0.97 0.22 0.07 0.31 0.48 0.78 0.36 0.83 0.68 0.13 0.73 0.31 0.73 0.88 0.39 0.88 0.06 0.51 0.18 0.71 0.88 0.62 0.79 0.62 0.09 0.43 0.91 0.39 0.40 0.40 ]
[0.18 0.07 0.62 0.17 0.74 0.04 0.16 0.40 0.49 1.00 0.16 0.56 0.81 0.54 0.41 0.51 0.79 0.80 0.49 0.77 0.28 0.53 0.01 0.36 0.38 0.70 0.84 0.80 0.65 0.44 0.65 0.10 0.79 0.85 0.87 0.18 0.68 0.96 0.56 0.06 0.92 0.91 0.09 0.64 0.59 0.20 0.37 0.96 0.24 0.87 0.14 0.66 ]
