D = 2;
n = [ 3 3 ];
N = 84;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.58 0.20 0.47 0.93 0.33 0.18 0.95 0.90 0.36 0.39 0.08 0.76 0.74 0.17 0.29 0.65 0.43 0.15 0.80 0.84 0.02 0.98 0.25 0.96 0.23 0.65 0.68 0.16 0.41 0.29 0.81 0.68 0.94 0.20 0.67 0.82 0.70 0.59 0.37 0.60 0.55 0.81 0.95 0.27 1.00 0.37 0.17 0.34 0.43 0.08 0.49 0.58 0.43 0.74 0.65 0.06 0.20 0.03 0.64 0.67 0.53 0.37 0.11 0.17 0.62 0.97 0.47 0.75 0.77 0.86 0.22 0.10 0.03 0.22 0.04 0.18 0.75 0.66 0.93 0.05 0.39 0.69 0.75 ]
[0.58 1.00 0.10 0.58 0.68 0.08 0.84 0.81 0.15 0.61 0.78 0.20 0.97 0.65 0.35 0.44 0.22 0.93 0.82 0.70 0.13 0.46 0.65 0.99 0.33 0.81 0.27 0.18 0.80 0.79 0.59 0.77 0.08 0.87 0.06 0.23 0.50 0.22 0.15 0.59 0.90 0.05 0.91 0.42 0.13 0.40 0.59 0.94 0.39 0.28 0.95 0.02 0.02 0.03 0.67 0.47 0.03 0.34 0.61 0.17 0.53 0.98 0.47 0.51 0.53 0.56 0.17 0.77 0.71 0.25 0.79 0.95 0.52 0.49 0.26 0.66 0.51 0.72 0.21 0.88 0.70 0.17 0.00 0.51 ]
[0.20 0.10 1.00 0.36 0.55 0.45 0.35 0.97 0.20 0.18 0.08 0.74 0.23 0.64 0.37 0.67 0.10 0.54 0.09 0.79 0.67 0.66 0.94 0.27 0.40 0.45 0.43 0.14 0.57 0.05 0.99 0.38 0.88 0.77 0.02 0.51 1.00 0.40 0.60 0.91 0.83 0.02 0.74 0.67 0.68 0.71 0.99 0.89 0.84 0.34 0.44 0.86 0.93 0.25 0.70 0.74 0.53 0.17 0.05 0.40 0.79 0.26 0.23 0.66 0.09 0.30 0.34 0.01 0.51 0.96 0.15 0.80 0.28 0.78 0.95 0.77 0.88 0.38 0.78 0.24 0.35 0.74 0.48 0.51 ]
[0.47 0.58 0.36 1.00 0.74 0.14 0.86 0.15 0.58 0.71 0.66 0.99 0.39 0.56 0.67 0.97 1.00 0.91 0.36 0.50 0.09 0.42 0.38 0.68 0.02 0.95 0.86 0.09 0.97 0.49 0.58 0.25 0.32 0.68 0.59 0.31 0.22 0.51 0.85 0.72 0.61 0.64 0.03 0.69 0.57 0.23 0.42 0.75 0.89 0.23 0.73 0.75 0.80 0.71 0.55 0.66 0.41 0.65 0.96 0.98 0.24 0.29 0.44 0.00 0.56 0.79 0.50 0.16 0.33 0.65 0.94 0.88 0.95 0.38 0.64 0.03 0.66 0.43 0.43 0.58 0.21 0.81 0.91 0.98 ]
[0.93 0.68 0.55 0.74 1.00 0.68 0.35 0.98 0.43 0.03 0.04 0.10 0.46 0.78 0.07 0.82 0.84 0.12 0.04 0.56 0.75 0.44 0.78 0.68 0.13 0.19 1.00 0.55 0.17 0.19 0.89 0.60 0.14 0.58 0.73 0.28 0.18 0.41 0.33 0.85 0.92 0.94 0.58 0.04 0.75 0.27 0.33 0.40 0.71 0.59 0.64 0.80 0.65 0.30 0.48 0.63 0.33 0.14 0.52 0.63 0.13 0.42 0.26 0.85 0.55 0.38 0.12 0.13 0.61 0.29 0.64 0.21 0.08 0.29 0.62 0.85 0.54 0.01 0.10 0.78 0.30 0.19 0.07 0.06 ]
[0.33 0.08 0.45 0.14 0.68 1.00 0.54 0.04 0.90 0.06 0.99 0.54 0.50 0.25 0.18 0.11 0.07 0.52 0.95 0.16 0.13 0.80 0.57 0.79 0.73 0.88 0.19 0.87 0.05 0.02 0.49 0.46 0.76 0.12 0.64 0.74 0.41 0.65 0.55 0.67 0.33 0.44 0.62 0.90 0.52 0.34 0.90 0.68 0.66 0.25 0.73 0.85 0.29 0.77 0.83 0.48 0.05 0.78 0.61 0.13 0.46 0.65 0.58 0.32 0.36 0.50 0.39 0.89 0.24 0.96 0.21 0.54 0.40 0.14 0.69 0.81 1.00 0.80 0.58 0.28 0.73 0.91 0.80 0.12 ]
[0.18 0.84 0.35 0.86 0.35 0.54 1.00 0.29 0.60 0.88 0.04 0.75 0.42 0.84 0.61 0.61 0.69 0.54 0.94 0.74 0.78 0.23 0.90 0.58 0.58 0.53 0.31 1.00 0.71 0.60 0.11 0.07 0.92 0.32 0.07 0.64 0.59 0.54 0.62 0.14 0.74 0.28 0.84 0.29 0.99 0.18 0.52 0.19 0.99 0.15 0.98 0.13 0.66 0.91 0.77 0.93 0.31 0.74 0.86 0.62 0.74 0.98 0.92 0.23 0.37 0.57 0.97 0.98 0.41 0.09 0.51 0.68 0.76 0.57 0.32 0.98 0.06 0.09 0.85 0.50 0.65 0.75 0.78 0.15 ]
[0.95 0.81 0.97 0.15 0.98 0.04 0.29 1.00 0.89 0.92 0.87 0.57 0.88 0.61 0.32 0.09 0.21 0.27 0.46 0.86 0.79 0.22 0.31 0.04 0.46 0.38 0.98 0.52 0.57 0.37 0.25 0.75 0.72 0.58 0.72 0.50 0.62 0.48 0.29 0.44 0.50 0.35 0.70 0.93 0.95 0.28 0.40 0.33 0.97 1.00 0.11 0.25 0.50 0.39 0.01 0.16 0.25 0.65 0.19 0.09 0.66 0.51 0.87 0.07 0.63 0.09 0.73 0.13 0.25 0.56 0.80 0.14 0.44 0.88 0.77 0.87 0.29 0.86 0.17 0.94 0.84 0.30 0.11 0.04 ]
[0.90 0.15 0.20 0.58 0.43 0.90 0.60 0.89 1.00 0.29 0.39 0.41 0.56 0.64 0.38 0.84 0.83 0.82 0.98 0.80 0.66 0.70 0.67 0.43 0.44 0.86 0.98 0.21 0.22 0.41 0.40 0.70 0.34 0.08 0.65 0.96 0.88 0.62 0.08 0.29 0.66 0.79 0.58 0.60 0.49 0.49 0.74 0.91 0.52 0.67 0.28 0.56 0.09 0.81 0.96 0.45 0.25 0.77 0.41 0.90 0.43 0.55 0.18 0.26 0.30 0.12 0.73 0.23 0.04 0.28 0.70 0.44 0.05 0.08 0.68 0.71 0.70 0.21 0.95 0.49 0.99 0.02 0.75 0.24 ]
[0.36 0.61 0.18 0.71 0.03 0.06 0.88 0.92 0.29 1.00 0.92 0.03 0.47 0.92 0.87 0.62 0.54 0.01 0.81 0.94 0.07 0.02 0.28 0.31 0.72 0.72 0.80 0.92 0.26 0.27 0.70 0.29 0.06 0.80 0.90 0.61 0.59 0.65 0.01 0.90 0.41 0.94 0.31 0.82 0.92 0.14 0.37 0.57 0.65 0.44 0.99 0.40 0.14 0.02 0.29 0.60 0.47 0.33 0.34 0.88 0.68 0.65 0.69 0.71 0.00 0.77 0.36 0.52 0.52 0.08 0.78 0.05 0.75 0.88 0.39 0.28 0.66 0.14 0.11 0.82 0.26 0.56 0.44 0.37 ]
[0.39 0.78 0.08 0.66 0.04 0.99 0.04 0.87 0.39 0.92 1.00 0.22 0.69 0.86 0.94 0.83 0.18 0.05 0.16 0.05 0.27 0.05 0.67 0.45 0.64 0.30 0.29 0.99 0.57 0.79 0.28 0.40 0.29 0.70 0.63 0.10 0.44 0.19 0.91 0.23 0.52 0.52 0.96 0.11 0.46 0.08 0.17 0.53 0.91 0.22 0.48 0.38 0.17 0.39 0.19 0.94 0.23 0.45 0.62 0.04 0.75 0.96 0.17 0.16 0.05 0.96 0.37 0.12 0.73 0.35 0.90 0.23 0.48 0.41 0.46 0.80 0.85 0.19 0.48 0.33 0.00 0.79 0.61 0.10 ]
[0.08 0.20 0.74 0.99 0.10 0.54 0.75 0.57 0.41 0.03 0.22 1.00 0.79 0.03 0.06 0.50 0.07 0.31 0.51 0.23 0.64 0.54 0.38 0.55 0.98 0.17 0.37 0.42 0.91 0.83 0.60 0.84 0.80 0.28 0.55 0.90 0.63 0.72 0.62 0.02 0.95 0.65 0.86 0.75 0.46 0.98 0.24 0.12 0.02 0.45 0.50 0.73 0.66 0.03 0.57 0.75 0.44 0.45 0.41 0.01 0.38 0.50 0.35 0.95 0.29 0.26 0.82 0.51 0.29 0.41 0.87 0.37 0.06 0.99 0.01 0.88 0.97 0.63 0.02 0.48 0.29 0.34 0.82 0.21 ]
[0.76 0.97 0.23 0.39 0.46 0.50 0.42 0.88 0.56 0.47 0.69 0.79 1.00 0.06 0.89 0.14 0.18 0.92 0.45 0.40 0.21 0.60 0.15 0.38 0.77 0.17 0.80 0.32 0.21 0.29 0.76 0.38 0.19 0.59 0.16 0.76 0.56 0.79 0.64 0.17 0.73 0.35 0.93 0.60 0.01 0.98 0.68 0.25 0.39 0.64 0.16 0.75 0.90 0.33 0.72 0.92 0.01 0.00 0.30 0.65 0.84 0.03 0.38 0.36 0.68 0.83 0.25 0.02 0.05 0.39 0.86 0.35 0.40 0.26 0.28 0.37 0.53 0.49 0.92 0.38 0.68 0.64 1.00 0.11 ]
[0.74 0.65 0.64 0.56 0.78 0.25 0.84 0.61 0.64 0.92 0.86 0.03 0.06 1.00 0.34 0.26 0.32 0.28 0.05 0.21 0.84 0.29 0.88 0.55 0.43 0.10 0.13 0.89 0.87 0.74 0.17 0.83 0.17 0.08 0.15 0.62 0.86 0.61 0.19 0.58 0.19 0.34 0.59 0.34 0.83 0.09 0.40 0.15 0.96 0.97 0.12 0.64 0.38 0.82 0.61 0.34 0.31 0.93 0.36 0.02 0.14 0.83 0.43 0.26 0.36 0.66 0.02 0.58 0.64 0.43 0.23 0.74 0.99 0.28 0.89 0.48 0.55 0.00 0.95 0.66 0.99 0.70 0.53 0.57 ]
[0.17 0.35 0.37 0.67 0.07 0.18 0.61 0.32 0.38 0.87 0.94 0.06 0.89 0.34 1.00 0.17 0.55 0.53 0.61 0.49 0.28 0.91 0.52 0.39 0.17 0.17 0.04 0.78 0.88 0.58 0.84 0.52 0.23 0.33 0.95 0.67 0.04 0.99 0.39 0.61 0.42 0.29 0.90 0.58 0.81 0.82 0.39 0.19 0.79 0.48 0.69 0.39 0.54 0.54 0.38 0.97 0.19 0.22 0.99 0.19 0.89 0.28 0.14 0.85 0.78 0.21 0.14 0.72 0.46 0.06 0.96 0.55 0.48 0.74 0.86 0.77 0.81 0.20 0.18 0.61 0.70 0.88 0.32 0.48 ]
[0.29 0.44 0.67 0.97 0.82 0.11 0.61 0.09 0.84 0.62 0.83 0.50 0.14 0.26 0.17 1.00 0.99 0.17 0.11 0.76 0.02 0.34 0.67 0.82 0.24 0.50 0.60 0.95 0.60 0.44 0.41 0.11 0.49 0.74 0.35 0.69 0.47 0.47 0.56 0.13 0.31 0.43 0.19 0.30 0.93 0.93 0.62 0.08 0.64 0.74 0.03 0.38 0.46 0.92 0.82 0.19 0.53 0.25 0.53 0.59 0.19 0.43 0.52 0.74 0.63 0.48 0.11 0.98 0.50 0.16 0.53 0.33 0.63 0.14 0.36 0.61 0.48 0.07 0.47 0.64 0.55 0.76 0.47 0.08 ]
[0.65 0.22 0.10 1.00 0.84 0.07 0.69 0.21 0.83 0.54 0.18 0.07 0.18 0.32 0.55 0.99 1.00 0.12 0.61 0.14 0.01 0.60 0.55 0.08 0.22 0.45 0.81 0.47 0.04 0.84 0.12 0.14 0.59 0.85 0.70 0.17 0.27 0.77 0.84 0.01 0.25 0.08 0.73 0.02 0.10 0.80 0.96 0.51 0.43 0.69 0.56 0.65 0.79 0.01 0.60 0.51 0.21 0.38 0.01 0.45 0.44 0.32 0.70 0.63 0.78 0.40 0.25 0.40 0.89 0.16 0.19 0.46 0.61 0.68 0.30 0.26 0.70 0.48 0.55 0.39 0.68 0.06 0.43 0.27 ]
[0.43 0.93 0.54 0.91 0.12 0.52 0.54 0.27 0.82 0.01 0.05 0.31 0.92 0.28 0.53 0.17 0.12 1.00 0.20 0.16 0.07 0.28 0.61 0.98 0.48 0.52 0.52 0.35 0.92 0.32 0.06 0.14 0.60 0.99 0.31 0.55 0.91 0.95 0.30 0.84 0.95 0.04 0.32 0.08 0.56 0.81 0.85 0.37 0.88 0.03 0.41 0.21 0.54 0.06 0.29 0.90 0.96 0.47 0.73 0.75 0.14 0.75 0.08 0.94 0.31 0.03 0.26 0.10 0.41 0.20 0.54 0.13 0.22 0.80 0.55 0.16 0.03 1.00 0.25 0.08 0.07 0.73 0.73 0.75 ]
[0.15 0.82 0.09 0.36 0.04 0.95 0.94 0.46 0.98 0.81 0.16 0.51 0.45 0.05 0.61 0.11 0.61 0.20 1.00 0.26 0.92 0.87 0.75 0.94 0.99 0.75 0.25 0.94 0.75 0.81 0.64 0.87 0.58 0.47 0.32 0.37 0.44 0.01 0.28 0.69 0.02 0.13 0.98 0.24 0.21 0.80 0.24 0.36 0.09 0.78 0.75 0.49 0.78 0.53 0.76 0.24 0.57 0.28 0.20 0.34 0.43 0.87 0.19 0.55 0.92 0.20 0.56 0.87 0.86 0.22 0.69 0.47 0.15 0.47 0.29 0.35 0.96 0.65 0.75 0.44 0.19 0.67 0.22 0.76 ]
[0.80 0.70 0.79 0.50 0.56 0.16 0.74 0.86 0.80 0.94 0.05 0.23 0.40 0.21 0.49 0.76 0.14 0.16 0.26 1.00 0.95 0.85 0.89 0.67 0.76 0.07 0.09 0.25 0.49 0.94 0.50 0.92 0.85 0.97 0.27 0.07 0.52 0.72 0.97 0.71 0.18 0.40 0.42 0.95 0.03 0.18 0.34 0.14 0.34 0.04 0.13 0.66 0.29 0.33 0.96 0.13 0.39 0.98 0.45 0.39 0.45 0.93 0.27 0.48 0.77 0.24 0.55 0.24 0.95 0.11 0.02 0.78 0.98 0.46 0.04 0.04 0.82 0.87 0.84 0.45 0.73 0.70 0.10 0.95 ]
[0.84 0.13 0.67 0.09 0.75 0.13 0.78 0.79 0.66 0.07 0.27 0.64 0.21 0.84 0.28 0.02 0.01 0.07 0.92 0.95 1.00 0.39 0.67 0.60 0.66 0.04 0.37 0.97 0.52 0.09 0.11 0.59 0.99 0.74 0.11 0.26 0.18 0.33 0.43 0.45 0.16 0.31 0.14 0.84 0.63 0.58 0.59 0.36 0.80 0.88 0.05 0.83 0.21 0.06 0.31 0.04 0.29 0.79 0.11 0.58 0.05 0.52 0.05 0.24 0.15 0.98 0.02 0.49 0.33 0.92 0.20 0.43 0.19 0.83 0.66 0.76 0.14 0.16 0.92 0.44 0.23 0.19 0.01 0.68 ]
[0.02 0.46 0.66 0.42 0.44 0.80 0.23 0.22 0.70 0.02 0.05 0.54 0.60 0.29 0.91 0.34 0.60 0.28 0.87 0.85 0.39 1.00 0.33 0.03 0.15 0.35 0.63 0.87 0.87 0.71 0.14 0.96 0.37 0.74 0.95 0.99 0.98 0.36 0.37 0.18 0.28 0.60 0.45 0.25 0.75 0.97 0.95 0.47 0.32 0.57 0.58 0.85 0.74 0.89 0.74 0.53 0.98 0.85 0.67 0.01 0.32 0.72 0.70 0.01 0.20 0.64 0.84 0.90 0.96 0.03 0.36 0.25 0.97 0.19 0.27 0.96 0.49 0.72 0.16 0.74 0.25 0.54 0.82 0.02 ]
[0.98 0.65 0.94 0.38 0.78 0.57 0.90 0.31 0.67 0.28 0.67 0.38 0.15 0.88 0.52 0.67 0.55 0.61 0.75 0.89 0.67 0.33 1.00 0.99 0.70 0.71 0.58 0.46 0.88 0.80 0.53 0.93 0.60 0.73 0.27 0.03 0.73 0.89 0.59 0.90 0.93 0.65 0.30 0.38 0.83 0.76 0.38 0.31 0.05 0.26 0.19 0.41 0.96 0.24 0.84 0.54 0.75 0.76 0.77 0.13 0.36 0.29 0.50 0.58 0.21 0.05 0.51 0.22 0.24 0.83 0.77 0.54 0.30 0.07 0.40 0.87 0.47 0.46 0.24 0.25 0.26 0.88 0.38 0.06 ]
[0.25 0.99 0.27 0.68 0.68 0.79 0.58 0.04 0.43 0.31 0.45 0.55 0.38 0.55 0.39 0.82 0.08 0.98 0.94 0.67 0.60 0.03 0.99 1.00 0.13 0.60 0.35 0.21 0.26 0.00 0.14 0.33 0.27 0.77 0.40 0.24 0.20 0.46 0.11 0.41 0.13 0.58 0.45 0.43 0.67 0.91 0.85 0.45 0.54 0.15 0.28 0.26 0.42 0.48 0.54 0.30 0.45 0.52 0.52 0.40 0.25 0.73 0.48 0.48 0.32 0.57 0.57 0.92 0.50 0.74 0.64 0.46 0.22 0.99 0.02 0.67 0.53 0.91 0.72 0.66 0.86 0.11 0.06 0.02 ]
[0.96 0.33 0.40 0.02 0.13 0.73 0.58 0.46 0.44 0.72 0.64 0.98 0.77 0.43 0.17 0.24 0.22 0.48 0.99 0.76 0.66 0.15 0.70 0.13 1.00 0.11 0.36 0.66 0.10 0.89 0.90 0.29 0.30 0.57 0.23 0.59 0.34 0.86 0.88 0.37 0.90 1.00 0.12 0.52 0.41 0.89 0.72 0.71 0.49 0.53 0.55 0.41 0.86 0.64 0.75 0.48 0.03 0.49 0.02 0.65 0.31 0.62 0.30 0.43 0.79 0.30 0.94 0.84 0.96 0.07 0.05 0.58 0.49 0.19 0.17 0.73 0.32 0.10 0.27 0.01 0.25 0.48 0.33 0.11 ]
[0.23 0.81 0.45 0.95 0.19 0.88 0.53 0.38 0.86 0.72 0.30 0.17 0.17 0.10 0.17 0.50 0.45 0.52 0.75 0.07 0.04 0.35 0.71 0.60 0.11 1.00 0.96 0.71 0.12 0.80 0.99 0.70 0.43 0.91 0.67 0.85 0.28 0.74 0.32 0.94 0.94 0.53 0.56 0.24 0.87 0.50 0.61 0.55 0.53 0.87 0.44 0.09 0.82 0.34 0.48 0.68 0.67 0.62 0.48 0.90 0.29 0.97 0.02 0.43 0.17 0.98 0.22 0.03 0.05 0.31 0.42 0.19 0.32 0.72 0.38 0.03 0.45 0.32 0.78 0.47 0.99 0.23 0.10 0.32 ]
[0.65 0.27 0.43 0.86 1.00 0.19 0.31 0.98 0.98 0.80 0.29 0.37 0.80 0.13 0.04 0.60 0.81 0.52 0.25 0.09 0.37 0.63 0.58 0.35 0.36 0.96 1.00 0.10 0.54 0.01 0.82 0.91 0.72 0.19 0.28 0.21 0.32 0.08 0.56 0.68 0.96 0.56 0.94 0.73 0.96 0.94 0.72 0.13 0.27 0.55 0.11 0.72 0.31 0.62 0.12 0.81 0.94 0.70 0.07 0.49 0.99 0.28 0.50 0.57 0.44 0.52 0.92 0.25 0.50 0.67 0.68 0.81 0.04 0.41 0.64 0.52 0.98 0.49 0.19 0.10 0.65 0.39 0.33 0.54 ]
[0.68 0.18 0.14 0.09 0.55 0.87 1.00 0.52 0.21 0.92 0.99 0.42 0.32 0.89 0.78 0.95 0.47 0.35 0.94 0.25 0.97 0.87 0.46 0.21 0.66 0.71 0.10 1.00 0.06 0.06 0.31 0.11 0.80 0.58 0.78 0.34 0.30 0.68 0.48 0.60 0.91 0.69 0.86 0.21 0.22 0.69 0.05 0.83 0.07 0.44 0.70 0.61 0.26 0.40 0.65 0.27 0.52 0.35 0.91 0.47 0.08 0.13 0.66 0.60 0.04 0.78 0.44 0.97 0.48 0.35 0.96 0.14 0.76 0.42 0.47 0.16 0.57 0.38 0.38 0.92 0.61 0.65 0.85 0.47 ]
[0.16 0.80 0.57 0.97 0.17 0.05 0.71 0.57 0.22 0.26 0.57 0.91 0.21 0.87 0.88 0.60 0.04 0.92 0.75 0.49 0.52 0.87 0.88 0.26 0.10 0.12 0.54 0.06 1.00 0.61 0.67 0.09 0.22 0.66 0.66 0.64 0.13 0.97 0.08 0.07 0.55 0.96 0.65 0.09 0.15 0.21 0.99 0.85 0.72 0.75 0.79 0.83 0.94 0.79 0.77 0.87 0.79 0.80 0.26 0.23 0.33 0.38 0.73 0.23 0.13 0.92 0.53 0.77 0.86 0.19 0.07 0.24 0.29 0.46 0.17 0.14 0.90 0.49 0.11 0.19 0.56 0.75 0.49 0.08 ]
[0.41 0.79 0.05 0.49 0.19 0.02 0.60 0.37 0.41 0.27 0.79 0.83 0.29 0.74 0.58 0.44 0.84 0.32 0.81 0.94 0.09 0.71 0.80 0.00 0.89 0.80 0.01 0.06 0.61 1.00 0.60 0.57 0.43 0.69 0.86 0.28 0.99 0.55 0.95 0.82 0.91 0.76 0.86 0.73 0.49 0.46 0.55 0.63 0.18 0.30 0.81 0.85 0.91 0.55 0.68 0.84 0.20 0.78 0.18 0.51 0.00 0.24 0.81 0.95 0.57 0.26 0.14 0.23 0.15 0.97 0.30 0.81 0.15 0.44 0.97 0.91 0.82 0.22 0.28 0.34 0.94 0.59 0.22 0.36 ]
[0.29 0.59 0.99 0.58 0.89 0.49 0.11 0.25 0.40 0.70 0.28 0.60 0.76 0.17 0.84 0.41 0.12 0.06 0.64 0.50 0.11 0.14 0.53 0.14 0.90 0.99 0.82 0.31 0.67 0.60 1.00 0.47 0.42 0.99 0.97 0.27 0.75 0.72 0.34 0.09 0.01 0.05 0.35 0.69 0.77 0.16 0.20 0.55 0.87 0.86 0.08 0.40 0.47 0.92 0.37 0.76 0.63 0.92 0.84 0.19 0.50 0.01 0.28 0.84 0.74 0.51 0.14 0.26 0.49 0.41 0.04 0.67 0.96 0.77 0.60 0.33 0.81 0.02 0.99 0.40 0.65 0.54 0.99 0.19 ]
[0.81 0.77 0.38 0.25 0.60 0.46 0.07 0.75 0.70 0.29 0.40 0.84 0.38 0.83 0.52 0.11 0.14 0.14 0.87 0.92 0.59 0.96 0.93 0.33 0.29 0.70 0.91 0.11 0.09 0.57 0.47 1.00 0.90 0.60 0.81 0.85 0.70 0.01 0.64 0.83 0.65 0.34 0.57 0.67 0.93 0.31 0.36 0.20 0.23 0.86 0.66 0.89 0.60 0.50 0.10 0.80 0.97 0.12 0.59 0.73 0.62 0.56 0.82 0.06 0.11 0.84 0.22 0.34 0.35 0.92 0.71 0.95 0.90 0.22 0.82 0.05 0.17 0.23 0.54 0.34 0.26 0.60 0.54 0.50 ]
