D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 63;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.34 0.40 0.50 0.05 0.84 0.31 0.48 0.82 0.11 0.63 0.32 0.29 0.87 0.69 0.03 0.60 0.81 0.53 0.94 0.49 0.25 0.19 0.66 0.75 0.54 0.44 0.66 0.47 0.86 0.17 0.14 0.81 0.60 0.72 0.70 0.37 0.33 0.69 0.95 0.08 0.65 0.97 0.04 0.74 0.89 0.34 0.82 0.57 0.93 0.37 0.30 0.06 0.34 0.12 0.05 0.93 0.47 0.53 0.78 0.83 0.60 0.68 ]
[0.34 1.00 0.94 0.58 0.50 0.89 0.65 0.18 0.33 1.00 0.58 0.58 0.94 0.56 0.61 0.35 0.46 0.52 0.68 0.66 0.23 0.12 0.87 0.74 0.47 0.98 0.73 0.02 0.58 0.58 0.61 0.93 0.91 0.74 0.55 0.29 0.95 0.70 0.80 0.08 0.51 0.62 0.41 0.14 0.99 0.58 0.99 0.17 0.13 0.20 0.02 0.67 0.16 0.06 0.19 0.90 0.68 0.31 0.97 0.51 0.03 0.85 0.71 ]
[0.40 0.94 1.00 0.81 0.57 0.15 0.82 0.90 0.43 0.77 0.76 0.94 0.21 0.52 0.90 0.48 0.16 0.62 0.16 0.82 0.05 0.87 0.01 0.06 0.79 0.44 0.83 0.50 0.50 0.79 0.78 0.48 0.16 0.30 0.35 0.78 0.09 0.75 0.88 1.00 0.55 0.20 0.62 0.37 0.62 0.42 0.37 0.54 0.07 0.58 0.38 0.38 0.36 0.65 0.54 0.91 0.45 0.71 0.01 0.99 0.04 0.82 0.19 ]
[0.50 0.58 0.81 1.00 0.61 0.68 0.84 0.38 0.49 0.55 0.55 0.22 0.38 0.24 0.73 0.57 0.49 0.54 0.71 0.76 0.40 0.59 0.82 0.67 0.34 0.10 0.21 0.76 0.46 0.97 0.97 0.62 0.99 0.90 0.87 0.12 0.66 0.74 0.32 0.61 0.20 0.80 0.59 0.81 0.96 0.61 0.10 0.35 0.26 0.98 0.57 0.62 0.07 0.56 0.03 0.76 0.16 0.68 0.68 0.62 0.95 0.17 0.38 ]
[0.05 0.50 0.57 0.61 1.00 0.57 0.80 0.02 0.78 0.45 0.80 0.44 0.20 0.02 0.43 0.49 0.07 0.51 0.29 0.11 0.63 0.81 0.31 0.42 0.20 0.85 0.86 0.90 0.02 0.09 0.12 0.33 0.96 0.23 0.55 0.96 0.24 0.72 0.60 0.29 0.61 0.18 0.58 0.44 0.17 0.70 0.83 0.58 0.69 0.20 0.71 0.57 0.01 0.67 0.71 0.38 0.48 0.46 0.49 0.89 0.86 0.50 0.05 ]
[0.84 0.89 0.15 0.68 0.57 1.00 0.50 0.10 0.92 0.21 0.16 0.62 0.00 0.57 0.77 0.79 0.59 0.48 0.67 0.21 0.56 0.62 0.37 0.19 0.19 0.48 0.52 0.68 0.97 0.32 0.50 0.41 0.05 0.46 0.89 0.19 0.50 0.31 0.81 0.39 0.45 0.58 0.04 0.85 0.33 0.87 0.46 0.64 0.57 0.19 0.34 0.35 0.12 0.67 0.43 0.37 0.14 0.42 0.51 0.26 0.17 0.77 0.07 ]
[0.31 0.65 0.82 0.84 0.80 0.50 1.00 0.59 0.57 0.52 0.16 0.62 0.29 0.90 0.84 0.06 0.87 0.45 0.19 0.06 0.41 0.78 0.33 0.37 0.72 0.15 0.60 0.22 0.96 0.82 0.24 0.13 0.70 0.06 0.56 0.68 0.23 0.01 0.82 0.46 0.76 0.53 0.49 0.03 0.17 0.87 0.33 0.15 0.62 0.22 0.12 0.85 0.94 0.98 0.75 0.13 0.20 0.28 0.16 0.99 0.52 0.43 0.66 ]
[0.48 0.18 0.90 0.38 0.02 0.10 0.59 1.00 0.69 0.20 0.64 0.77 0.82 0.60 0.22 0.64 0.36 0.69 0.12 0.69 0.95 0.42 0.48 0.45 0.68 0.84 0.38 0.19 0.99 0.51 0.07 0.97 0.23 0.26 0.44 0.92 0.67 0.17 0.82 0.34 0.13 0.21 0.58 0.95 0.07 0.90 0.54 0.28 0.44 0.06 0.39 0.05 0.43 0.19 0.59 0.57 0.38 0.78 0.01 0.29 0.33 0.40 0.84 ]
[0.82 0.33 0.43 0.49 0.78 0.92 0.57 0.69 1.00 0.10 0.48 0.01 0.23 0.48 0.56 0.82 0.87 0.53 0.30 0.05 0.38 0.57 0.43 0.29 0.09 0.16 0.91 0.99 0.67 0.39 0.93 0.25 0.54 0.55 0.59 0.15 0.30 0.55 0.86 0.40 0.69 0.50 0.52 0.02 0.42 0.36 0.64 0.42 0.69 0.39 0.35 0.93 0.06 0.23 0.28 0.59 0.32 0.50 0.70 0.86 0.54 0.84 0.89 ]
[0.11 1.00 0.77 0.55 0.45 0.21 0.52 0.20 0.10 1.00 0.76 0.90 0.48 0.83 0.87 0.98 0.64 0.15 0.80 0.94 0.88 0.68 0.18 0.82 0.36 0.84 0.20 0.98 0.23 0.78 0.87 0.67 0.62 0.28 0.65 0.30 0.86 0.27 0.81 0.21 0.96 0.68 0.06 1.00 0.27 0.99 0.70 0.36 0.70 0.61 0.31 0.65 0.87 0.21 0.54 0.54 0.35 0.06 0.72 0.53 0.76 0.69 0.87 ]
