D = 2;
n = [ 5 5 ];
N = 82;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.60 0.47 0.81 0.24 0.93 0.99 0.34 0.53 0.22 0.56 0.66 0.92 0.73 0.28 0.37 0.92 0.20 0.41 0.27 0.26 0.83 0.14 0.76 0.81 0.06 0.99 0.36 0.04 0.16 0.73 0.50 0.91 0.74 0.81 0.25 0.89 0.96 0.00 0.53 0.32 0.39 0.73 0.18 0.91 0.63 0.94 0.83 0.81 0.82 0.05 0.17 0.31 0.89 0.70 0.98 0.09 0.09 0.09 0.57 0.38 0.94 0.84 0.01 0.10 0.94 0.79 0.65 0.77 0.28 0.96 0.48 0.29 0.78 0.11 0.23 0.12 0.76 0.61 0.29 0.38 0.29 ]
[0.60 1.00 0.88 0.73 0.25 0.74 0.01 0.92 0.44 0.94 0.89 0.92 0.53 0.42 0.77 0.15 0.57 0.94 0.39 0.60 0.35 0.99 0.79 0.02 0.18 0.61 0.90 0.39 0.80 0.22 0.01 0.56 0.51 0.98 0.16 0.31 0.56 0.30 0.07 0.01 0.28 0.16 0.07 0.99 0.16 0.93 0.63 0.84 0.52 0.37 0.26 0.21 0.38 0.25 0.25 0.46 0.17 0.47 0.09 0.47 0.25 0.79 0.57 0.10 0.42 0.88 0.28 0.03 0.68 0.90 0.81 0.30 0.03 0.77 0.21 0.43 0.66 0.64 0.71 0.98 0.22 0.94 ]
[0.47 0.88 1.00 0.01 0.44 0.28 0.12 0.18 0.90 0.56 0.78 0.47 0.86 0.49 0.49 0.71 0.17 0.86 0.02 0.03 0.10 0.61 0.32 0.17 0.83 0.79 0.60 0.79 0.36 0.81 0.10 0.19 0.55 0.75 0.19 0.11 0.61 0.70 0.27 0.30 0.61 0.45 1.00 0.40 0.89 0.26 0.19 0.00 0.51 0.96 0.09 0.36 0.16 0.82 0.47 0.44 0.80 0.01 0.91 0.29 0.20 0.75 0.74 0.46 0.24 0.73 0.26 0.07 0.55 0.32 0.66 0.70 0.89 0.73 0.06 0.66 0.34 0.89 0.04 0.53 0.67 0.74 ]
[0.81 0.73 0.01 1.00 0.41 0.32 0.64 0.37 0.80 0.73 0.36 0.15 0.94 0.06 0.30 0.65 0.76 0.82 0.76 0.33 0.49 0.03 0.10 0.41 0.91 0.22 0.19 0.52 0.52 0.29 0.83 0.76 0.29 0.82 0.86 0.05 0.92 0.90 0.23 0.82 0.22 0.39 0.42 0.20 0.83 0.87 0.82 0.46 0.72 0.58 0.46 0.54 0.74 0.83 0.21 0.31 0.12 0.31 0.86 0.10 0.42 0.98 0.49 0.47 0.56 0.07 0.98 0.17 0.80 0.61 0.29 0.03 0.71 0.85 0.75 0.51 0.72 0.42 0.46 0.13 0.13 0.57 ]
[0.24 0.25 0.44 0.41 1.00 0.07 0.09 0.08 0.33 0.94 0.90 0.25 0.25 0.22 0.45 1.00 0.80 0.45 0.92 0.70 0.56 0.41 0.62 0.31 0.25 0.50 0.38 0.25 0.41 0.33 0.83 0.39 0.69 0.04 0.10 0.87 0.03 0.89 0.62 0.95 0.58 0.24 0.85 0.14 0.05 0.75 0.20 0.90 0.31 0.24 0.57 0.21 0.24 0.81 0.75 0.55 0.50 0.06 0.03 0.37 0.20 0.38 0.84 0.43 0.89 0.06 0.88 0.62 0.38 0.72 0.26 0.96 0.41 0.99 0.57 0.78 0.32 0.00 0.29 0.28 0.84 0.70 ]
[0.93 0.74 0.28 0.32 0.07 1.00 0.92 0.75 0.53 0.71 0.85 0.61 0.89 0.79 0.64 0.39 0.81 0.37 1.00 0.87 0.94 0.88 0.90 0.87 0.29 0.78 0.54 0.01 0.62 0.70 0.05 0.08 0.27 0.59 0.18 0.58 0.77 0.92 0.04 0.96 0.77 0.81 0.17 0.09 1.00 0.82 0.21 0.34 0.25 0.42 0.92 0.98 0.01 0.70 0.80 0.71 0.92 0.46 0.39 0.59 0.54 0.78 0.35 0.26 0.57 0.92 0.37 0.71 0.96 0.36 0.03 0.58 0.67 0.74 0.83 0.93 0.72 0.87 0.04 0.71 0.58 0.64 ]
[0.99 0.01 0.12 0.64 0.09 0.92 1.00 0.95 0.04 0.10 0.28 0.88 0.50 0.42 0.13 0.74 0.66 0.59 0.90 0.96 0.26 1.00 0.93 0.16 0.60 0.07 0.40 0.02 0.01 0.77 0.83 0.65 0.41 0.49 0.52 0.55 0.64 0.65 0.49 0.32 0.10 0.18 0.29 0.21 0.60 0.85 0.53 0.69 0.87 0.97 0.87 0.94 0.41 0.78 0.68 0.91 0.20 0.71 0.58 0.02 0.87 0.41 0.46 0.63 0.17 0.59 0.26 0.38 0.79 0.53 0.53 0.10 0.05 0.26 0.91 0.81 0.39 0.20 0.63 0.11 0.53 0.85 ]
[0.34 0.92 0.18 0.37 0.08 0.75 0.95 1.00 0.48 0.79 0.91 0.98 0.04 0.61 0.56 0.79 0.64 0.88 0.24 0.15 0.24 0.42 0.34 0.33 0.01 0.82 0.25 0.91 0.37 0.69 0.35 0.06 0.74 0.76 0.66 0.71 0.92 0.06 0.19 0.70 0.98 0.67 0.85 0.25 0.91 0.88 0.37 0.94 0.34 0.20 0.39 0.39 0.72 0.52 0.55 0.17 0.97 0.13 0.25 0.54 0.80 0.84 0.40 0.83 0.12 0.88 0.90 0.53 0.42 0.13 0.91 0.14 0.30 0.20 0.23 0.76 0.16 0.51 0.21 0.51 0.42 0.11 ]
[0.53 0.44 0.90 0.80 0.33 0.53 0.04 0.48 1.00 0.18 0.50 0.32 0.48 1.00 0.40 0.04 0.14 0.72 0.47 0.38 0.71 0.66 0.89 0.61 0.88 0.64 0.53 0.29 0.82 0.15 0.83 0.64 0.44 0.02 0.75 0.14 0.79 0.59 0.03 0.98 0.11 0.30 0.71 0.36 0.66 0.60 0.31 0.92 0.90 0.49 0.89 0.26 0.74 0.95 0.22 0.67 0.29 0.88 0.53 0.28 0.44 0.17 0.34 0.28 0.19 0.08 0.90 0.48 0.47 0.10 0.88 0.82 0.32 0.73 0.58 0.75 0.35 0.06 0.57 0.06 0.98 0.12 ]
[0.22 0.94 0.56 0.73 0.94 0.71 0.10 0.79 0.18 1.00 0.68 0.42 0.01 0.11 0.97 0.77 0.22 0.75 0.65 0.89 0.01 0.48 0.26 0.49 0.00 0.72 0.93 0.28 0.93 0.89 0.28 0.46 0.62 0.11 0.28 0.33 0.76 0.26 0.53 0.41 0.68 0.43 0.73 0.99 0.76 0.28 0.51 0.08 0.58 0.43 0.86 0.63 0.36 0.32 0.84 0.59 0.08 0.74 0.38 0.87 0.65 0.87 0.93 0.79 0.06 0.59 0.95 0.42 0.97 0.79 0.82 0.52 0.19 0.22 0.08 0.06 0.36 0.37 0.93 0.56 0.33 0.27 ]
